id,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0cc5f4a5,194,182,12,0,1,2,2,3,0,0,0,0,130,0,8
0cf778df,495,434,59,10,2,10,41,15,28,4,18,0,373,2,12
0d55d942,637,454,180,47,0,0,0,0,0,0,0,0,425,3,0
0d8a37c2,225,167,58,17,0,0,0,0,0,0,0,0,152,0,0
0e0102eb,302,294,7,1,0,5,18,0,2,2,0,0,202,1,11
0e6bc38c,267,252,14,0,3,1,3,0,0,0,0,0,204,1,9
0f59a7bf,581,534,43,19,5,5,43,2,22,17,3,0,389,4,20
0fbecd11,821,790,27,25,3,5,3,2,0,0,0,0,593,4,12
1025db8e,996,931,60,59,5,8,6,1,0,0,0,0,672,5,13
10549b49,151,142,8,0,1,0,0,1,0,0,0,0,101,1,3
10745192,120,116,3,0,2,0,5,3,0,0,0,0,93,1,0
1238a3f9,117,114,2,0,0,0,4,0,0,0,0,0,63,1,8
13203c45,138,101,36,1,0,0,10,35,0,0,0,0,91,1,7
13d23b29,19,19,0,0,0,1,0,0,0,0,0,0,17,0,0
13ddc856,189,183,4,1,1,0,14,2,1,0,0,0,134,2,8
13fe7b69,29,28,1,0,0,0,4,0,0,0,0,0,22,0,1
14a7af33,640,621,18,18,1,5,4,0,0,0,0,0,529,1,12
15413fa5,831,793,37,29,1,6,3,6,0,0,0,0,722,1,7
15b287da,881,822,55,24,3,6,43,2,29,15,8,0,712,4,20
15f24fe7,63,60,3,0,1,1,0,0,0,0,0,0,40,0,2
15f3ec41,242,217,22,8,1,2,12,4,4,3,0,0,202,3,5
17376543,940,678,262,72,0,3,0,0,0,0,0,0,688,0,1
1866b0f1,7,7,0,0,0,0,1,0,0,0,0,0,6,0,0
19a967ab,522,393,127,5,0,0,18,122,0,0,0,0,342,2,25
1ae836b1,611,584,23,14,3,2,15,3,4,3,0,0,398,4,19
1c86aa16,10,10,0,0,0,0,0,0,0,0,0,0,9,0,0
1cbe4984,954,780,170,13,2,5,52,157,0,0,0,0,697,4,30
1d8e9add,1041,975,62,44,0,8,1,1,0,0,0,0,927,4,0
1df0c0b9,651,501,148,3,0,2,24,145,0,0,0,0,424,2,13
1e274a0a,125,122,2,0,1,0,15,1,0,0,0,0,66,1,10
1e43fad8,241,179,62,20,0,0,0,0,0,0,0,0,173,0,0
1f2c7b55,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
1f3afdcb,621,577,42,14,0,1,4,28,0,0,0,0,518,2,14
1fc4f3d1,588,544,44,22,2,3,11,3,2,0,2,0,507,0,7
1fffae99,360,349,5,2,1,1,9,0,0,0,0,0,237,6,20
20030c06,1684,1635,47,45,0,9,2,2,0,0,0,0,1492,2,10
202b3b68,354,347,7,0,2,1,22,7,0,0,0,0,252,0,21
204dded0,1360,1233,122,57,0,29,37,51,12,8,4,0,1106,5,16
2077ae86,175,170,4,1,0,1,0,0,0,0,0,0,118,1,7
220ace7e,553,538,12,1,4,2,14,11,0,0,0,0,413,3,24
22798128,133,128,5,1,1,1,3,1,0,0,0,0,99,0,7
22919e97,151,136,14,0,1,1,13,6,0,0,0,0,106,1,5
231c67ff,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
236f02cd,909,725,184,22,0,1,28,162,0,0,0,0,730,0,27
25ab9c9c,96,95,1,0,0,0,0,0,0,0,0,0,79,0,0
271b8617,207,200,5,0,0,0,3,0,0,0,0,0,131,2,6
27270af4,56,55,1,0,0,0,1,1,0,0,0,0,50,0,1
2770726a,182,176,5,1,0,0,3,0,2,0,1,0,139,1,7
277c49ed,793,751,40,36,1,7,1,2,0,0,0,0,684,2,5
2903a856,974,790,174,51,7,5,136,23,90,38,42,1,710,10,30
2979c05a,244,233,10,1,1,0,48,6,1,0,0,0,142,1,18
29ddfb9c,6,2,4,1,0,0,1,3,0,0,0,0,3,0,0
29f7cfd9,296,275,20,0,2,2,16,5,0,0,0,0,187,1,14
2a29eb9b,503,438,62,5,0,2,21,57,0,0,0,0,346,3,11
2b114be3,748,732,12,0,7,0,9,6,3,1,0,0,609,4,15
2b83fa49,19,17,2,0,0,0,0,2,0,0,0,0,15,0,2
2c0558b8,710,694,11,0,1,2,7,5,0,0,0,0,585,5,18
2d61d13a,1045,1004,35,22,0,10,5,3,0,0,0,0,874,6,13
2e77d607,275,268,6,5,0,4,3,1,0,0,0,0,178,1,3
2f3e911a,814,572,239,32,0,3,119,159,48,36,11,0,615,3,20
2f7fec15,73,66,4,0,2,0,2,1,0,0,0,0,42,3,2
302527b2,1358,1285,70,41,3,15,1,4,0,0,0,0,1155,3,8
30261ba1,216,174,41,11,0,1,6,30,0,0,0,0,174,1,5
30941e96,1119,843,262,23,1,10,135,204,35,10,20,0,739,14,31
30ae134d,297,292,2,0,1,0,4,0,0,0,0,0,187,3,8
30c220c3,879,680,196,5,6,8,41,191,0,0,0,0,636,3,33
313254a3,900,725,174,13,1,3,20,161,0,0,0,0,643,1,21
33182cb8,127,123,3,0,2,0,5,1,0,0,0,0,67,1,8
33b554b7,220,200,20,6,0,2,13,2,6,4,1,0,173,0,7
346d51d9,773,741,32,28,3,3,0,4,0,0,0,0,683,0,6
34b0387f,563,550,8,2,1,3,16,4,0,0,0,0,408,5,20
34b54da7,64,64,0,0,0,0,0,0,0,0,0,0,57,0,0
34e12499,1658,1600,56,49,2,44,11,7,0,0,0,0,1422,2,23
34e4343c,116,109,5,0,0,0,2,0,0,0,0,0,68,2,1
35d64857,1298,1248,49,35,1,6,4,14,0,0,0,0,1033,1,15
35f67a30,50,49,1,0,0,0,2,0,0,0,0,0,30,0,2
36578017,9,8,1,0,0,0,2,0,0,0,0,0,8,0,0
36a3ff67,357,327,29,17,0,1,14,1,2,0,0,0,277,1,13
36a59ba4,256,251,4,2,3,2,5,2,0,0,0,0,195,1,9
36d9dabe,464,310,147,30,0,2,87,81,36,20,16,0,280,7,14
3745e8bd,116,104,7,0,0,1,2,0,0,0,0,0,63,5,3
378825c7,1117,882,229,36,9,2,24,193,0,0,0,0,866,6,27
37998008,173,150,23,12,0,0,0,0,0,0,0,0,121,0,1
37dc1a48,463,418,42,7,4,0,45,7,24,14,6,0,293,3,23
37f606f0,594,518,75,35,1,3,34,3,30,4,18,1,492,1,14
3b1ed320,240,232,6,3,1,3,5,3,0,0,0,0,182,2,6
3b61c9ec,431,315,113,13,1,7,54,81,19,13,2,0,292,3,23
3bb625ac,735,651,82,27,0,12,44,28,27,17,10,0,533,2,13
3c200e05,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0
3c6089ab,515,498,13,2,4,2,20,8,0,0,0,0,396,4,11
3eb0f2df,12,10,2,1,0,0,0,0,1,0,0,0,8,0,0
3eeb80e0,259,223,34,3,0,1,25,18,13,4,9,0,140,2,14
3effaa34,393,364,29,1,4,2,4,3,0,0,0,0,293,0,18
41bff4fa,157,151,6,5,1,3,0,1,0,0,0,0,101,0,2
420c18a1,936,759,175,45,0,2,0,0,0,0,0,0,784,2,2
437f2b00,699,644,49,7,2,7,23,28,1,0,0,0,470,6,32
441197b8,1273,1229,43,40,0,5,1,3,0,0,0,0,1097,1,13
442b56fa,1203,997,201,19,2,6,58,180,2,2,0,0,943,5,26
44a20f0c,438,426,11,10,0,5,1,1,0,0,0,0,311,1,6
45a03961,1533,1411,119,21,2,12,38,97,0,0,0,0,1341,3,14
45e95f21,161,139,22,2,1,3,15,20,0,0,0,0,112,0,1
462475ed,172,169,1,0,0,4,1,0,0,0,0,0,94,2,6
463503e2,20,18,2,1,0,1,0,0,0,0,0,0,15,0,0
47064058,1002,807,192,49,0,5,0,0,0,0,0,0,806,3,1
48035304,1421,1378,41,35,1,2,0,1,0,0,0,0,1315,2,7
48780156,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
49296448,1831,1598,230,88,19,7,149,16,126,51,59,4,1548,3,16
496aeede,1019,962,53,34,2,4,11,9,0,0,0,0,840,4,30
49fe9070,401,371,24,5,2,5,19,10,1,0,0,0,292,6,16
4aea5077,264,229,34,5,1,0,4,29,0,0,0,0,213,1,6
4b96c347,238,230,7,0,1,1,7,5,1,0,0,0,188,1,3
4c6facae,1051,1018,25,21,4,2,3,2,0,0,0,0,895,8,14
4ccd8957,56,49,5,0,0,1,3,4,0,0,0,0,35,2,1
4e204552,77,70,6,1,0,0,4,0,0,0,0,0,56,1,3
4f16405e,708,691,14,0,4,13,16,1,1,0,1,0,439,3,32
4f627629,347,332,12,11,0,2,1,1,0,0,0,0,269,3,6
501055d8,287,274,12,3,0,1,15,4,5,5,0,0,210,1,13
50871bcc,324,268,55,9,0,2,37,26,17,4,12,0,235,1,3
5154b2ba,161,129,32,3,0,2,4,29,0,0,0,0,115,0,4
526ea7cc,1029,987,37,25,0,10,15,12,0,0,0,0,817,5,5
52afb588,55,54,1,0,0,0,3,0,0,0,0,0,26,0,4
53070b63,28,27,1,0,0,0,0,0,1,0,0,0,23,0,1
5360a956,13,13,0,0,0,0,0,0,0,0,0,0,10,0,1
5458f670,108,87,21,2,0,1,10,19,0,0,0,0,77,0,6
54b4dc4e,766,667,95,45,2,5,69,5,42,22,15,0,576,4,12
54e4866f,890,774,110,48,5,10,85,13,42,28,7,0,653,6,17
5521f419,258,238,20,1,1,0,15,1,11,5,4,0,191,0,9
554bcc91,316,268,47,18,1,3,42,3,26,10,16,0,210,1,14
555d5edd,350,327,21,10,2,2,11,1,6,1,5,0,298,2,11
56413b1f,311,290,20,12,0,0,12,1,7,4,3,0,248,1,3
5762be5c,689,662,26,25,1,4,0,1,0,0,0,0,588,1,8
57d88cf9,1111,1068,38,23,7,20,20,13,1,0,0,0,891,5,20
57ec75bf,51,51,0,0,0,0,0,0,0,0,0,0,39,0,1
582a5247,439,315,121,15,0,3,32,101,5,0,3,0,299,3,18
591477c9,240,230,10,5,0,1,0,5,0,0,0,0,163,0,1
59e4b92e,692,673,18,12,1,2,7,0,1,1,0,0,519,1,14
5ad50391,1457,1411,44,42,0,15,3,2,0,0,0,0,1295,2,9
5c4bf6ba,530,371,157,39,0,1,0,0,0,0,0,0,294,2,0
5c50fdbc,114,105,8,2,0,2,8,6,0,0,0,0,86,1,4
5c899683,28,24,4,0,0,0,2,4,0,0,0,0,21,0,2
5d4f7d61,254,233,20,2,0,0,4,6,0,0,0,0,176,1,5
5d8e331f,933,863,68,34,1,2,0,1,0,0,0,0,784,2,13
5dc15574,62,61,0,0,0,0,3,0,0,0,0,0,41,1,3
5ddb8f9f,437,332,103,0,0,3,42,102,1,0,1,0,270,2,12
5e080f73,10,10,0,0,1,0,1,0,0,0,0,0,5,0,0
5e66fa06,1393,1252,138,42,3,12,24,95,0,0,0,0,1098,3,25
603cb947,667,619,45,2,0,9,28,15,5,1,1,0,528,3,16
610aa1e9,673,651,19,13,0,5,0,3,0,0,0,0,578,3,5
61590953,682,654,28,15,1,8,0,13,0,0,0,0,559,0,6
6190474d,218,215,3,1,0,2,9,0,0,0,0,0,170,0,6
626fab5f,64,44,20,0,0,0,4,20,0,0,0,0,33,0,3
62ab9184,422,402,16,8,2,2,8,2,0,0,0,0,311,4,15
635f2732,340,313,23,16,4,6,4,0,0,0,0,0,249,4,4
638a4d71,656,504,146,49,5,10,116,4,62,15,33,1,407,6,12
65857fdf,110,99,10,1,0,1,20,6,3,0,3,0,65,1,7
65bf7e2b,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
66385c46,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
663e080e,660,546,113,25,0,0,0,0,0,0,0,0,582,1,0
677da306,496,472,22,20,0,3,1,2,0,0,0,0,362,2,11
689c9cf4,332,254,78,3,0,0,18,75,0,0,0,0,230,0,13
691bef82,94,86,7,6,0,1,1,1,0,0,0,0,82,1,1
69374ff5,151,145,6,3,0,2,2,1,0,0,0,0,122,0,1
697dc00a,79,79,0,0,0,0,1,0,0,0,0,0,61,0,1
699fb8db,118,112,6,3,0,1,2,2,0,0,0,0,103,0,0
6a52a6c6,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0
6b8887c2,270,247,22,0,0,1,11,4,0,0,0,0,155,1,13
6bd5cd5d,1181,1127,49,47,0,5,0,2,0,0,0,0,951,5,15
6c731625,82,78,4,0,0,0,1,0,0,0,0,0,45,0,1
6ce43701,163,139,23,0,1,1,3,0,0,0,0,0,115,1,8
6e17c802,221,208,11,7,0,0,4,0,2,0,1,0,172,2,3
6ec6fde0,652,610,42,17,1,9,7,25,0,0,0,0,512,0,14
6ecbddf6,182,170,11,1,0,1,22,9,1,1,0,0,96,1,9
6f8cd6d0,385,352,32,0,1,0,6,0,0,0,0,0,282,1,16
706a60e1,15,14,0,0,0,0,1,0,0,0,0,0,8,1,0
70dcf94d,430,417,7,1,3,0,11,6,0,0,0,0,298,6,17
71ec39ef,628,615,10,8,1,3,20,1,0,0,0,0,390,3,27
7242b495,615,426,188,20,0,3,79,137,31,19,6,0,413,1,20
72984eee,117,112,5,1,0,1,2,2,2,1,1,0,87,0,5
73000a79,196,161,35,2,0,1,3,33,0,0,0,0,150,0,5
74f2e748,820,668,152,7,0,3,42,145,0,0,0,0,639,0,25
76b2817e,24,18,6,1,0,0,0,5,0,0,0,0,15,0,1
76fa965f,405,342,61,21,0,1,49,9,26,20,4,0,297,2,12
778ccc44,17,15,2,0,0,0,1,0,0,0,0,0,14,0,2
792ffa71,38,36,1,0,0,0,1,0,0,0,0,0,21,1,3
79c90e45,571,454,116,6,0,0,46,110,0,0,0,0,400,1,18
79ca3e23,279,259,19,6,0,7,12,2,1,1,0,0,208,1,10
79f7302a,120,85,35,2,0,0,3,33,0,0,0,0,95,0,4
7aac47fe,79,74,5,2,0,1,1,2,0,0,0,0,58,0,1
7bf9400b,152,148,4,4,0,3,0,0,0,0,0,0,127,0,0
7c56da38,478,447,28,10,5,5,15,3,5,2,2,0,381,3,16
7cd6badb,488,465,22,10,2,3,13,2,8,2,6,0,379,1,18
7d3e7da6,131,110,20,2,0,0,0,0,0,0,0,0,110,1,0
7d450ed3,873,696,175,15,3,4,114,118,42,13,25,0,646,2,33
7e12a98d,328,319,9,6,0,2,0,1,0,0,0,0,249,0,2
7e82a78f,152,138,14,4,0,0,9,2,4,2,2,0,113,0,7
7ec723b7,68,67,1,0,0,0,0,1,0,0,0,0,60,0,0
7ed08d5c,447,412,35,1,0,1,8,33,1,0,0,0,407,0,3
7f609bfc,12,10,2,2,0,0,0,0,0,0,0,0,8,0,1
7f73bdf4,100,93,7,7,0,0,0,0,0,0,0,0,73,0,0
7fa4e703,225,204,20,8,0,0,13,8,4,1,3,0,174,1,6
809940aa,347,326,19,3,1,0,25,12,3,2,0,0,225,2,17
80f36c88,298,261,36,13,0,0,29,0,23,4,11,1,219,1,4
815c314f,1009,952,55,55,0,15,1,0,0,0,0,0,782,2,13
826e8b63,259,199,60,8,0,0,23,41,11,6,3,0,192,0,8
829aa60c,125,122,3,1,0,0,1,0,0,0,0,0,102,0,3
834d0be5,64,60,4,0,0,0,0,0,0,0,0,0,43,0,1
83b9c48f,39,35,4,4,0,1,0,0,0,0,0,0,31,0,1
83e1f40e,191,177,13,0,1,4,1,0,0,0,0,0,122,1,3
857a5abe,727,700,22,21,1,5,12,1,0,0,0,0,560,5,7
8593f88c,998,752,244,34,1,15,136,158,52,31,17,0,715,2,22
861e0116,274,241,31,4,1,6,19,27,0,0,0,0,207,2,7
863ff1ee,248,221,27,0,1,2,2,2,0,0,0,0,165,0,7
864163f3,303,274,27,1,0,2,38,4,20,14,5,0,220,2,10
86574238,1047,1020,16,15,1,4,3,1,0,0,0,0,896,11,24
86adbcc7,94,88,5,1,0,1,2,0,0,0,0,0,69,1,2
86c75897,599,577,21,8,1,5,0,9,0,0,0,0,445,1,1
86e119e0,1144,917,217,132,4,23,117,5,68,47,19,0,861,10,6
87436846,956,774,181,51,0,1,0,0,0,0,0,0,766,1,0
8778c910,504,415,89,19,0,0,0,1,0,0,0,0,449,0,0
8779ddf8,76,66,9,0,0,0,4,2,0,0,0,0,39,1,3
877bc844,504,483,18,0,1,0,3,0,0,0,0,0,292,3,9
8872ed17,260,246,12,0,3,0,17,0,6,0,0,0,177,2,7
88d4144a,340,240,98,3,1,2,28,85,10,2,7,0,231,2,9
88e357ef,610,582,23,0,3,1,35,11,8,3,5,0,490,5,17
8a6ab963,44,39,5,2,0,0,0,0,0,0,0,0,35,0,0
8b6e0db2,52,50,1,1,0,0,0,0,0,0,0,0,28,1,0
8bf58a80,11,10,0,0,0,0,0,0,0,0,0,0,9,1,0
8ce30c57,44,41,1,1,1,1,0,0,0,0,0,0,28,2,1
8e235926,401,390,7,1,1,2,12,5,0,0,0,0,221,4,12
8eb55dbb,389,377,11,2,1,0,79,5,2,0,0,0,226,1,28
8f056768,902,884,11,10,3,5,2,1,0,0,0,0,750,7,14
8f0f2230,86,85,0,0,0,0,4,0,0,0,0,0,54,1,3
8fe2a392,1229,1149,79,26,0,9,10,53,0,0,0,0,1074,1,10
8ff2354e,863,725,134,27,0,5,21,99,8,4,2,0,693,4,13
90c1f9a4,11,8,3,1,0,0,2,2,0,0,0,0,9,0,0
923f4dda,268,252,16,1,1,4,6,0,1,0,0,0,184,0,9
92432bc6,482,469,10,6,1,0,3,4,0,0,0,0,401,3,4
924f9191,347,331,12,6,0,0,4,3,0,0,0,0,273,4,9
92a16062,563,553,8,8,1,2,15,0,0,0,0,0,440,2,14
92d83c27,349,329,19,5,1,3,20,3,7,7,0,0,242,1,8
934e1968,1001,881,118,42,15,15,68,28,46,12,22,1,805,2,28
93cba339,26,25,1,0,0,0,2,1,0,0,0,0,18,0,0
94302c52,1052,993,57,30,0,2,1,4,0,0,0,0,868,2,5
94c18565,759,591,157,42,4,3,176,17,98,42,36,0,453,11,34
95bb6ddc,340,293,46,3,1,0,5,43,0,0,0,0,243,1,7
9642c929,185,180,3,3,0,1,1,0,0,0,0,0,129,2,3
9662c9ec,189,178,10,2,0,0,10,8,0,0,0,0,130,1,9
97d545ae,959,931,26,22,0,2,1,4,0,0,0,0,881,2,4
99f7e9aa,219,170,49,7,0,6,20,33,9,2,7,0,170,0,3
9a2e0ccc,371,362,8,4,0,1,10,3,1,0,1,0,307,1,8
9a2e3a23,106,103,1,0,0,0,3,1,0,0,0,0,69,2,1
9ab16552,436,409,25,23,1,0,0,1,0,0,0,0,381,2,5
9b688ae1,32,27,5,2,0,0,0,0,0,0,0,0,21,0,0
9ceb7642,152,135,17,6,1,2,7,9,2,2,0,0,84,0,2
9ec9c8b6,441,316,124,29,1,10,65,75,19,7,11,0,267,1,14
9efa1d25,1010,942,58,18,9,6,38,8,12,3,7,0,761,10,32
9f77012e,610,588,19,5,1,0,10,1,0,0,0,0,443,3,21
9f941969,1206,892,306,133,0,18,1,0,0,0,0,0,737,8,3
9ff8ec4a,19,18,1,0,0,0,0,1,0,0,0,0,10,0,1
a1257b5e,35,33,2,2,0,1,0,0,0,0,0,0,22,0,0
a167537f,999,880,114,17,4,10,127,10,85,32,40,2,759,5,21
a2a85828,155,146,6,0,1,1,10,4,2,1,1,0,104,3,5
a2b1ed42,27,25,2,0,0,0,0,0,0,0,0,0,18,0,1
a396fb61,520,507,12,10,0,1,1,1,0,0,0,0,422,1,5
a3ddb1b9,15,12,3,1,0,0,2,0,1,0,1,0,11,0,0
a45241d5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2
a4effc55,458,442,13,9,0,4,0,4,0,0,0,0,381,3,4
a53b661f,99,87,11,0,0,0,4,5,0,0,0,0,62,1,2
a5ae8f8e,842,802,36,34,1,9,1,2,0,0,0,0,684,4,5
a5ec3ede,580,544,33,30,0,7,2,3,0,0,0,0,426,3,12
a65ce836,661,647,13,10,0,4,0,2,0,0,0,0,584,1,5
a6c58494,529,514,13,4,2,1,6,5,0,0,0,0,449,2,13
a70b8345,826,664,161,59,0,0,0,0,0,0,0,0,582,1,1
a73c8f95,1603,1522,80,52,4,4,2,10,0,0,0,0,1378,1,14
a8567629,643,527,115,11,1,6,18,104,0,0,0,0,508,1,13
a8ee54ad,750,672,75,23,1,1,7,50,0,0,0,0,568,3,18
a9142dc3,116,93,22,2,0,1,4,20,0,0,0,0,91,1,3
a92ab7be,949,744,201,54,0,11,0,0,0,0,0,0,685,4,1
a93b6f4e,444,427,17,10,0,2,2,7,0,0,0,0,358,0,7
aad48be9,762,741,20,16,1,3,0,4,0,0,0,0,630,1,8
ab096c6f,17,14,3,0,0,0,1,3,0,0,0,0,14,0,0
ab3f1bdf,513,427,85,17,0,1,5,67,0,0,0,0,387,1,12
ab5b7dc1,522,508,10,0,2,4,76,10,0,0,0,0,313,4,28
ab700320,436,393,41,15,4,2,35,4,19,7,10,0,300,2,18
ad00b1a8,996,781,209,6,1,1,71,203,0,0,0,0,618,6,36
ad3389d5,749,578,171,53,0,0,0,0,0,0,0,0,549,0,0
ae44e8e2,351,331,18,7,14,4,8,0,7,2,0,0,264,2,15
ae7058f9,570,532,37,22,0,2,1,0,0,0,0,0,483,1,2
ae9b998d,4,4,0,0,0,0,1,0,0,0,0,0,2,0,0
aeed5c06,678,634,40,6,8,4,68,15,9,4,4,0,509,4,12
af0d79a9,833,650,182,40,0,3,152,96,46,17,25,0,598,1,14
af104654,852,604,243,87,0,3,0,0,0,0,0,0,565,5,0
af842091,477,446,29,21,0,1,0,8,0,0,0,0,382,2,3
b116c6e3,221,218,3,1,0,1,10,2,0,0,0,0,171,0,11
b1cd37e6,40,25,14,3,0,1,7,6,5,3,2,0,23,1,0
b3325a30,479,452,26,6,1,6,5,0,3,1,2,0,337,1,18
b3b7f5a6,53,37,15,0,0,0,3,15,0,0,0,0,31,1,0
b4705807,224,173,51,1,0,0,10,50,0,0,0,0,170,0,9
b492126a,214,199,14,1,4,3,17,2,4,0,3,0,130,1,15
b4c816a9,209,199,9,0,1,0,6,0,0,0,0,0,130,1,5
b56dd813,240,186,53,16,0,1,0,0,0,0,0,0,207,1,2
b684a484,229,224,5,0,1,0,1,2,0,0,0,0,124,0,4
b74277a0,443,384,58,5,1,0,9,53,0,0,0,0,383,1,4
b77f44a4,740,704,32,29,1,6,0,3,0,0,0,0,630,4,5
b825a650,584,567,16,15,3,2,3,1,0,0,0,0,525,1,14
b8e740fb,189,184,3,0,0,1,5,0,3,1,2,0,162,2,3
b90c4a43,25,19,6,2,0,0,0,0,0,0,0,0,21,0,0
b9ae8560,431,418,12,4,0,11,24,5,3,1,1,0,314,1,13
ba115a40,118,114,4,0,1,1,1,0,0,0,0,0,75,0,2
bbd79358,21,20,1,0,0,0,1,0,0,0,0,0,14,0,0
bbd86530,408,311,96,14,0,3,53,64,18,9,7,0,301,1,9
bc249af8,37,36,1,0,0,1,1,0,0,0,0,0,22,0,1
bc6bd723,566,540,23,8,12,3,39,9,2,2,0,0,386,3,34
bcb2ccd8,215,173,42,6,0,0,0,0,0,0,0,0,189,0,0
bd142efb,1111,1083,26,18,0,4,3,1,0,0,0,0,990,2,5
bd527260,345,279,64,3,0,1,22,58,3,1,1,0,211,2,20
bd6351cd,177,152,24,4,0,4,7,20,0,0,0,0,143,1,4
bd7d2e6d,235,226,9,7,0,2,5,0,0,0,0,0,190,0,1
bdedffac,30,28,2,0,0,1,0,0,0,0,0,0,27,0,0
be42a291,118,117,1,0,1,1,1,1,0,0,0,0,93,0,4
beb882a8,581,575,4,4,2,1,9,0,0,0,0,0,442,2,23
bee0bab1,51,50,1,0,0,0,5,1,0,0,0,0,34,0,1
bf075f6b,201,196,2,2,1,2,16,0,0,0,0,0,149,3,3
c05f2f8c,701,543,152,6,1,0,12,145,1,0,1,0,511,6,13
c0b3669f,434,414,16,0,3,2,15,1,0,0,0,0,274,4,20
c149016b,910,888,17,13,3,4,4,4,0,0,0,0,701,5,22
c18d22f5,38,31,7,0,0,0,3,7,0,0,0,0,28,0,0
c1b7847c,331,313,16,10,3,1,6,6,0,0,0,0,250,2,15
c2009df3,1193,946,243,48,0,2,78,183,10,5,2,0,882,4,36
c2211709,1118,1070,46,40,0,8,12,6,0,0,0,0,976,2,16
c3ee18ef,377,347,27,3,0,9,2,24,0,0,0,0,337,3,4
c455a2b2,353,345,6,0,2,1,24,0,2,1,1,0,261,2,11
c4987edc,1033,979,52,28,0,6,2,4,0,0,0,0,812,2,11
c631f952,343,287,56,15,0,1,0,0,0,0,0,0,283,0,0
c64c01fc,158,157,1,0,1,2,11,0,0,0,0,0,95,0,12
c6608135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c68b1b13,36,27,8,1,0,0,5,4,3,1,0,0,22,1,1
c68da769,230,217,12,1,0,1,6,2,2,0,0,0,169,1,7
c691bfe2,298,280,15,2,1,3,13,4,0,0,0,0,220,3,18
c6cf860f,7,5,2,0,0,0,0,2,0,0,0,0,5,0,0
c8b3a472,59,56,3,2,0,1,1,1,0,0,0,0,47,0,2
c8c60119,101,98,3,2,0,1,2,1,0,0,0,0,80,0,2
c967f6b8,272,263,9,6,0,0,0,2,0,0,0,0,218,0,3
ca618d23,226,220,6,1,0,0,7,0,0,0,0,0,140,0,9
ca8033cb,301,286,14,4,0,0,1,10,0,0,0,0,259,1,2
caffaf5a,1092,1034,53,50,2,11,7,2,0,0,0,0,834,5,7
cb11b429,367,328,36,11,2,2,34,11,12,9,0,0,225,3,28
cb64672e,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0
cb6d81b3,25,19,6,0,0,0,1,6,0,0,0,0,16,0,2
cbac6ec9,733,575,157,23,0,1,0,1,0,0,0,0,597,1,1
cc83b74d,63,58,3,0,0,0,1,2,0,0,0,0,44,2,1
