id,Player,Nation,Pos,Squad,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
c631f952,Jonas Omlin,ch SUI,GK,ch Basel,25,1994,7.0,4,2,1,0,0,6.1,0.21,+2.1,+0.30,30,87,34.5,196,26,26.5,31.1,79,44.3,41.0,93,2,2.2,5,0.71,13.4,Matches
e9c0c1b2,André Onana,cm CMR,GK,nl Ajax,23,1996,1.0,1,0,0,0,0,1.0,0.99,0.0,-0.01,4,11,36.4,46,6,23.9,27.0,9,0.0,14.7,17,1,5.9,4,4.00,30.8,Matches
cf1c23d8,Daniele Padelli,it ITA,GK,it Inter,33,1985,2.0,1,0,0,0,0,0.6,0.15,-0.4,-0.21,1,11,9.1,35,9,20.0,26.1,11,36.4,30.7,31,1,3.2,1,0.50,14.8,Matches
213cd822,Yuriy Pankiv,ua UKR,GK,ua FC Oleksandriya,34,1984,6.0,10,2,0,0,0,7.9,0.24,-2.1,-0.35,45,98,45.9,135,20,45.2,37.6,52,71.2,52.3,85,2,2.4,4,0.67,12.6,Matches
79b0d6a0,Rui Patrício,pt POR,GK,eng Wolves,31,1988,10.0,10,1,0,2,0,12.7,0.34,+2.7,+0.27,56,131,42.7,150,31,44.0,37.8,79,82.3,51.9,165,2,1.2,0,0.00,8.2,Matches
c89e8aae,Pavao Pervan,at AUT,GK,de Wolfsburg,31,1987,5.0,7,0,0,2,0,4.2,0.33,-2.8,-0.55,22,59,37.3,127,18,33.9,32.9,34,47.1,40.5,51,0,0.0,5,1.00,15.3,Matches
6bd05d38,Ilya Pomazun,ru RUS,GK,ru CSKA Moscow,22,1996,1.0,0,0,0,0,0,1.7,0.43,+1.7,+1.73,10,28,35.7,25,3,76.0,50.1,9,100.0,64.3,15,0,0.0,0,0.00,17.0,Matches
113fb4ea,Andrés Prieto,es ESP,GK,es Espanyol,25,1993,3.0,7,0,0,1,0,6.4,0.53,-0.6,-0.21,12,36,33.3,58,8,44.8,38.7,17,58.8,49.6,23,1,4.3,8,2.67,19.0,Matches
c8a88acd,Silvio Proto,be BEL,GK,it Lazio,36,1983,2.0,2,0,0,1,0,2.6,0.27,+0.6,+0.30,8,19,42.1,58,11,20.7,29.1,25,28.0,30.6,38,3,7.9,0,0.00,6.0,Matches
34c3b935,Andriy Pyatov,ua UKR,GK,ua Shakhtar,35,1984,6.0,11,1,0,3,0,6.5,0.20,-4.5,-0.75,40,110,36.4,199,37,38.7,37.1,49,67.3,49.9,82,3,3.7,2,0.33,12.1,Matches
22db7a5e,Renan Ribeiro,br BRA,GK,pt Sporting CP,29,1990,4.4,5,0,0,2,1,4.5,0.20,+0.5,+0.12,33,102,32.4,108,15,58.3,42.9,45,86.7,57.8,80,0,0.0,1,0.23,7.9,Matches
1e26e376,Sergio Romero,ar ARG,GK,eng Manchester Utd,32,1987,9.3,2,0,0,1,0,2.6,0.20,+0.6,+0.07,17,60,28.3,195,46,23.6,28.4,71,19.7,27.0,95,3,3.2,18,2.00,19.5,Matches
da8b19e2,John Ruddy,eng ENG,GK,eng Wolves,32,1986,1.0,0,0,0,0,0,0.0,,0.0,0.00,4,7,57.1,9,2,33.3,29.7,7,57.1,41.4,5,0,0.0,0,0.00,7.0,Matches
cac76a72,Stéphane Ruffier,fr FRA,GK,fr Saint-Étienne,32,1986,4.0,6,0,0,0,2,3.6,0.45,-0.4,-0.11,33,65,50.8,83,9,44.6,36.9,35,80.0,53.8,39,0,0.0,2,0.50,14.6,Matches
911680d8,Robbin Ruiter,nl NED,GK,nl PSV Eindhoven,32,1987,1.0,1,0,0,1,0,1.6,0.40,+0.6,+0.60,7,28,25.0,34,4,61.8,44.8,11,63.6,46.8,21,2,9.5,1,1.00,14.0,Matches
a70b8345,Frederik Rønnow,dk DEN,GK,de Eint Frankfurt,26,1992,5.0,7,0,0,2,0,4.5,0.23,-2.5,-0.50,44,101,43.6,162,29,48.8,35.9,43,51.2,42.8,59,6,10.2,3,0.60,12.8,Matches
903b6e8b,José Sá,pt POR,GK,gr Olympiacos,26,1993,3.3,3,0,1,0,0,3.7,0.34,+0.7,+0.23,13,75,17.3,106,13,44.3,38.3,36,77.8,55.4,64,3,4.7,2,0.67,11.2,Matches
fd834d1d,Tiago Sá,pt POR,GK,pt Braga,24,1995,1.0,2,0,0,0,0,2.0,0.34,0.0,+0.02,6,11,54.5,26,11,26.9,27.2,8,50.0,38.5,21,1,4.8,1,1.00,11.4,Matches
d97b252e,Matvei Safonov,ru RUS,GK,ru Krasnodar,20,1999,3.0,7,0,0,0,1,6.4,0.32,+0.4,+0.15,14,42,33.3,83,24,26.5,31.1,35,57.1,45.6,52,5,9.6,7,2.33,13.8,Matches
595ccab1,Məhəmmədəliyev Şahruddin Maqomedoviç,az AZE,GK,az Qarabağ Ağdam,25,1994,1.0,1,0,0,0,0,1.3,0.44,+0.3,+0.32,4,9,44.4,31,9,22.6,30.9,4,50.0,46.5,15,4,26.7,1,1.00,12.0,Matches
74733221,Romain Salin,fr FRA,GK,fr Rennes,35,1984,2.0,1,0,0,1,0,1.2,0.41,+0.2,+0.11,14,42,33.3,74,8,47.3,38.6,9,77.8,51.9,24,1,4.2,3,1.50,13.2,Matches
6fe5c35b,Alexander Schlager,at AUT,GK,at LASK,23,1996,10.0,12,2,0,1,0,12.4,0.31,+0.4,+0.04,92,236,39.0,250,25,70.4,46.7,87,69.0,52.7,102,2,2.0,13,1.30,17.1,Matches
1c98558c,João Miguel Macedo Silva,pt POR,GK,pt Vitória,24,1995,4.0,8,0,2,2,1,6.8,0.41,-0.2,-0.05,24,76,31.6,119,17,46.2,38.2,28,75.0,53.9,51,2,3.9,18,4.50,19.4,Matches
420c18a1,Yann Sommer,ch SUI,GK,de M'Gladbach,30,1988,6.0,9,0,0,2,0,9.9,0.41,+0.9,+0.15,41,94,43.6,264,26,29.9,30.9,50,30.0,34.2,59,3,5.1,6,1.00,14.9,Matches
8f8c6934,David Soria,es ESP,GK,es Getafe,26,1993,4.0,4,0,0,0,1,3.4,0.42,+0.4,+0.09,43,109,39.4,94,6,87.2,53.2,30,90.0,52.4,36,1,2.8,7,1.75,17.7,Matches
27d902c8,Cican Stankovic,at AUT,GK,at RB Salzburg,26,1992,2.0,6,0,0,0,0,4.5,0.31,-1.5,-0.75,6,20,30.0,54,10,29.6,29.1,16,25.0,29.5,27,1,3.7,6,3.00,19.6,Matches
c089980e,Vladimir Stojković,rs SRB,GK,rs Partizan,36,1983,5.8,9,1,0,0,0,6.4,0.29,-2.6,-0.44,42,103,40.8,139,17,49.6,38.6,41,82.9,54.1,56,2,3.6,10,1.73,18.4,Matches
339fe0e8,Thomas Strakosha,al ALB,GK,it Lazio,24,1995,4.0,7,1,0,1,0,4.8,0.32,-2.2,-0.55,21,55,38.2,111,17,37.8,34.9,33,39.4,36.0,56,2,3.6,0,0.00,9.7,Matches
ce17b5eb,Kevin Trapp,de GER,GK,de Eint Frankfurt,29,1990,5.0,10,1,1,1,0,10.5,0.35,+0.5,+0.10,37,98,37.8,133,17,51.1,38.2,53,56.6,44.5,65,0,0.0,3,0.60,14.9,Matches
4b1793b0,Lars Unnerstall,de GER,GK,nl PSV Eindhoven,29,1990,2.0,5,1,0,1,0,3.0,0.23,-2.0,-0.99,8,16,50.0,44,6,31.8,30.3,12,16.7,27.3,21,0,0.0,1,0.50,14.7,Matches
7b456af7,Tomáš Vaclík,cz CZE,GK,es Sevilla,30,1989,2.0,1,1,0,0,0,1.2,0.11,+0.2,+0.10,11,20,55.0,34,1,32.4,33.4,13,69.2,45.5,26,0,0.0,1,0.50,13.6,Matches
2bea06e0,Bruno Varela,pt POR,GK,nl Ajax,24,1994,1.0,2,0,0,0,0,0.8,0.20,-1.2,-1.21,8,16,50.0,35,9,31.4,31.5,8,62.5,48.6,18,1,5.6,2,2.00,17.4,Matches
22a94b80,Kenneth Vermeer,nl NED,GK,nl Feyenoord,33,1986,4.0,4,2,0,0,0,4.3,0.18,+0.3,+0.08,19,58,32.8,65,10,46.2,37.9,51,54.9,49.2,56,0,0.0,1,0.25,20.3,Matches
03df04ff,Odisseas Vlachodimos,gr GRE,GK,pt Benfica,25,1994,2.0,5,0,0,1,1,4.1,0.25,+0.1,+0.04,7,14,50.0,37,8,32.4,32.4,12,16.7,27.8,12,0,0.0,0,0.00,4.5,Matches
110338ae,Boy Waterman,nl NED,GK,cy APOEL,35,1984,1.0,1,1,0,0,0,1.3,0.06,+0.3,+0.31,4,17,23.5,25,4,40.0,34.6,8,87.5,61.3,9,0,0.0,2,2.00,17.0,Matches
bd3e08b6,Utku Yuvakuran,tr TUR,GK,tr Beşiktaş,21,1997,1.0,4,0,0,1,0,2.6,0.39,-1.4,-1.43,7,19,36.8,28,3,42.9,40.6,7,100.0,60.9,18,1,5.6,0,0.00,8.0,Matches
cc1a0c57,Jeroen Zoet,nl NED,GK,nl PSV Eindhoven,28,1991,3.0,6,1,0,0,0,4.0,0.16,-2.0,-0.67,22,67,32.8,93,20,51.6,38.2,34,55.9,44.2,43,3,7.0,2,0.67,14.4,Matches
30263816,Arild Østbø,no NOR,GK,no Rosenborg,28,1991,1.0,1,0,0,0,0,0.4,0.21,-0.6,-0.57,12,43,27.9,38,3,86.8,54.4,10,100.0,65.5,18,0,0.0,1,1.00,23.0,Matches
