id,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Matches
7a2e46a8,Alisson,br BRA,GK,Roma,24,1992,37,37,3330,37.0,28,0.76,135,105,81.5,22,8,7,17,45.9,5,3,2,0,40.0,Matches
326d09ef,Nícolas Andrade,br BRA,GK,Hellas Verona,29,1988,36,36,3240,36.0,71,1.97,233,162,72.1,7,4,25,7,19.4,8,6,2,0,25.0,Matches
4f8ce0e1,Vid Belec,si SVN,GK,Sampdoria,27,1990,2,2,180,2.0,5,2.50,15,10,73.3,0,0,2,0,0.0,1,1,0,0,0.0,Matches
4f8ce0e1,Vid Belec,si SVN,GK,Benevento,27,1990,13,13,1113,12.4,27,2.18,74,49,67.6,2,0,11,1,7.7,3,3,0,0,0.0,Matches
ee833569,Etrit Berisha,al ALB,GK,Atalanta,28,1989,31,31,2790,31.0,34,1.10,99,64,66.7,13,10,8,8,25.8,2,1,1,0,50.0,Matches
32b9b5fa,Albano Bizzarri,ar ARG,GK,Udinese,39,1977,32,32,2880,32.0,52,1.62,143,92,65.0,11,4,17,8,25.0,5,2,2,1,50.0,Matches
6989550f,Alberto Brignoli,it ITA,GK,Benevento,25,1991,13,11,1126,12.5,31,2.48,70,39,58.6,1,2,8,1,9.1,4,2,0,2,0.0,Matches
e40d028b,Gianluigi Buffon,it ITA,GK,Juventus,39,1978,21,21,1862,20.7,14,0.68,56,43,80.4,17,2,2,11,52.4,4,3,1,0,25.0,Matches
8cabdc1e,Andrea Consigli,it ITA,GK,Sassuolo,30,1987,37,37,3316,36.8,58,1.57,172,114,67.4,11,10,16,10,27.0,3,2,1,0,33.3,Matches
e66ebabb,Alex Cordaz,it ITA,GK,Crotone,34,1983,38,38,3420,38.0,66,1.74,200,133,70.0,9,8,21,5,13.2,8,6,1,1,14.3,Matches
