id,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Matches
466fb2c5,Aaron Ramsdale,eng ENG,GK,eng Arsenal,24-301,1998,2,2,180,2.0,2,1.00,7,5,71.4,1,0,1,1,50.0,0,0,0,0,,Matches
374ee424,Álex Remiro,es ESP,GK,es Real Sociedad,27-352,1995,7,7,630,7.0,4,0.57,12,8,66.7,5,0,2,4,57.1,0,0,0,0,,Matches
625c144a,Gerónimo Rulli,ar ARG,GK,nl Ajax,30-295,1992,2,2,180,2.0,3,1.50,9,6,77.8,0,1,1,1,50.0,1,1,0,0,0.0,Matches
a70b8345,Frederik Rønnow,dk DEN,GK,de Union Berlin,30-219,1992,9,9,765,8.5,6,0.71,21,15,71.4,5,2,2,4,44.4,0,0,0,0,,Matches
595ccab1,Məhəmmədəliyev Şahruddin Maqomedoviç,az AZE,GK,az Qarabağ Ağdam,28-272,1994,6,6,540,6.0,5,0.83,26,21,88.5,2,2,2,3,50.0,2,2,0,0,0.0,Matches
b69dfb42,Jörg Siebenhandl,at AUT,GK,at Sturm Graz,33-052,1990,6,6,540,6.0,10,1.67,24,14,62.5,2,2,2,3,50.0,1,1,0,0,0.0,Matches
ea83bfa6,Rui Silva,pt POR,GK,es Betis,29-032,1994,1,1,90,1.0,0,0.00,3,3,100.0,1,0,0,1,100.0,0,0,0,0,,Matches
bcf5058a,Mile Svilar,rs SRB,GK,it Roma,23-196,1999,1,1,90,1.0,2,2.00,3,1,33.3,0,0,1,0,0.0,0,0,0,0,,Matches
01b8a2b2,Wojciech Szczęsny,pl POL,GK,it Juventus,32-327,1990,3,3,270,3.0,1,0.33,5,4,80.0,2,1,0,2,66.7,0,0,0,0,,Matches
31139973,Muhammet Taha Tepe,tr TUR,GK,tr Trabzonspor,22-069,2001,1,1,90,1.0,3,3.00,5,2,60.0,0,0,1,0,0.0,1,1,0,0,0.0,Matches
6f51e382,Marc-André ter Stegen,de GER,GK,es Barcelona,30-315,1992,2,2,180,2.0,4,2.00,10,7,60.0,0,1,1,0,0.0,0,0,0,0,,Matches
41f0b196,Anatolii Trubin,ua UKR,GK,ua Shakhtar,21-222,2001,3,3,300,3.3,4,1.20,21,17,81.0,1,1,1,0,0.0,0,0,0,0,,Matches
4a51ba65,Matt Turner,us USA,GK,eng Arsenal,28-260,1994,5,5,450,5.0,3,0.60,14,11,85.7,4,1,0,3,60.0,1,1,0,0,0.0,Matches
9052e98c,Kostas Tzolakis,gr GRE,GK,gr Olympiacos,20-123,2002,2,2,180,2.0,5,2.50,15,10,66.7,0,0,2,0,0.0,0,0,0,0,,Matches
cfd68aa7,Francis Uzoho,ng NGA,GK,cy AC Omonia,24-134,1998,4,3,315,3.5,6,1.71,22,16,77.3,0,0,3,0,0.0,1,1,0,0,0.0,Matches
7b456af7,Tomáš Vaclík,cz CZE,GK,gr Olympiacos,33-347,1989,2,2,180,2.0,5,2.50,13,8,61.5,0,0,2,0,0.0,0,0,0,0,,Matches
2f18d0b8,Timon Wellenreuther,de GER,GK,nl Feyenoord,27-098,1995,1,1,90,1.0,1,1.00,1,0,0.0,0,1,0,0,0.0,0,0,0,0,,Matches
