id,MP,Min,90s,Starts,Compl,Subs,unSub,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
13b0c150,3,225,2,3,2,0,2,5,5,0,3.5,4.8,-1.3,0,0,0,0
13b44b02,9,823,9,9,8,0,0,13,7,6,13.4,8.1,5.4,0,0,0,0
13d74bff,6,492,5,6,3,0,0,7,12,-5,7.9,7.3,0.6,0,0,0,0
13ea2544,6,528,5,6,5,0,1,11,5,6,11.4,5.2,6.2,0,0,0,0
1453e3cf,1,8,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0
146f2615,5,428,4,5,0,0,0,6,6,0,4.6,6.1,-1.5,0,0,0,0
150a572c,3,265,2,3,2,0,0,2,5,-3,1.9,6.2,-4.3,0,0,0,0
156afd6f,1,7,0,0,0,1,4,0,0,0,0.0,0.1,-0.1,0,0,0,0
157c5e0b,4,252,2,2,1,2,0,5,4,1,5.2,5.9,-0.6,0,0,0,0
15b6e8d7,5,444,4,5,4,0,0,8,10,-2,6.6,10.7,-4.1,0,0,0,0
15d0c248,5,394,4,4,4,1,1,4,9,-5,3.3,7.5,-4.3,0,0,0,0
15e9c7e6,5,428,4,5,2,0,0,8,3,5,6.8,4.1,2.7,0,0,0,0
15f3ec41,9,421,4,4,4,5,0,15,3,12,11.4,3.5,7.9,0,0,0,0
16380240,10,646,7,8,1,2,2,16,11,5,9.7,9.7,0.0,0,0,0,0
163bbd4a,2,34,0,0,0,2,0,1,1,0,0.6,0.3,0.3,0,0,0,0
167c1bb0,5,377,4,4,4,1,1,6,3,3,7.9,3.3,4.5,0,0,0,0
16b9d5cf,4,315,3,4,3,0,1,6,4,2,6.3,5.9,0.4,0,0,0,0
16ceb862,14,1126,12,12,10,2,0,32,9,23,24.8,9.8,15.0,0,0,0,0
16daec92,14,1121,12,13,7,1,0,26,10,16,23.8,12.8,11.0,0,0,0,0
17145c90,10,801,8,9,8,1,0,9,11,-2,13.0,10.8,2.1,0,0,0,0
173db1f4,5,415,4,5,2,0,1,5,10,-5,4.5,7.2,-2.7,0,0,0,0
17695062,4,265,2,3,2,1,0,6,2,4,6.3,2.0,4.4,0,0,0,0
179d2851,12,1110,12,12,12,0,0,17,14,3,14.9,13.2,1.7,1110,12,12,12
17b6789d,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0
17e3e467,7,546,6,7,2,0,1,6,12,-6,6.1,13.6,-7.6,0,0,0,0
18abe173,5,450,5,5,5,0,2,9,3,6,6.9,3.8,3.1,0,0,0,0
18b896d6,4,360,4,4,4,0,3,10,0,10,8.5,1.9,6.5,0,0,0,0
19003991,6,112,1,0,0,6,0,0,2,-2,1.0,2.0,-0.9,0,0,0,0
19016cf4,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,0,0
1978a39a,6,532,5,6,4,0,0,6,13,-7,8.6,8.0,0.6,0,0,0,0
199cd404,7,410,4,5,1,2,1,7,6,1,6.4,4.9,1.5,0,0,0,0
19b776e9,4,226,2,3,1,1,2,2,0,2,2.9,1.5,1.4,0,0,0,0
19c9e24e,2,132,1,1,0,1,2,1,3,-2,1.5,3.3,-1.7,0,0,0,0
19f8e480,3,270,3,3,3,0,3,3,3,0,4.1,3.1,0.9,0,0,0,0
1a4b9094,6,280,3,2,2,4,0,4,9,-5,3.7,5.2,-1.5,0,0,0,0
1a799243,10,900,10,10,10,0,0,25,12,13,22.0,11.0,11.1,0,0,0,0
1ac58ba6,3,270,3,3,3,0,5,2,5,-3,1.8,4.9,-3.1,0,0,0,0
1adcf39e,1,90,1,1,1,0,1,1,4,-3,0.9,2.4,-1.5,0,0,0,0
1ae8b66d,6,534,5,6,5,0,0,4,13,-9,2.3,11.6,-9.3,0,0,0,0
1b09b065,7,457,5,5,3,2,0,6,5,1,5.3,6.6,-1.3,0,0,0,0
1b2093c3,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0
1b4f1169,2,24,0,0,0,2,2,0,0,0,0.1,0.5,-0.5,0,0,0,0
1b82f8df,4,347,3,4,3,0,2,4,2,2,6.5,3.7,2.8,0,0,0,0
1bcca8b8,9,375,4,3,1,6,4,7,3,4,7.3,5.2,2.1,0,0,0,0
1c07b06e,5,251,2,4,1,1,2,2,2,0,4.2,2.9,1.3,0,0,0,0
1c0ddebb,6,540,6,6,6,0,0,4,7,-3,4.6,10.6,-6.0,540,6,6,6
1c37137f,4,177,2,2,1,2,2,3,4,-1,1.6,2.8,-1.3,0,0,0,0
1c529186,3,195,2,2,2,1,1,2,3,-1,3.9,4.1,-0.1,0,0,0,0
1c639185,1,57,0,1,0,0,5,1,0,1,0.2,1.0,-0.8,0,0,0,0
1c78737d,5,407,4,5,3,0,0,5,3,2,5.6,6.5,-0.9,0,0,0,0
1c96ad85,5,289,3,4,2,1,0,3,4,-1,3.8,2.9,0.9,0,0,0,0
1cb49278,15,1333,14,15,14,0,0,36,10,26,31.2,10.4,20.7,0,0,0,0
1d2d5cc8,1,90,1,1,1,0,3,1,3,-2,0.9,1.8,-0.9,90,1,1,1
1d5cab82,5,201,2,2,0,3,4,4,2,2,4.5,3.3,1.3,0,0,0,0
1d896c05,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
1e064bfb,9,810,9,9,9,0,1,13,16,-3,8.8,17.9,-9.2,810,9,9,9
1e101451,1,90,1,1,1,0,7,1,1,0,0.6,1.2,-0.6,90,1,1,1
1e9bde92,6,540,6,6,6,0,0,7,9,-2,7.8,13.2,-5.5,540,6,6,6
1ec5df8f,1,90,1,1,1,0,4,2,1,1,2.4,1.1,1.3,0,0,0,0
1ec7e1c5,10,900,10,10,10,0,0,16,16,0,15.4,13.5,1.9,0,0,0,0
1eec640e,6,500,5,6,4,0,0,5,7,-2,3.2,7.4,-4.2,0,0,0,0
1ef6f38d,2,126,1,2,0,0,1,2,4,-2,0.9,3.4,-2.5,0,0,0,0
1f44ac21,1,5,0,0,0,1,2,1,0,1,0.3,0.0,0.3,0,0,0,0
1f9328da,2,171,1,2,1,0,0,5,0,5,3.6,1.3,2.3,0,0,0,0
1fa665d0,2,33,0,0,0,2,2,1,1,0,0.1,1.4,-1.4,0,0,0,0
1fb1c435,5,343,3,4,1,1,0,9,7,2,8.9,4.9,4.0,0,0,0,0
1fbbfbde,8,720,8,8,8,0,0,14,5,9,12.1,6.9,5.2,0,0,0,0
20030c06,5,450,5,5,5,0,1,7,5,2,7.2,5.0,2.3,0,0,0,0
20094685,5,420,4,5,4,0,1,5,11,-6,6.5,7.4,-0.9,0,0,0,0
2054d037,9,545,6,5,4,4,0,9,12,-3,10.2,10.1,0.1,0,0,0,0
2077ae86,2,25,0,0,0,2,1,0,0,0,0.4,0.1,0.3,0,0,0,0
20b9f052,2,180,2,2,2,0,6,3,2,1,2.7,1.8,0.8,180,2,2,2
20c1ef47,4,49,0,0,0,4,0,1,0,1,1.1,0.7,0.3,0,0,0,0
20e73fac,10,647,7,7,3,3,0,9,13,-4,10.7,10.4,0.3,0,0,0,0
2146785a,4,360,4,4,4,0,1,10,8,2,6.3,5.7,0.6,0,0,0,0
21519148,6,520,5,6,5,0,0,4,14,-10,3.2,11.8,-8.6,0,0,0,0
21a4bd09,6,322,3,4,2,2,2,3,8,-5,3.7,6.3,-2.6,0,0,0,0
2224380e,1,90,1,1,1,0,2,1,0,1,0.9,0.7,0.2,0,0,0,0
2233ef48,3,230,2,3,2,0,0,2,5,-3,1.5,6.0,-4.5,0,0,0,0
2249e65b,3,117,1,0,0,3,0,1,2,-1,0.6,1.9,-1.3,0,0,0,0
22517bbe,5,436,4,5,4,0,0,3,13,-10,2.1,10.7,-8.7,0,0,0,0
22721b88,3,247,2,3,1,0,2,2,8,-6,2.2,6.8,-4.5,0,0,0,0
228f73ae,3,42,0,0,0,3,0,0,1,-1,0.4,0.4,0.1,0,0,0,0
22db7a5e,3,270,3,3,3,0,5,6,2,4,3.7,3.6,0.1,270,3,3,3
23135233,3,200,2,2,2,1,2,4,2,2,2.1,1.6,0.5,0,0,0,0
23c5db70,6,323,3,4,1,2,2,7,2,5,4.6,2.7,2.0,0,0,0,0
2421b41d,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
24228180,9,515,5,5,2,4,1,8,3,5,7.3,4.7,2.5,0,0,0,0
2434f24a,6,540,6,6,6,0,0,6,6,0,8.3,7.9,0.4,540,6,6,6
243f4a0b,4,276,3,3,3,1,0,3,4,-1,4.2,4.3,-0.1,0,0,0,0
244a31b9,6,459,5,5,5,1,0,4,7,-3,4.8,5.2,-0.4,0,0,0,0
245d9bfc,5,371,4,5,1,0,0,2,8,-6,1.7,7.0,-5.3,0,0,0,0
247e5cfc,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
24b98f95,2,26,0,0,0,2,0,0,2,-2,0.1,0.7,-0.5,0,0,0,0
24bcc714,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
24c1439d,1,7,0,0,0,1,1,1,0,1,0.2,0.1,0.2,0,0,0,0
24d9435b,5,450,5,5,5,0,1,7,10,-3,7.7,6.8,0.9,0,0,0,0
24f59bb2,4,296,3,4,3,0,2,4,4,0,4.1,3.8,0.4,0,0,0,0
2535e885,6,540,6,6,6,0,0,5,7,-2,3.9,8.2,-4.3,0,0,0,0
254147d4,5,373,4,4,2,1,0,7,6,1,6.0,7.7,-1.7,0,0,0,0
2557c196,3,243,2,3,1,0,0,5,7,-2,4.0,4.6,-0.6,0,0,0,0
2580854e,1,90,1,1,1,0,5,0,0,0,1.6,1.3,0.3,0,0,0,0
258aff54,6,526,5,6,5,0,0,3,5,-2,4.0,5.2,-1.3,0,0,0,0
258b0d9b,4,360,4,4,4,0,0,4,13,-9,4.2,6.4,-2.2,0,0,0,0
25b74470,1,90,1,1,1,0,2,3,0,3,1.9,0.4,1.5,0,0,0,0
25e8594b,6,485,5,4,4,2,0,10,9,1,7.1,8.4,-1.3,0,0,0,0
261dfc43,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
2628fd2b,3,270,3,3,3,0,9,8,2,6,6.8,2.0,4.8,270,3,3,3
26383ea5,3,270,3,3,3,0,1,3,4,-1,5.2,1.8,3.4,270,3,3,3
2648e18f,5,344,3,4,2,1,0,5,5,0,6.6,7.7,-1.1,0,0,0,0
26b3d752,5,450,5,5,5,0,0,4,14,-10,5.3,7.2,-2.0,0,0,0,0
26ce2263,7,488,5,6,4,1,1,3,6,-3,4.0,7.5,-3.5,0,0,0,0
271b8617,2,7,0,0,0,2,3,0,0,0,0.6,0.0,0.6,0,0,0,0
273c483b,7,366,4,4,1,3,1,4,5,-1,3.1,6.0,-2.9,0,0,0,0
27669186,1,24,0,0,0,1,0,0,1,-1,0.1,0.3,-0.2,0,0,0,0
27af684a,1,90,1,1,1,0,2,2,0,2,0.8,0.6,0.2,0,0,0,0
27d902c8,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,0,0
27f54333,5,112,1,1,1,4,0,0,2,-2,2.2,1.4,0.8,0,0,0,0
27fc233a,2,106,1,1,1,1,4,0,1,-1,0.3,0.8,-0.5,0,0,0,0
27ff9bdb,4,327,3,4,3,0,0,4,3,1,4.8,3.7,1.0,0,0,0,0
284f2ce6,2,135,1,2,1,0,2,2,1,1,1.9,0.9,1.0,0,0,0,0
28d596a0,13,1200,13,13,13,0,0,31,8,23,28.2,10.4,17.8,1200,13,13,13
292a652a,1,90,1,1,1,0,0,2,2,0,1.3,2.1,-0.8,0,0,0,0
29a506e1,1,10,0,0,0,1,0,0,0,0,0.0,0.4,-0.3,0,0,0,0
29d8ad3f,6,540,6,6,6,0,0,6,6,0,8.3,7.9,0.4,0,0,0,0
29e33bf3,6,454,5,6,0,0,0,6,8,-2,8.2,5.9,2.3,0,0,0,0
2a5fab54,1,3,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
2a6cd437,6,526,5,6,5,0,2,14,5,9,12.8,4.3,8.5,0,0,0,0
2a709dc0,2,135,1,2,1,0,0,4,3,1,2.8,1.4,1.4,0,0,0,0
2a70dcc9,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
2b15a82a,4,301,3,3,2,1,3,8,4,4,6.4,3.3,3.2,0,0,0,0
2b3efa4a,11,1020,11,11,11,0,0,15,14,1,13.6,12.9,0.7,0,0,0,0
2b65fe46,1,61,0,1,0,0,3,0,0,0,0.4,0.1,0.3,0,0,0,0
2b750ebc,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0
2b9fdeea,3,225,2,3,0,0,0,3,6,-3,4.9,2.9,2.0,0,0,0,0
2ba38347,4,315,3,4,3,0,1,5,2,3,4.4,2.9,1.5,0,0,0,0
2c44a35d,2,180,2,2,2,0,0,2,5,-3,2.6,3.4,-0.8,0,0,0,0
2c8b7022,6,531,5,6,5,0,0,6,8,-2,6.6,7.3,-0.7,0,0,0,0
2ccd89a3,4,146,1,2,0,2,1,1,2,-1,2.6,1.2,1.4,0,0,0,0
2cfc139d,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
2d22cea7,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0
2e2ec9cf,3,122,1,1,0,2,2,1,1,0,1.4,0.9,0.5,0,0,0,0
2e8fc160,4,259,2,3,2,1,0,3,1,2,3.2,2.8,0.4,0,0,0,0
2ebc1b44,7,596,6,7,3,0,0,10,7,3,8.8,10.9,-2.1,0,0,0,0
2f3452eb,4,360,4,4,4,0,2,6,5,1,7.6,6.4,1.3,0,0,0,0
2f557579,5,317,3,4,1,1,0,4,3,1,6.8,4.4,2.4,0,0,0,0
2f7407fa,1,6,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
2f7af524,6,455,5,5,5,1,0,6,11,-5,8.2,11.5,-3.3,0,0,0,0
2f895007,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
2fabebc0,2,117,1,1,1,1,5,1,2,-1,0.9,1.7,-0.8,116,2,1,1
30263816,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,0,0
305a3820,4,360,4,4,4,0,1,5,3,2,5.3,3.8,1.5,0,0,0,0
30643ce2,6,384,4,5,1,1,0,7,3,4,8.0,3.5,4.5,0,0,0,0
307fcd26,12,1080,12,12,12,0,0,20,13,7,18.8,16.5,2.3,1080,12,12,12
30c220c3,8,676,7,7,7,1,0,17,9,8,11.6,7.4,4.2,0,0,0,0
30d4a2e5,8,720,8,8,8,0,1,9,13,-4,9.0,17.0,-8.0,0,0,0,0
30f5ffa9,3,256,2,3,2,0,0,2,1,1,3.0,4.5,-1.4,0,0,0,0
312d9340,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0
314bdac5,4,315,3,3,3,1,4,2,4,-2,3.0,4.6,-1.6,0,0,0,0
314c2af0,5,450,5,5,5,0,1,2,4,-2,2.5,4.4,-1.9,450,5,5,5
314f2124,2,104,1,1,1,1,1,3,0,3,2.6,0.7,1.9,0,0,0,0
316de854,3,269,3,3,2,0,0,4,3,1,4.1,1.6,2.4,0,0,0,0
31c07205,5,163,1,1,0,4,1,1,2,-1,0.9,3.6,-2.7,0,0,0,0
31c69ef1,6,570,6,6,6,0,0,9,6,3,8.0,6.0,2.0,0,0,0,0
321f83a2,3,72,0,1,0,2,2,0,0,0,0.4,0.2,0.3,0,0,0,0
322ba2df,4,360,4,4,4,0,1,4,5,-1,5.1,4.9,0.2,0,0,0,0
32943220,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
32c0491f,5,345,3,4,2,1,1,8,6,2,7.6,4.4,3.1,0,0,0,0
32e741af,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
32e7ce92,5,450,5,5,5,0,1,8,10,-2,8.9,11.8,-3.0,450,5,5,5
3300c14c,1,90,1,1,1,0,0,1,3,-2,2.1,2.2,-0.1,0,0,0,0
33182cb8,5,450,5,5,5,0,2,7,6,1,7.8,4.7,3.2,0,0,0,0
33508c78,5,386,4,4,4,1,0,10,3,7,10.4,2.3,8.0,0,0,0,0
339fe0e8,4,360,4,4,4,0,0,5,5,0,4.8,6.3,-1.5,360,4,4,4
33b11df6,3,202,2,2,2,1,0,7,2,5,4.1,2.6,1.5,0,0,0,0
33b8d077,2,151,1,2,1,0,1,2,0,2,2.4,2.2,0.2,0,0,0,0
33bd3dae,5,307,3,4,2,1,1,4,7,-3,2.9,6.6,-3.6,0,0,0,0
3423f250,4,215,2,2,2,2,0,4,2,2,4.0,2.2,1.8,0,0,0,0
3470f44e,1,90,1,1,1,0,5,2,3,-1,1.6,1.4,0.3,90,1,1,1
34c3b935,2,180,2,2,2,0,0,3,6,-3,2.3,4.6,-2.3,180,2,2,2
34c3ec17,4,360,4,4,4,0,0,7,8,-1,6.0,4.7,1.3,0,0,0,0
34e38ddf,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,0,0
3519df17,6,540,6,6,6,0,0,4,13,-9,2.4,12.2,-9.8,0,0,0,0
35375f7c,3,30,0,0,0,3,0,1,1,0,0.5,1.8,-1.3,0,0,0,0
356c9002,4,226,2,2,2,2,0,4,1,3,2.8,4.0,-1.2,0,0,0,0
35862524,6,319,3,3,2,3,0,2,5,-3,2.2,6.4,-4.3,0,0,0,0
35af81f5,1,14,0,0,0,1,4,0,0,0,0.0,0.1,-0.1,0,0,0,0
35bd124a,1,90,1,1,1,0,4,3,4,-1,1.2,1.7,-0.6,0,0,0,0
35c54115,6,495,5,6,5,0,0,2,13,-11,4.9,7.7,-2.8,0,0,0,0
35cf43aa,6,313,3,4,0,2,1,2,6,-4,2.3,6.2,-3.9,0,0,0,0
360e3062,6,328,3,4,3,2,1,6,4,2,5.4,5.1,0.4,0,0,0,0
3628b9b9,8,720,8,8,8,0,0,8,11,-3,9.0,10.2,-1.2,0,0,0,0
36334b41,5,450,5,5,5,0,0,5,8,-3,5.4,5.1,0.3,0,0,0,0
3640af28,4,284,3,3,3,1,1,2,4,-2,3.3,4.0,-0.7,0,0,0,0
365836c9,8,720,8,8,8,0,0,15,12,3,11.3,9.9,1.4,0,0,0,0
367d7444,3,270,3,3,3,0,1,7,4,3,4.3,3.2,1.0,0,0,0,0
36a268e0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
377ef3a6,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
378825c7,9,691,7,7,6,2,1,11,14,-3,12.6,9.1,3.6,0,0,0,0
37f827ec,2,154,1,1,1,1,2,5,4,1,3.3,4.8,-1.5,0,0,0,0
387750b7,8,720,8,8,8,0,0,6,14,-8,7.2,11.7,-4.4,720,8,8,8
38cd5b8f,8,687,7,8,7,0,0,15,10,5,10.9,8.9,1.9,688,8,8,7
