id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,On-Off,onxG,onxGA,xG+/-,On-Off.1,MinGK,MPGK,StartsGK,90sGK
73d6a176,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
740a0e28,3,270,3.0,3,3,0,5,1.25,1,2.0,-1.0,-1.13,3.4,3.4,0.0,0.44,0,0,0,0.0
741275f5,1,83,0.9,0,0,1,1,0.0,0,1.0,-1.0,-0.69,1.4,1.5,0.0,-0.82,83,1,0,0.9
74223a01,6,393,4.4,4,3,2,0,0.14,3,8.0,-5.0,0.69,3.0,5.7,-2.7,0.96,0,0,0,0.0
74288db0,2,25,0.3,0,0,2,1,0.5,0,0.0,0.0,0.35,0.5,0.1,0.4,2.68,0,0,0,0.0
742a4995,4,203,2.3,2,2,2,1,2.0,3,2.0,1.0,0.1,3.0,2.1,1.0,0.96,0,0,0,0.0
74419746,4,360,4.0,4,4,0,0,2.25,11,4.0,7.0,0.25,7.5,4.4,3.1,-0.71,360,4,4,4.0
74665b8b,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
746fec7d,1,18,0.2,0,0,1,1,1.0,0,0.0,0.0,2.78,0.4,0.4,-0.1,1.37,0,0,0,0.0
74733221,2,180,2.0,2,2,0,3,1.5,2,1.0,1.0,1.5,3.6,1.2,2.4,0.86,180,2,2,2.0
7483d9f9,1,90,1.0,1,1,0,1,1.0,2,2.0,0.0,3.0,1.4,1.7,-0.3,1.35,0,0,0,0.0
74ced675,6,540,6.0,6,6,0,0,1.14,8,11.0,-3.0,0.0,10.0,6.2,3.9,0.0,0,0,0,0.0
74f2e748,1,83,0.9,1,0,0,1,1.0,1,1.0,0.0,-0.28,2.0,1.3,0.7,0.94,0,0,0,0.0
75229233,7,630,7.0,7,7,0,0,1.71,8,11.0,-3.0,-1.43,7.4,10.3,-2.8,-0.5,0,0,0,0.0
