,id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
742,a9107589,4,360,4,4,4,0,2,0,0,6,-6,2.2,6.2,-4.0,0,0,0,0
743,a9142dc3,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
744,a919be14,5,190,2,2,0,3,1,1,3,2,1,2.9,2.0,1.0,0,0,0,0
745,a92ab7be,6,540,6,6,6,0,1,2,12,3,9,8.4,5.9,2.5,0,0,0,0
746,a93b6f4e,3,270,3,3,3,0,6,1,1,2,-1,2.7,1.9,0.8,0,0,0,0
747,a968014d,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0
748,a99138af,3,68,0,0,0,3,3,2,1,1,0,2.0,0.5,1.5,0,0,0,0
749,a9a6fc08,0,0,0,0,0,0,7,0,0,0,0,0.0,0.0,0.0,0,0,0,0
750,aa81d8f8,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0
751,aa982b0f,6,506,5,6,4,0,0,0,4,9,-5,4.9,9.1,-4.2,0,0,0,0
752,aaab4602,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
753,aad56ca3,7,452,5,5,1,2,0,1,9,8,1,8.2,5.1,3.1,0,0,0,0
754,ab57e591,2,26,0,0,0,2,0,1,1,0,1,0.3,0.1,0.2,0,0,0,0
755,ab708880,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
756,abb3bb95,5,256,2,3,1,2,0,1,5,3,2,3.4,2.7,0.8,0,0,0,0
757,abe66106,2,42,0,0,0,2,0,3,1,0,1,0.1,0.5,-0.4,0,0,0,0
758,ac295d9e,2,180,2,2,2,0,1,1,2,2,0,0.7,1.7,-1.0,0,0,0,0
759,ac4961c8,6,259,2,3,1,3,0,1,3,9,-6,3.6,4.0,-0.5,0,0,0,0
760,ac7e7b1c,1,9,0,0,0,1,6,3,0,0,0,0.0,0.0,0.0,0,0,0,0
761,ad3389d5,3,300,3,3,3,0,0,2,7,5,2,3.8,2.4,1.4,0,0,0,0
762,ad82197c,8,750,8,8,8,0,0,1,14,13,1,12.0,8.2,3.8,0,0,0,0
763,ad9b2747,2,180,2,2,2,0,0,0,1,3,-2,2.1,2.6,-0.5,0,0,0,0
764,adfbe1f5,3,277,3,3,1,0,0,1,2,3,-1,2.3,4.1,-1.8,0,0,0,0
765,ae05689a,6,511,5,6,5,0,0,1,9,5,4,8.8,5.9,2.8,0,0,0,0
766,ae1159bf,2,167,1,2,1,0,1,1,2,3,-1,1.6,0.1,1.4,0,0,0,0
767,ae4e2852,2,135,1,2,0,0,0,2,3,1,2,2.9,0.8,2.1,0,0,0,0
768,ae94a6c5,6,80,0,0,0,6,3,2,2,1,1,1.2,0.6,0.6,0,0,0,0
769,aee634bf,2,210,2,2,2,0,0,2,3,3,0,2.4,4.1,-1.7,0,0,0,0
770,aeed5c06,3,143,1,2,0,1,0,2,2,1,1,1.0,0.3,0.6,0,0,0,0
771,af0c835b,8,528,5,6,2,2,0,1,3,11,-8,5.4,10.0,-4.6,0,0,0,0
772,af50141d,6,493,5,6,2,0,0,1,8,10,-2,7.0,6.8,0.2,0,0,0,0
773,af686bed,6,498,5,6,3,0,0,1,8,8,0,5.8,8.2,-2.4,0,0,0,0
774,af8ccfb1,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
775,afb0c500,8,750,8,8,8,0,0,1,14,13,1,12.0,8.2,3.8,0,0,0,0
776,afe0ed2e,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
777,b003239d,1,90,1,1,1,0,7,3,1,0,1,1.4,0.2,1.2,0,0,0,0
778,b026bbf6,5,299,3,3,3,2,1,2,5,4,1,4.0,2.6,1.4,0,0,0,0
779,b04411af,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
780,b05f4787,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
781,b063635e,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
782,b0f7e36c,2,114,1,1,1,1,0,2,1,1,0,1.3,0.6,0.8,0,0,0,0
783,b146275b,7,515,5,6,1,1,0,2,14,8,6,5.7,3.9,1.8,0,0,0,0
784,b1cd37e6,3,186,2,2,0,1,0,2,4,0,4,3.3,0.3,3.0,0,0,0,0
785,b2abe13d,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
786,b396a0b1,4,351,3,4,2,0,1,1,5,7,-2,3.3,7.0,-3.6,0,0,0,0
787,b3af9be1,7,392,4,4,2,3,0,2,6,3,3,8.9,3.3,5.7,0,0,0,0
788,b3c67ed0,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0
789,b3dc6eca,3,225,2,3,2,0,3,3,5,0,5,4.3,1.6,2.7,0,0,0,0
790,b4a98bb4,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,0,0,0,0
791,b4ef3fb5,0,0,0,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0,0,0,0
792,b5f66351,5,375,4,5,2,0,1,1,5,6,-1,2.5,6.8,-4.3,0,0,0,0
793,b625b241,1,45,0,0,0,1,7,0,0,1,-1,1.1,0.1,1.0,0,0,0,0
794,b62878a5,2,180,2,2,2,0,0,0,1,3,-2,2.1,2.6,-0.5,0,0,0,0
795,b66315ae,5,209,2,2,0,3,0,2,3,0,3,5.1,1.1,4.1,0,0,0,0
796,b682dcf6,1,90,1,1,1,0,4,1,0,0,0,0.2,0.5,-0.3,0,0,0,0
797,b684a484,7,366,4,4,1,3,1,2,3,2,1,3.6,2.3,1.3,0,0,0,0
798,b6964eb6,9,765,8,8,8,1,0,1,15,8,7,14.0,5.1,8.8,0,0,0,0
799,b69dfb42,6,540,6,6,6,0,0,1,4,10,-6,6.2,6.7,-0.5,0,0,0,0
800,b6a1cdf9,6,224,2,2,0,4,0,1,2,6,-4,2.8,4.0,-1.2,0,0,0,0
801,b73f17f8,8,386,4,4,2,4,0,1,4,9,-5,5.9,6.4,-0.5,0,0,0,0
802,b742cc0d,6,540,6,6,6,0,0,1,11,9,2,6.0,8.6,-2.6,0,0,0,0
803,b79d8e93,2,10,0,0,0,2,2,1,0,0,0,0.1,0.1,0.0,0,0,0,0
804,b7b27de0,8,252,2,2,0,6,0,1,4,5,-1,2.1,3.6,-1.5,0,0,0,0
805,b7bf9318,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
806,b7de5bad,2,135,1,1,1,1,2,2,2,3,-1,2.8,1.5,1.3,0,0,0,0
807,b83e17f9,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
808,b853e0ad,7,445,4,5,3,2,2,2,9,6,3,9.3,4.0,5.3,0,0,0,0
809,b8814868,6,504,5,6,4,0,0,0,3,11,-8,3.1,7.0,-3.9,0,0,0,0
810,b91a6912,6,106,1,0,0,6,0,1,2,2,0,1.8,1.3,0.4,0,0,0,0
811,b9392438,4,281,3,4,0,0,2,1,5,4,1,3.3,3.5,-0.2,0,0,0,0
812,b956af7d,6,435,4,5,4,1,0,1,3,8,-5,2.8,7.1,-4.3,0,0,0,0
813,ba3d3bea,6,366,4,4,2,2,0,1,7,7,0,6.3,6.8,-0.4,0,0,0,0
814,ba492306,1,9,0,0,0,1,1,3,0,0,0,0.0,0.2,-0.2,0,0,0,0
815,ba6d9ff6,6,326,3,3,2,3,0,1,6,5,1,4.4,5.4,-1.0,0,0,0,0
816,bac46a10,8,629,7,7,5,1,0,2,14,5,9,12.5,4.9,7.6,0,0,0,0
817,bb598858,4,186,2,2,2,2,2,1,1,6,-5,0.7,5.3,-4.6,0,0,0,0
818,bb718263,6,440,4,6,2,0,0,1,5,6,-1,5.1,3.8,1.3,0,0,0,0
819,bba30585,1,45,0,1,0,0,2,3,1,0,1,0.0,0.0,0.0,0,0,0,0
820,bbf5c11b,2,9,0,0,0,2,1,1,0,1,-1,0.1,0.4,-0.3,0,0,0,0
821,bc08556f,2,29,0,0,0,2,1,0,0,0,0,0.4,0.1,0.2,0,0,0,0
822,bc62d898,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
823,bc6e544a,2,163,1,2,1,0,0,1,1,2,-1,2.0,2.9,-0.9,0,0,0,0
824,bc7b4580,2,94,1,2,1,0,2,1,0,3,-3,0.7,1.9,-1.2,0,0,0,0
825,bc7dc64d,7,350,3,3,1,4,0,2,5,3,2,5.3,1.7,3.5,0,0,0,0
826,bced0375,6,512,5,6,5,0,1,1,12,6,6,6.4,7.8,-1.4,0,0,0,0
827,bceda5ff,1,2,0,0,0,1,2,1,0,0,0,0.0,0.0,0.0,0,0,0,0
828,bcf5058a,1,90,1,1,1,0,8,0,1,2,-1,1.3,1.0,0.3,0,0,0,0
829,bd142efb,3,300,3,3,3,0,0,2,7,5,2,3.8,2.4,1.4,0,0,0,0
830,bd2f622a,2,50,0,0,0,2,4,1,0,1,-1,0.2,1.2,-1.0,0,0,0,0
831,bde35051,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
832,bdf8165d,6,304,3,4,0,2,0,1,1,2,-1,4.3,3.2,1.2,0,0,0,0
833,be47b750,5,183,2,2,1,3,1,1,2,3,-1,2.6,2.0,0.6,0,0,0,0
834,be855308,6,540,6,6,6,0,0,1,8,9,-1,6.2,8.3,-2.1,0,0,0,0
835,beb882a8,6,352,3,4,2,2,1,2,9,2,7,6.9,2.1,4.8,0,0,0,0
836,bece776f,3,90,1,1,0,2,0,3,2,0,2,1.7,0.5,1.2,0,0,0,0
837,bee0bab1,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
838,bf075f6b,2,87,1,1,0,1,0,0,0,2,-2,0.3,0.5,-0.2,0,0,0,0
839,bf12926c,3,103,1,1,0,2,2,2,2,3,-1,2.4,1.6,0.9,0,0,0,0
840,bf25cb29,2,31,0,0,0,2,3,1,0,0,0,0.2,0.8,-0.6,0,0,0,0
