id,Player,Nation,Pos,Squad,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
8fa8f8d2,Rúnar Alex Rúnarsson,is ISL,GK,Dijon,24,1995,10.0,17,0,0,3,1,11.3,0.24,-4.7,-0.47,50,121,41.3,248,56,30.6,31.3,81,55.6,43.9,163,9,5.5,9,0.90,14.0,Matches
2f965a72,Alphonse Areola,fr FRA,GK,Paris S-G,26,1993,3.0,2,0,0,0,0,1.4,0.46,-0.6,-0.21,2,2,100.0,48,9,0.0,17.5,9,22.2,25.7,23,1,4.3,6,2.00,18.5,Matches
be13e5a8,Stefan Bajic,fr FRA,GK,Saint-Étienne,17,2001,1.0,1,0,0,1,0,0.1,0.05,-0.9,-0.90,1,2,50.0,11,4,0.0,18.1,8,25.0,28.8,12,0,0.0,5,5.00,27.2,Matches
8a2248b4,Walter Benítez,ar ARG,GK,Nice,26,1993,26.0,36,4,0,6,2,41.1,0.28,+7.1,+0.27,52,150,34.7,574,139,16.6,24.4,214,25.7,28.9,421,11,2.6,17,0.65,13.3,Matches
28dabd43,Paul Bernardoni,fr FRA,GK,Nîmes,22,1997,24.5,38,4,0,2,1,30.7,0.26,-6.3,-0.26,130,379,34.3,530,80,47.4,37.1,175,73.1,50.7,265,11,4.2,26,1.06,15.6,Matches
380a15e2,Dimitry Bertaud,fr FRA,GK,Montpellier,21,1998,2.2,3,0,0,1,0,1.7,0.35,-1.3,-0.58,12,19,63.2,49,18,26.5,30.9,18,33.3,37.3,19,2,10.5,3,1.38,18.4,Matches
26975a92,Ludovic Butelle,fr FRA,GK,Angers,36,1983,26.0,32,3,2,1,0,26.7,0.29,-5.3,-0.20,119,342,34.8,494,116,39.5,35.9,203,72.4,50.6,319,15,4.7,22,0.85,15.1,Matches
db87a2c4,Marcin Bułka,pl POL,GK,Paris S-G,19,1999,1.0,0,0,0,0,0,0.4,0.20,+0.4,+0.40,0,0,,12,3,0.0,16.3,6,0.0,20.8,5,1,20.0,0,0.00,5.0,Matches
8608f269,Matis Carvalho,pt POR,GK,Montpellier,20,1999,0.8,4,0,0,0,1,2.7,0.36,-0.3,-0.33,4,17,23.5,18,4,61.1,46.0,9,66.7,44.2,10,0,0.0,0,0.00,9.3,Matches
7800bdb8,Yannis Clementia,mq MTQ,GK,Nice,22,1997,2.0,2,1,0,0,0,2.4,0.21,+0.4,+0.22,4,22,18.2,47,16,27.7,30.9,14,64.3,47.8,33,4,12.1,0,0.00,8.2,Matches
2434f24a,Benoît Costil,fr FRA,GK,Bordeaux,32,1987,28.0,34,2,0,4,1,32.7,0.28,-0.3,-0.01,159,394,40.4,637,99,40.2,34.8,246,56.1,40.9,434,17,3.9,28,1.00,15.2,Matches
2ee1b96b,Paul Delecroix,gw GNB,GK,Metz,30,1988,1.5,4,1,0,0,0,2.2,0.21,-1.8,-1.20,14,30,46.7,33,5,66.7,43.8,11,72.7,54.1,11,0,0.0,2,1.32,26.5,Matches
d83f8f69,Lucas Dias,fr FRA,GK,Nîmes,20,1999,3.5,6,0,1,2,0,5.7,0.34,-0.3,-0.08,26,71,36.6,60,4,61.7,40.9,38,89.5,57.2,63,0,0.0,5,1.42,14.3,Matches
132bb875,Mauro Goicoechea,uy URU,GK,Toulouse,31,1988,2.0,5,0,0,0,0,4.1,0.32,-0.9,-0.43,16,41,39.0,44,4,54.5,40.3,20,85.0,49.8,15,0,0.0,2,1.00,15.6,Matches
cecbce23,Alfred Gomis,sn SEN,GK,Dijon,25,1993,18.0,20,1,2,2,1,17.5,0.21,-1.5,-0.08,148,343,43.1,566,114,41.5,36.1,168,64.3,46.4,306,23,7.5,13,0.72,12.2,Matches
bc270726,Régis Gurtner,fr FRA,GK,Amiens,32,1986,28.0,50,1,1,12,1,40.8,0.29,-8.2,-0.29,194,462,42.0,562,93,47.7,38.4,255,76.1,51.0,425,10,2.4,10,0.36,11.8,Matches
3a74f92b,Lovre Kalinić,hr CRO,GK,Toulouse,29,1990,3.4,4,0,0,0,0,2.9,0.24,-1.1,-0.32,25,82,30.5,79,12,60.8,43.3,38,89.5,57.7,65,8,12.3,3,0.88,14.1,Matches
4e7db402,Alban Lafont,fr FRA,GK,Nantes,20,1999,27.0,29,3,0,2,1,26.6,0.23,-1.4,-0.05,147,452,32.5,695,131,44.6,36.5,187,75.9,51.5,379,9,2.4,31,1.15,15.5,Matches
b49729cb,Gautier Larsonneur,fr FRA,GK,Brest,22,1997,26.6,34,3,0,4,0,41.4,0.28,+7.4,+0.28,128,373,34.3,783,152,35.9,35.2,235,39.1,35.2,454,19,4.2,28,1.05,13.5,Matches
2fa2a875,Benjamin Lecomte,fr FRA,GK,Monaco,28,1991,28.0,44,6,0,7,1,42.8,0.28,-0.2,-0.01,146,337,43.3,637,136,34.5,33.0,212,55.2,42.3,394,20,5.1,39,1.39,15.8,Matches
586ef3a3,Nicolas Lemaître,fr FRA,GK,Reims,22,1997,1.0,3,1,0,1,0,2.3,0.32,-0.7,-0.75,2,7,28.6,19,4,21.1,26.1,8,37.5,41.0,14,0,0.0,0,0.00,9.0,Matches
51c83a90,Donovan Léon,gf GUF,GK,Brest,26,1992,1.4,3,1,0,0,0,4.3,0.30,+1.3,+0.97,8,20,40.0,34,8,44.1,38.3,8,62.5,46.3,30,2,6.7,0,0.00,5.3,Matches
f00de885,Anthony Lopes,pt POR,GK,Lyon,28,1990,26.0,25,2,1,2,3,22.9,0.24,+0.9,+0.03,97,222,43.7,634,147,24.1,28.6,187,36.9,34.1,313,11,3.5,20,0.77,14.6,Matches
fcb38f57,Mike Maignan,fr FRA,GK,Lille,24,1995,28.0,27,4,1,1,3,25.0,0.25,+1.0,+0.04,130,390,33.3,563,137,44.0,37.2,200,71.0,52.4,323,11,3.4,24,0.86,17.0,Matches
1d2d5cc8,Steve Mandanda,fr FRA,GK,Marseille,34,1985,26.3,27,4,0,2,2,30.1,0.30,+5.1,+0.19,117,365,32.1,697,133,39.9,35.6,144,60.4,43.8,319,21,6.6,21,0.80,14.6,Matches
33887998,Edouard Mendy,sn SEN,GK,Rennes,27,1992,24.0,19,3,1,4,1,20.7,0.22,+2.7,+0.11,155,338,45.9,624,99,38.0,34.5,163,62.0,43.6,334,33,9.9,22,0.92,12.9,Matches
28a65a2c,Jessy Moulin,fr FRA,GK,Saint-Étienne,33,1986,5.0,4,2,0,0,0,6.8,0.22,+2.8,+0.57,22,86,25.6,131,28,48.1,39.5,42,54.8,43.7,77,4,5.2,0,0.00,9.7,Matches
ecada4fc,Keylor Navas,cr CRC,GK,Paris S-G,32,1986,21.0,18,0,0,0,1,17.5,0.27,+0.5,+0.02,35,91,38.5,405,76,16.5,26.8,137,17.5,26.7,188,3,1.6,8,0.38,12.5,Matches
ae7d0ecd,Alexandre Oukidja,dz ALG,GK,Metz,31,1988,26.5,31,3,0,5,0,30.4,0.22,-0.6,-0.02,186,593,31.4,675,101,60.6,43.8,208,88.5,59.4,471,32,6.8,31,1.17,14.1,Matches
76806215,Yohann Pelé,fr FRA,GK,Marseille,36,1982,1.7,2,0,0,0,0,2.4,0.20,+0.4,+0.25,3,12,25.0,33,7,15.2,25.0,14,50.0,40.8,22,0,0.0,3,1.80,16.2,Matches
b98cea65,Danijel Petković,me MNE,GK,Angers,26,1993,2.0,1,0,0,0,0,1.1,0.16,+0.1,+0.06,15,27,55.6,34,10,44.1,35.0,19,63.2,46.6,43,4,9.3,0,0.00,4.7,Matches
dab1b8dc,Denis Petrić,rs SRB,GK,Nantes,31,1988,1.0,2,0,0,1,0,2.6,0.43,+0.6,+0.58,3,13,23.1,9,2,66.7,46.2,11,63.6,43.2,13,1,7.7,0,0.00,10.0,Matches
58ad9383,Predrag Rajković,rs SRB,GK,Reims,23,1995,27.0,18,1,1,2,0,25.0,0.23,+7.0,+0.26,115,354,32.5,802,133,31.9,33.1,202,48.5,42.3,399,27,6.8,20,0.74,12.4,Matches
bcf1b2e9,Baptiste Reynet,fr FRA,GK,Toulouse,28,1990,22.6,49,3,1,3,1,36.9,0.27,-11.1,-0.49,181,463,39.1,616,80,50.0,38.2,228,68.0,48.6,357,9,2.5,23,1.02,16.1,Matches
5f0241b2,Sergio Rico,es ESP,GK,Paris S-G,25,1993,2.0,4,0,0,1,0,2.6,0.26,-1.4,-0.72,1,9,11.1,35,5,17.1,21.6,13,23.1,23.8,33,1,3.0,2,1.00,17.4,Matches
cac76a72,Stéphane Ruffier,fr FRA,GK,Saint-Étienne,32,1986,22.0,40,3,0,1,0,33.3,0.30,-6.7,-0.31,102,287,35.5,463,72,41.3,34.8,159,60.4,43.1,249,9,3.6,15,0.68,12.7,Matches
625c144a,Gerónimo Rulli,ar ARG,GK,Montpellier,27,1992,25.0,27,3,1,2,1,28.4,0.20,+2.4,+0.10,186,359,51.8,677,150,35.6,33.7,203,58.1,45.2,360,16,4.4,25,1.00,15.0,Matches
74733221,Romain Salin,fr FRA,GK,Rennes,35,1984,4.0,5,0,0,0,0,5.4,0.24,+0.4,+0.10,21,54,38.9,94,24,30.9,33.4,36,69.4,47.3,80,2,2.5,3,0.75,14.6,Matches
834b5c4c,Matz Sels,be BEL,GK,Strasbourg,27,1992,27.0,32,6,0,3,0,33.4,0.26,+1.4,+0.05,199,458,43.4,651,111,49.3,39.6,201,68.2,51.3,335,17,5.1,9,0.33,11.0,Matches
b056e3da,Ciprian Tătărușanu,ro ROU,GK,Lyon,33,1986,2.0,2,0,0,0,0,1.9,0.18,-0.1,-0.03,8,12,66.7,54,16,18.5,27.2,7,28.6,32.1,10,3,30.0,7,3.50,15.4,Matches
