id,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
b96b595c,Francesco Acerbi,it ITA,DF,Lazio,31,1988,35.1,4,0,0,26,41,5,26,42,29,1,0,0,179,56,32,63.6,Matches
3ed84b2c,Bobby Adekanye,nl NED,FW,Lazio,20,1999,2.1,1,0,0,2,3,1,1,2,2,0,0,0,6,1,4,20.0,Matches
ce5b170a,Claud Adjapong,it ITA,DF,Hellas Verona,21,1998,2.6,0,0,0,3,2,1,3,3,3,0,0,0,11,3,4,42.9,Matches
8bc8829a,Lucien Agoume,fr FRA,MF,Inter,17,2002,0.8,1,0,0,1,0,0,2,0,2,0,0,0,6,0,0,,Matches
46fa7204,Kevin Agudelo,co COL,"MF,FW",Fiorentina,20,1998,0.7,0,0,0,3,1,0,0,1,1,0,0,0,6,0,2,0.0,Matches
46fa7204,Kevin Agudelo,co COL,"MF,FW",Genoa,20,1998,7.4,5,1,1,20,11,1,11,6,14,0,1,0,30,3,6,33.3,Matches
fe0b8f0e,Emmanuel Agyemang-Badu,gh GHA,MF,Hellas Verona,28,1990,2.6,2,0,0,7,3,1,1,1,1,0,0,0,10,5,12,29.4,Matches
246d153b,Ola Aina,ng NGA,DF,Torino,22,1996,23.1,8,0,0,25,36,2,62,41,24,0,0,0,130,28,26,51.9,Matches
5294a83f,Luis Alberto,es ESP,MF,Lazio,26,1992,34.6,5,0,0,20,38,0,177,21,30,0,0,0,217,7,14,33.3,Matches
95adf1e1,Enrico Alfonso,it ITA,GK,Brescia,31,1988,3.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
cc700722,Allan,br BRA,MF,Napoli,28,1991,14.2,3,0,0,30,24,0,13,16,27,0,0,0,87,9,7,56.3,Matches
585a73a8,Bruno Alves,pt POR,DF,Parma,37,1981,29.7,4,0,0,24,12,1,13,25,11,0,2,0,116,84,21,80.0,Matches
5a2cb25d,Sofyan Amrabat,ma MAR,MF,Hellas Verona,22,1996,32.4,10,2,0,63,60,0,25,31,36,1,0,0,219,20,42,32.3,Matches
ca241ad3,Djavan Anderson,nl NED,"FW,DF",Lazio,24,1995,1.9,1,0,0,4,1,0,2,3,0,0,0,0,12,1,2,33.3,Matches
fe471a89,Lorenzo Andrenacci,it ITA,GK,Brescia,24,1995,5.9,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,100.0,Matches
