id,Gls,Sh,SoT,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG,TotDist
00672021,0,2,1,1,0,0,0.1,0.1,-0.1,-0.1,53.2
008a6e6d,0,1,1,0,0,0,0.0,0.0,0.0,0.0,15.2
01b8a2b2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
01eb744d,0,10,5,0,0,0,0.8,0.8,-0.8,-0.8,197.0
02c15616,0,1,0,0,0,0,0.0,0.0,0.0,0.0,19.9
02ce2030,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,12.2
042d286e,0,1,1,0,0,0,0.1,0.1,-0.1,-0.1,15.9
042e8a49,2,10,7,0,0,0,0.8,0.8,1.2,1.2,228.0
0442183b,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
048a1cbc,1,2,1,0,0,0,0.6,0.6,0.4,0.4,25.2
04965583,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,38.0
04ac8285,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
04f2ed4d,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
05439de2,0,9,4,2,0,0,0.4,0.4,-0.4,-0.4,213.3
0562b7f1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
05a84d52,0,10,4,0,0,0,0.8,0.8,-0.8,-0.8,155.0
05d548d8,1,19,4,0,0,0,1.3,1.3,-0.3,-0.3,245.1
061e8e23,0,3,1,0,0,0,0.1,0.1,-0.1,-0.1,49.2
07802f7f,0,2,2,0,0,0,0.4,0.4,-0.4,-0.4,21.2
08511d65,1,16,4,0,0,0,1.9,1.9,-0.9,-0.9,177.6
089550f5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
08a2c314,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
08aa17d0,0,2,1,0,0,0,0.1,0.1,-0.1,-0.1,44.2
09586899,0,20,2,1,0,0,1.8,1.8,-1.8,-1.8,360.0
0a215326,0,1,0,0,0,0,0.0,0.0,0.0,0.0,21.1
0aa874f4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0ab1f153,1,5,2,1,0,0,1.4,1.4,-0.4,-0.4,88.5
0b5a292a,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0be28faf,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0d267745,1,5,1,0,0,0,0.3,0.3,0.7,0.7,70.5
0d82903c,0,5,0,0,0,0,0.2,0.2,-0.2,-0.2,76.0
0d863fdc,0,1,0,0,0,0,0.2,0.2,-0.2,-0.2,8.9
0e34de55,0,3,0,0,0,0,0.1,0.1,-0.1,-0.1,97.2
0e7ccfc4,0,3,2,0,0,0,0.1,0.1,-0.1,-0.1,68.1
0ef05b3e,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0ef89a37,5,13,10,2,1,1,2.4,1.6,2.6,2.4,261.3
0f8bd0a6,0,1,1,0,0,0,0.1,0.1,-0.1,-0.1,16.0
0ff9eabc,0,4,1,0,0,0,0.1,0.1,-0.1,-0.1,121.6
10072610,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
101da2b5,0,8,0,0,0,0,0.5,0.5,-0.5,-0.5,219.2
10d8eff2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
110338ae,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
111c3236,0,1,1,0,0,0,0.0,0.0,0.0,0.0,32.8
114b510e,0,2,1,0,0,0,0.0,0.0,0.0,0.0,66.2
119b9a8e,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,55.8
11b9265b,0,7,2,0,0,0,0.3,0.3,-0.3,-0.3,125.3
129af0db,1,21,9,0,0,0,4.1,4.1,-3.1,-3.1,281.4
12c50af5,0,3,0,0,0,0,0.1,0.1,-0.1,-0.1,78.9
13c44fc5,0,1,0,0,0,0,0.0,0.0,0.0,0.0,26.9
1467af0d,2,4,3,0,0,0,0.2,0.2,1.8,1.8,93.6
14a04bea,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
14b8fcdf,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,10.1
157c5e0b,0,2,1,0,0,0,0.5,0.5,-0.5,-0.5,26.2
15b6e8d7,0,2,0,1,0,0,0.1,0.1,-0.1,-0.1,43.4
16b9d5cf,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
16ceb862,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,16.9
17370b95,0,1,0,0,0,0,0.0,0.0,0.0,0.0,17.9
1840e36d,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1880614f,1,5,2,0,0,0,0.8,0.8,0.2,0.2,96.0
18b896d6,0,4,0,0,0,0,0.5,0.5,-0.5,-0.5,39.2
1932f8f4,0,1,0,0,0,0,0.0,0.0,0.0,0.0,23.0
1961b2aa,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,37.2
19cda00b,1,7,2,1,0,0,0.8,0.8,0.2,0.2,164.5
1a2935f6,0,6,0,0,0,0,0.6,0.6,-0.6,-0.6,59.4
1a992676,0,4,3,0,0,0,0.2,0.2,-0.2,-0.2,87.2
1b7ec703,1,4,1,0,0,0,2.1,2.1,-1.1,-1.1,24.8
1b84dbe1,1,1,1,0,0,0,0.1,0.1,0.9,0.9,14.7
1bebde9d,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1bf33a9a,0,8,1,0,0,0,0.9,0.9,-0.9,-0.9,114.4
1c8dc17d,0,4,3,0,0,0,0.5,0.5,-0.5,-0.5,71.6
1cb49278,0,2,1,0,0,0,0.5,0.5,-0.5,-0.5,16.2
1ddbb0da,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1e26e376,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1f9328da,2,23,10,0,1,1,1.8,1.0,0.2,0.0,563.5
1f9a3a04,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1fbbfbde,0,2,1,0,0,0,0.3,0.3,-0.3,-0.3,23.8
20030c06,1,2,1,0,0,0,0.5,0.5,0.5,0.5,18.2
21512407,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
21a66f6a,7,32,16,1,0,0,4.3,4.3,2.7,2.7,585.6
22a94b80,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
22ca11f1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
230255f5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2327c29e,0,1,0,0,0,0,0.0,0.0,0.0,0.0,22.5
2334478a,0,2,2,0,0,0,0.1,0.1,-0.1,-0.1,27.0
23593121,1,2,1,0,0,0,0.1,0.1,0.9,0.9,39.4
244a1281,0,2,1,0,0,0,0.1,0.1,-0.1,-0.1,49.2
2513a588,0,2,2,0,0,0,0.5,0.5,-0.5,-0.5,37.8
2557c196,1,6,2,0,0,0,1.0,1.0,0.0,0.0,94.2
2649ff32,0,1,1,0,0,0,0.0,0.0,0.0,0.0,26.5
273c483b,1,5,4,0,0,0,0.7,0.7,0.3,0.3,72.0
27b89843,2,6,3,0,0,0,1.6,1.6,0.4,0.4,69.6
27c8e860,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,5.3
27ff9bdb,0,3,1,0,0,0,0.1,0.1,-0.1,-0.1,70.5
28b1f3ce,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,16.3
292a652a,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
294450ba,0,1,0,0,0,0,0.0,0.0,0.0,0.0,27.6
2946f9a1,1,5,2,0,0,0,1.1,1.1,-0.1,-0.1,43.0
29733c72,0,3,0,0,0,0,0.2,0.2,-0.2,-0.2,49.8
2973d8ff,2,5,2,0,0,0,1.6,1.6,0.5,0.5,57.5
2a70dcc9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2acd49b9,0,4,2,0,0,0,0.2,0.2,-0.2,-0.2,72.0
2b114be3,0,16,3,2,0,0,1.4,1.4,-1.4,-1.4,264.0
2b1c4abd,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,5.3
2b622f01,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2baec6ce,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2bea06e0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2c0f8e9e,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,15.8
2c6e72bf,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2db2fd7b,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,38.0
2e4f5f03,0,3,1,0,0,0,0.2,0.2,-0.2,-0.2,52.5
2e85c59c,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2f061b36,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2f3452eb,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
