id,Gls,Sh,SoT,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG,TotDist
005ca692,1,7,1,0,0,0,0.4,0.4,0.6,0.6,130.2
00672021,0,2,0,1,0,0,0.1,0.1,-0.1,-0.1,44.8
0174ba21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0193a8bf,0,5,2,0,0,0,0.5,0.5,-0.5,-0.5,70.0
01a49bd2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
01b8a2b2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
01c3aff5,1,3,2,0,0,0,0.2,0.2,0.8,0.8,46.2
01e5f06e,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
01eb744d,0,11,5,0,0,0,1.1,1.1,-1.1,-1.1,200.2
02c15616,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,49.8
032f894e,1,3,1,0,0,0,0.8,0.8,0.2,0.2,69.6
0331786b,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0375723e,0,1,0,0,0,0,0.0,0.0,0.0,0.0,22.8
03bd0bf4,0,5,0,0,0,0,0.2,0.2,-0.2,-0.2,61.0
03df04ff,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
042d286e,2,10,7,0,0,0,0.6,0.6,1.4,1.4,172.0
042e8a49,1,2,1,0,0,0,0.1,0.1,0.9,0.9,29.8
048a1cbc,4,10,4,0,0,0,2.7,2.7,1.3,1.3,164.0
04ac8285,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0534149c,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
05439de2,0,4,2,3,0,0,0.2,0.2,-0.2,-0.2,117.2
05a84d52,6,24,13,0,2,2,5.6,4.0,0.4,0.0,328.8
05d548d8,1,4,2,0,0,0,0.5,0.5,0.5,0.5,40.8
061e8e23,0,3,0,1,0,0,0.2,0.2,-0.2,-0.2,61.5
06df8256,0,1,0,0,0,0,0.0,0.0,0.0,0.0,12.6
075fe5a3,0,1,0,0,0,0,0.4,0.4,-0.4,-0.4,7.9
07750704,1,3,1,0,0,0,0.1,0.1,0.9,0.9,50.1
07ab6542,0,2,0,0,0,0,0.2,0.2,-0.2,-0.2,17.2
08511d65,0,9,1,0,0,0,0.5,0.5,-0.5,-0.5,107.1
089550f5,0,4,2,0,0,0,0.2,0.2,-0.2,-0.2,102.4
08aa17d0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
09586899,2,13,7,0,0,0,1.5,1.5,0.5,0.5,210.6
0959c2a2,0,4,1,0,0,0,0.2,0.2,-0.2,-0.2,96.0
099b9c78,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0a6dbbf7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0a89e877,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,51.4
0ab1f153,0,4,0,0,0,0,0.8,0.8,-0.8,-0.8,66.0
0ac94a23,0,2,0,0,0,0,0.1,0.0,-0.1,0.0,33.4
0acf0e1c,0,2,1,0,0,0,0.1,0.1,-0.1,-0.1,39.0
0aeeed3f,0,11,4,0,0,0,0.6,0.6,-0.6,-0.6,234.3
0b4f388a,1,9,4,0,0,0,2.2,2.2,-1.2,-1.2,99.0
0b5a292a,0,3,0,1,0,0,0.1,0.1,-0.1,-0.1,81.6
0b90bb97,2,5,5,0,0,0,1.9,1.9,0.1,0.1,53.5
0c2ac3cb,1,3,3,0,0,0,0.7,0.7,0.3,0.3,48.0
0d10333c,0,4,1,0,0,0,0.4,0.4,-0.4,-0.4,96.0
0d267745,0,4,0,0,0,0,0.4,0.4,-0.4,-0.4,40.4
0d82903c,0,6,0,0,0,0,0.3,0.3,-0.3,-0.3,97.8
0e100630,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0e21fc3c,0,2,1,0,0,0,0.2,0.2,-0.2,-0.2,24.8
0e61c46b,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0e6bc38c,0,2,1,0,0,0,0.1,0.1,-0.1,-0.1,32.2
0ef89a37,3,33,14,1,0,0,2.8,2.8,0.2,0.2,633.6
0f5e0b8a,0,4,1,0,0,0,0.1,0.1,-0.1,-0.1,90.8
0f888175,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
101da2b5,0,5,1,0,0,0,0.2,0.2,-0.2,-0.2,105.0
106bca06,1,5,3,0,0,0,1.2,1.2,-0.2,-0.2,88.5
111c3236,0,6,2,0,0,0,0.2,0.2,-0.2,-0.2,143.4
119b9a8e,2,6,2,0,0,0,0.6,0.6,1.4,1.4,63.0
11b9265b,0,1,0,0,0,0,0.0,0.0,0.0,0.0,28.6
11fd2b75,0,1,0,0,0,0,0.0,0.0,0.0,0.0,28.6
129af0db,0,2,0,0,0,0,0.4,0.4,-0.4,-0.4,16.8
12c50af5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
12e6d21a,0,4,0,0,0,0,0.2,0.2,-0.2,-0.2,73.6
13ac19de,0,5,1,1,0,1,1.0,0.2,-1.0,-0.2,159.5
13c44fc5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1432d037,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1453e3cf,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1467af0d,0,2,1,0,0,0,0.1,0.1,-0.1,-0.1,36.8
149895bf,1,16,7,1,0,0,1.7,1.7,-0.7,-0.7,308.8
14b8fcdf,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
14e8e9d7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
15eb04ec,0,6,2,0,0,0,0.9,0.9,-0.9,-0.9,96.0
163bbd4a,1,5,2,0,0,0,0.7,0.7,0.3,0.3,72.0
16657b95,0,7,1,0,0,0,0.4,0.4,-0.4,-0.4,123.9
16b9d5cf,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,8.4
1840e36d,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1880614f,3,14,6,0,0,0,1.9,1.9,1.1,1.1,301.0
19053e31,0,5,1,0,0,0,0.5,0.5,-0.5,-0.5,100.0
1971591f,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
19cda00b,2,18,8,1,0,0,1.5,1.5,0.5,0.5,360.0
19e4dca5,0,3,0,0,0,0,0.2,0.2,-0.2,-0.2,24.9
19e4eab9,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,37.4
1a2935f6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1a6b7ea4,1,6,3,0,0,0,0.2,0.2,0.8,0.8,133.8
1a6f2a66,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1a992676,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,16.9
1adcf39e,0,3,0,0,0,0,0.2,0.2,-0.2,-0.2,45.9
1b7ec703,1,9,3,0,0,0,1.6,1.6,-0.6,-0.6,138.6
1bacc518,0,5,0,0,0,0,0.3,0.3,-0.3,-0.3,99.0
1bebde9d,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1bf33a9a,1,8,3,0,0,0,0.8,0.8,0.2,0.2,136.8
1d1691ad,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1d8e9add,0,2,0,0,0,0,0.7,0.7,-0.7,-0.7,18.2
1ddbb0da,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1e26e376,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1e43fad8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1f9328da,1,8,3,0,0,0,0.3,0.3,0.7,0.7,169.6
1fb1c435,0,5,1,0,0,0,0.6,0.6,-0.6,-0.6,57.5
21512407,0,1,0,1,0,0,0.1,0.1,-0.1,-0.1,27.8
21a66f6a,5,32,15,2,0,0,3.2,3.2,1.8,1.8,521.6
2319ebe3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2327c29e,0,3,1,0,0,0,0.1,0.1,-0.1,-0.1,53.7
2475dcc6,6,19,8,0,2,2,4.8,3.2,1.2,0.8,252.7
24b98f95,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,15.5
24fc70d3,0,4,1,0,0,0,0.7,0.7,-0.7,-0.7,82.0
2696b6a9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2784f898,2,5,3,0,0,0,0.4,0.4,1.6,1.6,66.0
27f0fcda,0,7,2,0,0,0,0.3,0.3,-0.3,-0.3,158.2
28b1f3ce,2,6,3,0,1,1,1.0,0.3,1.0,0.7,139.2
28eea0fc,0,4,2,0,0,0,0.1,0.1,-0.1,-0.1,112.0
292a652a,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2946f9a1,0,4,1,0,0,0,0.2,0.2,-0.2,-0.2,62.4
29733c72,1,8,1,1,0,0,1.0,1.0,0.0,0.0,146.4
2973d8ff,1,13,3,0,0,0,1.5,1.5,-0.5,-0.5,211.9
29c02c9f,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2a8683b9,0,5,0,3,0,0,0.4,0.4,-0.4,-0.4,113.0
2acd49b9,0,4,0,0,0,0,0.1,0.1,-0.1,-0.1,106.4
2b114be3,4,12,5,2,0,0,1.6,1.6,2.4,2.4,212.4
2b5527c4,0,1,0,0,0,0,0.0,0.0,0.0,0.0,22.3
2b622f01,5,26,10,0,0,0,3.3,3.3,1.7,1.7,408.2
2b8360f1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2bcc6d52,1,2,2,0,0,0,0.1,0.1,0.9,0.9,38.4
2c0f8e9e,0,4,1,2,0,0,0.2,0.2,-0.2,-0.2,80.0
2c20f2fb,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2c44a35d,0,5,2,0,0,0,0.2,0.2,-0.2,-0.2,105.0
2d24d7a2,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,50.4
2d3f7367,0,1,0,0,0,0,0.0,0.0,0.0,0.0,24.7
2d61d13a,0,2,1,0,0,0,0.4,0.4,-0.4,-0.4,10.6
2db2fd7b,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2e06f387,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2e4f5f03,0,6,3,0,0,0,0.3,0.3,-0.3,-0.3,107.4
2e7ff968,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2f3452eb,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,55.2
2f557579,3,17,5,1,1,1,3.0,2.2,0.0,-0.2,317.9
2f7acede,0,4,0,0,0,0,0.1,0.1,-0.1,-0.1,104.8
2f895007,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,23.3
2f90f6b8,2,10,3,0,2,2,2.3,0.7,-0.3,-0.7,213.0
2f965a72,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
30223b33,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
30941e96,0,4,1,0,0,0,0.1,0.1,-0.1,-0.1,106.0
30f5ffa9,0,2,0,0,0,0,0.6,0.6,-0.6,-0.6,15.4
314f2124,0,1,0,0,0,0,0.0,0.0,0.0,0.0,13.5
3189f61a,3,2,0,0,3,3,2.4,0.1,0.6,-0.1,95.0
31c69ef1,0,4,1,0,0,0,0.3,0.3,-0.3,-0.3,36.4
321f83a2,0,3,2,0,0,0,0.1,0.1,-0.1,-0.1,71.1
32c0491f,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,20.3
3353737a,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,44.0
335fa267,0,3,3,0,0,0,0.8,0.8,-0.8,-0.8,43.5
33b8d077,0,3,0,0,0,0,0.1,0.1,-0.1,-0.1,76.8
346d51d9,0,2,1,0,0,0,0.4,0.4,-0.4,-0.4,12.8
34c3b935,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
34e38ddf,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
356c9002,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,31.0
3626daea,0,1,0,0,0,0,0.0,0.0,0.0,0.0,21.7
36a3ff67,1,10,3,1,0,0,1.5,1.5,-0.5,-0.5,167.0
3708e9fa,0,2,2,0,0,0,0.1,0.1,-0.1,-0.1,33.0
375622c5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
37f606f0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,24.9
38ac43d3,0,4,1,0,0,0,1.3,1.3,-1.3,-1.3,52.4
392a7aea,2,8,1,1,1,1,1.7,1.0,0.3,0.0,160.0
39769cff,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3984a078,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3b15ef2d,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3b61c9ec,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3b8674e6,0,5,0,0,0,0,0.3,0.3,-0.3,-0.3,80.5
3b9858f5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3bb7b8b4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3bb7f478,5,29,13,0,0,0,3.5,3.5,1.5,1.5,379.9
3c6089ab,0,7,2,0,0,0,0.8,0.8,-0.8,-0.8,104.3
3cefcaef,0,9,2,0,0,0,0.4,0.4,-0.4,-0.4,180.0
3d50bcdb,0,6,0,0,0,0,0.5,0.5,-0.5,-0.5,100.8
3e96f3e7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3eb22ec9,4,12,6,0,0,0,1.7,1.7,2.3,2.3,200.4
3eed9821,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3ef0fa48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3f65d5ce,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
41df88b8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
41f32541,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,10.5
42276181,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,38.0
42ec696a,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
42fd9c7f,4,29,11,0,0,0,5.8,5.8,-1.8,-1.8,388.6
433dc9a2,3,9,5,0,0,0,1.6,1.6,1.4,1.4,122.4
436a9dd0,0,4,0,0,0,0,0.2,0.2,-0.2,-0.2,94.0
43a166b4,3,3,3,0,0,0,0.9,0.9,2.1,2.1,31.2
43b78598,4,21,8,0,0,0,3.6,3.6,0.4,0.4,266.7
43cd8b69,2,8,3,0,0,0,1.5,1.5,0.5,0.5,133.6
44781702,0,5,0,0,0,0,0.2,0.2,-0.2,-0.2,117.5
44ac04e9,1,12,1,0,0,0,1.1,1.1,-0.1,-0.1,206.4
44eb9093,0,2,1,0,0,0,0.1,0.1,-0.1,-0.1,35.2
4515f00d,0,1,0,0,0,0,0.3,0.3,-0.3,-0.3,14.0
45af8a54,2,20,8,0,0,0,2.4,2.4,-0.4,-0.4,374.0
4601e194,1,6,3,0,0,0,0.9,0.9,0.1,0.1,96.0
46a8347f,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
47064058,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
47af88b8,0,1,1,0,0,0,0.1,0.1,-0.1,-0.1,9.0
47fd5136,0,2,2,2,0,0,0.1,0.1,-0.1,-0.1,56.2
481c9ece,0,2,0,0,0,0,0.6,0.6,-0.6,-0.6,12.4
4887118d,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,17.9
48a2b92a,0,1,1,0,0,0,0.1,0.1,-0.1,-0.1,11.9
48b28bfd,0,2,1,0,0,0,0.1,0.1,-0.1,-0.1,32.4
48b3dd60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
49296448,0,4,0,0,0,0,0.7,0.7,-0.7,-0.7,67.6
