id,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
5bc43860,Brenden Aaronson,us USA,"MF,FW",Leeds United,22-140,2000,24,1785,74,79.3,19.8,21,81,8,3,25,1,0.92,24,37,-13,-0.66,-1.04,25.1,31.2,-6.1,-0.31,-0.49,Matches
d524dcd7,Terry Ablade,fi FIN,FW,Fulham,21-150,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
f2bf1b0f,Che Adams,sct SCO,FW,Southampton,26-241,1996,22,1639,75,72.8,18.2,19,83,12,3,22,1,0.82,15,31,-16,-0.88,-0.14,19.5,25.3,-5.8,-0.32,+0.20,Matches
2b09d998,Tyler Adams,us USA,MF,Leeds United,24-025,1999,23,2066,90,91.8,23.0,23,90,22,0,,0,0.96,26,34,-8,-0.35,+1.12,29.2,30.5,-1.3,-0.06,+1.86,Matches
c81d773d,Tosin Adarabioyo,eng ENG,DF,Fulham,25-168,1997,14,1095,78,46.8,12.2,12,90,12,2,8,12,1.64,20,22,-2,-0.16,-0.60,14.0,24.2,-10.3,-0.85,-0.87,Matches
f76e6b4e,Adrián,es ESP,GK,Liverpool,36-067,1987,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
2093823e,Daniel Adu-Adjei,eng ENG,FW,Bournemouth,17-263,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
288e1e13,Nayef Aguerd,ma MAR,DF,West Ham,26-346,1996,9,785,87,34.9,8.7,8,89,7,1,76,2,1.00,10,12,-2,-0.23,+0.26,11.8,12.0,-0.2,-0.03,-0.13,Matches
a6c58494,Naouirou Ahamada,fr FRA,"MF,FW",Crystal Palace,20-347,2002,4,43,11,1.9,0.5,0,,0,4,11,1,0.50,0,1,-1,-2.09,-1.69,0.4,0.6,-0.1,-0.23,+0.27,Matches
9b398aea,Rayan Aït Nouri,fr FRA,DF,Wolves,21-278,2001,19,1009,53,43.1,11.2,9,81,4,10,28,6,1.11,7,15,-8,-0.71,-0.17,10.6,17.1,-6.5,-0.58,-0.20,Matches
a8c0acb7,Kristoffer Ajer,no NOR,DF,Brentford,24-328,1998,9,763,85,35.3,8.5,9,85,6,0,,5,1.11,7,14,-7,-0.83,-1.79,9.4,11.1,-1.6,-0.19,-0.58,Matches
