id,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
1339039e,Liel Abada,il ISR,"FW,MF",sct Celtic,21-189,2001,2.4,0,5,1,20.0,2.07,0.41,0.00,0.00,18.9,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
8f5cdf66,Oliver Abildgaard,dk DEN,MF,sct Celtic,26-304,1996,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
f417a1fa,Mohammad Abu Fani,il ISR,MF,il Maccabi Haifa,24-348,1998,4.4,0,11,2,18.2,2.48,0.45,0.00,0.00,25.1,1,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
b96b595c,Francesco Acerbi,it ITA,DF,it Inter,35-059,1988,5.2,0,4,1,25.0,0.76,0.19,0.00,0.00,15.7,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
81442ecb,Marcos Acuña,ar ARG,"DF,MF",es Sevilla,31-164,1991,2.4,0,2,0,0.0,0.82,0.00,0.00,,27.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
82e12fe7,Chikwubuike Adamu,at AUT,FW,at RB Salzburg,21-308,2001,2.3,1,5,3,60.0,2.21,1.32,0.20,0.33,8.4,0,0,0,1.3,1.3,0.26,-0.3,-0.3,Matches
65d62814,Antonio Adán,es ESP,GK,pt Sporting CP,35-332,1987,4.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
ee926a02,Arijan Ademi,mk MKD,MF,hr Dinamo Zagreb,31-316,1991,5.2,0,6,2,33.3,1.15,0.38,0.00,0.00,16.0,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
501055d8,Karim Adeyemi,de GER,"FW,MF",de Dortmund,21-082,2002,4.2,2,11,3,27.3,2.63,0.72,0.18,0.67,16.9,0,0,0,1.8,1.8,0.16,+0.2,+0.2,Matches
dcfb17f4,Amine Adli,fr FRA,"FW,MF",de Leverkusen,22-335,2000,1.3,0,3,1,33.3,2.23,0.74,0.00,0.00,15.6,0,0,0,0.7,0.7,0.22,-0.7,-0.7,Matches
89ac64a6,Manuel Akanji,ch SUI,DF,eng Manchester City,27-265,1995,5.5,0,4,3,75.0,0.73,0.55,0.00,0.00,14.8,0,0,0,0.7,0.7,0.17,-0.7,-0.7,Matches
eaeca114,Nathan Aké,nl NED,DF,eng Manchester City,28-051,1995,4.0,0,2,0,0.0,0.50,0.00,0.00,,9.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
05439de2,David Alaba,at AUT,DF,es Real Madrid,30-290,1992,4.4,0,1,0,0.0,0.23,0.00,0.00,,32.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
834d0be5,Lucas Alario,ar ARG,"FW,MF",de Eint Frankfurt,30-184,1992,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
4601e194,Jordi Alba,es ESP,DF,es Barcelona,34-020,1989,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
77e84962,Thiago Alcántara,es ESP,MF,eng Liverpool,31-364,1991,3.4,0,3,2,66.7,0.88,0.59,0.00,0.00,24.8,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
cd1acf9d,Trent Alexander-Arnold,eng ENG,DF,eng Liverpool,24-185,1998,6.9,1,9,4,44.4,1.30,0.58,0.11,0.25,23.9,3,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
4288f249,Sotiris Alexandropoulos,gr GRE,MF,pt Sporting CP,21-135,2001,1.3,0,3,1,33.3,2.23,0.74,0.00,0.00,31.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
00f518d8,Faride Alidou,de GER,"DF,FW",de Eint Frankfurt,21-266,2001,0.8,1,2,2,100.0,2.47,2.47,0.50,0.50,16.1,0,0,0,0.3,0.3,0.13,+0.7,+0.7,Matches
7a2e46a8,Alisson,br BRA,GK,eng Liverpool,30-190,1992,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
f4290206,Marcos Alonso,es ESP,DF,es Barcelona,32-103,1990,4.5,1,3,1,33.3,0.67,0.22,0.33,1.00,13.3,0,0,0,1.0,1.0,0.34,0.0,0.0,Matches
8ce30c57,Éder Álvarez Balanta,co COL,"MF,FW",be Club Brugge,30-041,1993,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
8b3ab7ad,Edson Álvarez,mx MEX,MF,nl Ajax,25-168,1997,5.9,1,10,2,20.0,1.69,0.34,0.10,0.50,13.1,0,0,0,0.9,0.9,0.09,+0.1,+0.1,Matches
15ab5a2b,Julián Álvarez,ar ARG,FW,eng Manchester City,23-069,2000,4.9,2,11,4,36.4,2.24,0.81,0.18,0.50,12.7,0,0,0,1.6,1.6,0.15,+0.4,+0.4,Matches
555d5edd,Nadiem Amiri,de GER,"MF,FW",de Leverkusen,26-165,1996,1.4,0,3,0,0.0,2.20,0.00,0.00,,25.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
e0b113a7,Robert Andrich,de GER,MF,de Leverkusen,28-200,1994,4.5,1,5,1,20.0,1.11,0.22,0.20,1.00,22.6,0,0,0,0.3,0.3,0.07,+0.7,+0.7,Matches
df525574,Peter Ankersen,dk DEN,DF,dk FC Copenhagen,32-200,1990,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
a2ea941d,Ofri Arad,il ISR,"DF,MF",il Maccabi Haifa,24-211,1998,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
56413b1f,Charles Aránguiz,cl CHI,MF,de Leverkusen,33-358,1989,2.4,0,1,0,0.0,0.42,0.00,0.00,,12.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
353eb529,Henrique Araújo,pt POR,FW,pt Benfica,21-081,2002,0.1,1,1,1,100.0,10.00,10.00,1.00,1.00,7.4,0,0,0,0.2,0.2,0.23,+0.8,+0.8,Matches
2bef2bca,Ronald Araújo,uy URU,DF,es Barcelona,24-034,1999,1.0,0,1,1,100.0,1.00,1.00,0.00,0.00,11.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
b1313ec4,Scott Arfield,ca CAN,MF,sct Rangers,34-160,1988,3.0,1,5,3,60.0,1.69,1.01,0.20,0.33,18.1,0,0,0,0.6,0.6,0.12,+0.4,+0.4,Matches
e2ae54db,Hákon Arnar Haraldsson,is ISL,FW,dk FC Copenhagen,20-000,2003,3.3,1,8,4,50.0,2.42,1.21,0.13,0.25,21.0,1,0,0,1.0,1.0,0.12,0.0,0.0,Matches
28d596a0,Kepa Arrizabalaga,es ESP,GK,eng Chelsea,28-189,1994,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
184ad240,Arthur,br BRA,"MF,FW",pt Sporting CP,24-281,1998,1.2,2,2,2,100.0,1.62,1.62,1.00,1.00,7.9,0,0,0,0.3,0.3,0.13,+1.7,+1.7,Matches
45af8a54,Marco Asensio,es ESP,"FW,MF",es Real Madrid,27-079,1996,2.9,2,10,4,40.0,3.42,1.37,0.20,0.50,18.0,0,0,0,0.9,0.9,0.09,+1.1,+1.1,Matches
0fdcef0e,Kristjan Asllani,al ALB,MF,it Inter,21-032,2002,1.4,0,1,1,100.0,0.70,0.70,0.00,0.00,7.4,0,0,0,0.7,0.7,0.74,-0.7,-0.7,Matches
92fffd91,Omer Atzili,il ISR,"FW,MF",il Maccabi Haifa,29-257,1993,3.4,2,14,7,50.0,4.09,2.05,0.14,0.29,21.4,1,0,0,0.7,0.7,0.05,+1.3,+1.3,Matches
d5dd5f1f,Pierre-Emerick Aubameyang,ga GAB,FW,eng Chelsea,33-296,1989,4.5,2,15,8,53.3,3.35,1.79,0.13,0.25,11.7,0,0,0,2.3,2.3,0.15,-0.3,-0.3,Matches
32feb0cf,Lynnt Audoor,be BEL,MF,be Club Brugge,19-179,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
f0677ed7,Fredrik Aursnes,no NOR,"FW,MF",pt Benfica,27-121,1995,4.9,0,3,0,0.0,0.61,0.00,0.00,,16.0,0,0,0,0.4,0.4,0.12,-0.4,-0.4,Matches
10549b49,Sardar Azmoun,ir IRN,FW,de Leverkusen,28-099,1995,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
53cad200,César Azpilicueta,es ESP,DF,eng Chelsea,33-225,1989,2.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
ca002b1a,Youri Baas,nl NED,DF,nl Ajax,20-024,2003,0.5,0,1,0,0.0,2.05,0.00,0.00,,10.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
78f21137,Alexander Bah,dk DEN,DF,pt Benfica,25-122,1997,7.3,0,2,0,0.0,0.28,0.00,0.00,,22.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
a1232f4e,Eric Bailly,ci CIV,DF,fr Marseille,28-363,1994,3.4,0,1,0,0.0,0.30,0.00,0.00,,22.5,0,0,0,0.0,0.0,0.00,0.0,0.0,Matches
32e8417f,Stefan Bajcetic,es ESP,MF,eng Liverpool,18-170,2004,1.2,0,2,1,50.0,1.65,0.83,0.00,0.00,33.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
a8567629,Mitchel Bakker,nl NED,"MF,DF",de Leverkusen,22-294,2000,3.8,0,6,1,16.7,1.60,0.27,0.00,0.00,19.1,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
5ccc9672,Alejandro Balde,es ESP,DF,es Barcelona,19-174,2003,1.9,0,1,0,0.0,0.53,0.00,0.00,,30.7,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
7c3ed041,Leonardo Balerdi,ar ARG,DF,fr Marseille,24-074,1999,5.5,1,3,1,33.3,0.55,0.18,0.33,1.00,8.4,0,0,0,0.2,0.2,0.08,+0.8,+0.8,Matches
f449640d,Fodé Ballo-Touré,sn SEN,"DF,MF",it Milan,26-097,1997,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
6f1d7aa8,Tommaso Barbieri,it ITA,MF,it Juventus,20-227,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
88ce7ddc,Roony Bardghji,se SWE,FW,dk FC Copenhagen,17-146,2005,1.1,0,3,1,33.3,2.76,0.92,0.00,0.00,14.7,0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches
6928979a,Nicolò Barella,it ITA,MF,it Inter,26-062,1997,6.3,1,10,3,30.0,1.60,0.48,0.10,0.33,23.2,0,0,0,0.7,0.7,0.07,+0.3,+0.3,Matches
712dd708,Borna Barišić,hr CRO,DF,sct Rangers,30-151,1992,5.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
6caffe81,Enzo Barrenechea,ar ARG,DF,it Juventus,21-323,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
45736cec,Pablo Barrios,es ESP,MF,es Atlético Madrid,19-299,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
a36524bf,Calvin Bassey,ng NGA,DF,nl Ajax,23-100,1999,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
29b7b767,Fortune Bassey,ng NGA,FW,cz Viktoria Plzeň,24-186,1998,1.5,0,4,2,50.0,2.69,1.34,0.00,0.00,22.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
75b86fb3,Alessandro Bastoni,it ITA,DF,it Inter,23-362,1999,6.2,0,1,1,100.0,0.16,0.16,0.00,0.00,6.6,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
37d39918,Dylan Batubinsika,fr FRA,DF,il Maccabi Haifa,27-054,1996,5.0,0,2,0,0.0,0.40,0.00,0.00,,8.1,0,0,0,0.3,0.3,0.16,-0.3,-0.3,Matches
d1eda5f0,Martin Baturina,hr CRO,MF,hr Dinamo Zagreb,20-053,2003,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
e3756e72,Raoul Bellanova,it ITA,"DF,MF",it Inter,22-328,2000,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
f874dd44,Héctor Bellerín,es ESP,DF,es Barcelona,28-022,1995,2.0,0,1,1,100.0,0.50,0.50,0.00,0.00,19.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
57d88cf9,Jude Bellingham,eng ENG,MF,de Dortmund,19-285,2003,7.0,4,11,4,36.4,1.57,0.57,0.36,1.00,14.6,0,0,0,1.3,1.3,0.12,+2.7,+2.7,Matches
db092d3b,Ismaël Bennacer,dz ALG,MF,it Milan,25-130,1997,4.6,0,6,2,33.3,1.31,0.44,0.00,0.00,25.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
3b8674e6,Rodrigo Bentancur,uy URU,"MF,FW",eng Tottenham,25-289,1997,5.6,1,5,1,20.0,0.89,0.18,0.20,1.00,20.8,0,0,0,0.4,0.4,0.08,+0.6,+0.6,Matches
70d74ece,Karim Benzema,fr FRA,FW,es Real Madrid,35-112,1987,4.5,3,22,11,50.0,4.90,2.45,0.14,0.27,14.6,0,0,0,3.1,3.1,0.14,-0.1,-0.1,Matches
713c144a,Steven Berghuis,nl NED,"MF,FW",nl Ajax,31-112,1991,5.1,2,13,3,23.1,2.53,0.58,0.15,0.67,24.2,0,0,0,1.1,1.1,0.08,+0.9,+0.9,Matches
a29b1131,Steven Bergwijn,nl NED,FW,nl Ajax,25-184,1997,5.8,2,9,4,44.4,1.56,0.69,0.11,0.25,21.8,0,1,1,1.8,1.0,0.11,+0.2,0.0,Matches
67b09a18,Alexandro Bernabei,ar ARG,FW,sct Celtic,22-198,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
17370b95,Bernardo,br BRA,DF,at RB Salzburg,27-331,1995,3.0,0,2,0,0.0,0.66,0.00,0.00,,7.3,0,0,0,0.2,0.2,0.11,-0.2,-0.2,Matches
433dc9a2,Juan Bernat,es ESP,DF,fr Paris S-G,30-040,1993,3.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
505486d6,Victor Bernth Kristiansen,dk DEN,"DF,MF",dk FC Copenhagen,20-115,2002,5.4,0,2,0,0.0,0.37,0.00,0.00,,19.7,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
d00fd50a,Modou Biramé Ndiaye,sn SEN,MF,cz Viktoria Plzeň,26-163,1996,2.0,0,3,1,33.3,1.48,0.49,0.00,0.00,26.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
6c203af0,Yves Bissouma,ml MLI,MF,eng Tottenham,26-223,1996,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
663e080e,Janis Blaswich,de GER,GK,de RB Leipzig,31-343,1991,5.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
691bef82,Daley Blind,nl NED,DF,nl Ajax,33-032,1990,4.5,0,3,0,0.0,0.66,0.00,0.00,,18.0,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
73b9fa8a,Petar Bočkaj,hr CRO,"DF,FW",hr Dinamo Zagreb,26-261,1996,0.4,0,3,1,33.3,6.92,2.31,0.00,0.00,20.7,1,0,0,0.3,0.3,0.12,-0.3,-0.3,Matches
08fe932d,Nicolai Boilesen,dk DEN,DF,dk FC Copenhagen,31-053,1992,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
7713c72a,Valerii Bondar,ua UKR,DF,ua Shakhtar,24-042,1999,6.0,0,1,1,100.0,0.17,0.17,0.00,0.00,9.4,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
415568b5,Artem Bondarenko,ua UKR,MF,ua Shakhtar,22-232,2000,5.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
52ec54d0,Leonardo Bonucci,it ITA,DF,it Juventus,35-344,1987,4.9,1,2,1,50.0,0.41,0.20,0.50,1.00,16.3,0,0,0,0.8,0.8,0.39,+0.2,+0.2,Matches
4d1c4a5d,Gonçalo Borges,pt POR,"MF,FW",pt Porto,22-012,2001,0.4,0,1,0,0.0,2.31,0.00,0.00,,22.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
c68da769,Rafael Borré,co COL,FW,de Eint Frankfurt,27-207,1995,2.5,0,6,2,33.3,2.37,0.79,0.00,0.00,16.4,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
f6798fc3,Yassine Bounou,ma MAR,GK,es Sevilla,32-005,1991,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
7c473e12,Dedryck Boyata,be BEL,DF,be Club Brugge,32-133,1990,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
a167537f,Julian Brandt,de GER,"MF,FW",de Dortmund,26-343,1996,5.3,1,12,3,25.0,2.27,0.57,0.08,0.33,19.0,1,0,0,0.8,0.8,0.07,+0.2,+0.2,Matches
5fd5ed86,Gleison Bremer,br BRA,DF,it Juventus,26-023,1997,3.0,0,3,0,0.0,1.00,0.00,0.00,,18.1,0,0,0,0.4,0.4,0.13,-0.4,-0.4,Matches
4c184730,Brian Brobbey,nl NED,FW,nl Ajax,21-068,2002,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
97220da2,Armando Broja,al ALB,FW,eng Chelsea,21-212,2001,1.3,0,1,0,0.0,0.78,0.00,0.00,,12.0,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches
33b8d077,Marcelo Brozović,hr CRO,MF,it Inter,30-145,1992,2.3,0,3,0,0.0,1.33,0.00,0.00,,23.7,1,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
7b5ab7f2,Bryan,es ESP,MF,eng Tottenham,22-058,2001,0.4,0,1,0,0.0,2.25,0.00,0.00,,17.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
3235182a,Pavel Bucha,cz CZE,MF,cz Viktoria Plzeň,25-030,1998,4.0,0,3,0,0.0,0.74,0.00,0.00,,23.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
3aca6420,Tajon Buchanan,ca CAN,"DF,MF",be Club Brugge,24-061,1999,5.8,0,8,1,12.5,1.38,0.17,0.00,0.00,20.8,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
eaeefc50,Marko Bulat,hr CRO,MF,hr Dinamo Zagreb,21-196,2001,0.3,0,1,0,0.0,3.10,0.00,0.00,,23.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
5ab0ea87,Sergio Busquets,es ESP,MF,es Barcelona,34-268,1988,3.2,0,2,0,0.0,0.62,0.00,0.00,,13.8,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
b4705807,Aurélio Buta,pt POR,DF,de Eint Frankfurt,26-059,1997,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
10745192,Jamie Bynoe-Gittens,eng ENG,MF,de Dortmund,18-245,2004,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
e34e086c,Jovane Cabral,cv CPV,MF,pt Sporting CP,24-300,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2146785a,Davide Calabria,it ITA,DF,it Milan,26-125,1996,1.6,0,2,0,0.0,1.23,0.00,0.00,,26.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
cd0fa27b,Hakan Çalhanoğlu,tr TUR,MF,it Inter,29-061,1994,6.0,1,10,4,40.0,1.67,0.67,0.10,0.25,26.6,1,0,0,0.4,0.4,0.04,+0.6,+0.6,Matches
7b9c2d84,Eduardo Camavinga,fr FRA,MF,es Real Madrid,20-151,2002,4.4,0,2,1,50.0,0.46,0.23,0.00,0.00,22.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
a65ce836,Emre Can,de GER,MF,de Dortmund,29-088,1994,6.3,0,6,2,33.3,0.96,0.32,0.00,0.00,30.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
bd6351cd,João Cancelo,pt POR,"DF,FW",de Bayern Munich,28-318,1994,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
bd6351cd,João Cancelo,pt POR,DF,eng Manchester City,28-318,1994,4.2,0,8,2,25.0,1.91,0.48,0.00,0.00,25.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
6885cc44,Nicolás Capaldo,ar ARG,MF,at RB Salzburg,25-208,1997,3.0,0,3,0,0.0,1.00,0.00,0.00,,13.5,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
707b98f1,Valentin Carboni,it ITA,FW,it Inter,18-036,2005,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
4a5839fa,Fábio Cardoso,pt POR,DF,pt Porto,28-356,1994,4.0,0,3,0,0.0,0.75,0.00,0.00,,9.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
3ce20eda,David Carmo,pt POR,DF,pt Porto,23-265,1999,5.0,0,2,1,50.0,0.40,0.20,0.00,0.00,12.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
2dce876a,Carmona,es ESP,DF,es Sevilla,21-071,2002,5.0,0,3,0,0.0,0.60,0.00,0.00,,15.5,0,0,0,0.5,0.5,0.15,-0.5,-0.5,Matches
de39485a,Yannick Carrasco,be BEL,"DF,MF",es Atlético Madrid,29-218,1993,3.0,1,12,5,41.7,3.94,1.64,0.08,0.20,23.0,2,0,1,1.7,1.0,0.08,-0.7,0.0,Matches
88ced02c,Cameron Carter-Vickers,us USA,DF,sct Celtic,25-100,1997,4.0,0,2,0,0.0,0.50,0.00,0.00,,12.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
4958bfb2,Dani Carvajal,es ESP,DF,es Real Madrid,31-089,1992,5.9,0,2,0,0.0,0.34,0.00,0.00,,18.4,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
966e28d0,Fabio Carvalho,pt POR,"MF,FW",eng Liverpool,20-223,2002,1.3,0,4,0,0.0,3.13,0.00,0.00,,21.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
2ef08833,Marc Casado,es ESP,MF,es Barcelona,19-208,2003,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
c0617e2b,Dani Ceballos,es ESP,"MF,FW",es Real Madrid,26-246,1996,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
a33a0dc0,Aleš Čermák,cz CZE,MF,cz Viktoria Plzeň,28-191,1994,0.4,0,1,0,0.0,2.81,0.00,0.00,,15.4,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
2180c761,El Chadaille Bitshiabu,fr FRA,DF,fr Paris S-G,17-329,2005,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
5515376c,Trevoh Chalobah,eng ENG,DF,eng Chelsea,23-279,1999,3.6,0,5,0,0.0,1.39,0.00,0.00,,14.0,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
b3b7f5a6,Timothy Chandler,us USA,DF,de Eint Frankfurt,33-012,1990,0.1,0,1,1,100.0,7.50,7.50,0.00,0.00,34.1,1,0,0,0.0,0.0,0.03,0.0,0.0,Matches
71031a25,Tjaronn Chery,sr SUR,"MF,FW",il Maccabi Haifa,34-310,1988,6.0,2,19,4,21.1,3.17,0.67,0.05,0.25,27.2,2,1,1,1.6,0.8,0.04,+0.4,+0.2,Matches
b0f7e36c,Federico Chiesa,it ITA,FW,it Juventus,25-167,1997,0.2,0,1,0,0.0,5.29,0.00,0.00,,15.4,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
d2424d1b,Ben Chilwell,eng ENG,"DF,MF",eng Chelsea,26-110,1996,5.5,0,6,0,0.0,1.08,0.00,0.00,,21.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
262e5a82,Chiquinho,pt POR,"MF,FW",pt Benfica,27-265,1995,2.6,0,5,0,0.0,1.91,0.00,0.00,,19.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
163bbd4a,Tomáš Chorý,cz CZE,FW,cz Viktoria Plzeň,28-074,1995,4.0,2,10,3,30.0,2.49,0.75,0.10,0.33,14.6,0,1,1,2.0,1.3,0.13,0.0,-0.3,Matches
1cb49278,Andreas Christensen,dk DEN,DF,es Barcelona,27-000,1996,2.4,0,1,1,100.0,0.42,0.42,0.00,0.00,12.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
b3a712de,Viktor Claesson,se SWE,"FW,MF",dk FC Copenhagen,31-098,1992,5.4,0,7,3,42.9,1.31,0.56,0.00,0.00,13.1,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
5219ab4a,Jonathan Clauss,fr FRA,DF,fr Marseille,30-197,1992,4.6,0,5,1,20.0,1.10,0.22,0.00,0.00,19.8,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
b9beb6c5,William Clem,dk DEN,MF,dk FC Copenhagen,18-294,2004,1.9,0,3,0,0.0,1.59,0.00,0.00,,20.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
1fbbfbde,Sebastián Coates,uy URU,DF,pt Sporting CP,32-185,1990,4.4,0,2,0,0.0,0.46,0.00,0.00,,11.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
75c2e240,Josh Cohen,us USA,GK,il Maccabi Haifa,30-235,1992,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
bfde3de5,Antonio Čolak,hr CRO,FW,sct Rangers,29-205,1993,3.2,0,4,1,25.0,1.27,0.32,0.00,0.00,14.6,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
