id,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
5bc43860,Brenden Aaronson,us USA,MF,at RB Salzburg,20,2000,7.9,0,9,3,33.3,1.13,0.38,0.00,0.00,23.0,1,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
47aaf574,Malik Abubakari,gh GHA,FW,se Malmö,21,2000,1.3,0,2,0,0.0,1.51,0.00,0.00,,29.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
81442ecb,Marcos Acuña,ar ARG,DF,es Sevilla,29,1991,4.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2b09d998,Tyler Adams,us USA,MF,de RB Leipzig,22,1999,3.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
82e12fe7,Chikwubuike Adamu,at AUT,FW,at RB Salzburg,20,2001,2.6,1,4,2,50.0,1.52,0.76,0.25,0.50,17.2,0,0,0,0.6,0.6,0.16,+0.4,+0.4,Matches
65d62814,Antonio Adán,es ESP,GK,pt Sporting CP,34,1987,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
6af56975,Edmund Addo,gh GHA,MF,md Sheriff Tiraspol,21,2000,5.4,0,1,0,0.0,0.18,0.00,0.00,,31.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
501055d8,Karim Adeyemi,de GER,FW,at RB Salzburg,19,2002,6.7,3,13,8,61.5,1.94,1.20,0.08,0.13,19.0,0,2,3,4.6,2.2,0.17,-1.6,-1.2,Matches
f9c927de,Michel Aebischer,ch SUI,MF,ch Young Boys,24,1997,5.6,0,7,1,14.3,1.25,0.18,0.00,0.00,25.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
4d034881,Sergio Agüero,ar ARG,FW,es Barcelona,33,1988,0.2,0,1,0,0.0,5.63,0.00,0.00,,29.3,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
eab957a3,Anel Ahmedhodzic,ba BIH,DF,se Malmö,22,1999,4.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
89ac64a6,Manuel Akanji,ch SUI,DF,de Dortmund,26,1995,5.0,0,1,0,0.0,0.20,0.00,0.00,,16.8,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
eaeca114,Nathan Aké,nl NED,DF,eng Manchester City,26,1995,3.6,1,4,1,25.0,1.10,0.28,0.25,1.00,8.4,0,0,0,0.6,0.6,0.15,+0.4,+0.4,Matches
05439de2,David Alaba,at AUT,DF,es Real Madrid,29,1992,11.5,1,5,1,20.0,0.43,0.09,0.20,1.00,24.0,2,0,0,0.2,0.2,0.05,+0.8,+0.8,Matches
4601e194,Jordi Alba,es ESP,"DF,FW",es Barcelona,32,1989,4.1,0,3,2,66.7,0.72,0.48,0.00,0.00,25.6,0,0,0,0.4,0.4,0.13,-0.4,-0.4,Matches
