id,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
a7e4760c,Ismael Aaneba,fr FRA,DF,Strasbourg,20,1999,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
32c2d95f,Yunis Abdelhamid,ma MAR,DF,Reims,31,1987,28,2520,90,100.0,28.0,28,90,28,0,,0,1.46,26,21,+5,+0.18,,30.6,28.5,+2.1,+0.08,,Matches
a4c3f7af,Mehdi Abeid,dz ALG,MF,Nantes,26,1992,25,1817,73,72.1,20.2,20,85,15,5,22,1,1.44,20,25,-5,-0.25,-0.50,20.8,25.4,-4.5,-0.22,-0.65,Matches
469d3d84,Charles Abi,fr FRA,FW,Saint-Étienne,19,2000,15,623,42,24.7,6.9,6,73,2,9,20,1,0.93,7,14,-7,-1.01,-0.58,8.3,10.9,-2.5,-0.37,-0.14,Matches
dcfb17f4,Amine Adli,fr FRA,"MF,FW",Toulouse,19,2000,4,46,12,1.8,0.5,0,,0,4,11,3,0.00,0,0,0,0.00,+1.31,0.6,0.7,-0.1,-0.18,+0.32,Matches
26777636,Yacine Adli,fr FRA,MF,Bordeaux,19,2000,21,1020,49,40.5,11.3,11,76,3,10,19,1,1.33,17,11,+6,+0.53,+0.53,11.3,11.9,-0.6,-0.05,+0.31,Matches
e621fe01,Amir Adouyev,ru RUS,MF,Montpellier,20,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
288e1e13,Nayef Aguerd,ma MAR,DF,Dijon,23,1996,11,957,87,38.0,10.6,11,87,10,0,,3,1.27,9,13,-4,-0.38,-0.03,12.0,14.5,-2.5,-0.23,+0.08,Matches
3dd738a1,Ruben Aguilar,fr FRA,DF,Monaco,26,1993,19,1072,56,42.5,11.9,11,83,9,8,20,5,1.32,20,16,+4,+0.34,+0.58,22.5,16.3,+6.2,+0.52,+0.53,Matches
48b28bfd,Jean-Eudes Aholou,ci CIV,MF,Saint-Étienne,25,1994,11,630,57,25.0,7.0,8,61,2,3,47,3,1.00,8,10,-2,-0.29,+0.38,9.6,8.0,+1.6,+0.23,+0.65,Matches
