id,Player,Nation,Pos,Squad,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
a4995f48,Sergio Herrera,es ESP,GK,Osasuna,29,1993,17.0,23,1,1,3,1,21.4,0.28,-0.6,-0.04,151,351,43.0,475,58,56.0,42.7,135,63.0,48.3,215,16,7.4,20,1.18,18.5,Matches
0107757e,Filip Jørgensen,dk DEN,GK,Villarreal,20,2002,2.0,3,0,0,0,0,2.3,0.39,-0.7,-0.34,0,4,0.0,44,9,9.1,22.8,11,0.0,17.5,18,2,11.1,4,2.00,13.3,Matches
2fa2a875,Benjamin Lecomte,fr FRA,GK,Espanyol,31,1991,10.0,14,0,0,2,1,10.4,0.26,-2.6,-0.26,72,160,45.0,192,25,57.3,43.1,80,62.5,47.0,146,4,2.7,11,1.10,15.3,Matches
6c4776b1,Jeremías Ledesma,ar ARG,GK,Cádiz,29,1993,34.0,48,8,1,6,0,47.1,0.22,-0.9,-0.03,236,735,32.1,824,135,58.5,44.9,285,88.8,64.1,595,42,7.1,26,0.76,10.8,Matches
73683fa9,Diego López,es ESP,GK,Rayo Vallecano,40,1981,1.1,4,0,0,2,0,1.7,0.33,-2.3,-2.19,2,8,25.0,21,5,28.6,30.3,8,25.0,35.3,12,0,0.0,2,1.88,17.0,Matches
3061e1ec,Andriy Lunin,ua UKR,GK,Real Madrid,23,1999,7.0,7,0,0,1,1,4.5,0.25,-1.5,-0.21,14,27,51.9,190,36,7.9,23.3,37,32.4,35.6,54,1,1.9,11,1.57,21.7,Matches
d4b73232,Giorgi Mamardashvili,ge GEO,GK,Valencia,21,2000,38.0,45,2,0,7,2,42.9,0.28,-0.1,0.00,177,522,33.9,843,142,40.8,35.1,239,74.5,54.2,457,35,7.7,47,1.24,16.3,Matches
853b7c48,Agustín Marchesín,ar ARG,GK,Celta Vigo,34,1988,19.0,29,2,1,4,1,20.7,0.24,-7.3,-0.38,103,267,38.6,500,75,39.8,35.3,131,51.9,42.9,253,14,5.5,25,1.32,18.1,Matches
d9235a45,Diego Mariño,es ESP,GK,Almería,32,1990,0.5,2,0,0,0,0,1.4,0.28,-0.6,-1.25,2,3,66.7,3,1,33.3,35.7,5,40.0,45.6,12,0,0.0,0,0.00,7.0,Matches
8fae77ea,Jordi Masip,es ESP,GK,Valladolid,33,1989,27.9,42,5,0,0,1,45.8,0.27,+4.8,+0.17,133,389,34.2,722,121,36.8,35.9,239,51.5,41.9,396,15,3.8,14,0.50,12.7,Matches
ee8508c0,Jan Oblak,si SVN,GK,Atlético Madrid,29,1993,27.7,20,1,1,1,0,21.9,0.27,+1.9,+0.07,120,374,32.1,586,115,40.4,36.1,228,60.1,46.0,358,25,7.0,19,0.69,14.2,Matches
97852360,Fernando Pacheco,es ESP,GK,Espanyol,30,1992,16.0,33,4,0,3,0,26.6,0.25,-6.4,-0.40,127,272,46.7,417,56,42.4,36.2,137,69.3,49.6,242,16,6.6,19,1.19,13.8,Matches
97852360,Fernando Pacheco,es ESP,GK,Almería,30,1992,1.0,2,0,0,1,0,1.6,0.32,-0.4,-0.42,3,12,25.0,26,8,42.3,40.2,4,25.0,36.0,16,1,6.3,2,2.00,14.5,Matches
cc1c5035,Iñaki Peña,es ESP,GK,Barcelona,23,1999,0.8,2,0,0,0,0,1.4,0.36,-0.6,-0.70,1,3,33.3,23,5,13.0,25.2,4,0.0,22.8,7,0,0.0,2,2.47,16.5,Matches
58ad9383,Predrag Rajković,rs SRB,GK,Mallorca,26,1995,36.0,40,6,0,3,0,39.2,0.25,-0.8,-0.02,323,786,41.1,899,125,61.8,45.4,309,74.4,54.0,608,32,5.3,19,0.53,11.7,Matches
e358587b,Pepe Reina,es ESP,GK,Villarreal,39,1982,22.0,27,4,0,3,1,28.9,0.29,+2.9,+0.13,64,207,30.9,736,112,22.1,28.8,118,37.3,35.7,315,15,4.8,20,0.91,14.6,Matches
374ee424,Álex Remiro,es ESP,GK,Real Sociedad,27,1995,38.0,35,1,1,3,2,32.8,0.24,-0.2,0.00,244,572,42.7,1090,138,39.8,35.9,216,63.9,51.3,453,18,4.0,47,1.24,15.9,Matches
924ff27e,Leonardo Román,es ESP,GK,Mallorca,22,2000,1.0,0,0,0,0,0,0.1,0.03,+0.1,+0.11,9,21,42.9,30,3,40.0,35.2,12,75.0,48.8,30,1,3.3,2,2.00,17.4,Matches
625c144a,Gerónimo Rulli,ar ARG,GK,Villarreal,30,1992,14.0,10,0,0,1,0,12.5,0.23,+2.5,+0.18,50,119,42.0,451,70,19.3,28.8,92,34.8,37.9,215,20,9.3,21,1.50,15.5,Matches
ea83bfa6,Rui Silva,pt POR,GK,Betis,28,1994,26.0,32,2,1,6,1,32.9,0.30,+1.9,+0.07,154,410,37.6,668,107,40.7,35.6,214,64.5,47.5,369,18,4.9,37,1.42,16.6,Matches
5dcf3e90,Unai Simón,es ESP,GK,Athletic Club,25,1997,30.5,37,3,1,1,3,31.7,0.28,-2.3,-0.08,134,351,38.2,762,154,30.6,33.2,186,63.4,49.4,355,18,5.1,40,1.31,17.5,Matches
8f8c6934,David Soria,es ESP,GK,Getafe,29,1993,38.0,45,4,0,7,2,45.5,0.23,+2.5,+0.07,409,904,45.2,782,99,75.1,49.8,347,91.4,59.8,586,36,6.1,46,1.21,15.0,Matches
6f51e382,Marc-André ter Stegen,de GER,GK,Barcelona,30,1992,37.2,18,3,0,2,3,23.7,0.21,+8.7,+0.23,168,335,50.1,1215,185,22.1,28.9,197,34.0,35.2,368,18,4.9,41,1.10,16.4,Matches
cde52ef5,Iván Villar,es ESP,GK,Celta Vigo,25,1997,19.0,24,3,0,6,0,22.2,0.31,-1.8,-0.09,81,239,33.9,435,96,34.7,33.8,157,56.1,44.8,256,8,3.1,14,0.74,14.2,Matches
c0b1a6da,Axel Werner,ar ARG,GK,Elche,26,1996,2.0,4,0,0,2,0,2.4,0.31,-1.6,-0.82,4,20,20.0,53,9,32.1,34.9,16,18.8,33.8,26,1,3.8,1,0.50,14.0,Matches
