id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
fbbb9269,33,2909,32,33,27,0,1,1,40,47,-7,37.8,48.5,-10.7,0,0,0,0
fbf76716,23,1239,13,15,3,8,6,0,18,24,-6,18.8,19.5,-0.8,0,0,0,0
fbf83734,15,1350,15,15,15,0,23,1,21,25,-4,19.1,21.0,-2.0,1350,15,15,15
fc4cf6a7,30,2123,23,24,13,6,1,1,29,29,0,28.5,34.0,-5.6,0,0,0,0
fc62f087,22,1490,16,17,13,5,4,2,41,10,31,34.7,18.9,15.8,0,0,0,0
fcb27134,19,1615,17,19,15,0,0,1,25,31,-6,26.4,27.7,-1.3,0,0,0,0
fcb38f57,38,3420,38,38,38,0,0,2,64,23,41,48.5,29.8,18.7,3420,38,38,38
fcbcbd94,27,1196,13,13,3,14,1,0,11,23,-12,13.7,26.9,-13.2,0,0,0,0
fd2bc67d,9,774,8,9,8,0,0,1,13,10,3,10.4,12.4,-2.0,0,0,0,0
fd481f3f,0,0,0,0,0,0,10,0,0,0,0,0.0,0.0,0.0,0,0,0,0
fe296c72,15,1128,12,11,10,4,8,1,14,19,-5,14.9,16.8,-1.9,0,0,0,0
fe6c1add,1,2,0,0,0,1,3,3,0,0,0,0.0,0.0,0.0,0,0,0,0
feb5d3ab,22,1556,17,16,13,6,13,1,27,28,-1,25.1,28.6,-3.6,0,0,0,0
feb5d972,22,1594,17,18,14,4,9,1,24,29,-5,19.7,24.9,-5.2,0,0,0,0
ff0ab48c,37,2903,32,35,17,2,1,2,70,33,37,73.4,33.3,40.0,0,0,0,0
ff20acfe,0,0,0,0,0,0,14,0,0,0,0,0.0,0.0,0.0,0,0,0,0
ff3a6a60,4,97,1,1,0,3,2,1,2,1,1,1.7,1.7,0.0,0,0,0,0
ff800ed8,19,1553,17,17,15,2,0,1,24,24,0,21.7,20.5,1.1,0,0,0,0
ffec9769,18,579,6,4,2,14,0,1,17,5,12,14.8,6.1,8.7,0,0,0,0
fffea3e5,30,2313,25,26,18,4,0,1,31,27,4,32.0,27.8,4.3,0,0,0,0
