,id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
30,0f26fd24,15,609,6,6,0,9,4,1,5,5,0,8.5,6.2,2.3,180,2,2,2
31,0f52f925,3,270,3,3,3,0,0,1,3,3,0,3.5,2.9,0.6,90,1,1,1
32,0f8418aa,23,1598,17,18,14,5,1,1,22,20,2,20.8,21.4,-0.6,2430,27,27,27
33,0f86995c,2,141,1,1,1,1,2,2,5,1,4,2.3,1.7,0.6,2034,23,22,22
34,0f87f8c2,1,60,0,1,0,0,4,1,0,1,-1,0.7,1.1,-0.4,180,2,2,2
35,0f9b8301,24,1392,15,16,9,8,2,1,22,21,1,20.4,23.2,-2.8,1980,22,22,22
36,1001ae82,24,1597,17,20,8,4,2,1,16,26,-10,17.3,23.8,-6.5,2250,25,25,25
37,10f0fdd3,24,1497,16,16,7,8,0,1,14,19,-5,19.9,19.3,0.7,360,5,4,4
38,11ced928,15,910,10,9,6,6,5,0,11,24,-13,12.4,18.2,-5.7,2430,27,27,27
39,11ff3d56,19,1561,17,18,15,1,1,1,19,26,-7,17.4,31.9,-14.5,180,2,2,2
40,1232e1dc,19,1278,14,14,13,5,4,1,21,15,6,23.3,16.3,6.9,0,0,0,0
41,12bd0579,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
42,132a82f1,14,1215,13,13,13,1,2,1,16,24,-8,17.0,20.7,-3.8,0,0,0,0
43,132bb875,2,180,2,2,2,0,22,0,0,5,-5,1.3,3.5,-2.2,0,0,0,0
44,13c44fc5,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
45,1467af0d,20,1482,16,15,11,5,1,2,52,15,37,46.1,15.0,31.1,0,0,0,0
46,14e8e9d7,14,1260,14,14,14,0,6,0,13,34,-21,15.1,25.8,-10.7,0,0,0,0
47,16324e1d,22,1737,19,20,17,2,0,0,15,31,-16,18.2,28.8,-10.7,0,0,0,0
48,166a981d,10,649,7,8,4,2,6,1,12,11,1,9.4,11.3,-1.9,0,0,0,0
49,166ba501,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
50,16aa7d4c,12,823,9,9,8,3,9,1,7,13,-6,8.8,13.7,-4.9,0,0,0,0
51,18563ea7,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
52,18ebca4b,26,2065,22,23,17,3,0,1,31,29,2,23.6,37.0,-13.4,0,0,0,0
53,194392c2,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
54,19a12bed,23,1709,19,18,16,5,3,1,17,14,3,20.3,19.4,0.9,0,0,0,0
55,19cda00b,26,2000,22,23,15,3,1,2,63,20,43,62.5,20.2,42.4,0,0,0,0
56,19f8e480,6,468,5,6,3,0,5,0,3,7,-4,3.2,5.7,-2.5,0,0,0,0
57,1a4b9094,27,2164,24,25,17,2,0,2,35,24,11,30.1,27.2,2.9,0,0,0,0
58,1a6f2a66,17,1032,11,12,5,5,3,1,11,12,-1,12.4,13.3,-0.9,0,0,0,0
59,1a992676,11,686,7,7,4,4,6,2,20,10,10,18.3,7.7,10.6,0,0,0,0
60,1ad8cb67,26,2339,26,26,25,0,0,1,26,40,-14,27.4,36.4,-9.0,0,0,0,0
61,1b6862e8,14,528,5,4,1,10,9,0,2,7,-5,4.4,7.0,-2.6,0,0,0,0
62,1bab7b66,17,1352,15,14,12,3,1,0,13,23,-10,15.7,20.4,-4.7,0,0,0,0
63,1bfb6fef,16,1366,15,16,14,0,0,0,9,27,-18,17.0,21.9,-4.9,0,0,0,0
64,1d2d5cc8,27,2370,26,27,26,0,0,1,37,27,10,32.5,29.8,2.7,0,0,0,0
65,1ddbc7ca,1,45,0,0,0,1,1,3,3,0,3,0.9,0.1,0.9,0,0,0,0
66,1ec7e1c5,25,2244,24,25,24,0,1,1,36,21,15,32.7,25.3,7.4,0,0,0,0
67,1f0ea0a6,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
68,20094685,23,1110,12,13,4,10,5,2,17,18,-1,12.6,16.6,-4.0,0,0,0,0
69,2054d037,26,2126,23,24,15,2,1,1,30,23,7,30.0,26.4,3.6,0,0,0,0
70,20e73fac,25,1903,21,21,16,4,0,1,29,20,9,27.1,21.4,5.7,0,0,0,0
71,2145368f,20,1373,15,15,9,5,4,1,10,27,-17,12.6,23.1,-10.5,0,0,0,0
72,21f8d950,24,1541,17,17,8,7,4,0,18,29,-11,17.5,24.3,-6.8,0,0,0,0
73,22721b88,26,2164,24,24,23,2,1,2,36,22,14,32.5,24.5,8.0,0,0,0,0
74,22bfb57e,19,988,11,12,5,7,7,0,10,23,-13,12.2,18.4,-6.1,0,0,0,0
75,2306bfde,6,188,2,1,0,5,0,1,4,5,-1,3.3,3.5,-0.2,0,0,0,0
76,23bf644d,5,121,1,1,0,4,3,0,0,2,-2,1.6,2.6,-1.0,0,0,0,0
77,23c63b7f,26,1239,13,12,4,14,1,1,19,19,0,18.7,23.9,-5.2,0,0,0,0
78,242b350c,1,23,0,0,0,1,0,0,0,0,0,0.2,0.0,0.2,0,0,0,0
79,2434f24a,28,2520,28,28,28,0,0,1,40,34,6,30.4,36.9,-6.6,0,0,0,0
80,243f4a0b,25,2211,24,25,23,0,0,1,35,28,7,26.4,31.1,-4.6,0,0,0,0
81,244bc2c8,24,1812,20,21,12,3,0,1,20,17,3,21.8,18.5,3.4,0,0,0,0
82,247accfd,22,1868,20,22,20,0,1,0,21,35,-14,20.6,26.4,-5.8,0,0,0,0
83,24eb7ed6,17,587,6,5,1,12,4,1,11,12,-1,8.3,10.3,-2.0,0,0,0,0
84,2515040a,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
85,254c927d,1,11,0,0,0,1,1,0,0,0,0,0.0,0.4,-0.4,0,0,0,0
86,26777636,21,1020,11,11,3,10,1,1,17,11,6,11.3,11.9,-0.6,0,0,0,0
87,2677a1de,16,1149,12,13,6,3,0,1,12,21,-9,12.8,16.3,-3.5,0,0,0,0
88,26975a92,26,2340,26,26,26,0,1,1,27,32,-5,27.8,26.9,0.9,0,0,0,0
89,26e4447b,23,1465,16,18,6,5,0,1,20,22,-2,15.0,24.5,-9.5,0,0,0,0
90,275e2c51,27,2340,26,27,25,0,1,1,27,31,-4,25.9,27.9,-1.9,0,0,0,0
91,279ddf6a,24,2147,23,24,23,0,0,1,22,19,3,26.0,23.1,2.9,0,0,0,0
92,288e1e13,11,957,10,11,10,0,3,1,9,13,-4,12.0,14.5,-2.5,0,0,0,0
93,28a65a2c,5,450,5,5,5,0,21,1,4,4,0,3.5,7.3,-3.8,0,0,0,0
94,28dabd43,25,2203,24,25,24,0,0,1,25,38,-13,27.3,34.4,-7.1,0,0,0,0
95,2945f4b7,18,548,6,4,1,14,8,1,6,10,-4,8.3,9.0,-0.7,0,0,0,0
96,29c02c9f,10,668,7,7,6,3,5,2,17,4,13,19.6,5.5,14.1,0,0,0,0
97,29d8ad3f,25,2173,24,25,23,0,1,1,37,30,7,25.5,32.8,-7.3,0,0,0,0
98,29ef0f49,22,777,8,6,2,16,3,0,5,25,-20,12.4,17.4,-5.0,0,0,0,0
99,29f0b0ba,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
100,2a657da0,13,924,10,12,4,1,0,1,9,7,2,10.9,9.9,1.0,0,0,0,0
101,2acf0cd7,17,838,9,8,7,9,7,1,11,8,3,9.3,10.3,-1.1,0,0,0,0
102,2b1bed19,23,1816,20,20,18,3,1,1,20,22,-2,21.1,32.7,-11.6,0,0,0,0
103,2b3d9aad,4,25,0,0,0,4,5,1,1,1,0,1.4,0.9,0.5,0,0,0,0
104,2b9fdeea,2,22,0,0,0,2,0,2,0,2,-2,0.4,1.9,-1.5,0,0,0,0
105,2c92d3c0,3,115,1,2,0,1,1,0,0,1,-1,0.5,2.2,-1.7,0,0,0,0
106,2dee43e1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
107,2e52206e,2,167,1,2,1,0,0,0,1,3,-2,3.1,2.5,0.6,0,0,0,0
108,2ee1b96b,2,136,1,1,1,1,24,0,1,4,-3,2.1,2.0,0.1,0,0,0,0
109,2f965a72,3,270,3,3,3,0,1,2,8,2,6,8.6,1.9,6.7,0,0,0,0
110,2fa2a875,28,2520,28,28,28,0,0,1,44,44,0,48.9,42.7,6.1,0,0,0,0
111,3010aefb,1,14,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
112,30144daa,24,1391,15,16,6,8,0,1,15,19,-4,15.6,22.6,-7.0,0,0,0,0
113,3071a619,7,584,6,7,3,0,0,1,12,8,4,9.0,7.1,1.9,0,0,0,0
114,31a62dc7,23,2070,23,23,23,0,3,1,30,22,8,34.3,25.1,9.2,0,0,0,0
115,3225654e,1,25,0,0,0,1,9,3,2,0,2,2.1,0.3,1.8,0,0,0,0
116,329e7a13,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
117,32c2d95f,28,2520,28,28,28,0,0,1,26,21,5,30.6,28.5,2.1,0,0,0,0
118,32f3d97e,27,1468,16,16,5,11,0,1,19,14,5,20.0,17.6,2.4,0,0,0,0
119,33508c78,18,930,10,12,2,6,5,1,22,21,1,19.5,17.7,1.8,0,0,0,0
120,33887998,24,2160,24,24,24,0,1,1,33,19,14,32.2,23.4,8.8,0,0,0,0
121,3423f250,22,1690,18,20,13,2,0,1,25,16,9,26.4,17.4,8.9,0,0,0,0
122,34bb6fbd,21,1878,20,21,20,0,2,0,23,38,-15,21.6,28.3,-6.7,0,0,0,0
123,35515402,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
124,3681cfff,15,1103,12,13,8,2,0,1,19,15,4,18.4,19.1,-0.7,0,0,0,0
125,3708e9fa,25,2061,22,24,15,1,0,1,35,34,1,39.4,35.1,4.3,0,0,0,0
126,375622c5,16,1150,12,13,7,3,0,1,13,17,-4,16.4,17.7,-1.3,0,0,0,0
127,380a15e2,3,196,2,3,2,0,21,0,0,3,-3,3.9,3.2,0.7,0,0,0,0
128,3814120d,0,0,0,0,0,0,26,0,0,0,0,0.0,0.0,0.0,0,0,0,0
129,38568467,3,270,3,3,3,0,9,1,3,4,-1,3.5,3.5,0.0,0,0,0,0
130,38d9ce53,1,12,0,0,0,1,0,0,0,0,0,0.2,0.0,0.1,0,0,0,0
131,3a74f92b,4,305,3,4,3,0,0,0,0,4,-4,3.4,3.2,0.2,0,0,0,0
132,3b5cd50d,12,349,3,4,0,8,10,1,5,4,1,4.5,4.0,0.4,0,0,0,0
133,3befc2b6,25,2177,24,25,23,0,0,1,24,24,0,27.2,26.1,1.0,0,0,0,0
134,3c6bbbab,28,2520,28,28,28,0,0,1,27,35,-8,27.1,38.1,-11.0,0,0,0,0
135,3cd7820a,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
136,3dd738a1,19,1072,11,11,9,8,5,1,20,16,4,22.5,16.3,6.2,0,0,0,0
137,3deb2342,1,9,0,0,0,1,1,1,0,0,0,0.1,0.1,0.0,0,0,0,0
138,3e092724,20,1772,19,20,18,0,0,1,30,25,5,26.5,29.2,-2.7,0,0,0,0
139,3e6f30a9,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
140,3eaf8817,21,1047,11,12,3,9,1,1,17,21,-4,19.1,16.5,2.6,0,0,0,0
141,3ef0fa48,21,1674,18,20,11,1,0,1,31,33,-2,32.9,29.9,3.0,0,0,0,0
142,3ef68782,5,140,1,1,0,4,0,1,4,2,2,2.4,2.1,0.3,0,0,0,0
143,3f1a7191,7,580,6,6,5,1,10,1,5,7,-2,7.1,8.1,-1.0,0,0,0,0
144,3f5b4635,24,1941,21,23,20,1,2,1,25,26,-1,26.7,25.4,1.2,0,0,0,0
145,4085f08e,22,1916,21,21,20,1,6,0,27,42,-15,23.6,33.1,-9.5,0,0,0,0
146,414e1f69,9,99,1,0,0,9,15,1,3,3,0,2.4,1.6,0.7,0,0,0,0
147,41e7ef1c,14,858,9,9,7,5,4,2,24,7,17,23.2,8.7,14.5,0,0,0,0
148,42dcf26d,20,1628,18,19,17,1,2,2,30,17,13,22.0,19.4,2.6,0,0,0,0
149,42eaa028,28,2057,22,26,5,2,0,1,28,17,11,30.6,21.7,9.0,0,0,0,0
150,42fd9c7f,20,1513,16,17,12,3,0,2,54,16,38,52.1,15.4,36.7,0,0,0,0
151,4315f30d,19,1454,16,16,13,3,4,1,25,18,7,19.0,26.0,-6.9,0,0,0,0
152,433dc9a2,18,1388,15,16,12,2,2,2,42,15,27,45.1,13.2,31.9,0,0,0,0
153,436a9dd0,8,547,6,6,4,2,4,2,17,7,10,15.8,4.9,10.9,0,0,0,0
154,43b78598,20,1267,14,14,7,6,1,2,47,16,31,42.8,13.3,29.4,0,0,0,0
155,43e7a164,25,2064,22,23,22,2,1,1,29,24,5,30.5,27.2,3.3,0,0,0,0
156,44f8c299,17,1335,14,15,10,2,0,1,16,18,-2,18.5,17.1,1.4,0,0,0,0
157,45071d80,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0
158,450e277f,11,812,9,8,8,3,15,1,8,16,-8,9.7,8.3,1.3,0,0,0,0
159,45c1c326,20,1506,16,18,8,2,0,1,17,18,-1,17.8,21.4,-3.6,0,0,0,0
160,462475ed,26,2058,22,24,12,2,1,1,31,21,10,28.6,25.4,3.2,0,0,0,0
161,4657faba,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
162,46750e9c,11,395,4,3,0,8,9,1,10,7,3,6.8,6.5,0.3,0,0,0,0
163,468fdbad,6,360,4,4,3,2,2,1,2,4,-2,5.1,2.5,2.6,0,0,0,0
164,46907171,7,371,4,4,1,3,0,1,6,3,3,6.2,2.8,3.4,0,0,0,0
165,469d3d84,15,623,6,6,2,9,1,0,7,14,-7,8.3,10.9,-2.5,0,0,0,0
166,46a7b605,1,25,0,0,0,1,1,0,0,0,0,0.2,0.1,0.1,0,0,0,0
167,46d50339,12,855,9,10,8,2,10,0,9,15,-6,7.2,12.5,-5.2,0,0,0,0
168,46faabfa,21,951,10,9,3,12,5,1,11,10,1,9.6,14.1,-4.5,0,0,0,0
169,4749367a,6,373,4,4,2,2,8,1,1,4,-3,3.5,4.4,-0.8,0,0,0,0
170,475583ff,21,1530,17,17,12,4,6,1,20,28,-8,17.6,27.8,-10.2,0,0,0,0
171,4788cb6b,1,8,0,0,0,1,2,0,0,0,0,0.1,0.1,0.0,0,0,0,0
172,47af88b8,25,2131,23,24,22,1,1,1,37,22,15,30.8,23.0,7.8,0,0,0,0
173,47c609d5,7,453,5,6,1,1,0,1,5,3,2,5.4,5.4,-0.1,0,0,0,0
174,48b28bfd,11,630,7,8,2,3,3,1,8,10,-2,9.6,8.0,1.6,0,0,0,0
175,49070d66,4,360,4,4,4,0,8,1,4,4,0,3.8,6.1,-2.3,0,0,0,0
176,4914ed4a,4,231,2,3,2,1,5,1,2,6,-4,2.7,4.8,-2.1,0,0,0,0
177,4a537185,1,1,0,0,0,1,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0
178,4a57580c,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
179,4b96c347,20,1579,17,19,12,1,2,1,12,17,-5,15.9,17.3,-1.4,0,0,0,0
180,4be0b467,12,666,7,8,1,4,4,0,5,8,-3,7.3,7.6,-0.3,0,0,0,0
181,4bf69118,14,983,10,13,8,1,9,1,16,11,5,12.1,15.6,-3.6,0,0,0,0
182,4c4ffacc,20,1587,17,18,15,2,8,1,15,23,-8,17.3,23.1,-5.8,0,0,0,0
183,4c700f46,14,924,10,10,8,4,7,1,14,9,5,11.4,14.0,-2.7,0,0,0,0
184,4c93a97f,1,45,0,1,0,0,1,1,2,2,0,0.5,0.6,-0.1,0,0,0,0
185,4e0afc5d,24,2016,22,22,21,2,1,1,26,24,2,24.5,26.9,-2.3,0,0,0,0
186,4e7bfc23,11,401,4,4,2,7,13,1,2,4,-2,4.6,4.5,0.1,0,0,0,0
187,4e7d66f8,12,764,8,9,2,3,8,0,7,16,-9,7.6,11.3,-3.6,0,0,0,0
188,4e7db402,27,2430,27,27,27,0,0,1,27,29,-2,27.5,27.8,-0.3,0,0,0,0
189,4f255115,18,1175,13,13,8,5,8,2,21,14,7,12.4,18.5,-6.1,0,0,0,0
190,5046b7d4,20,907,10,10,1,10,1,1,14,9,5,12.4,9.0,3.4,0,0,0,0
191,5065d67d,15,1268,14,13,12,2,3,1,16,15,1,12.5,26.0,-13.5,0,0,0,0
192,509a4ccb,21,858,9,9,2,12,4,1,17,14,3,17.2,15.0,2.2,0,0,0,0
193,5148dcc5,23,1198,13,13,6,10,3,1,16,12,4,17.0,13.3,3.7,0,0,0,0
194,51c30111,3,78,0,1,0,2,4,0,0,2,-2,0.6,1.2,-0.6,0,0,0,0
195,51c83a90,2,123,1,1,1,1,26,1,3,3,0,0.9,2.5,-1.6,0,0,0,0
196,51dbeea9,7,480,5,5,4,2,3,3,20,7,13,18.7,6.1,12.5,0,0,0,0
197,527f063d,14,605,6,7,3,7,2,2,15,9,6,19.7,6.6,13.0,0,0,0,0
198,5314e067,17,1400,15,17,11,0,8,0,13,23,-10,16.7,21.9,-5.2,0,0,0,0
199,53283127,1,1,0,0,0,1,5,3,0,0,0,0.0,0.1,-0.1,0,0,0,0
200,53e585f2,2,25,0,0,0,2,2,0,0,0,0,0.7,0.4,0.3,0,0,0,0
201,53f6306f,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0
202,54131505,15,982,10,11,5,4,10,1,14,14,0,13.1,16.9,-3.9,0,0,0,0
203,5413ef36,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
204,542cc80f,19,1224,13,14,9,5,6,1,15,21,-6,14.0,25.7,-11.7,0,0,0,0
205,54d4d5f3,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
206,57a46f3f,2,25,0,0,0,2,4,0,0,1,-1,0.2,0.9,-0.7,0,0,0,0
207,57c433c8,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
208,5853ac44,6,452,5,4,3,2,8,2,18,6,12,14.6,3.5,11.1,0,0,0,0
209,586ef3a3,1,90,1,1,1,0,27,0,0,3,-3,0.3,2.8,-2.5,0,0,0,0
210,58ad9383,27,2430,27,27,27,0,0,1,26,18,8,30.3,25.7,4.6,0,0,0,0
211,58ae47b2,22,1930,21,22,15,0,0,2,34,19,15,29.1,21.6,7.5,0,0,0,0
212,59bf127b,20,1719,19,20,17,0,0,1,36,30,6,36.5,29.2,7.3,0,0,0,0
213,5b1bf5e3,24,2001,22,23,13,1,0,0,23,35,-12,21.4,28.4,-7.0,0,0,0,0
214,5b54bf3b,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
215,5b5724d2,18,1272,14,14,11,4,8,1,13,24,-11,16.2,22.2,-6.0,0,0,0,0
216,5c2da10f,20,963,10,11,1,9,5,1,16,7,9,17.6,11.4,6.2,0,0,0,0
217,5c9ac7f0,6,292,3,3,1,3,0,0,5,3,2,3.1,3.4,-0.3,0,0,0,0
218,5ceba7fc,8,538,6,5,2,3,0,1,8,5,3,8.0,5.7,2.3,0,0,0,0
219,5d42d487,13,349,3,3,0,10,4,0,4,4,0,3.6,4.3,-0.6,0,0,0,0
220,5d93ccee,1,90,1,1,1,0,10,3,1,0,1,1.7,1.3,0.3,0,0,0,0
221,5d9577aa,1,18,0,0,0,1,14,0,0,1,-1,0.2,0.4,-0.2,0,0,0,0
222,5e080f73,21,1450,16,15,10,6,2,1,22,22,0,19.6,25.4,-5.8,0,0,0,0
223,5e22e2a4,28,2505,27,28,27,0,0,1,28,33,-5,29.2,28.4,0.8,0,0,0,0
224,5f0241b2,2,180,2,2,2,0,21,3,6,4,2,7.6,2.6,5.0,0,0,0,0
225,5f26e0c5,11,990,11,11,11,0,5,1,11,18,-7,9.8,16.0,-6.2,0,0,0,0
226,5f3eaaf5,26,2177,24,25,19,1,0,1,25,26,-1,27.2,27.3,-0.1,0,0,0,0
227,60161521,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
228,602fc7b5,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0
229,6043997c,4,116,1,0,0,4,11,2,2,2,0,1.5,2.1,-0.6,0,0,0,0
230,60f58477,1,6,0,0,0,1,4,0,0,0,0,0.2,0.1,0.1,0,0,0,0
231,61590953,17,1273,14,14,12,3,4,1,24,18,6,19.1,21.5,-2.4,0,0,0,0
232,6191093d,24,1845,20,22,7,2,0,1,18,27,-9,21.2,24.5,-3.2,0,0,0,0
233,625c144a,25,2250,25,25,25,0,0,1,35,27,8,31.1,28.7,2.4,0,0,0,0
234,62a54183,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
235,6421dd73,26,1751,19,20,7,6,0,0,16,36,-20,22.2,30.4,-8.2,0,0,0,0
236,6481421d,26,1718,19,22,3,4,0,1,15,13,2,20.4,18.5,1.9,0,0,0,0
237,65391fa7,7,415,4,3,3,4,10,0,4,8,-4,4.6,4.0,0.6,0,0,0,0
238,6578600f,1,9,0,0,0,1,2,3,0,1,-1,0.0,0.5,-0.5,0,0,0,0
239,6605d143,26,2196,24,26,22,0,0,1,22,29,-7,22.9,33.2,-10.3,0,0,0,0
240,6690ef25,16,1376,15,16,14,0,0,1,17,16,1,20.9,17.1,3.7,0,0,0,0
241,67ac5bb8,24,2087,23,23,22,1,1,1,30,21,9,34.4,25.1,9.2,0,0,0,0
242,67b7357e,10,666,7,9,5,1,9,0,2,13,-11,6.7,12.8,-6.1,0,0,0,0
243,67cd5f5d,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
244,68a87d66,3,145,1,2,1,1,0,2,4,3,1,3.6,2.6,1.1,0,0,0,0
245,69384e5d,15,1318,14,15,11,0,0,2,40,11,29,38.9,11.2,27.8,0,0,0,0
246,698b37b8,5,163,1,2,0,3,8,0,0,4,-4,1.2,2.3,-1.1,0,0,0,0
247,698f11e3,1,90,1,1,1,0,7,0,0,3,-3,0.3,1.0,-0.7,0,0,0,0
248,6a26e528,2,4,0,0,0,2,3,1,0,0,0,0.0,0.2,-0.2,0,0,0,0
249,6a827d8e,13,1003,11,12,8,1,0,1,15,16,-1,11.8,18.1,-6.3,0,0,0,0
250,6b200d45,21,1714,19,20,18,1,3,1,18,29,-11,22.2,25.9,-3.7,0,0,0,0
251,6b2c894b,16,1333,14,15,14,1,6,1,15,12,3,16.0,18.9,-3.0,0,0,0,0
252,6b4436ba,1,59,0,1,0,0,6,3,2,0,2,0.6,0.9,-0.3,0,0,0,0
253,6bca20fe,5,192,2,2,1,3,5,0,0,2,-2,2.6,2.8,-0.3,0,0,0,0
254,6bde367b,19,1524,16,18,9,1,0,1,24,22,2,20.2,22.6,-2.4,0,0,0,0
255,6be41a31,8,226,2,2,0,6,9,1,6,4,2,5.6,2.7,2.9,0,0,0,0
256,6c8ddd52,5,172,1,1,1,4,5,2,5,4,1,3.6,4.1,-0.5,0,0,0,0
257,6c9642ae,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0
258,6dfd8f05,20,1670,18,19,18,1,5,1,20,28,-8,18.2,32.2,-13.9,0,0,0,0
259,6e5b5a45,23,1869,20,21,16,2,1,1,24,29,-5,21.7,30.7,-9.0,0,0,0,0
260,6e7f1353,27,2173,24,26,12,1,0,1,34,20,14,30.9,25.1,5.9,0,0,0,0
261,6fbde63a,3,173,1,2,0,1,0,0,3,3,0,2.0,1.2,0.8,0,0,0,0
262,701a15f5,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
263,706a60e1,18,675,7,7,2,11,4,1,12,10,2,11.9,11.5,0.4,0,0,0,0
264,7091324a,2,16,0,0,0,2,6,1,1,1,0,1.1,0.1,1.0,0,0,0,0
265,71ec39ef,24,1763,19,19,16,5,2,1,30,21,9,26.0,18.5,7.4,0,0,0,0
266,72a0fb65,28,2520,28,28,28,0,0,1,27,37,-10,30.5,38.4,-8.0,0,0,0,0
