id,MP,Min,90s,Starts,Compl,Subs,unSub,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
0e46fa2f,20,621,6,6,1,14,4,12,8,4,10.8,7.6,3.2,0,0,0,0
0e7ccfc4,19,615,6,4,1,15,6,9,11,-2,5.7,10.8,-5.1,0,0,0,0
0e8d7b6c,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,0,0
0ed063d6,21,1187,13,14,6,7,4,16,32,-16,17.3,25.4,-8.0,0,0,0,0
0f8418aa,16,812,9,8,4,8,2,9,14,-5,8.6,15.1,-6.6,0,0,0,0
0f86995c,2,15,0,0,0,2,2,0,0,0,0.3,0.1,0.2,0,0,0,0
0ff630d0,17,1119,12,13,10,4,8,17,21,-4,17.6,17.1,0.5,0,0,0,0
101fc260,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,0,0
102c9665,11,712,7,6,5,5,15,17,18,-1,14.0,8.8,5.3,0,0,0,0
104b4ad3,6,226,2,2,0,4,0,1,6,-5,3.2,5.8,-2.6,0,0,0,0
10dd88f9,25,962,10,10,0,15,0,10,21,-11,11.9,16.8,-4.9,0,0,0,0
10f0fdd3,19,1589,17,19,14,0,0,23,33,-10,20.7,31.2,-10.5,0,0,0,0
114bbdee,1,90,1,1,1,0,4,2,1,1,1.2,1.4,-0.2,0,0,0,0
11f54bd5,4,162,1,2,0,2,0,2,1,1,1.7,2.4,-0.7,0,0,0,0
1361e5bc,3,270,3,3,3,0,1,2,3,-1,3.1,4.3,-1.2,0,0,0,0
1467af0d,19,1424,15,18,8,1,0,45,13,32,37.9,18.5,19.4,0,0,0,0
148e136f,21,1644,18,18,11,3,1,34,19,15,34.1,15.3,18.9,0,0,0,0
14e7e7ad,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
15944afd,13,716,8,8,4,5,9,15,13,2,13.1,11.2,1.9,0,0,0,0
16aa7d4c,19,1577,17,17,17,2,1,17,29,-12,20.9,24.1,-3.2,0,0,0,0
17e25e72,2,23,0,0,0,2,4,0,1,-1,0.2,0.4,-0.2,0,0,0,0
18563ea7,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,0,0
1880614f,25,1481,16,17,6,8,1,34,14,20,28.0,17.4,10.6,0,0,0,0
18ebca4b,6,254,2,3,1,3,0,3,9,-6,2.8,5.8,-3.0,0,0,0,0
19053e31,19,1072,11,13,3,6,2,18,8,10,19.0,12.9,6.0,0,0,0,0
1956b948,24,1478,16,16,7,8,0,12,21,-9,16.7,26.3,-9.7,0,0,0,0
1961b2aa,19,1122,12,12,7,7,0,26,16,10,21.1,11.4,9.7,0,0,0,0
19ba6c6d,11,631,7,8,2,3,1,9,8,1,9.1,11.3,-2.2,0,0,0,0
1a066e69,19,1362,15,15,12,4,3,16,23,-7,16.4,27.7,-11.2,0,0,0,0
1a248246,20,1308,14,16,2,4,1,18,31,-13,20.6,21.7,-1.1,0,0,0,0
1a2935f6,10,876,9,10,8,0,0,14,10,4,13.6,10.0,3.7,0,0,0,0
1a6b7ea4,20,1119,12,10,7,10,5,14,17,-3,15.9,14.8,1.1,0,0,0,0
1a85bcdb,21,1746,19,19,18,2,4,14,39,-25,21.0,27.6,-6.6,0,0,0,0
1b5b32d2,2,20,0,0,0,2,6,0,1,-1,0.0,0.5,-0.4,0,0,0,0
1b729a98,1,82,0,0,0,1,3,1,0,1,0.5,0.5,0.0,82,1,0,0
1bd5bdc4,1,8,0,0,0,1,0,0,0,0,0.0,0.1,-0.1,0,0,0,0
1bfb6fef,24,1962,21,22,18,2,0,35,27,8,38.9,25.9,13.0,0,0,0,0
1d2d5cc8,24,2115,23,24,23,0,1,41,25,16,38.2,29.7,8.5,2115,24,24,23
1d383c10,1,9,0,0,0,1,1,0,0,0,0.2,0.4,-0.2,0,0,0,0
1d5c96f8,19,1563,17,18,11,1,0,29,30,-1,26.1,26.5,-0.4,0,0,0,0
1ddbc7ca,21,1588,17,17,14,4,2,21,18,3,23.5,22.2,1.4,0,0,0,0
1df4a109,16,874,9,8,5,8,9,17,12,5,14.3,13.4,0.9,0,0,0,0
1e52971c,22,1500,16,16,10,6,4,22,17,5,23.4,19.1,4.3,0,0,0,0
1e7aea56,23,1988,22,23,22,0,0,16,41,-25,25.6,31.0,-5.5,1988,23,23,22
1e93fc5d,2,36,0,0,0,2,6,1,0,1,0.8,0.0,0.7,0,0,0,0
1ec7e1c5,7,338,3,3,2,4,11,6,6,0,7.4,4.1,3.3,0,0,0,0
1f6298f2,1,4,0,0,0,1,3,0,0,0,0.4,0.0,0.4,0,0,0,0
2054d037,20,1068,11,13,2,7,0,6,26,-20,12.0,17.5,-5.5,0,0,0,0
209528d3,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
20b9f052,22,1980,22,22,22,0,1,42,20,22,38.5,26.9,11.6,1980,22,22,22
20e0dd86,25,1520,16,19,5,6,0,7,33,-26,16.3,22.2,-6.0,0,0,0,0
20e73fac,25,2026,22,25,9,0,0,40,25,15,35.4,28.3,7.1,0,0,0,0
2180c761,6,227,2,2,0,4,14,5,5,0,4.8,4.5,0.3,0,0,0,0
22396615,1,20,0,0,0,1,2,0,0,0,0.1,0.6,-0.6,0,0,0,0
22768e08,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,0,0
22bfb57e,6,436,4,5,3,1,0,3,4,-1,6.1,6.2,-0.2,0,0,0,0
2321ea6e,25,2250,25,25,25,0,1,38,35,3,30.5,40.2,-9.7,0,0,0,0
23c63b7f,23,1114,12,11,3,12,0,14,22,-8,14.4,16.099999999999998,-1.7,0,0,0,0
2405094a,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
2434f24a,19,1710,19,19,19,0,8,16,41,-25,18.6,31.0,-12.4,1710,19,19,19
25749008,22,1443,16,17,5,5,0,18,22,-4,19.3,23.9,-4.5,0,0,0,0
2677a1de,18,1048,11,12,3,6,2,20,25,-5,15.0,20.1,-5.1,0,0,0,0
279ddf6a,24,1713,19,18,16,6,2,24,42,-18,20.4,39.7,-19.3,0,0,0,0
27c91f71,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
28a65a2c,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,0,0
28dabd43,18,1620,18,18,18,0,8,13,43,-30,19.1,29.5,-10.4,1620,18,18,18
29939a1d,23,965,10,13,0,10,3,19,18,1,13.4,17.9,-4.5,0,0,0,0
29c02c9f,14,599,6,7,0,7,2,7,9,-2,8.4,10.2,-1.9,0,0,0,0
2a74ef47,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
2acd49b9,19,1316,14,15,7,4,2,14,20,-6,12.7,18.7,-6.1,0,0,0,0
2acf0cd7,22,1667,18,19,12,3,0,25,20,5,28.6,24.0,4.6,0,0,0,0
2b089203,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
2b1bed19,26,1692,18,18,14,8,0,16,34,-18,18.1,31.1,-13.0,0,0,0,0
2b471f99,14,838,9,11,2,3,0,15,9,6,13.8,9.4,4.4,0,0,0,0
2c0f8e9e,23,1722,19,20,5,3,2,35,17,18,34.0,23.1,10.9,0,0,0,0
2c70d915,2,98,1,1,1,1,3,1,6,-5,1.8,2.6,-0.8,0,0,0,0
2ccd89a3,7,475,5,5,3,2,0,4,8,-4,4.6,6.6,-2.0,0,0,0,0
2d22cea7,3,266,3,3,0,0,0,5,3,2,6.3,4.0,2.3,0,0,0,0
2d70dbe5,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0
2db2fd7b,6,315,3,4,1,2,8,5,3,2,4.4,4.2,0.2,0,0,0,0
2f9e4435,18,1548,17,18,13,0,0,27,25,2,21.1,26.6,-5.4,0,0,0,0
2fa2a875,7,630,7,7,7,0,0,13,6,7,9.9,10.6,-0.7,630,7,7,7
300ec91c,2,13,0,0,0,2,10,0,0,0,0.3,0.5,-0.2,0,0,0,0
3010aefb,17,322,3,3,0,14,9,4,3,1,5.2,6.2,-1.0,0,0,0,0
30144daa,14,844,9,11,2,3,1,11,14,-3,9.4,15.9,-6.5,0,0,0,0
307581ff,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
30af8b93,23,1937,21,21,18,2,1,47,25,22,37.2,28.4,8.9,0,0,0,0
30db8574,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,0,0
31626657,18,1371,15,17,10,1,0,24,21,3,19.9,25.0,-5.0,0,0,0,0
31822f8c,25,1943,21,22,10,3,0,31,18,13,37.2,25.8,11.4,0,0,0,0
3189f61a,22,1815,20,21,16,1,0,17,48,-31,21.5,32.8,-11.3,0,0,0,0
321a71a7,21,1565,17,18,13,3,0,19,28,-9,19.8,30.6,-10.7,0,0,0,0
32c2d95f,26,2340,26,26,26,0,0,34,26,8,41.3,33.1,8.3,0,0,0,0
32f3d97e,4,78,0,1,0,3,9,3,1,2,0.7,0.4,0.3,0,0,0,0
3322e296,6,170,1,2,1,4,11,5,0,5,2.6,0.9,1.6,0,0,0,0
34a88e3e,15,721,8,8,1,7,8,17,8,9,15.8,7.4,8.4,0,0,0,0
35516eac,23,1115,12,11,3,12,2,21,30,-9,14.5,25.7,-11.1,0,0,0,0
357103bd,24,1597,17,17,6,7,0,33,26,7,25.4,24.0,1.4,0,0,0,0
3670aa71,1,9,0,0,0,1,2,0,1,-1,0.1,0.1,-0.1,0,0,0,0
3681cfff,15,1050,11,12,9,3,8,10,13,-3,10.7,20.7,-10.0,0,0,0,0
3708e9fa,25,1801,20,20,7,5,0,43,24,19,34.5,24.1,10.4,0,0,0,0
37143438,2,60,0,0,0,2,1,2,1,1,1.9,1.6,0.3,0,0,0,0
374fbf7d,22,1221,13,12,2,10,3,15,28,-13,17.6,20.1,-2.6,0,0,0,0
375622c5,23,1851,20,22,13,1,0,32,38,-6,25.4,32.2,-6.8,0,0,0,0
380a15e2,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0
3814120d,5,408,4,4,4,1,16,5,11,-6,5.0,10.3,-5.3,408,5,4,4
38309b03,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
386de9b1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
3870f7c3,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,0,0
3916b09c,7,630,7,7,7,0,10,8,12,-4,6.1,10.7,-4.6,0,0,0,0
3935e52e,22,1337,14,16,9,6,0,34,12,22,28.4,17.2,11.1,0,0,0,0
3975195f,21,1524,16,18,9,3,1,22,38,-16,17.3,32.4,-15.1,0,0,0,0
397ba086,25,1293,14,15,1,10,0,14,15,-1,16.2,18.9,-2.7,0,0,0,0
39b326ed,7,447,5,5,4,2,0,9,8,1,8.7,7.2,1.4,0,0,0,0
3a24769f,18,638,7,6,2,12,2,8,9,-1,9.0,9.3,-0.3,0,0,0,0
3b029691,24,1635,18,20,5,4,1,42,17,25,36.9,21.2,15.7,0,0,0,0
3b676989,4,63,0,0,0,4,1,0,0,0,0.1,1.5,-1.4,0,0,0,0
3bd65247,9,612,6,8,0,1,1,16,9,7,11.6,6.4,5.2,0,0,0,0
3befc2b6,25,2232,24,25,22,0,1,26,31,-5,27.9,31.8,-3.9,0,0,0,0
3c6bbbab,13,1007,11,11,9,2,1,10,9,1,11.8,11.3,0.4,0,0,0,0
3cdfc63e,20,1682,18,19,17,1,5,13,34,-21,20.0,26.8,-6.8,0,0,0,0
3d214e5f,25,2250,25,25,25,0,0,27,42,-15,27.3,39.4,-12.2,2250,25,25,25
3dd738a1,14,690,7,8,4,6,1,12,10,2,12.9,10.0,2.8,0,0,0,0
3eaf8817,14,269,3,1,0,13,7,6,4,2,4.3,6.0,-1.7,0,0,0,0
3ecc8c5f,25,2249,25,25,24,0,0,24,34,-10,26.4,40.1,-13.7,0,0,0,0
3ef0fa48,11,345,3,3,0,8,7,9,6,3,6.7,6.9,-0.3,0,0,0,0
3f319bb9,25,2185,24,25,23,0,0,41,40,1,34.5,34.9,-0.3,0,0,0,0
3f3a2cba,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
40221fa7,18,1196,13,14,10,4,3,16,21,-5,18.8,18.9,0.0,0,0,0,0
40774c6b,16,509,5,5,0,11,1,9,4,5,9.7,6.5,3.1,0,0,0,0
40ef7347,20,1331,14,19,1,1,1,28,26,2,24.1,22.3,1.8,0,0,0,0
419b3fd0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0
41da04f7,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
41eebdf5,17,1271,14,16,9,1,1,27,13,14,25.3,15.8,9.6,0,0,0,0
42276181,24,1727,19,20,8,4,0,23,33,-10,21.8,34.5,-12.8,0,0,0,0
42fd9c7f,22,1738,19,20,14,2,0,50,18,32,42.8,24.5,18.3,0,0,0,0
4315f30d,12,626,7,7,5,5,11,10,13,-3,10.3,9.2,1.1,0,0,0,0
433dc9a2,19,1069,11,11,7,8,6,25,11,14,22.1,16.6,5.4,0,0,0,0
43e7a164,23,1976,22,23,20,0,1,26,37,-11,24.9,36.9,-11.9,0,0,0,0
4534a352,6,463,5,5,4,1,4,5,5,0,7.6,7.9,-0.3,0,0,0,0
45cce300,1,24,0,0,0,1,1,2,1,1,0.9,0.6,0.3,0,0,0,0
462475ed,13,771,8,9,4,4,1,12,18,-6,10.8,13.6,-2.8,0,0,0,0
46359159,11,511,5,5,3,6,0,8,6,2,11.2,6.7,4.5,0,0,0,0
46750e9c,6,66,0,0,0,6,7,1,2,-1,1.7,1.6,0.2,0,0,0,0
468fdbad,9,191,2,1,0,8,15,0,4,-4,3.3,2.2,1.1,0,0,0,0
46faabfa,5,360,4,5,2,0,0,2,7,-5,3.5,7.0,-3.5,0,0,0,0
477e50ce,1,90,1,1,1,0,22,2,2,0,1.7,0.7,1.1,90,1,1,1
47c609d5,3,91,1,1,0,2,2,0,4,-4,0.8,0.8,0.1,0,0,0,0
489e80e3,19,1473,16,17,12,2,1,38,23,15,28.2,21.5,6.7,0,0,0,0
48b28bfd,20,902,10,11,0,9,3,9,13,-4,12.5,14.5,-2.0,0,0,0,0
48d5bd33,9,535,5,5,1,4,0,11,7,4,11.3,7.0,4.3,0,0,0,0
49070d66,17,1099,12,11,10,6,4,18,22,-4,14.0,23.7,-9.8,0,0,0,0
49136c42,13,1038,11,12,9,1,4,11,18,-7,15.3,16.0,-0.7,0,0,0,0
4917d8f5,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
4a0c6555,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,0,0
4a56052c,26,1783,19,19,12,7,0,37,16,21,34.0,23.2,10.8,0,0,0,0
4a5e83ad,8,276,3,3,0,5,16,1,6,-5,3.2,4.1,-0.9,0,0,0,0
4a987ffa,2,25,0,0,0,2,10,0,0,0,0.3,0.3,-0.1,0,0,0,0
4b792f35,2,37,0,0,0,2,1,1,2,-1,0.3,2.8,-2.5,0,0,0,0
4b96c347,5,273,3,4,0,1,0,6,3,3,4.7,2.1,2.6,0,0,0,0
4be0b467,8,437,4,5,2,3,0,4,12,-8,5.7,7.0,-1.3,0,0,0,0
4ca4f601,22,1466,16,20,0,2,3,30,28,2,24.1,24.9,-0.8,0,0,0,0
4db5915d,13,707,7,7,3,6,4,9,10,-1,8.3,11.2,-3.0,0,0,0,0
4e0afc5d,12,361,4,3,0,9,5,6,9,-3,6.1,8.7,-2.6,0,0,0,0
4e47507a,8,390,4,5,0,3,2,1,4,-3,3.8,4.7,-0.9,0,0,0,0
4e7db402,25,2249,25,25,24,0,0,26,33,-7,27.2,33.0,-5.8,2249,25,25,25
4fb18ca4,2,76,0,0,0,2,8,2,1,1,1.1,2.4,-1.3,0,0,0,0
4fe0044b,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
5065d67d,2,126,1,1,1,1,14,2,3,-1,1.8,1.5,0.3,0,0,0,0
5069b796,16,1151,12,13,11,3,5,17,26,-9,14.0,19.1,-5.1,0,0,0,0
508a9011,1,2,0,0,0,1,5,1,0,1,0.6,0.1,0.6,0,0,0,0
50ac8941,2,47,0,0,0,2,1,2,0,2,1.9,0.4,1.5,0,0,0,0
5148dcc5,16,1319,14,16,7,0,0,29,17,12,25.0,16.0,9.1,0,0,0,0
5167c97e,24,1199,13,13,9,11,0,12,6,6,22.7,14.3,8.4,0,0,0,0
51c30111,23,1475,16,17,6,6,1,22,34,-12,16.8,32.8,-16.1,0,0,0,0
51c83a90,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.0,0,0,0,0
5219ab4a,22,1620,18,20,9,2,0,36,13,23,30.0,21.9,8.1,0,0,0,0
52cd0e88,3,66,0,0,0,3,1,1,2,-1,1.0,1.0,-0.1,0,0,0,0
5313ed43,24,2102,23,23,19,1,0,33,18,15,40.0,25.6,14.4,0,0,0,0
531a4aa8,18,1452,16,18,11,0,0,10,35,-25,17.6,26.3,-8.7,0,0,0,0
53af52f3,24,2160,24,24,24,0,2,33,20,13,34.0,26.5,7.5,2160,24,24,24
546bb36e,19,914,10,10,2,9,5,12,16,-4,8.3,18.1,-9.8,0,0,0,0
547a72ad,5,145,1,2,0,3,6,1,2,-1,2.9,2.2,0.7,0,0,0,0
55168bb4,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,0,0
55d360a3,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,0,0
562a4799,6,520,5,6,5,0,0,10,6,4,9.0,8.8,0.3,0,0,0,0
563fcd6b,23,1050,11,12,1,11,0,8,25,-17,10.8,18.0,-7.1,0,0,0,0
5680bf3f,14,643,7,7,2,7,2,7,8,-1,5.6,11.0,-5.5,0,0,0,0
56a66faa,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,0,0,0,0
56ae428b,25,2137,23,23,23,2,1,23,44,-21,25.4,33.8,-8.4,0,0,0,0
574aa9ec,1,7,0,0,0,1,10,2,0,2,0.4,0.0,0.4,0,0,0,0
576817b7,7,502,5,6,2,1,0,6,7,-1,6.0,5.9,0.1,0,0,0,0
57a46f3f,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
57e3f0c7,15,1225,13,14,7,1,1,15,12,3,18.6,16.5,2.2,0,0,0,0
587823f4,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
588a48f2,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,0,0
58ae47b2,19,710,7,8,1,11,5,22,11,11,13.9,9.6,4.2,0,0,0,0
595e6f3e,26,1338,14,13,3,13,0,20,19,1,16.6,20.2,-3.7,0,0,0,0
59948ef7,24,1308,14,16,1,8,0,23,7,16,29.5,14.0,15.5,0,0,0,0
5a6b06cd,3,24,0,0,0,3,1,0,0,0,1.2,0.0,1.1,0,0,0,0
5b146df3,24,2013,22,23,21,1,2,26,37,-11,26.4,36.0,-9.6,0,0,0,0
5b1bf5e3,2,22,0,0,0,2,4,1,0,1,0.5,0.4,0.0,0,0,0,0
5b3cfa12,3,47,0,0,0,3,11,0,0,0,0.5,1.2,-0.7,0,0,0,0
5b479568,7,130,1,1,0,6,10,4,5,-1,3.6,3.0,0.6,0,0,0,0
5b4bc323,10,867,9,10,9,0,6,9,20,-11,9.7,15.1,-5.4,0,0,0,0
5b92d896,17,782,8,8,0,9,9,19,14,5,15.2,10.1,5.1,0,0,0,0
5b9512c5,24,2087,23,23,23,1,1,38,29,9,35.7,25.3,10.4,0,0,0,0
5bf26efc,1,55,0,0,0,1,6,0,1,-1,0.1,0.3,-0.2,0,0,0,0
5c42e7ce,2,180,2,2,2,0,7,2,6,-4,1.4,5.0,-3.6,0,0,0,0
5cb215fc,15,1243,13,15,12,0,2,10,30,-20,13.4,20.9,-7.5,0,0,0,0
5ceba7fc,25,1715,19,19,9,6,0,29,21,8,31.0,23.5,7.300000000000001,0,0,0,0
5d0e0a1f,26,1877,20,22,13,4,0,35,25,10,33.0,28.2,4.7,0,0,0,0
5d8d7454,7,505,5,6,3,1,0,4,10,-6,4.7,8.5,-3.8,0,0,0,0
5d9577aa,6,321,3,3,3,3,6,3,12,-9,1.7,5.6,-3.9,0,0,0,0
5e080f73,10,233,2,1,0,9,4,1,8,-7,2.3,5.4,-3.1,0,0,0,0
5e22e2a4,14,1127,12,13,11,1,0,18,14,4,19.7,17.2,2.4,0,0,0,0
5e5249c8,24,1262,14,14,3,10,1,11,24,-13,14.4,21.6,-7.2,0,0,0,0
5e6355f8,3,65,0,1,0,2,11,1,4,-3,0.3,2.2,-1.9,0,0,0,0
5ea8ef20,24,1616,18,19,10,5,0,28,17,11,30.9,23.5,7.4,0,0,0,0
5f0241b2,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,0,0,0,0
5f3eaaf5,22,1685,18,20,8,2,0,18,24,-6,19.5,24.1,-4.6,0,0,0,0
5fdcb075,12,1066,11,12,10,0,4,19,5,14,20.9,13.6,7.3,0,0,0,0
6043997c,13,1062,11,13,11,0,0,16,24,-8,13.5,22.9,-9.4,0,0,0,0
60d90c55,26,2340,26,26,26,0,0,40,21,19,46.2,29.0,17.3,2340,26,26,26
6191093d,25,1937,21,21,14,4,1,24,22,2,27.0,24.5,2.5,0,0,0,0
61b77d0a,8,194,2,2,1,6,3,1,4,-3,1.6,4.8,-3.2,0,0,0,0
61f80c89,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,0,0
62124972,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.0,0,0,0,0
627b570a,4,64,0,0,0,4,1,0,2,-2,0.3,1.6,-1.4,0,0,0,0
62e02107,9,93,1,0,0,9,13,5,2,3,2.6,3.3,-0.7,0,0,0,0
636247ca,18,324,3,1,0,17,3,5,8,-3,4.3,6.0,-1.7,0,0,0,0
6388e356,23,1616,18,18,13,5,3,33,30,3,23.3,31.1,-7.7,0,0,0,0
645a3363,26,2036,22,25,8,1,0,41,30,11,39.0,25.7,13.2,0,0,0,0
64748421,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,0,0
64ba07c0,14,653,7,7,2,7,2,7,16,-9,8.6,13.0,-4.5,0,0,0,0
64c14d49,21,984,10,12,3,9,1,11,9,2,17.4,12.2,5.3,0,0,0,0
64f69877,9,355,3,4,0,5,4,7,4,3,6.6,3.5,3.1,0,0,0,0
652d4c37,20,1236,13,16,4,4,0,28,19,9,22.1,15.0,7.1,0,0,0,0
654f49ca,8,198,2,1,0,7,6,3,3,0,3.0,3.7,-0.8,0,0,0,0
65c55288,6,305,3,3,2,3,1,8,1,7,6.1,3.6,2.4,0,0,0,0
65fcf987,8,229,2,2,0,6,5,1,5,-4,3.0,5.1,-2.0,0,0,0,0
6605d143,26,1896,21,21,16,5,0,25,35,-10,24.2,37.7,-13.5,0,0,0,0
6690ef25,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
6751b938,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,0,0
6763f716,8,585,6,6,4,2,13,15,11,4,10.9,7.9,3.0,0,0,0,0
67f649be,7,630,7,7,7,0,0,7,8,-1,9.4,6.6,2.8,630,7,7,7
686a7a31,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
68a26d51,22,1782,19,21,10,1,2,17,25,-8,22.1,27.6,-5.5,0,0,0,0
69384e5d,20,1545,17,18,9,2,0,42,14,28,36.5,20.8,15.8,0,0,0,0
698f11e3,19,1030,11,10,7,9,6,16,18,-2,12.9,18.5,-5.6,0,0,0,0
6993927b,17,1214,13,13,12,4,9,12,21,-9,13.9,25.1,-11.2,0,0,0,0
6a827d8e,13,637,7,7,2,6,2,9,5,4,11.5,7.0,4.5,0,0,0,0
6a9e4913,1,90,1,1,1,0,23,0,0,0,1.5,1.0,0.4,90,1,1,1
