,id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
261,6ca88b2a,22,1935,21,21,21,1,7,0,19,32,-13,24.9,32.0,-7.1,0,0,0,0
262,6dfd8f05,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
263,6e2c94ad,25,1235,13,14,2,11,11,0,21,23,-2,19.7,20.1,-0.4,0,0,0,0
264,6e51bf28,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
265,6e5b5a45,34,3024,33,34,31,0,1,0,26,51,-25,35.7,51.4,-15.7,0,0,0,0
266,6e7f1353,33,2403,26,27,17,6,2,1,49,34,15,36.7,28.8,7.9,0,0,0,0
267,6ed1a2a2,31,1843,20,21,7,10,6,1,18,30,-12,26.5,26.3,0.3,0,0,0,0
268,6f6d9eac,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0
269,6f8cd6d0,32,2571,28,32,20,0,0,0,22,56,-34,31.8,40.1,-8.2,0,0,0,0
270,6fb7edd3,1,14,0,0,0,1,1,0,0,1,-1,0.0,1.1,-1.1,0,0,0,0
271,6fbde63a,2,160,1,2,0,0,0,2,3,1,2,2.1,1.7,0.4,0,0,0,0
272,6fea4e00,1,90,1,1,1,0,0,3,2,1,1,0.7,2.3,-1.6,0,0,0,0
273,6ff8ef56,18,627,7,5,0,13,6,1,12,7,5,10.8,7.2,3.5,0,0,0,0
274,706a60e1,14,952,10,10,2,4,1,1,8,11,-3,11.8,12.5,-0.8,0,0,0,0
275,7091324a,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
276,71ec39ef,30,1727,19,20,11,10,5,1,35,22,13,34.1,18.5,15.6,0,0,0,0
277,743fdcd3,8,469,5,4,2,4,6,0,3,12,-9,6.4,8.5,-2.1,0,0,0,0
278,745ca0a3,1,90,1,1,1,0,1,0,0,2,-2,0.6,1.1,-0.4,0,0,0,0
279,74dc806c,26,2033,22,23,16,3,2,1,30,30,0,32.2,26.4,5.7,0,0,0,0
280,75926036,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0
281,76806215,9,682,7,7,7,2,29,1,18,12,6,11.7,10.1,1.6,0,0,0,0
282,769fc991,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
283,76c131da,3,23,0,0,0,3,2,2,0,0,0,0.1,0.3,-0.3,0,0,0,0
284,770d7eb8,34,3060,34,34,34,0,0,1,56,42,14,39.1,44.8,-5.7,0,0,0,0
285,775185ae,20,627,7,6,0,14,6,1,10,4,6,8.4,8.7,-0.3,0,0,0,0
286,7768df30,33,2647,29,29,28,4,5,0,21,50,-29,33.6,40.5,-6.9,0,0,0,0
287,779847d6,24,2160,24,24,24,0,6,1,31,28,3,31.7,27.1,4.5,0,0,0,0
288,77cf6852,35,2974,33,33,32,2,2,1,28,43,-15,31.7,43.9,-12.2,0,0,0,0
289,77d7c96f,13,1048,11,12,9,1,11,1,22,18,4,24.0,10.0,14.0,0,0,0,0
290,77f278a0,17,364,4,3,0,14,11,1,9,6,3,7.1,4.5,2.7,0,0,0,0
291,7800bdb8,0,0,0,0,0,0,29,0,0,0,0,0.0,0.0,0.0,0,0,0,0
292,78853b7b,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
293,79135368,36,3240,36,36,36,0,0,0,28,54,-26,29.7,60.8,-31.1,0,0,0,0
294,79584585,3,159,1,2,0,1,6,3,6,0,6,3.5,1.5,2.0,0,0,0,0
295,7961f7aa,19,938,10,10,4,9,2,0,6,19,-13,9.0,19.1,-10.1,0,0,0,0
296,796b1c41,25,1353,15,17,1,8,8,0,13,26,-13,10.1,26.8,-16.6,0,0,0,0
297,797f6070,2,116,1,2,0,0,2,0,0,2,-2,1.8,1.8,0.0,0,0,0,0
298,79b2399c,26,1842,20,21,14,5,4,1,27,29,-2,31.4,27.0,4.4,0,0,0,0
299,7a0b1e96,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
300,7a137df4,1,5,0,0,0,1,6,3,1,0,1,0.5,0.0,0.5,0,0,0,0
301,7add56e1,1,90,1,1,1,0,2,0,1,2,-1,1.3,2.0,-0.7,0,0,0,0
302,7b075c75,20,1723,19,20,17,0,2,2,35,19,16,30.3,21.9,8.4,0,0,0,0
303,7b92c092,0,0,0,0,0,0,37,0,0,0,0,0.0,0.0,0.0,0,0,0,0
304,7b9a86e6,15,468,5,3,1,12,7,0,4,6,-2,4.7,7.4,-2.7,0,0,0,0
305,7b9a9e25,25,1050,11,11,1,14,11,1,23,11,12,20.2,16.5,3.7,0,0,0,0
306,7b9c2d84,7,364,4,4,1,3,7,1,8,5,3,8.1,7.1,1.0,0,0,0,0
307,7c2965bb,24,1849,20,22,12,2,0,1,24,31,-7,26.4,28.9,-2.5,0,0,0,0
308,7c56da38,22,1156,12,13,7,9,14,2,35,9,26,33.8,11.3,22.5,0,0,0,0
309,7c6d6c96,30,2620,29,30,28,0,0,1,25,44,-19,29.1,40.4,-11.2,0,0,0,0
310,7cab69b5,25,2224,24,25,23,0,6,0,26,37,-11,28.8,35.7,-6.9,0,0,0,0
311,7cdda3bf,37,2985,33,36,16,1,0,1,45,32,13,41.3,33.4,7.899999999999999,0,0,0,0
312,7cf431a5,24,1220,13,14,5,10,4,1,14,17,-3,19.3,16.6,2.8,0,0,0,0
313,7d937aa1,30,2153,23,24,17,6,8,1,36,34,2,31.9,36.3,-4.4,0,0,0,0
314,7d9397f8,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0
315,7d9b37bf,19,629,7,6,1,13,8,1,9,13,-4,9.8,14.7,-4.9,0,0,0,0
316,7e82a78f,32,2564,28,31,12,1,0,1,41,32,9,35.8,30.6,5.2,0,0,0,0
317,7f622eef,7,217,2,2,1,5,12,1,3,4,-1,5.0,4.3,0.7,0,0,0,0
318,7fb301af,3,119,1,1,1,2,3,1,1,2,-1,1.1,1.8,-0.7,0,0,0,0
319,7fecbcdb,30,2573,28,29,27,1,4,1,36,33,3,37.7,36.8,0.9,0,0,0,0
320,7ffaf233,22,793,8,7,0,15,7,1,10,7,3,10.6,7.3,3.3,0,0,0,0
321,80556f08,23,1333,14,16,6,7,8,0,11,18,-7,14.5,23.6,-9.1,0,0,0,0
322,80d1adb3,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
323,813aae2f,15,566,6,4,1,11,8,0,6,16,-10,8.4,10.6,-2.2,0,0,0,0
324,81d3318f,37,2561,28,29,12,8,0,1,26,32,-6,28.8,37.5,-8.7,0,0,0,0
325,821233cc,26,2149,23,26,22,0,0,1,37,32,5,38.2,30.7,7.5,0,0,0,0
326,822d51d7,17,912,10,10,7,7,10,1,19,14,5,12.7,18.0,-5.4,0,0,0,0
327,82671804,30,2436,27,26,25,4,3,1,43,43,0,38.9,35.3,3.6,0,0,0,0
328,8325870c,6,506,5,6,5,0,7,1,8,5,3,7.3,7.4,-0.2,0,0,0,0
329,834b5c4c,37,3330,37,37,37,0,1,1,57,48,9,40.4,49.5,-9.1,0,0,0,0
330,8417953b,3,226,2,2,2,1,12,0,4,7,-3,4.2,3.3,0.9,0,0,0,0
331,84549a07,22,817,9,8,1,14,8,0,5,9,-4,13.9,9.5,4.4,0,0,0,0
332,84d94b91,33,2818,31,32,28,1,1,1,23,42,-19,28.9,40.4,-11.5,0,0,0,0
333,854a2041,2,29,0,0,0,2,13,1,1,0,1,0.2,0.2,-0.1,0,0,0,0
334,8577e60a,1,10,0,0,0,1,4,3,0,0,0,0.0,0.0,0.0,0,0,0,0
335,8608f269,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
336,86574238,1,68,0,1,0,0,0,0,1,2,-1,0.4,0.9,-0.6,0,0,0,0
337,86df8ac0,1,1,0,0,0,1,7,1,0,0,0,0.0,0.0,0.0,0,0,0,0
338,86e7deaf,25,2077,23,24,21,1,2,2,69,15,54,56.9,19.5,37.4,0,0,0,0
339,872cd68c,1,4,0,0,0,1,2,0,0,1,-1,0.0,0.4,-0.4,0,0,0,0
340,873ce3a2,12,454,5,5,0,7,24,1,10,6,4,10.2,4.9,5.3,0,0,0,0
341,8746d5d0,17,1352,15,15,11,2,12,1,10,16,-6,16.7,21.9,-5.2,0,0,0,0
342,8794e251,14,1063,11,12,10,2,0,2,38,8,30,29.1,11.7,17.5,0,0,0,0
343,8802c1d5,14,538,6,6,0,8,7,1,6,4,2,7.1,8.1,-1.0,0,0,0,0
344,885b7aa7,11,744,8,8,3,3,5,0,6,14,-8,7.2,11.7,-4.5,0,0,0,0
345,8870154f,13,1170,13,13,13,0,25,0,7,17,-10,10.6,20.3,-9.7,0,0,0,0
346,88f130ed,10,834,9,10,8,0,1,1,10,14,-4,10.6,13.2,-2.6,0,0,0,0
347,8a2248b4,35,3150,35,35,35,0,3,1,29,29,0,42.4,46.7,-4.3,0,0,0,0
348,8b28686a,18,1620,18,18,18,0,0,0,15,26,-11,23.0,25.8,-2.8,0,0,0,0
349,8b298f56,33,2668,29,29,25,4,2,1,48,36,12,44.0,36.7,7.4,0,0,0,0
350,8b529245,16,523,5,3,2,13,0,1,8,5,3,9.9,7.6,2.4,0,0,0,0
351,8b66d9cc,22,1224,13,13,5,9,5,1,13,14,-1,17.4,18.7,-1.3,0,0,0,0
352,8c2c48a9,1,13,0,0,0,1,3,0,0,0,0,0.1,0.0,0.1,0,0,0,0
353,8c955557,17,456,5,2,1,15,7,0,7,8,-1,8.3,9.4,-1.1,0,0,0,0
354,8ca253a3,25,1499,16,16,8,9,3,0,13,23,-10,15.0,27.3,-12.3,0,0,0,0
355,8da74c05,37,2942,32,34,23,3,0,1,25,33,-8,37.9,45.8,-7.9,0,0,0,0
356,8dbff17c,16,1412,15,16,14,0,8,1,26,22,4,22.7,19.9,2.8,0,0,0,0
357,8eec784d,2,54,0,1,0,1,0,3,1,1,0,1.2,1.1,0.1,0,0,0,0
358,8f325097,12,984,10,11,8,1,17,1,17,17,0,14.4,16.3,-1.8,0,0,0,0
359,8f4d116f,36,2805,31,31,19,5,0,1,43,33,10,43.0,31.7,11.2,0,0,0,0
360,8f534f8e,2,180,2,2,2,0,3,3,6,1,5,4.4,3.2,1.2,0,0,0,0
361,8f696594,36,2737,30,29,22,7,2,1,54,34,20,58.0,35.1,22.9,0,0,0,0
362,8fa8f8d2,25,2250,25,25,25,0,12,1,24,43,-19,29.2,37.9,-8.7,0,0,0,0
363,8ff07990,25,1685,18,21,4,4,0,3,19,18,1,22.200000000000003,21.7,0.3999999999999999,0,0,0,0
364,8ff4872e,20,1707,19,19,18,1,5,0,16,44,-28,22.2,29.7,-7.5,0,0,0,0
365,9001138b,23,1175,13,12,5,11,12,1,26,13,13,20.7,16.7,4.1,0,0,0,0
366,909222de,34,2052,22,22,9,12,3,1,37,31,6,26.2,33.0,-6.8,0,0,0,0
367,90eb507d,32,2880,32,32,32,0,0,1,32,32,0,33.6,35.0,-1.3,0,0,0,0
368,90f87966,36,3110,34,36,34,0,0,2,60,28,32,55.4,38.4,17.0,0,0,0,0
369,90fcf472,34,2253,25,25,9,9,3,0,18,44,-26,23.1,40.0,-16.9,0,0,0,0
370,91e58f66,24,1021,11,10,5,14,9,1,15,19,-4,18.3,16.1,2.2,0,0,0,0
371,91f2da4c,33,2468,27,28,16,5,2,0,20,36,-16,22.0,46.2,-24.2,0,0,0,0
372,92232aad,24,1941,21,23,15,1,2,1,29,22,7,30.0,27.3,2.7,0,0,0,0
373,923f4dda,13,1111,12,13,9,0,0,1,11,11,0,13.7,10.7,2.9,0,0,0,0
374,92b1763b,5,50,0,0,0,5,9,1,3,2,1,0.8,2.4,-1.6,0,0,0,0
375,92b56413,20,1344,14,17,3,3,4,1,18,16,2,15.1,17.8,-2.7,0,0,0,0
376,92cd4bef,3,80,0,1,0,2,0,1,1,2,-1,1.1,1.2,-0.2,0,0,0,0
377,933d3b51,1,90,1,1,1,0,0,0,1,3,-2,1.4,2.6,-1.2,0,0,0,0
378,934a0957,2,22,0,0,0,2,3,1,0,0,0,0.2,0.5,-0.2,0,0,0,0
379,93c942fb,1,1,0,0,0,1,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0
380,9453d2f4,24,1183,13,15,2,9,9,1,13,19,-6,13.7,18.4,-4.7,0,0,0,0
381,94f8d10c,20,1547,17,17,15,3,14,1,23,22,1,22.8,20.0,2.8,0,0,0,0
382,950ff24d,3,270,3,3,3,0,6,0,1,6,-5,3.9,3.3,0.6,0,0,0,0
383,95bb6ddc,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
384,972aeb2a,16,1277,14,13,11,3,14,2,28,11,17,20.5,18.7,1.7,0,0,0,0
385,97b87472,2,69,0,0,0,2,7,3,1,0,1,1.2,1.3,-0.1,0,0,0,0
386,97fb4608,6,495,5,6,5,0,7,1,6,8,-2,8.7,5.9,2.8,0,0,0,0
387,9836e892,1,8,0,0,0,1,1,1,0,0,0,0.0,0.1,0.0,0,0,0,0
388,9980269a,32,1751,19,19,13,13,4,1,24,22,2,27.0,22.4,4.5,0,0,0,0
389,9a1f2e1c,18,1023,11,11,9,7,2,1,19,13,6,21.4,14.0,7.3,0,0,0,0
390,9a506145,16,1057,11,12,7,4,10,1,9,14,-5,13.4,13.7,-0.2,0,0,0,0
391,9ae9eaea,12,878,9,12,7,0,10,1,16,9,7,14.7,10.2,4.5,0,0,0,0
392,9b398aea,3,57,0,0,0,3,16,0,1,3,-2,0.9,2.0,-1.1,0,0,0,0
393,9b6d9b53,18,1460,16,16,16,2,0,0,16,28,-12,20.3,24.5,-4.2,0,0,0,0
394,9bb0b9f1,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
395,9daeac61,7,605,6,7,6,0,3,1,9,9,0,8.6,9.2,-0.6,0,0,0,0
396,9dafff2a,13,665,7,6,3,7,11,2,4,19,-15,7.6,10.6,-3.0,0,0,0,0
397,9dd5da03,29,1853,20,20,16,9,6,0,18,29,-11,17.7,35.5,-17.8,0,0,0,0
398,9e27e5de,31,2343,26,26,21,5,2,0,18,33,-15,21.3,44.3,-23.0,0,0,0,0
399,9f29c204,11,544,6,6,3,5,27,1,3,11,-8,4.5,8.8,-4.3,0,0,0,0
400,9f6325f9,1,90,1,1,1,0,1,0,0,2,-2,0.2,1.5,-1.3,0,0,0,0
401,9f90c06b,7,420,4,4,4,3,18,1,3,6,-3,3.8,5.7,-1.9,0,0,0,0
402,9fc0f253,8,720,8,8,8,0,5,0,7,13,-6,8.8,11.2,-2.4,0,0,0,0
403,a0434482,34,2243,24,24,14,10,2,0,20,36,-16,21.6,35.6,-14.0,0,0,0,0
404,a08b974a,34,2708,30,31,21,3,0,1,49,36,13,44.6,33.0,11.6,0,0,0,0
405,a0f9b535,36,2985,33,34,23,2,0,1,40,40,0,45.0,41.0,4.0,0,0,0,0
406,a1d04509,17,923,10,9,6,8,5,0,9,11,-2,10.0,14.2,-4.1,0,0,0,0
407,a3a88c8e,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
408,a44d3a3c,3,82,0,0,0,3,0,0,1,2,-1,1.1,1.3,-0.2,0,0,0,0
409,a4527d33,1,90,1,1,1,0,6,3,1,0,1,0.9,1.7,-0.8,0,0,0,0
410,a46472d0,27,2152,23,23,23,4,3,1,32,30,2,26.8,32.7,-5.9,0,0,0,0
411,a4b1028a,34,2972,33,33,31,1,2,1,51,46,5,49.1,39.7,9.4,0,0,0,0
412,a4c3f7af,26,2023,22,23,16,3,1,0,18,30,-12,22.2,31.3,-9.2,0,0,0,0
413,a56bd2ee,17,1530,17,17,17,0,19,0,12,34,-22,18.2,21.9,-3.6,0,0,0,0
414,a5876fca,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
415,a5db0bec,37,3061,34,35,26,2,1,1,62,45,17,65.3,41.5,23.9,0,0,0,0
416,a6138e4a,20,1269,14,15,7,5,11,1,10,17,-7,9.4,21.9,-12.6,0,0,0,0
417,a634b9d2,11,469,5,4,4,7,13,2,10,9,1,9.0,6.5,2.6,0,0,0,0
418,a671316d,1,42,0,0,0,1,3,0,0,2,-2,0.3,2.1,-1.8,0,0,0,0
419,a6b6fa6e,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
420,a7e4760c,3,204,2,3,1,0,7,0,0,2,-2,1.3,3.1,-1.8,0,0,0,0
421,a8797cf1,5,230,2,3,0,2,5,1,4,3,1,2.2,2.7,-0.5,0,0,0,0
422,a8b4a643,15,651,7,6,2,9,12,1,6,8,-2,6.8,12.9,-6.1,0,0,0,0
423,aa21406e,1,3,0,0,0,1,3,0,1,1,0,0.4,0.5,0.0,0,0,0,0
424,ab096c6f,36,3184,35,35,34,1,1,1,54,39,15,53.3,45.9,7.4,0,0,0,0
425,abc06eb3,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0
426,abccacf7,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
427,acde3581,13,340,3,2,0,11,2,0,4,6,-2,4.4,6.6,-2.3,0,0,0,0
428,ad82197c,4,159,1,1,1,3,18,1,4,4,0,1.4,3.0,-1.7,0,0,0,0
429,ae59b359,18,564,6,5,5,13,15,2,19,7,12,13.9,9.1,4.8,0,0,0,0
430,ae6941ec,3,257,2,3,2,0,2,0,1,6,-5,1.9,4.0,-2.1,0,0,0,0
431,ae82fa48,5,209,2,3,0,2,2,0,2,6,-4,3.6,4.1,-0.6,0,0,0,0
432,aeed036d,1,2,0,0,0,1,2,3,0,0,0,0.0,0.1,-0.1,0,0,0,0
433,aeed5c06,25,1141,12,10,6,15,11,2,32,12,20,31.7,12.0,19.7,0,0,0,0
434,aef6e670,24,2005,22,23,21,1,4,2,55,25,30,46.5,25.4,21.0,0,0,0,0
435,af0c835b,28,1648,18,19,8,9,5,1,20,26,-6,21.6,22.7,-1.1,0,0,0,0
436,b0547a87,23,1271,14,14,8,9,9,1,13,13,0,14.7,19.9,-5.2,0,0,0,0
437,b056e3da,27,2390,26,27,26,0,1,1,29,30,-1,32.7,32.1,0.6,0,0,0,0
438,b095d5b8,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0
439,b197f56e,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
440,b1adaefa,2,173,1,1,1,1,1,1,0,1,-1,1.3,1.9,-0.6,0,0,0,0
441,b2459674,3,15,0,0,0,3,1,0,0,1,-1,0.1,0.8,-0.8,0,0,0,0
442,b2bd0f6c,38,3004,33,35,25,3,0,1,62,29,33,53.0,37.9,15.0,0,0,0,0
443,b4a014b1,35,3148,35,35,34,0,1,1,46,44,2,45.2,42.5,2.7,0,0,0,0
444,b4c816a9,18,493,5,4,1,14,11,1,6,5,1,8.0,7.0,1.0,0,0,0,0
445,b6047994,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
446,b666421b,30,2636,29,29,28,1,2,1,34,38,-4,37.8,38.1,-0.3,0,0,0,0
447,b66d1d8a,13,1117,12,12,11,1,11,1,19,22,-3,17.7,17.7,0.0,0,0,0,0
448,b684a484,15,608,6,7,1,8,5,1,11,9,2,11.4,7.5,3.9,0,0,0,0
449,b6dac747,24,1928,21,23,18,1,8,0,14,36,-22,22.3,31.8,-9.5,0,0,0,0
450,b7e7937d,23,2058,22,22,22,1,11,0,20,38,-18,25.9,33.1,-7.2,0,0,0,0
451,b832756a,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
452,b8d22478,21,1281,14,14,9,7,0,1,13,14,-1,17.3,19.6,-2.3,0,0,0,0
453,b92edde2,30,2537,28,28,27,2,5,0,23,27,-4,30.9,36.7,-5.8,0,0,0,0
454,b931d9d1,11,739,8,8,5,3,10,0,5,12,-7,7.0,14.5,-7.5,0,0,0,0
455,b99bec05,24,1994,22,23,21,1,10,1,19,31,-12,27.3,33.3,-6.0,0,0,0,0
456,bb4a42be,22,901,10,9,1,13,6,1,18,17,1,17.7,16.3,1.4,0,0,0,0
457,bc0bfc64,7,198,2,3,0,4,4,0,2,2,0,2.2,4.3,-2.1,0,0,0,0
458,bc270726,38,3420,38,38,38,0,0,1,31,52,-21,35.4,49.8,-14.5,0,0,0,0
459,bc7b4580,20,1276,14,15,6,5,7,1,19,20,-1,19.5,20.2,-0.7,0,0,0,0
460,bcc81786,32,2880,32,32,32,0,1,1,31,47,-16,40.8,47.8,-7.1,0,0,0,0
461,bced0375,28,2467,27,27,27,1,0,1,27,41,-14,34.2,41.5,-7.3,0,0,0,0
462,bcf1b2e9,31,2704,30,31,30,0,2,0,25,45,-20,35.7,45.8,-10.1,0,0,0,0
463,bd4f5f94,6,494,5,6,5,0,4,0,4,9,-5,6.6,7.2,-0.5,0,0,0,0
464,bda82fc2,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
465,bdedd861,27,1252,13,11,9,16,4,1,23,21,2,19.7,20.0,-0.3,0,0,0,0
466,beae3a73,38,3006,33,34,28,4,0,1,52,54,-2,44.5,51.4,-6.9,0,0,0,0
467,beb391dd,27,1281,14,12,5,15,2,1,26,22,4,31.1,17.4,13.6,0,0,0,0
468,bece776f,29,1988,22,24,16,5,0,1,39,24,15,43.4,26.0,17.4,0,0,0,0
469,bfcef334,20,1508,16,16,16,4,11,0,11,25,-14,16.0,24.7,-8.7,0,0,0,0
470,bfdb33aa,35,2788,31,32,22,3,0,1,48,39,9,46.4,39.2,7.2,0,0,0,0
471,c05d65d1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
472,c0b3669f,6,122,1,1,0,5,4,1,0,3,-3,1.4,0.6,0.8,0,0,0,0
473,c20bdcd7,3,97,1,1,1,2,6,0,1,3,-2,1.1,2.2,-1.1,0,0,0,0
474,c2211709,37,3090,34,35,31,2,0,1,48,36,12,45.2,36.1,9.2,0,0,0,0
475,c252c705,1,90,1,1,1,0,37,3,1,0,1,1.8,1.1,0.7,0,0,0,0
476,c26a3918,31,2790,31,31,31,0,1,1,35,39,-4,38.9,37.2,1.7,0,0,0,0
477,c27dfb82,18,1058,11,12,6,6,6,1,19,15,4,13.9,16.8,-2.9,0,0,0,0
478,c39d9657,5,446,5,5,4,0,2,1,4,10,-6,5.9,8.5,-2.6,0,0,0,0
479,c3e4ecbb,23,1802,20,21,18,2,12,1,19,27,-8,20.2,28.8,-8.7,0,0,0,0
480,c4527123,4,108,1,1,0,3,7,2,3,3,0,1.7,2.3,-0.6,0,0,0,0
481,c46fa34c,26,2009,22,23,17,3,5,2,29,27,2,27.3,31.0,-3.6,0,0,0,0
482,c47541e0,34,2117,23,24,9,10,3,1,40,32,8,44.8,26.7,18.1,0,0,0,0
483,c4bbea9f,36,3232,35,36,35,0,0,1,49,41,8,46.3,40.0,6.3,0,0,0,0
484,c58270f8,12,137,1,0,0,12,24,1,5,2,3,3.1,2.3,0.9,0,0,0,0
485,c5a500ca,36,3240,36,36,36,0,0,1,32,53,-21,44.3,53.4,-9.0,0,0,0,0
486,c6056d58,33,2970,33,33,33,0,0,0,33,48,-15,42.6,40.7,1.9,0,0,0,0
487,c64c01fc,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
488,c650629d,22,1476,16,17,8,5,2,1,19,21,-2,15.9,22.9,-7.0,0,0,0,0
489,c693347d,20,792,8,6,4,14,0,1,13,7,6,9.9,13.2,-3.3,0,0,0,0
490,c69a3268,0,0,0,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0,0,0,0
491,c69ef855,27,1990,22,25,14,2,3,1,15,27,-12,20.3,29.3,-9.0,0,0,0,0
492,c6ac6579,14,580,6,7,1,7,6,1,12,11,1,9.7,8.8,0.9,0,0,0,0
493,c6e5d20f,35,3074,34,35,27,0,0,2,64,24,40,54.0,35.1,18.9,0,0,0,0
494,c76577a0,19,372,4,2,0,17,7,1,6,10,-4,6.0,5.8,0.2,0,0,0,0
495,c76b7567,34,2479,27,28,13,6,3,1,41,33,8,30.3,35.1,-4.8,0,0,0,0
496,c795c408,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0
497,c801616a,29,1598,17,18,7,11,4,1,17,26,-9,25.6,20.9,4.7,0,0,0,0
498,c8090cb3,31,1770,19,20,9,11,7,1,24,32,-8,24.5,28.9,-4.4,0,0,0,0
499,c8c02ac7,20,1214,13,14,9,6,7,1,18,17,1,21.7,17.6,4.0,0,0,0,0
500,c8c60119,4,346,3,4,3,0,0,0,2,4,-2,4.4,4.4,0.0,0,0,0,0
501,c977ef13,1,90,1,1,1,0,11,0,0,1,-1,1.7,0.9,0.8,0,0,0,0
502,c9e99e49,23,1622,18,19,12,4,0,2,45,22,23,42.4,19.9,22.5,0,0,0,0
503,cac76a72,37,3330,37,37,37,0,1,1,58,40,18,55.1,48.3,6.8,0,0,0,0
504,cb9ec45d,1,90,1,1,1,0,0,0,0,4,-4,0.3,3.2,-2.9,0,0,0,0
505,cc77354e,31,2411,26,27,25,4,4,1,40,38,2,34.5,32.6,1.9,0,0,0,0
506,ccb1c3af,3,88,1,2,0,1,2,1,1,1,0,1.0,1.1,-0.1,0,0,0,0
507,ccee698e,29,1237,13,12,2,17,3,1,25,14,11,22.8,11.4,11.4,0,0,0,0
508,ce17b5eb,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
509,ce492295,29,2469,27,29,26,0,3,1,43,32,11,41.4,32.7,8.7,0,0,0,0
510,ce84946a,6,44,0,0,0,6,3,2,2,0,2,0.8,0.7,0.1,0,0,0,0
511,cfd41fad,1,8,0,0,0,1,0,3,0,0,0,0.0,0.1,-0.1,0,0,0,0
512,cfd8dde3,17,671,7,6,0,11,10,1,16,6,10,9.7,6.5,3.3,0,0,0,0
513,d00fe9a3,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
514,d14229f3,19,1240,13,14,8,5,5,1,24,20,4,22.3,17.5,4.9,0,0,0,0
515,d21e361a,18,328,3,0,0,18,8,1,7,4,3,8.9,5.2,3.8,0,0,0,0
516,d2448564,20,706,7,6,1,14,5,1,10,14,-4,10.7,14.3,-3.7,0,0,0,0
517,d29202c2,9,232,2,2,0,7,6,0,2,4,-2,3.0,4.1,-1.2,0,0,0,0
518,d2aa8ac0,31,2105,23,23,16,8,6,0,18,47,-29,24.7,33.7,-9.0,0,0,0,0
519,d33c706e,36,3115,34,36,19,0,0,1,49,35,14,46.2,35.0,11.2,0,0,0,0
520,d3b58e33,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
521,d3ce9f1f,2,126,1,1,1,1,0,1,3,3,0,1.2,2.2,-1.0,0,0,0,0
522,d4133fa1,37,3258,36,37,35,0,0,1,58,36,22,53.3,46.4,7.0,0,0,0,0
523,d504b3e1,35,2556,28,29,14,6,0,1,31,39,-8,37.7,39.3,-1.6,0,0,0,0
524,d512db65,5,204,2,2,0,3,1,1,3,5,-2,2.5,5.9,-3.4,0,0,0,0
525,d520120b,36,2805,31,31,27,5,0,0,24,48,-24,33.1,48.0,-15.0,0,0,0,0
526,d5f2f82b,30,2693,29,30,28,0,1,2,86,22,64,69.3,27.0,42.3,0,0,0,0
527,d63e2912,27,2374,26,26,26,1,2,1,46,32,14,39.7,29.9,9.8,0,0,0,0
528,d6f88a1d,15,1184,13,13,12,2,0,1,14,16,-2,17.9,17.6,0.3,0,0,0,0
