id,MP,Min,90s,Starts,Compl,Subs,unSub,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
3c6bbbab,19,1586,17,18,17,1,0,21,34,-13,13.6,25.7,-12.1,0,0,0,0
3cc4bb19,11,973,10,11,9,0,0,5,18,-13,6.7,17.9,-11.3,0,0,0,0
3cd7820a,31,1804,20,20,8,11,5,26,43,-17,20.3,30.0,-9.7,0,0,0,0
3d214e5f,38,3420,38,38,38,0,0,49,57,-8,43.4,56.3,-12.8,3420,38,38,38
3d738df0,2,22,0,0,0,2,15,0,1,-1,1.0,0.3,0.7,0,0,0,0
3dd738a1,28,2140,23,22,19,6,8,44,24,20,37.2,25.0,12.2,0,0,0,0
3df57458,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,0,0
3e092724,24,1490,16,17,6,7,5,29,24,5,22.8,23.5,-0.7,0,0,0,0
3eaf8817,14,523,5,5,0,9,2,6,5,1,6.8,6.2,0.6,0,0,0,0
3ef0fa48,32,1905,21,24,1,8,2,33,18,15,32.1,20.2,11.9,0,0,0,0
3f034750,21,1890,21,21,21,0,11,28,28,0,29.5,22.6,6.9,1890,21,21,21
3f3a2cba,1,90,1,1,1,0,8,1,1,0,0.8,1.4,-0.7,0,0,0,0
40221fa7,24,1011,11,11,3,13,12,20,21,-1,12.9,17.6,-4.7,0,0,0,0
40774c6b,25,975,10,11,1,14,4,22,8,14,20.5,9.9,10.6,0,0,0,0
41e7ef1c,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
42276181,35,2385,26,28,10,7,0,39,30,9,37.1,29.6,7.5,0,0,0,0
4234ab1f,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0
42dcf26d,6,451,5,5,5,1,16,7,4,3,6.8,4.1,2.6,0,0,0,0
42eaa028,18,1062,11,13,1,5,0,14,15,-1,17.1,11.4,5.7,0,0,0,0
42fd9c7f,35,3023,33,34,24,1,0,85,30,55,69.9,33.7,36.2,0,0,0,0
42fdb11d,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
433dc9a2,15,958,10,12,3,3,7,23,10,13,22.2,11.7,10.5,0,0,0,0
436a9dd0,19,1091,12,12,5,7,6,28,11,17,21.1,11.3,9.8,0,0,0,0
43b78598,24,1027,11,10,6,14,5,26,13,13,20.7,12.6,8.1,0,0,0,0
43e7a164,31,2694,29,30,27,1,1,43,35,8,40.9,36.0,4.9,0,0,0,0
4534a352,34,2796,31,31,28,3,3,73,35,38,52.5,33.3,19.2,0,0,0,0
462475ed,36,2738,30,31,20,5,0,46,36,10,44.6,34.1,10.5,0,0,0,0
46359159,24,2008,22,24,20,0,0,29,27,2,27.4,26.4,1.1,0,0,0,0
46750e9c,31,1418,15,18,2,13,7,17,16,1,13.5,16.9,-3.4,0,0,0,0
468fdbad,29,2105,23,24,12,5,2,52,25,27,40.1,26.6,13.5,0,0,0,0
