id,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
8637e09a,Vincent Aboubakar,cm CMR,FW,pt Porto,26,1992,1,1,59,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0,1,2,0.00,0.00,0.00,0.00,0.00,0.20,0.08,0.28,0.20,0.28,Matches
f9c927de,Michel Aebischer,ch SUI,MF,ch Young Boys,21,1997,4,2,228,2.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,18,1,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.05,0.03,0.05,Matches
4d034881,Sergio Agüero,ar ARG,FW,eng Manchester City,30,1988,7,6,507,5.6,6,1,7,5,1,2,3,0,5.6,4.0,0.3,4.3,19,12,50,1.07,0.18,1.24,0.89,1.07,0.99,0.05,1.05,0.71,0.77,Matches
48b28bfd,Jean-Eudes Aholou,ci CIV,"MF,FW",fr Monaco,24,1994,3,2,176,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,3,11,3,0.00,0.00,0.00,0.00,0.00,0.06,0.05,0.10,0.06,0.10,Matches
c46fa34c,Youssef Aït Bennasser,ma MAR,MF,fr Monaco,22,1996,3,3,247,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,5,17,0,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
89ac64a6,Manuel Akanji,ch SUI,DF,de Dortmund,23,1995,5,5,450,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,6,35,0,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
7230b807,Emre Akbaba,tr TUR,FW,tr Galatasaray,25,1992,1,1,90,1.0,0,1,1,0,0,0,0,0,0.4,0.4,0.1,0.5,0,1,7,0.00,1.00,1.00,0.00,1.00,0.45,0.09,0.54,0.45,0.54,Matches
1453e3cf,Yunus Akgün,tr TUR,MF,tr Galatasaray,18,2000,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
e0d3e18d,Ilzat Akhmetov,ru RUS,MF,ru CSKA Moscow,20,1997,4,3,300,3.3,0,1,1,0,0,0,1,0,0.2,0.2,0.2,0.3,4,18,5,0.00,0.30,0.30,0.00,0.30,0.05,0.05,0.09,0.05,0.09,Matches
42ec696a,Igor Akinfeev,ru RUS,GK,ru CSKA Moscow,32,1986,5,5,449,5.0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
