id,Player,Nation,Pos,Squad,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
649b01d8,Emil Audero,it ITA,GK,Sampdoria,21,1997,36.0,51,7,2,6,1,49.5,0.30,-0.5,-0.01,123,370,33.2,860,181,25.9,28.7,297,49.5,39.1,587,25,4.3,48,1.33,15.0,Matches
0acda699,Francesco Bardi,it ITA,GK,Frosinone,26,1992,3.0,5,0,1,0,0,3.8,0.32,-1.2,-0.41,13,40,32.5,59,15,49.2,36.1,15,73.3,50.9,34,3,8.8,0,0.00,7.0,Matches
ee833569,Etrit Berisha,al ALB,GK,Atalanta,29,1989,18.0,25,1,1,5,3,18.2,0.27,-3.8,-0.21,91,199,45.7,345,90,26.4,30.3,135,80.0,51.7,208,8,3.8,19,1.06,14.5,Matches
806f7a26,Rafael Cabral,br BRA,GK,Sampdoria,28,1990,2.0,0,0,0,0,0,0.2,0.10,+0.2,+0.10,11,24,45.8,45,8,35.6,34.7,14,57.1,45.0,19,0,0.0,1,0.50,16.5,Matches
8cabdc1e,Andrea Consigli,it ITA,GK,Sassuolo,31,1987,35.7,56,4,0,10,2,54.3,0.31,+0.3,+0.01,178,436,40.8,887,159,34.6,32.7,286,45.1,37.6,590,16,2.7,29,0.81,13.7,Matches
f554e29b,Alessio Cragno,it ITA,GK,Cagliari,24,1994,38.0,54,8,2,4,2,61.5,0.26,+9.5,+0.25,337,722,46.7,884,175,48.6,36.9,369,79.1,53.6,646,25,3.9,31,0.82,12.8,Matches
08f5afaa,Gianluigi Donnarumma,it ITA,GK,Milan,19,1999,34.3,31,3,1,5,1,34.8,0.25,+4.8,+0.14,146,305,47.9,873,203,20.6,27.5,300,41.7,36.5,546,15,2.7,22,0.64,12.8,Matches
085e71a7,Bartłomiej Drągowski,pl POL,GK,Empoli,20,1997,14.0,24,3,0,3,0,25.7,0.23,+1.7,+0.12,57,198,28.8,333,91,35.7,34.3,153,51.6,45.2,237,10,4.2,22,1.57,14.7,Matches
085e71a7,Bartłomiej Drągowski,pl POL,GK,Fiorentina,20,1997,2.5,2,0,0,0,0,2.1,0.27,+0.1,+0.05,20,52,38.5,74,10,47.3,38.1,31,54.8,42.4,29,0,0.0,1,0.40,9.9,Matches
71dac2c2,Pierluigi Frattali,it ITA,GK,Parma,32,1985,1.0,2,0,0,0,1,0.9,0.11,-0.1,-0.13,5,16,31.3,24,5,37.5,35.0,15,46.7,37.3,29,0,0.0,0,0.00,6.5,Matches
