id,Player,Nation,Pos,Squad,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
649b01d8,Emil Audero,it ITA,GK,Sampdoria,24,1997,28.4,48,1,1,4,1,43.1,0.32,-3.9,-0.14,203,472,43.0,786,120,41.7,36.3,212,67.9,47.6,418,22,5.3,25,0.88,13.5,Matches
ad263695,Nicola Bagnolini,it ITA,GK,Bologna,17,2004,0.0,0,0,0,0,0,0.2,0.19,+0.2,+5.78,0,4,0.0,3,0,100.0,61.0,1,100.0,60.0,3,0,0.0,0,0.00,,Matches
0acda699,Francesco Bardi,it ITA,GK,Bologna,29,1992,2.0,2,0,0,0,0,2.7,0.30,+0.7,+0.37,5,19,26.3,35,6,40.0,33.0,13,38.5,32.1,24,2,8.3,0,0.00,5.5,Matches
4f8ce0e1,Vid Belec,si SVN,GK,Salernitana,31,1990,21.5,49,3,0,4,2,40.8,0.28,-6.2,-0.29,147,339,43.4,392,76,52.6,39.5,182,73.1,49.9,329,12,3.6,14,0.65,12.7,Matches
ec1f737d,Alessandro Berardi,it ITA,GK,Hellas Verona,30,1991,1.0,3,0,0,0,0,2.3,0.38,-0.7,-0.66,4,19,21.1,23,4,52.2,39.7,7,100.0,58.7,12,0,0.0,0,0.00,,Matches
ee833569,Etrit Berisha,al ALB,GK,Torino,32,1989,10.0,8,2,0,0,0,10.2,0.18,+2.2,+0.22,53,188,28.2,240,37,50.0,39.4,78,87.2,58.6,148,7,4.7,10,1.00,14.6,Matches
8cabdc1e,Andrea Consigli,it ITA,GK,Sassuolo,34,1987,36.9,63,8,0,10,1,56.0,0.28,-6.0,-0.16,186,431,43.2,1219,174,29.0,30.9,246,31.7,28.8,491,21,4.3,30,0.81,13.4,Matches
f554e29b,Alessio Cragno,it ITA,GK,Cagliari,27,1994,35.0,63,6,4,10,1,52.4,0.28,-9.6,-0.27,321,703,45.7,890,112,52.9,39.4,316,73.4,48.2,484,22,4.5,33,0.94,15.0,Matches
085e71a7,Bartłomiej Drągowski,pl POL,GK,Fiorentina,23,1997,6.2,8,1,0,1,0,8.1,0.24,+0.1,+0.02,43,97,44.3,304,23,26.3,30.8,39,43.6,40.2,61,2,3.3,20,3.24,22.3,Matches
9f5a610b,Wladimiro Falcone,it ITA,GK,Sampdoria,26,1995,9.5,14,1,0,0,1,11.8,0.20,-1.2,-0.13,63,150,42.0,284,42,34.5,33.2,74,70.3,45.0,164,7,4.3,2,0.21,10.2,Matches
a2565f79,Vincenzo Fiorillo,it ITA,GK,Salernitana,31,1990,1.0,5,0,0,1,0,2.7,0.34,-2.3,-2.32,11,17,64.7,19,4,36.8,36.4,12,83.3,50.8,16,0,0.0,0,0.00,4.0,Matches
53e494ec,Luca Gemello,it ITA,GK,Torino,21,2000,1.0,0,0,0,0,0,0.2,0.08,+0.2,+0.23,6,24,25.0,31,1,67.7,47.8,3,100.0,56.3,10,0,0.0,1,1.00,21.0,Matches
74419746,Samir Handanović,si SVN,GK,Inter,37,1984,37.0,30,4,0,3,1,33.2,0.24,+4.2,+0.11,139,301,46.2,1118,176,24.3,28.1,142,20.4,26.5,393,15,3.8,10,0.27,11.2,Matches
c9c32262,Luca Lezzerini,it ITA,GK,Venezia,26,1995,5.5,9,0,0,0,0,9.3,0.25,+0.3,+0.05,22,59,37.3,155,39,28.4,30.3,44,34.1,31.0,100,2,2.0,3,0.55,13.8,Matches
14a96e1c,Niki Mäenpää,fi FIN,GK,Venezia,36,1985,16.5,27,5,0,4,0,28.2,0.28,+1.2,+0.07,70,221,31.7,379,74,43.5,36.0,143,39.2,35.4,275,6,2.2,10,0.61,10.8,Matches
fcb38f57,Mike Maignan,fr FRA,GK,Milan,26,1995,32.0,21,2,0,4,1,24.3,0.22,+4.3,+0.13,157,374,42.0,1004,164,31.5,33.0,149,38.9,36.5,347,25,7.2,45,1.41,16.8,Matches
880fcdbb,Davide Marfella,it ITA,GK,Napoli,21,1999,0.1,0,0,0,0,0,0.1,0.05,+0.1,+0.44,0,0,,1,1,0.0,15.0,0,,,1,0,0.0,0,0.00,,Matches
9413b19f,Alex Meret,it ITA,GK,Napoli,24,1997,6.9,6,0,0,0,0,6.4,0.22,+0.4,+0.06,13,29,44.8,160,45,12.5,25.1,36,25.0,26.5,89,3,3.4,5,0.73,14.6,Matches
9fa26bc2,Vanja Milinković-Savić,rs SRB,GK,Torino,24,1997,27.0,33,7,2,4,0,26.7,0.24,-6.3,-0.23,192,659,29.1,849,97,59.5,44.4,169,91.1,66.3,290,18,6.2,22,0.81,14.3,Matches
