id,Player,Nation,Pos,Squad,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
6662d731,Federico Ravaglia,it ITA,GK,Bologna,20,1999,4.0,10,1,0,1,1,7.2,0.34,-1.8,-0.44,8,23,34.8,114,17,16.7,25.6,23,17.4,21.8,33,0,0.0,8,2.00,26.2,Matches
e358587b,Pepe Reina,es ESP,GK,Lazio,37,1982,29.0,41,8,0,6,2,37.4,0.26,-1.6,-0.05,131,295,44.4,983,125,26.8,30.8,145,22.1,25.5,372,9,2.4,17,0.59,13.8,Matches
41bd99ea,Simone Scuffet,it ITA,GK,Udinese,24,1996,1.0,2,1,0,0,0,1.7,0.19,-0.3,-0.26,8,17,47.1,19,5,52.6,39.1,9,77.8,48.6,26,0,0.0,0,0.00,5.7,Matches
343f753a,Luigi Sepe,it ITA,GK,Parma,29,1991,36.0,76,2,0,8,3,56.8,0.31,-16.2,-0.45,298,554,53.8,1165,182,38.1,34.4,274,40.1,36.5,619,16,2.6,24,0.67,13.9,Matches
0d422df7,Marco Silvestri,it ITA,GK,Hellas Verona,29,1991,34.0,42,6,1,6,2,36.6,0.24,-3.4,-0.10,191,679,28.1,694,77,63.5,43.1,266,89.5,58.0,444,9,2.0,20,0.61,12.4,Matches
10dc46f0,Salvatore Sirigu,it ITA,GK,Torino,33,1987,32.0,62,8,1,6,0,50.4,0.32,-11.6,-0.36,168,418,40.2,734,108,38.3,33.6,271,50.6,37.9,486,11,2.3,21,0.66,14.6,Matches
ab4449d6,Łukasz Skorupski,pl POL,GK,Bologna,29,1991,28.0,46,5,1,8,1,47.4,0.29,+2.4,+0.09,92,257,35.8,724,168,27.8,30.2,231,24.2,23.4,443,23,5.2,21,0.75,12.6,Matches
ac4003af,Marco Sportiello,it ITA,GK,Atalanta,28,1992,14.0,21,1,0,2,0,17.3,0.33,-3.7,-0.26,40,91,44.0,318,74,17.9,28.3,57,59.6,43.6,143,8,5.6,27,1.93,16.3,Matches
339fe0e8,Thomas Strakosha,al ALB,GK,Lazio,25,1995,9.0,14,2,0,1,0,12.8,0.29,-1.2,-0.14,50,90,55.6,287,49,29.6,29.3,57,8.8,23.6,119,4,3.4,5,0.56,14.2,Matches
01b8a2b2,Wojciech Szczęsny,pl POL,GK,Juventus,30,1990,29.7,32,4,0,4,2,29.8,0.25,-0.2,-0.01,76,149,51.0,836,132,15.6,26.5,179,10.6,22.0,399,12,3.0,37,1.24,16.2,Matches
b056e3da,Ciprian Tătărușanu,ro ROU,GK,Milan,34,1986,1.0,3,1,0,2,0,2.4,0.29,-0.6,-0.59,1,3,33.3,22,8,9.1,19.7,4,25.0,30.3,12,0,0.0,0,0.00,8.0,Matches
e1b0a70d,Pietro Terracciano,it ITA,GK,Fiorentina,30,1990,3.0,4,0,0,1,1,3.0,0.19,0.0,+0.01,28,66,42.4,56,10,64.3,45.9,32,93.8,59.6,52,2,3.8,1,0.33,11.1,Matches
96640846,Samir Ujkani,xk KVX,GK,Torino,32,1988,1.0,1,0,0,0,0,0.3,0.09,-0.7,-0.73,2,5,40.0,20,5,25.0,30.9,6,0.0,26.0,19,0,0.0,0,0.00,11.5,Matches
77d6fd4d,Guglielmo Vicario,it ITA,GK,Cagliari,23,1996,4.0,6,0,0,2,0,4.9,0.23,-1.1,-0.28,26,54,48.1,81,17,39.5,35.6,25,88.0,56.4,71,1,1.4,0,0.00,6.8,Matches
cc1a0c57,Jeroen Zoet,nl NED,GK,Spezia,29,1991,6.7,12,3,0,2,0,10.0,0.24,-2.0,-0.30,37,101,36.6,275,46,32.4,33.1,31,38.7,37.4,72,6,8.3,11,1.64,17.8,Matches
