id,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
565bf0da,David Abraham,ar ARG,DF,Eint Frankfurt,31,1986,25.6,0,7,1,14.3,0.27,0.04,0.00,0.00,19.2,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
1c08a3c8,Amir Abrashi,al ALB,MF,Freiburg,27,1990,9.4,0,5,0,0.0,0.53,0.00,0.00,,22.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
f71890f5,René Adler,de GER,GK,Mainz 05,32,1985,14.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
74ced675,Ailton,br BRA,"DF,MF",Stuttgart,22,1995,1.2,0,1,0,0.0,0.83,0.00,0.00,,15.0,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
89ac64a6,Manuel Akanji,ch SUI,DF,Dortmund,22,1995,10.0,0,5,2,40.0,0.50,0.20,0.00,0.00,20.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
debc2f28,Chadrac Akolo,cd COD,"MF,FW",Stuttgart,22,1995,12.2,5,32,15,46.9,2.61,1.23,0.16,0.33,18.0,0,0,1,4.7,4.0,0.12,+0.3,+1.0,Matches
6ec6fde0,Kevin Akpoguma,ng NGA,DF,Hoffenheim,22,1995,18.8,0,5,2,40.0,0.27,0.11,0.00,0.00,20.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
05439de2,David Alaba,at AUT,DF,Bayern Munich,25,1992,17.2,2,24,7,29.2,1.39,0.41,0.08,0.29,26.9,8,0,0,1.3,1.3,0.05,+0.7,+0.7,Matches
834d0be5,Lucas Alario,ar ARG,FW,Leverkusen,24,1992,17.2,9,56,20,35.7,3.25,1.16,0.14,0.40,13.1,1,1,2,10.5,8.9,0.16,-1.5,-0.9,Matches
d459281d,Miiko Albornoz,cl CHI,"DF,MF",Hannover 96,26,1990,7.8,0,4,1,25.0,0.51,0.13,0.00,0.00,16.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
77e84962,Thiago Alcántara,es ESP,"MF,FW",Bayern Munich,26,1991,13.9,2,24,7,29.2,1.73,0.51,0.08,0.29,19.9,1,0,0,2.5,2.5,0.11,-0.5,-0.5,Matches
2930c9d8,Stephan Ambrosius,gh GHA,DF,Hamburger SV,18,1998,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
555d5edd,Nadiem Amiri,de GER,MF,Hoffenheim,20,1996,19.4,2,44,16,36.4,2.27,0.83,0.05,0.13,20.7,1,0,0,2.9,2.9,0.07,-0.9,-0.9,Matches
5e66fa06,Waldemar Anton,de GER,"DF,MF",Hannover 96,21,1996,25.3,1,23,5,21.7,0.91,0.20,0.04,0.20,17.1,0,0,0,1.8,1.8,0.08,-0.8,-0.8,Matches
c311243f,Dennis Aogo,de GER,"MF,DF",Stuttgart,30,1987,21.7,0,15,1,6.7,0.69,0.05,0.00,0.00,22.2,2,0,0,1.3,1.3,0.09,-1.3,-1.3,Matches
56413b1f,Charles Aránguiz,cl CHI,MF,Leverkusen,28,1989,25.6,1,34,5,14.7,1.33,0.20,0.03,0.20,23.4,7,0,0,2.8,2.8,0.08,-1.8,-1.8,Matches
86e119e0,Maximilian Arnold,de GER,MF,Wolfsburg,23,1994,27.3,2,33,10,30.3,1.21,0.37,0.06,0.20,28.6,10,0,1,2.3,1.5,0.04,-0.3,+0.5,Matches
c21fb312,Jann-Fiete Arp,de GER,"FW,MF",Hamburger SV,17,2000,9.4,2,17,7,41.2,1.80,0.74,0.12,0.29,15.1,0,0,0,1.8,1.8,0.11,+0.2,+0.2,Matches
13ddc856,Takuma Asano,jp JPN,"FW,MF",Stuttgart,22,1994,8.0,1,17,4,23.5,2.12,0.50,0.06,0.25,14.3,0,0,0,1.7,1.7,0.10,-0.7,-0.7,Matches
e26fcca3,Santiago Ascacíbar,ar ARG,MF,Stuttgart,20,1997,26.5,0,11,2,18.2,0.42,0.08,0.00,0.00,26.7,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
dfc85b89,Simon Asta,de GER,MF,Augsburg,16,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
d5dd5f1f,Pierre-Emerick Aubameyang,ga GAB,FW,Dortmund,28,1989,15.7,13,54,23,42.6,3.43,1.46,0.19,0.43,12.5,0,3,4,16.2,13.0,0.26,-3.2,-3.0,Matches
97bfa797,Jean-Kévin Augustin,fr FRA,FW,RB Leipzig,20,1997,14.1,9,35,16,45.7,2.49,1.14,0.23,0.50,15.5,0,1,2,7.1,5.5,0.16,+1.9,+2.5,Matches
9fec8860,Ludwig Augustinsson,se SWE,"DF,FW",Werder Bremen,23,1994,28.1,1,24,6,25.0,0.85,0.21,0.04,0.17,18.0,1,0,0,1.2,1.2,0.05,-0.2,-0.2,Matches
