id,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
05ba9d7c,Tanguy Coulibaly,fr FRA,"FW,DF",Stuttgart,21,2001,3.6,12,9,9,1,2,5,12,41.7,7,10,0,10,3,15,0,0,Matches
8f325097,Nicolas Cozza,fr FRA,DF,Wolfsburg,23,1999,1.1,3,3,1,2,0,2,3,66.7,1,3,1,2,0,3,0,0,Matches
eac044ad,Moanes Dabbur,il ISR,FW,Hoffenheim,30,1992,10.4,11,8,4,5,2,3,9,33.3,6,8,0,8,5,16,0,0,Matches
dee3013b,Finn Dahmen,de GER,GK,Mainz 05,24,1998,8.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,Matches
db4ed67b,Mahmoud Dahoud,de GER,MF,Dortmund,26,1996,3.7,11,9,3,4,4,7,7,100.0,0,6,2,4,7,18,3,0,Matches
d3d77413,Muhammed Damar,de GER,MF,Hoffenheim,18,2004,1.8,6,3,1,2,3,1,2,50.0,1,3,0,3,0,6,0,0,Matches
41bff4fa,Márton Dárdai,de GER,"DF,MF",Hertha BSC,20,2002,10.5,17,8,9,8,0,9,18,50.0,9,14,9,5,11,28,45,1,Matches
3eb0f2df,Vladimír Darida,cz CZE,MF,Hertha BSC,31,1990,0.3,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,Matches
d781d855,Alphonso Davies,ca CAN,DF,Bayern Munich,21,2000,22.7,45,28,25,13,7,18,39,46.2,21,28,4,24,24,69,24,4,Matches
fe641c1a,Thomas Delaney,dk DEN,MF,Hoffenheim,30,1991,3.3,6,3,3,2,1,3,8,37.5,5,5,0,5,1,7,4,0,Matches
54b4dc4e,Kerem Demirbay,de GER,MF,Leverkusen,29,1993,17.2,36,18,16,17,3,18,34,52.9,16,26,6,20,16,52,11,0,Matches
ed79b7d3,Ermedin Demirović,ba BIH,"FW,MF",Augsburg,24,1998,26.3,31,14,9,12,10,9,22,40.9,13,31,4,27,14,45,37,0,Matches
7bf9400b,Sepp van den Berg,nl NED,DF,Schalke 04,20,2001,7.7,5,4,2,2,1,1,4,25.0,3,8,5,3,13,18,33,2,Matches
aeed5c06,Moussa Diaby,fr FRA,"FW,MF",Leverkusen,23,1999,30.0,14,8,4,8,2,7,14,50.0,7,8,0,8,5,19,3,0,Matches
fc62f087,Abdou Diallo,sn SEN,"DF,MF",RB Leipzig,26,1996,5.3,6,5,5,1,0,1,3,33.3,2,8,5,3,8,14,22,0,Matches
d82a310a,Justin Diehl,de GER,"MF,FW",Köln,17,2004,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
8779ddf8,Florian Dietz,de GER,FW,Köln,23,1998,4.4,2,1,0,2,0,1,4,25.0,3,4,1,3,0,2,2,0,Matches
95bb6ddc,Junior Dina Ebimbe,fr FRA,"DF,MF",Eint Frankfurt,21,2000,11.8,30,19,16,14,0,16,33,48.5,17,18,5,13,11,41,20,0,Matches
4ccd8957,Eren Dinkçi,de GER,"FW,MF",Werder Bremen,20,2001,2.6,5,5,2,1,2,2,6,33.3,4,2,0,2,0,5,2,0,Matches
d01bbb6f,Ritsu Doan,jp JPN,"MF,FW",Freiburg,24,1998,26.9,61,29,19,29,13,25,54,46.3,29,40,1,39,14,75,12,0,Matches
f67c9d29,Danilho Doekhi,nl NED,DF,Union Berlin,24,1998,24.6,38,23,21,17,0,14,26,53.8,12,27,12,15,29,67,93,0,Matches
cc83b74d,Kasper Dolberg,dk DEN,"FW,MF",Hoffenheim,24,1997,4.5,7,5,1,4,2,4,6,66.7,2,6,2,4,0,7,5,0,Matches
7f73bdf4,Niklas Dorsch,de GER,MF,Augsburg,24,1998,5.4,21,12,8,11,2,9,16,56.3,7,9,3,6,6,27,9,0,Matches
9a2e3a23,Dion Drena Beljo,hr CRO,FW,Augsburg,20,2002,12.5,7,6,3,2,2,2,13,15.4,11,15,2,13,1,8,14,0,Matches
809940aa,Dominick Drexler,de GER,"MF,FW",Schalke 04,32,1990,15.2,25,17,12,10,3,9,22,40.9,13,18,2,16,8,33,12,0,Matches
638a4d71,Marvin Ducksch,de GER,FW,Werder Bremen,28,1994,31.7,8,3,2,4,2,3,16,18.8,13,13,2,11,9,17,41,1,Matches
79ca3e23,Ondrej Duda,sk SVK,MF,Köln,27,1994,7.7,9,8,2,5,2,4,11,36.4,7,7,1,6,2,11,3,0,Matches
b06a7ae9,Julien Duranville,be BEL,MF,Dortmund,16,2006,0.3,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
beb882a8,Maximilian Eggestein,de GER,MF,Freiburg,25,1996,27.2,51,29,21,24,6,17,35,48.6,18,37,8,29,36,87,27,0,Matches
2f7fec15,Lilian Egloff,de GER,"MF,FW",Stuttgart,19,2002,2.7,12,10,4,5,3,4,6,66.7,2,2,0,2,1,13,1,0,Matches
76b2817e,Kingsley Ehizibue,nl NED,DF,Köln,27,1995,0.7,0,0,0,0,0,0,0,,0,1,0,1,2,2,1,0,Matches
943b9602,Julian Eitschberger,de GER,FW,Hertha BSC,18,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
e7f3e8a7,Chidera Ejuke,ng NGA,"FW,MF",Hertha BSC,24,1998,9.9,5,4,1,4,0,1,5,20.0,4,4,0,4,4,9,1,0,Matches
48035304,Nico Elvedi,ch SUI,DF,M'Gladbach,25,1996,31.4,46,24,32,12,2,27,41,65.9,14,31,16,15,35,81,149,3,Matches
c149016b,Wataru Endo,jp JPN,MF,Stuttgart,29,1993,32.5,70,37,30,31,9,38,85,44.7,47,44,6,38,26,96,63,0,Matches
554bcc91,Arne Engels,be BEL,MF,Augsburg,18,2003,16.0,20,9,9,10,1,8,19,42.1,11,17,5,12,15,35,12,1,Matches
3f6c3ae0,Tjark Ernst,de GER,GK,Hertha BSC,19,2003,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
56e6a1c9,Kimberly Ezekwem,de GER,DF,Freiburg,21,2001,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
1e43fad8,Ralf Fährmann,de GER,GK,Schalke 04,33,1988,11.4,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,10,2,Matches
677da306,Ohis Felix Uduokhai,de GER,DF,Augsburg,24,1997,16.1,30,20,14,13,3,15,29,51.7,14,27,14,13,29,59,61,1,Matches
3bb625ac,Edimilson Fernandes,ch SUI,DF,Mainz 05,26,1996,27.1,35,25,26,5,4,18,34,52.9,16,37,16,21,54,89,87,2,Matches
79f7302a,Kilian Fischer,de GER,"DF,FW",Wolfsburg,21,2000,5.6,9,6,3,4,2,6,11,54.5,5,6,0,6,5,14,18,0,Matches
a92ab7be,Mark Flekken,nl NED,GK,Freiburg,29,1993,34.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,9,5,Matches
9642c929,Florian Flick,de GER,MF,Schalke 04,22,2000,5.7,12,3,7,5,0,4,14,28.6,10,9,3,6,4,16,18,0,Matches
9a2e0ccc,Emil Forsberg,se SWE,"MF,FW",RB Leipzig,30,1991,16.5,16,11,1,8,7,6,20,30.0,14,25,2,23,3,19,7,0,Matches
76fa965f,Philipp Förster,de GER,MF,Bochum,27,1995,14.5,31,19,11,15,5,12,40,30.0,28,22,0,22,6,37,6,0,Matches
a9142dc3,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,24,1998,2.1,7,5,3,3,1,4,4,100.0,0,2,0,2,0,7,1,0,Matches
626fab5f,Raphael Framberger,de GER,"DF,FW",Augsburg,26,1995,2.0,10,6,6,4,0,3,5,60.0,2,2,1,1,2,12,5,0,Matches
697dc00a,Bartol Franjić,hr CRO,MF,Wolfsburg,22,2000,2.5,4,2,2,2,0,0,2,0.0,2,4,1,3,5,9,4,0,Matches
458e3479,Oscar Fraulo,dk DEN,"FW,MF",M'Gladbach,18,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
33182cb8,Michael Frey,ch SUI,FW,Schalke 04,28,1994,9.6,13,5,2,8,3,4,13,30.8,9,6,0,6,2,15,1,0,Matches
f86ad3f5,Marco Friedl,at AUT,DF,Werder Bremen,24,1998,28.8,62,46,40,22,0,41,68,60.3,27,46,17,29,58,120,127,1,Matches
b77f44a4,Marvin Friedrich,de GER,DF,M'Gladbach,26,1995,13.9,17,11,13,3,1,10,13,76.9,3,14,6,8,11,28,52,0,Matches
74f2e748,Jeremie Frimpong,nl NED,"DF,MF",Leverkusen,21,2000,30.1,53,27,22,26,5,23,44,52.3,21,24,3,21,16,69,40,0,Matches
0cf778df,Chris Führich,de GER,"FW,MF",Stuttgart,24,1998,20.9,36,14,15,14,7,24,44,54.5,20,29,2,27,7,43,13,0,Matches
4b96c347,Angelo Fulgini,fr FRA,MF,Mainz 05,25,1996,5.8,6,5,2,3,1,5,12,41.7,7,5,0,5,5,11,7,0,Matches
4f16405e,Niclas Füllkrug,de GER,FW,Werder Bremen,29,1993,27.5,9,4,0,6,3,3,13,23.1,10,13,4,9,1,10,24,0,Matches
f27680d9,Cristian Gamboa,cr CRC,DF,Bochum,32,1989,16.4,42,24,27,14,1,21,31,67.7,10,20,7,13,16,58,34,1,Matches
6c731625,Silvère Ganvoula M'Boussy,cg CGO,"FW,MF",Bochum,26,1996,2.7,2,2,0,1,1,0,0,,0,0,0,0,0,2,3,0,Matches
277be51d,Dario Gebuhr,de GER,DF,Eint Frankfurt,19,2003,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
37f606f0,Dennis Geiger,de GER,MF,Hoffenheim,24,1998,21.7,45,25,15,28,2,22,35,62.9,13,27,3,24,24,69,18,2,Matches
62ab9184,Yannick Gerhardt,de GER,MF,Wolfsburg,28,1994,20.7,29,15,10,11,8,12,30,40.0,18,26,5,21,7,36,24,0,Matches
7242b495,Niko Gießelmann,de GER,DF,Union Berlin,30,1991,14.5,21,11,9,9,3,13,31,41.9,18,17,5,12,9,30,28,0,Matches
17376543,Rafał Gikiewicz,pl POL,GK,Augsburg,34,1987,23.0,2,2,2,0,0,2,3,66.7,1,0,0,0,0,2,15,5,Matches
f521b80a,Matthias Ginter,de GER,DF,Freiburg,28,1994,34.0,43,20,29,12,2,26,40,65.0,14,40,24,16,35,78,153,3,Matches
88e357ef,Serge Gnabry,de GER,"FW,MF",Bayern Munich,27,1995,21.6,35,23,11,14,10,17,43,39.5,26,24,1,23,11,46,5,1,Matches
83b9c48f,Jacek Góralski,pl POL,MF,Bochum,29,1992,1.6,6,3,3,3,0,4,6,66.7,2,4,0,4,3,9,5,0,Matches
cc86b9a3,Leon Goretzka,de GER,MF,Bayern Munich,27,1995,19.2,43,24,21,16,6,27,48,56.3,21,40,3,37,30,73,32,0,Matches
9efa1d25,Mario Götze,de GER,MF,Eint Frankfurt,30,1992,30.4,42,25,13,22,7,14,47,29.8,33,25,0,25,13,55,12,0,Matches
1025db8e,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,31,1991,31.1,42,27,19,17,6,24,49,49.0,25,41,23,18,50,92,141,2,Matches
b8e740fb,Ryan Gravenberch,nl NED,MF,Bayern Munich,20,2002,6.4,17,8,4,10,3,7,13,53.8,6,9,1,8,9,26,10,0,Matches
8e235926,Michael Gregoritsch,at AUT,FW,Freiburg,28,1994,23.9,19,12,6,9,4,3,21,14.3,18,23,4,19,5,24,10,0,Matches
f9dfb7ae,Leo Greiml,at AUT,DF,Schalke 04,21,2001,4.0,10,5,4,5,1,5,12,41.7,7,7,3,4,3,13,16,0,Matches
54e4866f,Vincenzo Grifo,it ITA,"MF,FW",Freiburg,29,1993,26.8,29,16,6,15,8,13,31,41.9,18,18,1,17,19,48,19,0,Matches
37998008,Lennart Grill,de GER,GK,Union Berlin,23,1999,5.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,1,Matches
14a7af33,Christian Groß,de GER,MF,Werder Bremen,33,1989,21.0,56,25,20,34,2,29,60,48.3,31,20,5,15,23,79,38,1,Matches
ae9b998d,Brajan Gruda,de GER,MF,Mainz 05,18,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1fc4f3d1,Ilia Gruev,bg BUL,MF,Werder Bremen,22,2000,17.6,44,27,16,25,3,18,31,58.1,13,23,6,17,22,66,21,1,Matches
f2dd9a21,Carlos Gruezo,ec ECU,MF,Augsburg,27,1995,10.7,21,12,12,9,0,9,16,56.3,7,13,4,9,10,31,15,0,Matches
048a1cbc,Raphaël Guerreiro,pt POR,"DF,MF",Dortmund,28,1993,25.4,36,20,13,15,8,21,34,61.8,13,21,2,19,36,72,23,0,Matches
e6c43eec,Josuha Guilavogui,fr FRA,"DF,MF",Wolfsburg,31,1990,13.1,18,11,7,10,1,6,17,35.3,11,19,13,6,23,41,52,0,Matches
923f4dda,Sehrou Guirassy,gn GUI,FW,Stuttgart,26,1996,18.3,4,1,2,2,0,1,2,50.0,1,7,2,5,0,4,14,0,Matches
bcb2ccd8,Péter Gulácsi,hu HUN,GK,RB Leipzig,32,1990,6.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
25ab9c9c,Manuel Gulde,de GER,DF,Freiburg,31,1991,7.1,14,8,10,4,0,2,4,50.0,2,5,1,4,19,33,25,0,Matches
1df0c0b9,Robert Gumny,pl POL,DF,Augsburg,24,1998,22.4,34,24,13,15,6,11,27,40.7,16,21,7,14,26,60,62,1,Matches
8593f88c,Christian Günter,de GER,"DF,MF",Freiburg,29,1993,30.5,29,21,18,9,2,13,43,30.2,30,22,4,18,16,45,41,0,Matches
5ad50391,Joško Gvardiol,hr CRO,DF,RB Leipzig,20,2002,24.1,23,17,15,8,0,9,22,40.9,13,34,17,17,34,57,76,1,Matches
70dcf94d,Janik Haberer,de GER,MF,Union Berlin,28,1994,24.3,29,17,8,18,3,17,48,35.4,31,35,2,33,14,43,25,0,Matches
