id,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
c2304da8,Hatem Abd Elhamed,il ISR,DF,sct Celtic,28,1991,3.8,207,161,45,2,0,1,8,43,0,0,0,0,147,1,2,Matches
db265666,Araz Abdullayev,az AZE,"MF,FW",az Qarabağ Ağdam,27,1992,1.6,49,41,8,2,0,1,11,0,4,2,2,0,38,0,1,Matches
4c07f0e8,Anicet Abel,mg MAD,MF,bg Ludogorets,29,1990,6.3,237,226,10,9,0,3,2,1,0,0,0,0,202,1,5,Matches
8c6239f2,Myenty Abena,sr SUR,DF,sk Slovan Bratislava,24,1994,6.0,126,125,1,1,0,0,1,0,0,0,0,0,110,0,1,Matches
469d3d84,Charles Abi,fr FRA,"FW,MF",fr Saint-Étienne,19,2000,0.4,8,8,0,0,0,0,1,0,0,0,0,0,7,0,0,Matches
8bc373ea,Pape Abou Cissé,sn SEN,DF,gr Olympiacos,23,1995,3.0,139,138,1,1,0,2,0,0,0,0,0,0,114,0,0,Matches
8637e09a,Vincent Aboubakar,cm CMR,FW,pt Porto,27,1992,1.0,32,31,1,0,0,1,0,0,0,0,0,0,27,0,0,Matches
c2a6033c,Zakaria Aboukhlal,ma MAR,FW,nl AZ Alkmaar,19,2000,0.2,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches
565bf0da,David Abraham,ar ARG,DF,de Eint Frankfurt,33,1986,9.0,423,398,24,5,0,3,3,19,0,0,0,0,340,1,6,Matches
b96b595c,Francesco Acerbi,it ITA,DF,it Lazio,31,1988,6.0,424,393,29,13,0,6,7,16,0,0,0,0,360,2,2,Matches
81442ecb,Marcos Acuña,ar ARG,DF,pt Sporting CP,27,1991,6.1,372,290,82,11,0,3,42,56,15,4,11,0,275,0,4,Matches
884a8908,Samuel Adegbenro,ng NGA,FW,no Rosenborg,23,1995,5.4,84,77,5,1,0,0,13,4,0,0,0,0,46,2,4,Matches
3ed84b2c,Bobby Adekanye,nl NED,FW,it Lazio,20,1999,1.1,33,33,0,0,0,0,0,0,0,0,0,0,26,0,0,Matches
b3c14bff,Kemal Ademi,ch SUI,FW,ch Basel,23,1996,3.5,61,58,3,0,0,0,2,0,0,0,0,0,34,0,2,Matches
501055d8,Karim Adeyemi,de GER,MF,at RB Salzburg,17,2002,0.5,16,16,0,0,0,0,0,0,0,0,0,0,10,0,2,Matches
f9c927de,Michel Aebischer,ch SUI,MF,ch Young Boys,22,1997,5.2,249,220,28,10,0,5,22,0,18,6,10,0,176,1,5,Matches
5e9fa5c9,Mikel Agu,ng NGA,MF,pt Vitória,26,1993,4.8,169,159,10,8,0,2,0,0,0,0,0,0,132,0,0,Matches
eab957a3,Anel Ahmedhodzic,ba BIH,DF,se Malmö,20,1999,2.0,125,121,4,4,0,0,0,0,0,0,0,0,106,0,2,Matches
48b28bfd,Jean-Eudes Aholou,ci CIV,MF,fr Saint-Étienne,25,1994,2.7,106,104,2,2,0,2,0,0,0,0,0,0,87,0,3,Matches
74ced675,Ailton,br BRA,DF,az Qarabağ Ağdam,24,1995,6.0,328,245,83,11,0,3,13,72,0,0,0,0,229,0,12,Matches
a8c0acb7,Kristoffer Ajer,no NOR,DF,sct Celtic,21,1998,7.5,412,398,12,7,0,9,1,5,0,0,0,0,338,2,4,Matches
e0d3e18d,Ilzat Akhmetov,ru RUS,MF,ru CSKA Moscow,21,1997,3.9,209,206,3,3,2,4,4,0,0,0,0,0,181,0,1,Matches
