id,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
3d13d9e4,Erik Botheim,no NOR,FW,no Rosenborg,17,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
cd0ecf81,Mattia Bottani,ch SUI,"FW,MF",ch Lugano,26,1991,4.9,154,146,8,0,1,1,12,2,2,0,2,0,119,0,3,Matches
0d077b88,Mehdi Bourabia,ma MAR,MF,tr Konyaspor,25,1991,6.0,337,315,16,12,1,14,13,0,4,4,0,0,231,6,8,Matches
1771f2c1,Eneko Bóveda,es ESP,DF,es Athletic Club,28,1988,1.5,99,72,27,5,0,0,5,22,0,0,0,0,83,0,1,Matches
1e064bfb,Denys Boyko,ua UKR,GK,ua Dynamo Kyiv,29,1988,4.0,108,60,47,16,0,0,0,0,0,0,0,0,56,1,0,Matches
605873e1,Filip Bradarić,hr CRO,MF,hr Rijeka,25,1992,5.0,272,259,9,9,2,3,2,0,0,0,0,0,222,4,4,Matches
8d3bca49,Vladica Brdarovski,mk MKD,DF,mk FK Vardar,27,1990,0.5,23,19,4,2,0,0,2,2,0,0,0,0,17,0,0,Matches
93b0fa3c,Josip Brezovec,hr CRO,MF,md Sheriff Tiraspol,31,1986,4.6,204,153,50,17,4,4,53,5,28,16,11,0,113,1,9,Matches
43309491,Nathan Broadhead,wls WAL,FW,eng Everton,19,1998,0.1,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches
6503ae16,Jorge Broun,ar ARG,GK,bg Ludogorets,31,1986,4.0,119,78,40,13,0,2,0,0,0,0,0,0,76,1,0,Matches
0be28faf,Scott Brown,sct SCO,MF,sct Celtic,32,1985,2.0,145,140,5,5,0,0,1,0,0,0,0,0,129,0,2,Matches
60963682,Vladimir Brown,il ISR,"MF,DF",il Be'er Sheva,28,1989,2.9,123,119,4,4,0,5,1,0,0,0,0,0,110,0,0,Matches
5caa62a7,Bruma,pt POR,"MF,FW",de RB Leipzig,22,1994,5.5,247,223,20,3,3,1,2,16,1,0,0,0,192,4,11,Matches
16952f65,Thomas Bruns,nl NED,MF,nl Vitesse,25,1992,4.8,238,199,39,13,1,4,22,6,15,6,7,0,185,0,7,Matches
2196d7d2,Constantin Budescu,ro ROU,MF,ro FCSB,28,1989,6.1,279,231,44,20,4,13,41,3,19,15,0,0,174,4,17,Matches
6b8b53d7,Johannes Bühler,de GER,FW,de Hoffenheim,20,1997,0.2,13,12,1,0,0,0,0,1,0,0,0,0,9,0,0,Matches
4c54b6ec,Jurica Buljat,hr CRO,DF,by BATE Borisov,30,1986,1.0,42,42,0,0,0,1,0,0,0,0,0,0,27,0,0,Matches
44f050bc,Mykyta Burda,ua UKR,DF,ua Dynamo Kyiv,22,1995,2.0,68,67,1,1,0,2,0,0,0,0,0,0,60,0,0,Matches
70a9cba5,Mick van Buren,nl NED,"FW,MF",cz Slavia Prague,24,1992,1.2,52,51,1,0,0,1,5,0,1,0,1,0,37,0,2,Matches
794e2914,Marco Bürki,ch SUI,DF,ch Young Boys,24,1993,2.0,112,102,9,3,0,1,1,6,0,0,0,0,88,1,3,Matches
9d12e142,Roman Bürki,ch SUI,GK,de Dortmund,26,1990,4.0,179,126,53,19,0,1,0,0,0,0,0,0,114,0,0,Matches
8746d5d0,Patrick Burner,mq MTQ,"DF,MF",fr Nice,21,1996,4.4,278,247,31,6,0,0,4,25,0,0,0,0,236,0,3,Matches
eb2b33aa,Heorhiy Bushchan,ua UKR,GK,ua Dynamo Kyiv,23,1994,3.0,,,,,,,,,,,,,,,,Matches
a44f7c60,Alexander Büttner,nl NED,DF,nl Vitesse,28,1989,3.0,174,117,56,11,0,2,18,42,3,0,3,0,127,1,5,Matches
b8814868,Vitaliy Buyalskyi,ua UKR,MF,ua Dynamo Kyiv,24,1993,8.7,268,259,7,5,2,7,4,2,0,0,0,0,213,2,5,Matches
e94d79e3,Martín Cáceres,uy URU,DF,it Lazio,30,1987,1.3,83,76,7,7,0,0,1,0,0,0,0,0,68,0,3,Matches
038aa94a,Júnior Caiçara,br BRA,DF,tr Başakşehir,28,1989,6.0,429,334,94,13,1,1,19,81,0,0,0,0,351,1,15,Matches
93b891d1,Felipe Caicedo,ec ECU,FW,it Lazio,28,1988,5.8,123,118,4,1,1,0,1,0,0,0,0,0,100,1,2,Matches
