id,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
5c2b4f07,Serge Aurier,ci CIV,DF,Tottenham,25,1992,8,564,71,16.5,6.3,6,81,4,2,40,11,2.25,12,9,+3,+0.48,-0.31,9.8,7.5,+2.3,+0.37,+0.20,Matches
8d228291,Charlie Austin,eng ENG,FW,Southampton,29,1989,25,983,39,28.7,10.9,11,67,0,14,18,10,0.80,11,17,-6,-0.55,-0.03,12.5,17.0,-4.4,-0.41,-0.27,Matches
da052c14,Jordan Ayew,gh GHA,FW,Crystal Palace,26,1991,20,1181,59,34.5,13.1,14,80,3,6,10,16,1.40,15,13,+2,+0.15,+0.31,14.0,15.5,-1.5,-0.11,-0.07,Matches
fd5888a0,Floyd Ayité,tg TOG,"FW,MF",Fulham,29,1988,16,476,30,13.9,5.3,3,79,1,13,18,11,0.69,3,13,-10,-1.89,-0.76,5.1,10.3,-5.2,-0.99,-0.33,Matches
53cad200,César Azpilicueta,es ESP,DF,Chelsea,28,1989,38,3402,90,99.5,37.8,38,90,37,0,,0,1.89,63,39,+24,+0.63,+0.63,58.5,36.1,+22.4,+0.59,+1.75,Matches
6438d426,Ryan Babel,nl NED,"FW,MF",Fulham,31,1986,16,1251,78,36.6,13.9,15,82,5,1,25,0,0.75,14,26,-12,-0.86,+0.59,17.6,25.5,-7.9,-0.57,+0.22,Matches
aaf1bf05,Juninho Bacuna,cw CUW,"MF,DF",Huddersfield,20,1997,21,1412,67,41.3,15.7,16,82,9,5,21,5,0.38,9,37,-28,-1.78,-0.62,11.2,28.4,-17.3,-1.10,-0.43,Matches
9dc69d38,Leandro Bacuna,cw CUW,MF,Cardiff City,26,1991,11,561,51,16.4,6.2,4,92,4,7,28,3,1.36,7,14,-7,-1.12,-0.24,8.1,9.4,-1.4,-0.22,+0.34,Matches
a1232f4e,Eric Bailly,ci CIV,DF,Manchester Utd,24,1994,12,638,53,18.7,7.1,8,78,5,4,5,9,2.17,14,13,+1,+0.14,-0.18,10.0,10.4,-0.3,-0.05,-0.41,Matches
b18095b6,Leighton Baines,eng ENG,DF,Everton,33,1984,6,375,63,11.0,4.2,5,72,3,1,14,25,1.50,8,6,+2,+0.48,+0.30,4.9,6.2,-1.3,-0.32,-0.48,Matches
3626f7d9,Fabián Balbuena,py PAR,DF,West Ham,26,1991,23,2013,88,58.9,22.4,23,88,22,0,,4,1.35,33,32,+1,+0.04,+0.30,30.0,33.9,-3.9,-0.17,+0.49,Matches
78e68b4d,Leon Balogun,ng NGA,DF,Brighton,30,1988,8,594,74,17.4,6.6,5,91,5,3,47,18,1.25,7,10,-3,-0.45,+0.25,5.9,8.7,-2.7,-0.41,+0.26,Matches
5534217d,Sol Bamba,ci CIV,DF,Cardiff City,33,1985,28,2474,88,72.3,27.5,28,88,27,0,,1,0.89,25,52,-27,-0.98,-0.22,30.2,42.7,-12.5,-0.45,+0.18,Matches
1ae30132,Phil Bardsley,sct SCO,DF,Burnley,33,1985,19,1670,88,48.8,18.6,19,88,17,0,,12,1.26,22,27,-5,-0.27,+0.66,23.8,28.0,-4.2,-0.23,+0.47,Matches
3a24769f,Ross Barkley,eng ENG,MF,Chelsea,24,1993,27,1245,46,36.4,13.8,13,75,3,14,19,9,2.00,28,13,+15,+1.08,+0.71,23.8,10.9,+12.9,+0.93,+0.54,Matches
2691c772,Ashley Barnes,eng ENG,FW,Burnley,28,1989,37,2388,65,69.8,26.5,26,85,16,11,17,1,1.00,35,41,-6,-0.23,+1.26,34.9,39.2,-4.4,-0.16,+1.00,Matches
3ea50f67,Harvey Barnes,eng ENG,"MF,FW",Leicester City,20,1997,16,1004,63,29.4,11.2,11,79,3,5,27,1,1.25,19,16,+3,+0.27,+0.27,21.0,11.2,+9.8,+0.87,+0.91,Matches
6a189491,Antonio Barreca,it ITA,DF,Newcastle Utd,23,1995,1,5,5,0.1,0.1,0,,0,1,4,2,0.00,0,0,0,0.00,+0.16,0.0,0.2,-0.2,-2.81,-2.44,Matches
2973d8ff,Michy Batshuayi,be BEL,FW,Crystal Palace,24,1993,11,750,68,21.9,8.3,9,79,1,2,19,3,2.00,18,11,+7,+0.84,+1.14,12.4,9.6,+2.8,+0.34,+0.51,Matches
4115ce4e,Jan Bednarek,pl POL,DF,Southampton,22,1996,25,2151,86,62.9,23.9,24,88,23,1,35,1,1.20,32,37,-5,-0.21,+0.85,28.8,34.1,-5.2,-0.22,-0.01,Matches
7b4de647,Asmir Begović,ba BIH,GK,Bournemouth,31,1987,24,2160,90,63.2,24.0,24,90,24,0,,12,1.13,32,47,-15,-0.62,-0.70,32.4,35.7,-3.2,-0.14,-0.09,Matches
f874dd44,Héctor Bellerín,es ESP,DF,Arsenal,23,1995,19,1533,81,44.8,17.0,18,84,15,1,21,0,1.95,36,21,+15,+0.88,+0.55,24.7,20.4,+4.3,+0.25,+0.18,Matches
dc936144,Joe Bennett,eng ENG,DF,Cardiff City,28,1990,30,2639,88,77.2,29.3,30,88,28,0,,7,0.83,25,50,-25,-0.85,+0.30,32.7,49.1,-16.5,-0.56,-0.26,Matches
0bad4516,Ryan Bennett,eng ENG,DF,Wolves,28,1990,34,3060,90,89.5,34.0,34,90,34,0,,2,1.65,44,38,+6,+0.18,+1.43,49.5,36.5,+13.0,+0.38,+1.12,Matches
bf3aeb61,Josh Benson,eng ENG,MF,Burnley,18,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
ab070c55,Christian Benteke,be BEL,FW,Crystal Palace,27,1990,16,814,51,23.8,9.0,9,80,3,7,14,4,1.25,11,13,-2,-0.22,-0.22,12.5,15.1,-2.6,-0.29,-0.29,Matches
f72293fc,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,27,1990,29,1752,60,51.2,19.5,19,82,13,10,19,2,1.00,24,39,-15,-0.77,-0.34,23.8,33.9,-10.1,-0.52,-0.11,Matches
ab4b3e35,Bernard,br BRA,"FW,MF",Everton,25,1992,34,2116,62,61.9,23.5,25,77,4,9,21,1,1.44,29,19,+10,+0.43,+0.56,28.9,26.6,+2.3,+0.10,-0.02,Matches
17370b95,Bernardo,br BRA,DF,Brighton,23,1995,22,1752,80,51.2,19.5,19,89,18,3,19,12,1.09,17,29,-12,-0.62,+0.09,16.5,23.6,-7.1,-0.37,+0.54,Matches
01226327,Ryan Bertrand,eng ENG,DF,Southampton,28,1989,24,2160,90,63.2,24.0,24,90,24,0,,1,0.96,26,42,-16,-0.67,-0.38,32.1,34.2,-2.1,-0.09,+0.34,Matches
0d85a4e8,Marcus Bettinelli,eng ENG,GK,Fulham,26,1992,7,630,90,18.4,7.0,7,90,7,0,,15,0.71,10,20,-10,-1.43,-0.24,7.6,15.4,-7.8,-1.11,-0.50,Matches
d328a254,Philip Billing,dk DEN,MF,Huddersfield,22,1996,27,2188,81,64.0,24.3,25,85,19,2,28,1,0.52,15,43,-28,-1.15,+0.75,17.5,34.2,-16.6,-0.68,+0.45,Matches
6c203af0,Yves Bissouma,ml MLI,MF,Brighton,21,1996,28,1774,63,51.9,19.7,17,88,11,11,26,6,0.93,16,32,-16,-0.81,-0.32,16.9,30.8,-13.8,-0.70,-0.16,Matches
a4ac4b8f,Willy Boly,ci CIV,DF,Wolves,27,1991,36,3167,88,92.6,35.2,36,88,34,0,,0,1.42,40,41,-1,-0.03,-0.74,47.9,38.0,+9.9,+0.28,+0.23,Matches
da23d58d,Léo Bonatini,br BRA,FW,Wolves,24,1994,7,135,19,3.9,1.5,0,,0,7,18,12,1.43,4,0,+4,+2.67,+2.75,5.1,0.8,+4.2,+2.83,+2.67,Matches
cfd5e123,Gaëtan Bong,cm CMR,DF,Brighton,30,1988,22,1808,82,52.9,20.1,19,90,19,3,32,16,0.77,18,34,-16,-0.80,-0.29,19.8,38.2,-18.4,-0.91,-0.61,Matches
34ccf6fa,Artur Boruc,pl POL,GK,Bournemouth,38,1980,12,1080,90,31.6,12.0,12,90,12,0,,26,1.25,20,18,+2,+0.17,+0.78,17.5,17.9,-0.4,-0.03,+0.10,Matches
96bb8cc2,Robbie Brady,ie IRL,MF,Burnley,26,1992,16,720,45,21.1,8.0,6,85,2,10,21,5,0.69,8,17,-9,-1.13,-0.66,11.1,13.2,-2.1,-0.26,+0.26,Matches
10072610,Claudio Bravo,cl CHI,GK,Manchester City,35,1983,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
356a9a62,Miguel Britos,uy URU,DF,Watford,33,1985,3,185,62,5.4,2.1,2,86,1,1,13,9,0.33,2,5,-3,-1.46,-1.35,1.6,4.5,-3.0,-1.44,-1.22,Matches
dc4cae05,David Brooks,wls WAL,"MF,FW",Bournemouth,21,1997,30,2261,75,66.1,25.1,29,77,10,1,18,3,1.37,41,41,0,0.00,+1.09,36.0,35.2,+0.8,+0.03,+0.40,Matches
c4e180f0,Tyias Browning,cn CHN,DF,Everton,24,1994,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
78803d03,Bruno,es ESP,DF,Brighton,37,1980,14,1131,81,33.1,12.6,14,81,9,0,,9,1.14,10,17,-7,-0.56,+0.15,11.2,19.1,-7.9,-0.63,0.00,Matches
af69e7f0,Joe Bryan,eng ENG,"DF,MF",Fulham,24,1993,28,2345,84,68.6,26.1,27,86,21,1,13,4,0.75,22,53,-31,-1.19,+0.15,28.3,46.4,-18.1,-0.70,+0.03,Matches
b2d31e83,Dan Burn,eng ENG,DF,Brighton,26,1992,0,,,,,0,,0,0,,14,,,,,,,,,,,,Matches
b170cfa2,Matt Butcher,eng ENG,MF,Bournemouth,21,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
e608ed4c,David Button,eng ENG,GK,Brighton,29,1989,4,360,90,10.5,4.0,4,90,4,0,,25,1.00,4,5,-1,-0.25,+0.46,2.9,5.9,-3.0,-0.75,-0.13,Matches
a179d516,Willy Caballero,ar ARG,GK,Chelsea,36,1981,2,180,90,5.3,2.0,2,90,2,0,,36,2.00,2,0,+2,+1.00,+0.39,2.1,1.0,+1.1,+0.56,-0.03,Matches
7914b9fe,Gary Cahill,eng ENG,DF,Chelsea,32,1985,2,24,12,0.7,0.3,0,,0,2,11,8,2.00,0,0,0,0.00,-0.64,0.5,0.3,+0.2,+0.60,+0.02,Matches
a8748947,Tom Cairney,sct SCO,"MF,FW",Fulham,27,1991,31,2194,71,64.2,24.4,24,82,13,7,32,1,0.68,22,51,-29,-1.19,+0.13,24.7,40.5,-15.9,-0.65,+0.16,Matches
59e6e5bf,Dominic Calvert-Lewin,eng ENG,FW,Everton,21,1997,35,1784,51,52.2,19.8,19,85,13,16,11,2,1.40,29,26,+3,+0.15,-0.12,27.5,21.7,+5.8,+0.29,+0.40,Matches
91b43c98,Rafael Camacho,pt POR,DF,Liverpool,18,2000,1,1,1,0.0,0.0,0,,0,1,0,7,3.00,0,1,-1,-90.00,-91.79,0.0,0.1,-0.1,-7.87,-9.05,Matches
b2d03887,Víctor Camarasa,es ESP,MF,Cardiff City,24,1994,32,2569,80,75.1,28.5,31,83,20,1,7,1,0.88,25,53,-28,-0.98,-0.24,28.0,46.3,-18.3,-0.64,-0.56,Matches
5acc4a10,Étienne Capoue,fr FRA,MF,Watford,30,1988,33,2944,89,86.1,32.7,33,89,30,0,,0,1.36,44,48,-4,-0.12,+0.44,39.9,49.3,-9.4,-0.29,0.00,Matches
b581987a,Andy Carroll,eng ENG,FW,West Ham,29,1989,12,461,38,13.5,5.1,3,69,1,9,28,4,1.42,4,7,-3,-0.59,-0.59,5.9,9.8,-3.9,-0.75,-0.43,Matches
711a6e59,Lewis Cass,eng ENG,DF,Newcastle Utd,18,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
e28868f3,Jonny Castro,es ESP,"DF,MF",Wolves,24,1994,33,2771,84,81.0,30.8,32,86,22,1,14,1,1.45,37,39,-2,-0.06,-0.48,39.1,34.3,+4.8,+0.16,-0.57,Matches
89e4b358,Craig Cathcart,nir NIR,DF,Watford,29,1989,36,3096,86,90.5,34.4,35,88,31,1,8,1,1.36,49,54,-5,-0.15,+0.41,44.4,52.9,-8.5,-0.25,+0.44,Matches
979b811d,Ivan Cavaleiro,pt POR,"FW,MF",Wolves,24,1993,23,693,30,20.3,7.7,6,68,0,17,17,9,1.48,10,11,-1,-0.13,-0.20,11.4,9.0,+2.4,+0.31,+0.06,Matches
71672fa0,Petr Čech,cz CZE,GK,Arsenal,36,1982,7,584,83,17.1,6.5,7,83,6,0,,29,2.14,12,9,+3,+0.46,-0.14,8.4,7.6,+0.8,+0.12,-0.04,Matches
422862ea,Nathaniel Chalobah,eng ENG,MF,Watford,23,1994,9,270,30,7.9,3.0,3,75,1,6,8,11,1.22,1,7,-6,-2.00,-1.97,3.0,5.5,-2.5,-0.82,-0.57,Matches
dc6f5bdd,Calum Chambers,eng ENG,"MF,DF",Fulham,23,1995,31,2588,83,75.7,28.8,29,89,28,2,11,2,0.84,26,52,-26,-0.90,+1.37,33.2,45.7,-12.5,-0.43,+1.12,Matches
d2424d1b,Ben Chilwell,eng ENG,DF,Leicester City,21,1996,36,3240,90,94.7,36.0,36,90,36,0,,0,1.44,50,43,+7,+0.19,+2.19,50.3,41.5,+8.8,+0.24,+0.26,Matches
2696b6a9,Tahith Chong,nl NED,FW,Manchester Utd,18,1999,2,38,19,1.1,0.4,0,,0,2,18,1,2.00,0,1,-1,-2.37,-2.69,1.2,0.5,+0.7,+1.72,+1.45,Matches
7d2d3329,Hamza Choudhury,eng ENG,MF,Leicester City,20,1997,9,595,66,17.4,6.6,7,82,4,2,9,4,1.89,5,4,+1,+0.15,+0.09,6.0,9.4,-3.3,-0.50,-0.89,Matches
1cb49278,Andreas Christensen,dk DEN,DF,Chelsea,22,1996,8,617,77,18.0,6.9,6,90,6,2,38,22,1.75,16,7,+9,+1.31,+0.83,13.0,5.6,+7.4,+1.08,+0.60,Matches
7eb67dad,Cyrus Christie,ie IRL,"DF,MF",Fulham,25,1992,28,1948,70,57.0,21.6,19,85,15,9,36,10,0.75,17,42,-25,-1.16,+0.19,22.0,37.3,-15.3,-0.71,0.00,Matches
be4fede9,Ibrahima Cissé,gn GUI,MF,Fulham,24,1994,3,88,29,2.6,1.0,1,62,0,2,13,8,0.00,0,4,-4,-4.09,-2.93,0.7,4.8,-4.1,-4.18,-3.56,Matches
2b91cf8e,Ciaran Clark,ie IRL,DF,Newcastle Utd,28,1989,11,858,78,25.1,9.5,9,89,8,2,29,9,0.91,9,15,-6,-0.63,-0.63,7.7,14.7,-7.0,-0.73,-0.47,Matches
6cdd8245,Tom Cleverley,eng ENG,MF,Watford,28,1989,13,478,37,14.0,5.3,4,86,3,9,15,2,1.62,6,7,-1,-0.19,0.00,5.7,12.7,-7.0,-1.31,-1.19,Matches
0442183b,Nathaniel Clyne,eng ENG,DF,Bournemouth,27,1991,14,1143,82,33.4,12.7,13,84,9,1,46,1,1.07,18,25,-7,-0.55,-0.27,16.2,19.0,-2.8,-0.22,-0.18,Matches
0442183b,Nathaniel Clyne,eng ENG,DF,Liverpool,27,1991,4,111,28,3.2,1.2,1,93,1,3,6,2,3.00,4,1,+3,+2.43,+0.69,4.0,1.2,+2.8,+2.31,+1.17,Matches
2928dca2,Conor Coady,eng ENG,DF,Wolves,25,1993,38,3420,90,100.0,38.0,38,90,38,0,,0,1.50,47,46,+1,+0.03,,52.1,42.1,+10.1,+0.26,,Matches
b73e459a,Joel Coleman,eng ENG,GK,Huddersfield,22,1995,1,90,90,2.6,1.0,1,90,1,0,,7,1.00,1,1,0,0.00,+1.46,0.7,0.6,+0.1,+0.11,+0.98,Matches
0420d84f,Séamus Coleman,ie IRL,DF,Everton,29,1988,29,2558,88,74.8,28.4,29,88,27,0,,3,1.62,43,30,+13,+0.46,+0.98,37.3,34.4,+2.9,+0.10,0.00,Matches
2797fc1d,Matthew Connolly,eng ENG,DF,Cardiff City,30,1987,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2afc7272,Lewis Cook,eng ENG,MF,Bournemouth,21,1997,13,723,56,21.1,8.0,8,85,5,5,9,2,1.54,15,10,+5,+0.62,+1.26,13.1,12.4,+0.7,+0.09,+0.24,Matches
3e5e4e63,Steve Cook,eng ENG,DF,Bournemouth,27,1991,31,2786,90,81.5,31.0,31,90,30,0,,0,1.29,48,56,-8,-0.26,+0.59,44.4,47.8,-3.5,-0.11,-0.05,Matches
74e12f1e,Jack Cork,eng ENG,MF,Burnley,29,1989,37,3312,90,96.8,36.8,37,90,36,0,,0,1.08,43,63,-20,-0.54,+1.96,43.2,58.9,-15.7,-0.43,+1.23,Matches
f13d02a6,Hélder Costa,ao ANG,"FW,MF",Wolves,24,1994,25,1341,54,39.2,14.9,16,72,2,9,21,13,1.32,16,19,-3,-0.20,-0.37,18.6,14.0,+4.5,+0.30,+0.07,Matches
a5ca9127,Conor Coventry,ie IRL,MF,West Ham,18,2000,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
4f974391,Aaron Cresswell,eng ENG,DF,West Ham,28,1989,20,1589,79,46.5,17.7,18,85,16,2,30,7,1.30,21,26,-5,-0.28,-0.38,19.7,25.2,-5.5,-0.31,+0.12,Matches
73d9bdc7,Peter Crouch,eng ENG,FW,Burnley,37,1981,6,92,15,2.7,1.0,0,,0,6,14,3,0.17,3,3,0,0.00,+0.62,4.2,2.0,+2.2,+2.16,+2.70,Matches
dc10b26c,Greg Cunningham,ie IRL,DF,Cardiff City,27,1991,7,630,90,18.4,7.0,7,90,7,0,,20,0.86,5,17,-12,-1.71,-0.97,7.9,11.0,-3.1,-0.44,+0.08,Matches
d9565625,Diogo Dalot,pt POR,"DF,FW",Manchester Utd,19,1999,16,1013,63,29.6,11.3,12,79,6,4,18,6,1.69,21,18,+3,+0.27,-0.03,20.1,16.9,+3.2,+0.28,0.00,Matches
03e48abb,Matty Daly,eng ENG,MF,Huddersfield,17,2001,2,75,38,2.2,0.8,0,,0,2,37,6,0.50,1,1,0,0.00,+1.45,0.9,1.0,-0.1,-0.09,+0.77,Matches
074d8166,Loïc Damour,fr FRA,MF,Cardiff City,27,1991,2,23,12,0.7,0.3,0,,0,2,11,2,1.50,2,2,0,0.00,+0.93,1.0,1.2,-0.2,-0.69,-0.19,Matches
7d675f6f,Joe Daniel Tupper,eng ENG,GK,Crystal Palace,20,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
9d107085,Charlie Daniels,eng ENG,DF,Bournemouth,31,1986,21,1585,75,46.3,17.6,17,88,15,4,24,4,1.29,25,34,-9,-0.51,-0.27,21.1,25.0,-3.9,-0.22,-0.22,Matches
94b2001f,Danilo,br BRA,DF,Manchester City,27,1991,11,807,73,23.6,9.0,9,89,8,2,2,15,2.45,19,7,+12,+1.34,-0.73,20.2,6.2,+14.0,+1.56,-0.01,Matches
52105203,Scott Dann,eng ENG,DF,Crystal Palace,31,1987,10,663,66,19.4,7.4,7,90,7,3,10,9,2.00,16,10,+6,+0.81,+1.08,10.5,11.0,-0.5,-0.07,0.00,Matches
cde3309f,Karl Darlow,eng ENG,GK,Newcastle Utd,27,1990,0,,,,,0,,0,0,,23,,,,,,,,,,,,Matches
96e0490d,Matteo Darmian,it ITA,DF,Manchester Utd,28,1989,6,443,74,13.0,4.9,5,89,4,1,0,10,1.33,5,8,-3,-0.61,-1.03,4.7,7.1,-2.4,-0.49,-0.89,Matches
44781702,Ben Davies,wls WAL,DF,Tottenham,25,1993,27,1844,68,53.9,20.5,20,90,18,7,7,7,1.70,36,26,+10,+0.49,-0.54,29.5,23.8,+5.6,+0.28,+0.15,Matches
9228b07c,Tom Davies,eng ENG,MF,Everton,20,1998,16,980,61,28.7,10.9,10,89,9,6,16,20,1.63,13,19,-6,-0.55,-1.07,11.2,14.6,-3.4,-0.31,-0.59,Matches
cf15bbb1,Steven Davis,nir NIR,MF,Southampton,33,1985,3,98,33,2.9,1.1,1,92,1,2,3,7,0.67,1,4,-3,-2.76,-2.29,1.8,2.4,-0.6,-0.56,-0.36,Matches
e46012d4,Kevin De Bruyne,be BEL,MF,Manchester City,27,1991,19,975,51,28.5,10.8,11,74,4,8,21,1,2.53,28,3,+25,+2.31,+0.58,24.8,6.2,+18.6,+1.72,+0.21,Matches
82e34b69,Troy Deeney,eng ENG,FW,Watford,30,1988,32,2545,80,74.4,28.3,28,86,21,4,36,0,1.25,42,44,-2,-0.07,+0.44,35.5,43.8,-8.3,-0.29,-0.03,Matches
f1e8372d,Jermain Defoe,eng ENG,FW,Bournemouth,35,1982,4,25,6,0.7,0.3,0,,0,4,5,16,1.50,0,2,-2,-7.20,-6.88,0.8,1.3,-0.5,-1.68,-1.59,Matches
73489527,Steven Defour,be BEL,MF,Burnley,30,1988,6,448,75,13.1,5.0,6,75,2,0,,3,0.17,3,14,-11,-2.21,-1.85,3.2,11.8,-8.5,-1.71,-1.43,Matches
111c3236,Fabian Delph,eng ENG,DF,Manchester City,28,1989,11,725,66,21.2,8.1,8,84,5,3,19,6,2.18,22,9,+13,+1.61,-0.36,18.9,8.4,+10.5,+1.30,-0.34,Matches
f7ee69fb,Mousa Dembélé,be BEL,MF,Tottenham,31,1987,10,515,52,15.1,5.7,7,65,2,3,21,0,2.10,10,6,+4,+0.70,-0.04,7.3,6.8,+0.4,+0.08,-0.15,Matches
5a7301ae,Leander Dendoncker,be BEL,MF,Wolves,23,1995,19,1467,77,42.9,16.3,17,85,13,2,13,8,1.79,22,21,+1,+0.06,+0.06,22.4,20.4,+2.0,+0.12,-0.25,Matches
aa5859cb,Laurent Depoitre,be BEL,FW,Huddersfield,29,1988,23,1068,46,31.2,11.9,10,82,6,13,19,4,0.35,3,23,-20,-1.69,-0.38,8.9,20.0,-11.1,-0.94,-0.13,Matches
39583cfd,Gerard Deulofeu,es ESP,"FW,MF",Watford,24,1994,30,2066,69,60.4,23.0,26,76,6,4,24,0,1.23,34,29,+5,+0.22,+1.02,29.2,32.4,-3.1,-0.14,+0.38,Matches
d07e3b41,Fousseni Diabaté,ml MLI,FW,Leicester City,22,1995,1,54,54,1.6,0.6,1,54,0,0,,2,1.00,0,1,-1,-1.67,-1.77,0.8,0.8,0.0,+0.04,-0.20,Matches
65585e3a,Adama Diakhaby,fr FRA,"FW,MF",Huddersfield,22,1996,12,552,46,16.1,6.1,6,75,1,6,17,6,0.25,2,16,-14,-2.28,-1.03,3.9,11.4,-7.5,-1.23,-0.46,Matches
