id,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG
65d62814,1,0,0,0,0,0,0,0,0
5890cef1,2,0,0,6,8,0,0,1,0
293211e1,5,0,0,28,8,12,0,1,0
cacadf4f,6,2,2,48,46,0,2,0,0
355c883a,4,0,0,24,28,0,0,0,0
18dc8533,1,0,0,3,6,0,0,0,0
f2a68b97,2,0,0,16,13,0,0,0,0
06efa9dc,0,0,0,2,2,0,0,0,1
4601e194,6,0,0,25,19,9,1,0,0
ba71d071,9,0,0,21,13,2,0,0,0
036bba5f,13,0,0,69,109,1,0,0,0
46166b49,0,0,0,7,4,3,0,0,0
3d7e48ce,2,1,0,10,7,0,0,0,0
6c811eb7,2,0,0,9,14,1,0,0,0
3e1858af,0,0,0,1,0,0,0,0,0
b18a3023,2,0,0,6,2,1,0,0,0
88d91621,1,0,0,19,6,1,0,0,0
8875b8c9,1,0,0,1,0,0,0,1,0
3ecc11d8,10,0,0,31,24,0,0,0,0
9260926b,2,0,0,12,10,1,0,0,0
d70a2141,9,0,0,47,9,1,0,2,0
f3b1d9a2,4,0,0,27,21,3,0,0,0
3024e383,10,0,0,22,17,1,0,1,0
011d8c56,1,0,0,0,1,0,0,0,0
dbe519cf,5,0,0,29,12,5,0,0,0
3e4f735d,5,0,0,37,20,1,0,0,0
c93231dc,6,0,0,29,15,4,0,0,0
a230ebcc,0,0,0,0,0,0,0,0,0
58afe001,8,0,0,65,57,1,1,1,1
2b15a82a,3,0,0,5,8,0,0,0,0
27a013f7,3,1,1,15,4,1,0,1,0
850c0a0d,6,1,1,14,5,0,0,0,0
fdd60087,4,0,0,21,32,2,0,0,0
46e07328,0,0,0,1,4,0,0,0,0
9f0ea33f,0,0,0,0,3,0,0,0,0
45af8a54,3,0,0,18,21,8,3,0,0
7dcf86f6,5,0,0,16,43,7,1,0,0
253a06b9,12,1,1,38,46,10,0,0,0
1f54ed90,4,2,0,24,13,1,0,3,0
09a9e921,3,0,0,19,9,15,1,0,0
a58bb1e1,4,0,0,18,21,15,0,0,0
1fe67e86,0,0,0,10,1,1,0,0,0
fa937f7a,17,2,1,57,67,2,0,1,0
35f6db55,3,0,0,25,22,4,0,0,0
cac2537b,6,0,0,61,47,5,1,1,0
487d9b09,4,0,0,21,9,0,0,0,0
200e89e1,0,0,0,12,6,3,0,0,0
b742cc0d,4,0,0,30,39,4,0,1,0
8c44e37b,4,0,0,41,13,12,0,0,0
2973d8ff,3,0,0,16,8,5,0,0,0
debc6b55,1,0,0,14,9,9,1,0,0
d8712bf9,6,0,0,22,9,8,1,0,0
d8712bf9,0,0,0,3,1,0,0,0,0
ed5c5fa3,3,0,0,12,14,0,0,0,0
942b4f90,3,0,0,26,24,30,0,0,0
70d74ece,1,0,0,23,22,36,1,0,0
b6e50615,8,0,0,38,78,3,0,0,0
04a65a8f,0,0,0,1,0,0,0,0,0
697295b1,1,0,0,5,4,0,0,0,0
c4dce677,0,0,0,0,0,0,0,0,0
967f34d3,2,0,0,1,0,0,0,0,0
9ab48bde,2,1,0,18,11,0,0,0,0
2e23c66b,2,0,0,14,19,9,0,0,0
f4ec4fd0,1,0,0,3,9,3,0,0,0
13b0c150,1,0,0,2,0,0,0,0,1
1001ae82,2,1,0,6,9,0,0,1,0
1001ae82,1,0,0,5,8,1,0,0,0
b0c71810,6,0,0,42,60,1,1,0,0
f6798fc3,2,0,0,0,3,0,0,0,1
fd771f95,5,0,0,24,16,14,1,0,0
4accb7e0,5,0,0,34,15,0,0,0,0
1519a888,0,0,0,0,1,0,0,0,0
7b5ab7f2,0,0,0,3,8,0,0,0,0
45e304c8,1,0,0,10,20,3,0,0,0
5ab0ea87,10,0,0,38,54,0,0,0,0
f3112790,11,1,1,31,30,0,0,2,0
e7ab4179,11,2,1,33,13,1,0,1,0
92b4a127,6,2,2,19,6,4,0,0,1
69cbc8b6,11,1,1,35,14,2,0,0,1
bdef8cdb,0,0,0,0,0,0,0,0,0
41b3069f,7,0,0,35,12,0,0,2,0
6922f806,6,0,0,70,70,15,2,0,0
1a1609ab,0,0,0,0,0,0,0,0,0
873619c6,0,0,0,0,0,0,0,0,0
61220da2,11,0,0,42,35,4,0,1,0
a6de370d,5,0,0,28,50,11,0,0,0
37f1cf47,9,0,0,44,16,8,0,0,0
b92b456a,1,0,0,9,12,5,0,0,0
e1deea75,10,0,0,30,6,1,0,0,0
8f898ba8,5,0,0,41,29,9,0,0,0
4958bfb2,10,0,0,30,34,2,0,0,0
dee86451,7,0,0,24,35,2,0,0,0
4d224fe8,7,1,1,47,49,0,1,2,0
958bba56,10,0,0,34,13,0,0,0,0
274ab13c,1,0,0,4,2,0,0,1,0
e2e9c250,2,0,0,22,58,0,0,0,0
c0617e2b,3,0,0,16,40,1,0,0,0
c4b8bcf4,4,0,0,39,29,13,1,0,0
e98f3a6a,0,0,0,0,1,0,0,0,0
7f203b54,7,0,0,19,5,0,0,0,0
0ac94a23,2,0,0,42,19,10,0,0,0
8d957256,0,0,0,0,1,0,0,0,0
b8a642fc,2,0,0,20,20,19,0,0,0
04ac8285,0,0,0,0,0,0,0,0,0
6d8f8441,5,1,1,26,31,1,0,0,0
85dace26,0,0,0,0,1,0,0,0,0
5ae499d0,6,0,0,28,28,1,0,0,0
8b0b02c9,2,0,0,6,8,3,1,0,0
a6951bf8,5,0,0,22,29,0,0,0,0
49ea92be,3,0,0,19,20,2,0,0,0
01eb744d,7,1,0,38,36,11,1,0,0
a190d597,4,1,0,22,15,11,0,0,0
808d48f3,6,0,0,20,23,0,0,0,1
545e2f01,4,0,0,16,7,1,0,0,0
1840e36d,2,0,0,0,5,0,0,0,0
0ef89a37,2,0,0,19,45,8,1,0,0
3c05c659,3,0,0,13,17,0,1,0,0
71b47ab9,6,0,0,33,40,14,1,0,0
1daec722,6,0,0,42,16,8,0,0,0
75751c99,5,0,0,0,7,0,0,0,0
070a3904,8,1,1,31,30,1,0,0,0
248c409d,1,0,0,4,3,0,0,0,0
b19db005,1,0,0,22,22,9,0,0,0
549c6ba7,1,1,0,5,4,2,0,0,0
d2110326,9,0,0,24,9,1,0,2,0
407feb71,0,0,0,4,14,0,0,0,0
17a1299d,0,0,0,0,0,0,0,0,0
70438d35,3,0,0,9,9,0,0,1,0
fc70e345,3,0,0,1,4,0,0,0,0
7329018e,11,0,0,68,47,1,0,0,0
a4971d84,13,2,1,51,30,0,1,3,0
ac295d9e,3,0,0,3,0,0,0,2,0
c9cb972b,0,0,0,0,0,0,0,0,0
e208bcc8,1,0,0,13,6,0,0,1,0
c49afee6,2,0,0,10,5,4,0,0,0
aa0ac32d,0,0,0,8,2,1,0,0,1
1fe0492d,10,1,0,35,61,1,0,0,0
37e103f8,0,0,0,9,17,0,1,0,0
525f9bf4,0,0,0,8,6,4,1,0,0
7f8fb807,0,0,0,3,6,1,0,0,0
f7dc2ae5,5,0,0,22,27,0,0,0,0
7b309e55,1,0,0,4,2,0,0,0,0
fd47b4f2,1,0,0,7,2,0,0,1,0
db8f0eba,5,1,1,44,36,9,1,1,0
df8b52a5,1,0,0,5,14,0,0,0,0
04e17fd5,7,0,0,36,40,17,0,0,1
bb4b1242,4,0,0,65,31,39,2,0,0
aec0fb6f,2,0,0,16,11,1,1,0,0
3f79a1c8,6,0,0,32,18,0,0,0,0
b0616e3d,8,1,1,21,21,1,0,1,0
4242011c,6,2,2,33,6,3,0,1,0
b037bd4f,8,0,0,30,17,0,0,1,0
4a895384,10,0,0,34,12,1,0,1,1
89151b16,7,0,0,29,9,0,0,2,0
a01c3d54,0,0,0,0,4,0,0,0,0
307fcd26,2,0,0,0,0,0,0,0,0
