id,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG
65d62814,0,0,0,0,0,0,0,0,0
293211e1,3,0,0,7,1,0,0,0,0
073b1b37,5,1,1,13,9,0,0,0,0
355c883a,5,1,0,33,19,1,0,1,0
18abe173,4,0,0,17,17,0,0,2,0
4601e194,7,0,0,18,18,5,0,0,0
4bd414c1,9,0,0,30,25,2,0,2,0
a7a9d95a,1,0,0,4,11,13,1,0,0
036bba5f,10,0,0,37,58,0,0,2,0
46166b49,0,0,0,5,4,1,0,0,0
6c811eb7,0,0,0,3,2,0,0,0,0
6c811eb7,1,0,0,9,19,3,0,0,0
88d91621,6,0,0,24,7,0,0,1,0
8875b8c9,3,0,0,0,0,0,0,0,0
3ecc11d8,2,0,0,18,32,1,0,1,0
9260926b,2,0,0,15,6,0,0,0,0
f3b1d9a2,0,0,0,3,4,0,0,0,0
b35db3f6,0,0,0,16,8,3,0,0,0
3024e383,4,0,0,21,13,0,0,1,0
011d8c56,0,0,0,0,1,0,0,0,0
dbe519cf,1,0,0,18,7,1,0,0,0
3e4f735d,0,0,0,0,0,0,0,0,0
c93231dc,1,0,0,3,5,0,0,0,0
58afe001,11,1,1,79,63,0,0,0,0
27a013f7,10,0,0,27,9,0,0,0,0
2bef2bca,0,1,0,2,1,0,0,0,0
850c0a0d,5,0,0,22,12,0,0,0,0
2f965a72,1,0,0,1,0,0,0,1,0
fdd60087,1,0,0,8,16,1,0,0,0
46e07328,2,0,0,11,17,5,0,0,0
46e07328,2,0,0,9,7,1,0,0,0
9f0ea33f,2,0,0,2,6,0,0,1,0
45af8a54,0,0,0,2,4,1,0,0,0
7dcf86f6,9,0,0,25,66,20,2,0,0
5d5219b1,1,0,0,8,11,7,3,0,0
12eda7be,0,0,0,2,1,0,0,0,0
253a06b9,6,0,0,45,43,24,1,0,0
53ddba36,1,0,0,5,2,2,0,0,0
70d8e84c,10,0,0,22,14,2,0,0,0
0cc474e7,3,0,0,29,19,1,0,0,0
bfd381b3,6,0,0,42,59,1,0,3,1
09a9e921,1,0,0,8,6,7,1,0,0
518f2234,0,0,0,0,0,0,0,0,0
a58bb1e1,4,1,1,16,10,5,0,0,0
1fe67e86,1,0,0,6,3,0,0,0,0
fa937f7a,10,0,0,31,57,2,0,0,0
c010b898,3,0,0,8,5,0,0,0,0
cac2537b,5,0,0,46,45,4,1,0,0
aad53e64,0,0,0,4,4,0,0,0,0
487d9b09,3,0,0,9,13,1,0,1,0
200e89e1,1,0,0,14,5,1,0,1,0
b742cc0d,8,0,0,34,27,1,0,3,0
e61bdd69,1,0,0,8,1,0,0,0,0
ed5c5fa3,2,1,0,12,11,1,0,1,0
74dc806c,1,0,0,2,0,1,0,0,0
70d74ece,0,0,0,21,15,27,0,0,0
b6e50615,7,0,0,32,49,2,0,2,0
04a65a8f,2,0,0,3,0,0,0,0,0
d166c007,0,0,0,0,0,0,0,0,0
697295b1,2,0,0,9,19,2,0,1,0
967f34d3,4,0,0,1,4,0,0,1,0
9ab48bde,1,0,0,17,12,1,0,1,0
d2ed99b4,0,0,0,1,0,0,0,0,0
f6798fc3,1,0,0,0,1,0,0,0,0
605873e1,2,1,0,14,5,0,0,0,0
fd771f95,1,0,0,8,7,1,0,0,0
fd771f95,3,0,0,30,31,9,0,0,0
3e016e5a,4,0,0,6,6,0,0,0,0
4accb7e0,8,0,0,57,21,4,1,0,0
3d688b46,4,0,0,51,32,0,0,0,0
7b5ab7f2,2,0,0,10,12,4,0,0,0
7b5ab7f2,2,0,0,1,0,0,0,0,0
8f3565b3,12,0,0,67,60,16,1,0,0
40449bbd,3,0,0,8,4,0,0,0,0
45e304c8,0,0,0,0,1,0,0,0,0
f631c17f,2,0,0,19,11,1,0,0,0
5ab0ea87,9,0,0,46,51,0,0,1,0
f3112790,8,0,0,49,56,3,0,1,0
e7ab4179,0,0,0,7,1,0,0,0,0
e7ab4179,4,0,0,7,7,0,0,0,0
206b11c5,0,0,0,2,0,0,0,0,0
69cbc8b6,3,0,0,16,9,1,0,0,0
69cbc8b6,2,0,0,10,7,1,0,0,0
41b3069f,4,1,0,7,6,0,0,0,0
6922f806,6,1,1,47,51,7,0,0,0
b2d03887,1,0,0,14,15,2,0,0,0
873619c6,0,0,0,0,1,0,0,0,0
61220da2,4,1,1,28,59,2,0,1,0
bd3b9a9f,2,0,0,8,3,1,0,0,0
06983922,2,0,0,24,17,14,0,0,0
a6de370d,5,0,0,27,46,2,0,1,0
37f1cf47,10,0,0,46,15,6,0,0,0
b92b456a,1,0,0,8,9,8,0,0,0
