id,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG
9f9e1b9c,1,0,0,2,1,0,0.0,0.0,0
81442ecb,5,0,0,45,32,2,0.0,2.0,0
3ed84b2c,0,0,0,1,0,0,0.0,0.0,0
355c883a,1,0,0,23,23,1,0.0,0.0,0
18abe173,3,0,0,13,13,1,0.0,0.0,0
f2a68b97,3,1,1,10,4,0,0.0,0.0,0
31f5b89b,5,1,1,11,2,0,0.0,0.0,0
788be7f9,0,0,0,0,2,0,0.0,0.0,0
4601e194,9,0,0,20,15,10,0.0,0.0,1
4bd414c1,7,0,0,13,16,1,0.0,0.0,0
a7a9d95a,0,0,0,7,8,17,0.0,0.0,0
ba71d071,2,0,0,12,4,1,0.0,0.0,1
036bba5f,10,0,0,47,44,0,0.0,0.0,0
3d7e48ce,5,0,0,29,22,4,0.0,0.0,0
6c811eb7,1,0,0,4,0,0,0.0,0.0,0
6c811eb7,1,0,0,20,26,0,0.0,0.0,0
1c772b46,0,0,0,0,4,0,0.0,0.0,0
88d91621,3,0,0,38,16,0,0.0,0.0,0
3ecc11d8,6,0,0,20,15,1,0.0,0.0,0
69c5633e,0,0,0,0,0,0,0.0,0.0,0
c46736ab,1,0,0,13,6,0,1.0,0.0,0
b1e5bbec,0,0,0,0,0,0,0.0,0.0,0
3024e383,3,0,0,8,4,0,0.0,0.0,0
56cafd0a,0,0,0,2,1,1,0.0,0.0,0
683788fd,1,0,0,2,2,0,0.0,0.0,0
f28876e5,0,0,0,0,0,0,0.0,0.0,0
58afe001,11,0,0,58,73,1,0.0,0.0,0
27a013f7,5,0,0,30,4,0,0.0,0.0,0
2bef2bca,3,0,0,12,17,2,1.0,1.0,0
850c0a0d,8,0,0,36,13,0,0.0,2.0,0
74d9a90b,1,0,0,3,1,1,0.0,0.0,0
1e465e70,1,0,0,1,2,2,0.0,0.0,0
9f0ea33f,2,0,0,1,2,0,0.0,1.0,0
45af8a54,1,0,0,6,28,6,0.0,0.0,0
7dcf86f6,9,0,0,24,53,13,0.0,1.0,0
12eda7be,1,0,0,10,2,0,0.0,0.0,0
253a06b9,0,0,0,4,5,2,0.0,0.0,0
0cc474e7,0,0,0,1,1,0,0.0,0.0,0
09a9e921,1,0,0,10,6,6,0.0,0.0,0
e4346678,0,0,0,0,3,0,0.0,0.0,0
518f2234,0,0,0,2,4,0,0.0,0.0,0
a98f3cbf,0,0,0,5,8,2,0.0,0.0,0
1fe67e86,0,0,0,17,15,1,0.0,0.0,0
0c717ae6,1,0,0,2,1,0,1.0,0.0,0
cac2537b,4,0,0,27,24,4,0.0,0.0,0
aad53e64,2,0,0,15,23,2,1.0,0.0,0
74aa6ab7,0,0,0,1,3,0,0.0,0.0,0
487d9b09,8,0,0,35,25,2,1.0,1.0,0
200e89e1,7,0,0,40,20,4,0.0,0.0,0
b742cc0d,3,0,0,29,15,2,0.0,4.0,0
42a028c5,0,0,0,0,0,0,0.0,0.0,0
d637fc22,10,1,0,35,30,1,0.0,0.0,0
debc6b55,3,0,0,11,6,2,0.0,0.0,0
ed5c5fa3,3,0,0,16,10,0,0.0,0.0,0
608bcb88,0,0,0,0,0,0,0.0,0.0,0
70d74ece,2,0,0,17,25,23,0.0,0.0,0
b6e50615,3,0,0,17,30,1,1.0,0.0,0
dc1c2fce,4,0,0,48,46,18,1.0,0.0,0
697295b1,1,0,0,21,6,0,0.0,2.0,0
506daeac,0,0,0,6,2,0,0.0,0.0,0
c4dce677,1,0,0,4,8,2,0.0,0.0,0
967f34d3,0,1,0,1,2,0,0.0,0.0,0
d2ed99b4,0,0,0,2,0,0,0.0,0.0,0
8c2c48a9,0,0,0,8,3,0,0.0,0.0,0
f6798fc3,3,0,0,0,4,0,0.0,0.0,1
d49f3e6b,9,1,1,95,34,10,0.0,0.0,0
fd771f95,3,0,0,11,20,15,0.0,0.0,0
4accb7e0,4,0,0,27,7,1,0.0,0.0,0
b3f97139,0,0,0,0,0,0,0.0,0.0,0
10072610,3,0,0,0,0,0,0.0,0.0,0
3d688b46,4,1,0,45,20,0,0.0,2.0,0
c960cfdb,0,0,0,1,0,0,0.0,0.0,0
7b5ab7f2,0,0,0,1,0,0,0.0,0.0,0
7b5ab7f2,6,0,0,24,47,12,0.0,0.0,0
8f3565b3,3,0,0,30,31,19,0.0,0.0,0
40449bbd,5,0,0,14,3,1,0.0,0.0,0
45e304c8,0,0,0,0,1,0,0.0,0.0,0
5ab0ea87,9,0,0,45,60,0,0.0,0.0,0
e7ab4179,9,0,0,24,20,1,0.0,0.0,0
fe05804b,8,0,0,31,30,1,1.0,1.0,0
6922f806,4,0,0,42,39,17,0.0,0.0,0
dd672e1f,3,0,0,19,15,2,0.0,0.0,0
61220da2,0,0,0,7,13,1,0.0,0.0,0
a6de370d,4,0,0,15,21,2,0.0,0.0,0
4aa253fd,1,0,0,5,1,1,0.0,0.0,0
37f1cf47,5,0,0,26,9,1,0.0,1.0,0
5acc4a10,5,1,0,26,22,0,0.0,2.0,0
c4b888df,3,0,0,17,51,0,0.0,3.0,0
e1846dde,1,0,0,0,0,0,0.0,0.0,0
b92b456a,0,0,0,3,1,1,0.0,0.0,0
b4a014b1,11,1,1,48,19,0,0.0,2.0,1
82803509,0,0,0,13,7,0,0.0,0.0,0
de39485a,6,0,0,31,33,4,0.0,1.0,0
8d6a9c93,0,0,0,2,2,0,0.0,0.0,0
8f898ba8,3,0,0,28,14,2,0.0,0.0,0
4958bfb2,5,0,0,17,10,0,0.0,1.0,0
dee86451,6,1,1,18,10,0,0.0,0.0,0
4d224fe8,11,1,1,55,55,4,0.0,0.0,0
37f04799,0,0,0,0,0,0,0.0,0.0,0
37f04799,5,0,0,13,15,0,0.0,3.0,1
7f203b54,3,1,0,13,3,0,0.0,0.0,0
0ac94a23,3,0,0,26,14,3,0.0,0.0,0
b8a642fc,0,0,0,13,30,16,1.0,0.0,0
ec1a731e,0,0,0,1,0,0,0.0,0.0,0
90f83973,1,0,0,6,6,0,0.0,0.0,0
94084f83,0,0,0,0,1,0,0.0,0.0,0
04ac8285,0,0,0,0,2,0,0.0,0.0,0
33a61a52,5,0,0,39,35,4,1.0,0.0,0
6d8f8441,1,0,0,12,9,0,0.0,1.0,0
a6951bf8,4,0,0,16,16,0,0.0,0.0,0
49ea92be,0,0,0,3,3,1,0.0,0.0,0
49ea92be,0,0,0,7,4,2,0.0,0.0,0
01eb744d,3,0,0,37,30,13,0.0,0.0,0
46bd3a5b,3,0,0,7,19,1,1.0,0.0,0
c78b352d,6,1,1,34,38,2,0.0,0.0,0
a190d597,1,0,0,7,3,5,1.0,0.0,0
808d48f3,1,0,0,7,9,0,0.0,0.0,0
1840e36d,0,0,0,1,3,0,0.0,1.0,0
0ef89a37,0,0,0,9,13,1,0.0,0.0,0
a56da3ba,4,0,0,12,4,2,0.0,1.0,0
d858d079,0,0,0,0,0,0,0.0,0.0,0
71b47ab9,5,0,0,34,32,10,0.0,0.0,0
1daec722,8,0,0,69,60,9,0.0,0.0,0
