id,Gls,Sh,SoT,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG,TotDist
00459419,11,71,33,0,0,0,8.6,8.6,2.4,2.4,1029.5
008a6e6d,1,1,1,0,0,0,0.9,0.9,0.1,0.1,0.9
00963611,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
01226327,0,20,2,3,0,0,1.7,1.7,-1.7,-1.7,390.0
02b29014,7,47,17,0,0,0,3.5,3.5,3.5,3.5,972.9
032f894e,0,12,0,4,0,0,0.5,0.5,-0.5,-0.5,342.0
0356cf4f,0,1,0,0,0,0,0.2,0.2,-0.2,-0.2,8.7
0420d84f,0,5,2,0,0,0,1.0,1.0,-1.0,-1.0,48.5
0442183b,0,2,1,0,0,0,0.1,0.1,-0.1,-0.1,23.6
07802f7f,1,8,5,0,0,0,1.1,1.1,-0.1,-0.1,94.4
08aa17d0,3,16,3,0,0,0,0.5,0.5,2.5,2.5,342.4
099e666f,0,3,1,0,0,0,0.1,0.1,-0.1,-0.1,53.7
0c61c77c,0,1,0,0,0,0,0.0,0.0,0.0,0.0,29.6
0cc5f4a5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0d267745,4,32,10,0,0,0,2.7,2.7,1.3,1.3,518.4
0db5d2c8,0,13,3,0,0,0,1.9,1.9,-1.9,-1.9,169.0
0e6bc38c,5,60,18,0,0,0,5.9,5.9,-0.9,-0.9,978.0
0ef89a37,7,54,17,10,0,0,3.5,3.5,3.5,3.5,1296.0
10072610,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
101da2b5,5,47,19,0,0,0,2.1,2.1,2.9,2.9,1085.7
10b9fa99,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
111c3236,1,10,3,0,0,0,0.3,0.3,0.7,0.7,289.0
1148323a,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
119b9a8e,0,3,0,0,0,0,0.1,0.1,-0.1,-0.1,79.5
