id,Gls,Sh,SoT,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG
dc64b8b3,1,15,8,0.07,0.13,8.9,0,0,0,1.8,1.8,-0.8,-0.8
25b82f9a,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
74e12f1e,0,5,0,0.0,0.0,22.3,0,0,0,0.2,0.2,-0.2,-0.2
f13d02a6,3,16,6,0.19,0.5,14.8,0,0,0,2.2,2.2,0.8,0.8
fdf3cb77,0,15,5,0.0,0.0,16.5,0,0,0,1.3,1.3,-1.3,-1.3
4f974391,0,19,4,0.0,0.0,25.4,11,0,0,1.0,1.0,-1.0,-1.0
a4fe8cda,0,1,0,0.0,0.0,10.2,0,0,0,0.1,0.1,-0.1,-0.1
67ca8566,8,48,18,0.17,0.44,20.5,0,0,0,4.2,4.2,3.8,3.8
52105203,1,4,1,0.25,1.0,10.2,0,0,0,0.3,0.3,0.7,0.7
cde3309f,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
44781702,0,3,0,0.0,0.0,13.0,0,0,0,0.2,0.2,-0.2,-0.2
9228b07c,0,7,0,0.0,0.0,25.8,0,0,0,0.2,0.2,-0.2,-0.2
9deaf2c8,1,9,2,0.11,0.5,10.6,0,0,0,1.5,1.5,-0.5,-0.5
8574c61f,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
3e9e06cb,3,16,5,0.19,0.6,10.1,0,0,0,1.9,1.9,1.1,1.1
e46012d4,6,77,24,0.05,0.17,21.0,10,2,3,9.3,6.9,-3.3,-2.9
dd897ee7,0,1,0,0.0,0.0,13.0,0,0,0,0.0,0.0,0.0,0.0
111c3236,0,1,0,0.0,0.0,31.9,0,0,0,0.0,0.0,0.0,0.0
5a7301ae,1,31,8,0.03,0.13,15.0,0,0,0,3.1,3.1,-2.1,-2.1
