id,Gls,Sh,SoT,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG,TotDist
00242715,0,3,2,0,0,0,0.3,0.3,-0.3,-0.3,25.5
007414dd,0,8,3,0,0,0,0.9,0.9,-0.9,-0.9,132.0
01962d0d,0,10,2,1,0,0,0.8,0.8,-0.8,-0.8,235.0
01c3aff5,0,3,0,0,0,0,0.3,0.3,-0.3,-0.3,36.0
01ce9e70,4,17,6,0,0,0,3.2,3.2,0.8,0.8,187.0
01e5f06e,0,4,0,0,0,0,0.3,0.3,-0.3,-0.3,78.0
02b29014,1,10,2,0,0,0,1.0,1.0,0.0,0.0,123.0
0313a347,0,5,0,0,0,0,0.6,0.6,-0.6,-0.6,42.5
0420d84f,1,4,1,0,0,0,0.3,0.3,0.7,0.7,69.2
0442183b,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
049a888d,0,3,0,0,0,0,0.4,0.4,-0.4,-0.4,54.9
0562b7f1,3,26,10,0,0,0,2.8,2.8,0.2,0.2,325.0
05e8ca6d,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
06df8256,0,4,1,0,0,0,0.6,0.6,-0.6,-0.6,31.2
07802f7f,8,32,14,0,2,2,7.3,5.8,0.7,0.2,780.8
089667a5,1,7,2,0,0,0,0.3,0.3,0.7,0.7,166.6
08eb3b58,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0a3d6d2b,0,4,0,0,0,0,0.7,0.7,-0.7,-0.7,36.4
0a6cb1b1,0,3,0,0,0,0,0.6,0.6,-0.6,-0.6,28.2
0b33f6ad,0,16,4,0,0,0,1.4,1.4,-1.4,-1.4,193.6
0bdda685,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0cd31129,7,39,18,0,1,2,6.7,5.2,0.3,0.8,651.3
0db5d2c8,0,3,1,0,0,0,0.5,0.5,-0.5,-0.5,25.5
0ef89a37,1,21,8,2,0,0,1.4,1.4,-0.4,-0.4,453.6
0f134faf,4,16,5,2,0,0,1.7,1.7,2.3,2.3,347.2
0f7533cd,4,26,9,0,0,0,3.6,3.6,0.4,0.4,345.8
10a10454,0,1,1,1,0,0,0.0,0.0,0.0,0.0,29.6
10ec4169,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1137759d,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,16.1
119b9a8e,0,9,1,0,0,0,0.5,0.5,-0.5,-0.5,137.7
11f54bd5,0,2,2,0,0,0,0.2,0.2,-0.2,-0.2,33.2
11ff3d56,0,6,0,0,0,0,0.2,0.2,-0.2,-0.2,170.4
1265a93a,1,11,4,2,0,0,0.9,0.9,0.1,0.1,243.1
132a82f1,1,5,2,0,0,0,0.4,0.4,0.6,0.6,126.0
1544f145,2,13,7,0,0,0,1.4,1.4,0.6,0.6,254.8
1598599e,1,2,1,0,0,0,0.1,0.1,0.9,0.9,42.2
15ab5a2b,5,25,10,0,0,0,3.2,3.2,1.8,1.8,360.0
15ea812b,1,20,7,0,0,0,1.9,1.9,-0.9,-0.9,176.0
15f24fe7,0,1,0,0,0,0,0.3,0.3,-0.3,-0.3,4.4
16264a81,1,16,5,0,0,0,1.0,1.0,0.0,0.0,384.0
169fd162,0,6,3,0,0,0,0.4,0.4,-0.4,-0.4,121.8
16e9d0ea,0,6,1,0,0,0,0.3,0.3,-0.3,-0.3,114.6
172e52d8,0,1,0,0,0,0,0.0,0.0,0.0,0.0,15.4
17695062,0,4,1,0,0,0,0.3,0.3,-0.3,-0.3,63.2
1780bb4a,0,6,2,0,0,0,0.2,0.2,-0.2,-0.2,125.4
178ae8f8,0,13,2,0,0,0,2.0,2.0,-2.0,-2.0,141.7
17acc2ed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
18b999f4,0,9,2,0,0,0,0.5,0.5,-0.5,-0.5,136.8
1971591f,4,18,6,0,0,0,3.2,3.2,0.8,0.8,235.8
197640fd,1,11,3,0,0,0,1.7,1.7,-0.7,-0.7,96.8
1a4ef233,0,3,2,0,0,0,0.1,0.1,-0.1,-0.1,75.6
1b4f1169,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1b804500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1b84dbe1,1,7,3,3,0,0,0.3,0.3,0.7,0.7,142.1
1bf33a9a,1,15,4,0,0,0,1.3,1.3,-0.3,-0.3,252.0
1c7012b8,2,26,5,0,0,1,1.8,1.0,0.2,1.0,644.8
1d5cab82,0,2,1,0,0,0,0.2,0.2,-0.2,-0.2,33.4
1daec722,0,6,0,0,0,0,0.4,0.4,-0.4,-0.4,106.2
1ecb65be,0,5,1,0,0,0,0.4,0.4,-0.4,-0.4,99.0
1f44ac21,27,81,39,0,4,4,18.9,15.7,8.1,7.3,988.2
1fb1c435,10,52,19,2,1,1,6.5,5.7,3.5,3.3,852.8
20b104bc,0,4,1,0,0,0,0.5,0.5,-0.5,-0.5,56.0
21166ff4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
21512407,1,9,3,9,0,0,0.5,0.5,0.5,0.5,258.3
215f3907,0,4,3,0,0,0,0.5,0.5,-0.5,-0.5,69.2
21a66f6a,18,89,37,3,2,3,13.8,11.4,4.2,4.6,1406.2
230f0471,0,8,1,0,0,0,0.5,0.5,-0.5,-0.5,145.6
2389cdc2,0,7,1,0,0,0,0.2,0.2,-0.2,-0.2,188.3
24f59bb2,1,1,1,0,0,0,0.1,0.1,0.9,0.9,10.9
2500cef9,4,22,8,0,0,0,3.4,3.4,0.6,0.6,312.4
254147d4,0,3,2,0,0,0,0.2,0.2,-0.2,-0.2,41.4
2628fd2b,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
26ce2263,1,17,5,0,0,0,1.6,1.6,-0.6,-0.6,239.7
26d3b5be,0,2,0,0,0,0,0.2,0.2,-0.2,-0.2,28.8
26f6dca8,0,2,0,0,0,0,0.1,0.1,-0.1,-0.1,62.0
27d0a506,0,4,1,1,0,0,0.2,0.2,-0.2,-0.2,94.4
282679b4,0,4,1,0,0,0,0.2,0.2,-0.2,-0.2,86.8
282f75f3,0,12,1,0,0,0,1.0,1.0,-1.0,-1.0,124.8
28300a16,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2886c9b5,0,2,1,0,0,0,0.2,0.2,-0.2,-0.2,33.8
288e1e13,0,5,0,0,0,0,0.8,0.8,-0.8,-0.8,44.5
289601e6,0,1,0,0,0,0,0.0,0.0,0.0,0.0,27.8
28b40c9c,1,3,2,0,0,0,0.3,0.3,0.7,0.7,29.4
28d596a0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2928dca2,1,4,2,0,0,0,0.8,0.8,0.2,0.2,34.0
2944f86f,0,3,1,0,0,0,0.4,0.4,-0.4,-0.4,32.7
2964fd20,0,6,1,0,0,0,0.2,0.2,-0.2,-0.2,153.6
2afc7272,0,5,0,1,0,0,0.2,0.2,-0.2,-0.2,140.0
2b09d998,0,3,0,0,0,0,0.1,0.1,-0.1,-0.1,84.0
2b16cb1a,1,20,7,0,0,0,1.2,1.2,-0.2,-0.2,342.0
2b471f99,0,2,0,0,0,0,0.0,0.0,0.0,0.0,62.4
2b622f01,0,1,0,0,0,0,0.1,0.1,-0.1,-0.1,11.9
2bd83368,3,29,16,1,0,0,3.6,3.6,-0.6,-0.6,974.4
2c44a35d,1,11,2,2,0,0,0.9,0.9,0.1,0.1,155.1
2ce2508a,0,5,0,1,0,0,0.2,0.2,-0.2,-0.2,127.0
2e4f5f03,0,11,1,0,0,0,1.1,1.1,-1.1,-1.1,159.5
2f90f6b8,0,6,1,0,0,0,0.4,0.4,-0.4,-0.4,97.2
2f965a72,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2f9e4435,0,12,3,0,0,0,1.6,1.6,-1.6,-1.6,145.2
2fba6108,0,10,4,0,0,0,0.7,0.7,-0.7,-0.7,138.0
30d4a2e5,0,8,3,0,0,0,0.4,0.4,-0.4,-0.4,176.8
30db8574,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
31c69ef1,0,9,2,0,0,0,1.2,1.2,-1.2,-1.2,82.8
328f7d51,2,13,8,0,0,0,1.4,1.4,0.6,0.6,139.1
32e8417f,1,5,3,0,0,0,0.8,0.8,0.2,0.2,104.0
32f60ed8,2,45,13,3,0,0,4.2,4.2,-2.2,-2.2,1399.5
3312f911,1,18,6,0,0,0,1.5,1.5,-0.5,-0.5,320.4
33887998,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
35141f4c,2,4,2,0,0,0,1.2,1.2,0.8,0.8,22.0
3515d404,6,28,12,11,0,2,3.6,1.9,2.4,4.1,750.4
3544641e,0,15,2,0,0,0,0.8,0.8,-0.8,-0.8,246.0
