id,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
7c0000fd,13.0,8.0,12.0,1.0,0.0,7.0,11.0,4.0,2.0,1.0,1.0,13.0,26.0,21.0,0.0
b9052bad,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2973d8ff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
d637fc22,17.0,14.0,6.0,10.0,1.0,9.0,18.0,9.0,8.0,2.0,6.0,9.0,26.0,9.0,0.0
49312f11,5.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,4.0,9.0,13.0,0.0
942b4f90,3.0,2.0,0.0,2.0,1.0,2.0,4.0,2.0,2.0,0.0,2.0,2.0,5.0,2.0,0.0
b7e7937d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3b15ef2d,4.0,4.0,2.0,2.0,0.0,1.0,4.0,3.0,4.0,0.0,4.0,21.0,25.0,35.0,0.0
3b8674e6,6.0,5.0,1.0,3.0,2.0,3.0,12.0,9.0,5.0,1.0,4.0,9.0,15.0,6.0,0.0
70d74ece,5.0,5.0,0.0,4.0,1.0,1.0,5.0,4.0,1.0,0.0,1.0,1.0,6.0,8.0,0.0
b6e50615,6.0,6.0,4.0,1.0,1.0,3.0,3.0,0.0,2.0,2.0,0.0,2.0,8.0,7.0,0.0
84ad89fa,6.0,8.0,5.0,1.0,0.0,5.0,9.0,4.0,4.0,0.0,4.0,8.0,14.0,22.0,0.0
a49fd565,4.0,2.0,4.0,0.0,0.0,1.0,8.0,7.0,4.0,3.0,1.0,5.0,9.0,35.0,1.0
713c144a,10.0,6.0,3.0,6.0,1.0,1.0,6.0,5.0,8.0,0.0,8.0,4.0,14.0,1.0,0.0
ab4b3e35,11.0,8.0,7.0,4.0,0.0,5.0,20.0,15.0,12.0,0.0,12.0,14.0,25.0,5.0,1.0
ee93c1a9,4.0,3.0,4.0,0.0,0.0,2.0,4.0,2.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0
17370b95,4.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,3.0,0.0,3.0,0.0,4.0,3.0,0.0
433dc9a2,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
a3e1d20d,6.0,4.0,5.0,1.0,0.0,2.0,7.0,5.0,5.0,5.0,0.0,6.0,12.0,34.0,0.0
f533776b,11.0,6.0,7.0,3.0,1.0,7.0,9.0,2.0,1.0,0.0,1.0,5.0,16.0,7.0,0.0
691bef82,13.0,8.0,8.0,3.0,2.0,3.0,11.0,8.0,8.0,1.0,7.0,13.0,26.0,23.0,0.0
2db2fd7b,3.0,3.0,2.0,1.0,0.0,2.0,5.0,3.0,8.0,4.0,4.0,9.0,12.0,22.0,1.0
faa1b07d,6.0,5.0,4.0,2.0,0.0,2.0,7.0,5.0,6.0,4.0,2.0,14.0,20.0,15.0,1.0
0ef05b3e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
635f2732,13.0,8.0,4.0,7.0,2.0,0.0,5.0,5.0,11.0,0.0,11.0,5.0,18.0,1.0,0.0
4d1cea6a,10.0,6.0,7.0,3.0,0.0,4.0,13.0,9.0,1.0,0.0,1.0,6.0,16.0,13.0,2.0
e90af77c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7f6bff1f,3.0,2.0,3.0,0.0,0.0,3.0,7.0,4.0,8.0,7.0,1.0,5.0,8.0,24.0,0.0
eef95b11,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,7.0,0.0
7c473e12,6.0,6.0,6.0,0.0,0.0,1.0,4.0,3.0,8.0,4.0,4.0,12.0,18.0,37.0,1.0
56b5d64e,13.0,9.0,5.0,7.0,1.0,5.0,8.0,3.0,9.0,0.0,9.0,5.0,18.0,1.0,0.0
10072610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0be28faf,13.0,3.0,6.0,7.0,0.0,3.0,15.0,12.0,8.0,2.0,6.0,12.0,25.0,9.0,0.0
5caa62a7,3.0,2.0,0.0,3.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0
4e18cf1c,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
a4f642c5,3.0,2.0,0.0,1.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
e40d028b,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
9d12e142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
5ab0ea87,23.0,17.0,7.0,14.0,2.0,10.0,28.0,18.0,13.0,4.0,9.0,5.0,28.0,8.0,0.0
8a7a5ad7,13.0,9.0,11.0,2.0,0.0,6.0,16.0,10.0,7.0,2.0,5.0,10.0,23.0,41.0,1.0
7914b9fe,5.0,4.0,5.0,0.0,0.0,1.0,3.0,2.0,4.0,2.0,2.0,6.0,11.0,15.0,0.0
22ca11f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78841da9,6.0,3.0,2.0,3.0,1.0,2.0,14.0,12.0,7.0,1.0,6.0,4.0,10.0,4.0,0.0
341a40ef,3.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,4.0,7.0,5.0,0.0
a65ce836,13.0,9.0,5.0,7.0,1.0,1.0,10.0,9.0,14.0,1.0,13.0,7.0,20.0,3.0,0.0
dc415e39,10.0,5.0,3.0,7.0,0.0,1.0,4.0,3.0,2.0,0.0,2.0,3.0,13.0,0.0,0.0
0d863fdc,7.0,6.0,5.0,2.0,0.0,1.0,2.0,1.0,13.0,12.0,1.0,16.0,23.0,19.0,1.0
de39485a,4.0,2.0,0.0,3.0,1.0,2.0,6.0,4.0,4.0,1.0,3.0,3.0,7.0,0.0,1.0
8f898ba8,3.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,4.0,1.0,0.0
4958bfb2,23.0,15.0,11.0,7.0,5.0,9.0,14.0,5.0,13.0,5.0,8.0,17.0,40.0,14.0,0.0
36b76751,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,0.0,0.0
dee86451,11.0,8.0,3.0,8.0,0.0,3.0,10.0,7.0,2.0,1.0,1.0,5.0,16.0,4.0,0.0
4d224fe8,45.0,29.0,25.0,14.0,6.0,21.0,45.0,24.0,31.0,11.0,20.0,23.0,68.0,25.0,1.0
58bc7d18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1ddbb0da,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68829001,6.0,3.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0
527f063d,1.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,5.0,6.0,6.0,0.0
