id,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
32c2d95f,Yunis Abdelhamid,ma MAR,DF,Reims,35-164,1987,26.0,1644,160,771,810,78,25,1644,19,9,47.4,10,52.6,1094,6564,3580,19,15,2,18,16,983,5,Matches
7978cbf0,Himad Abdelli,fr FRA,"MF,FW",Angers,23-114,1999,12.3,747,9,118,458,194,11,747,37,21,56.8,14,37.8,543,3347,1689,28,32,4,20,12,528,68,Matches
82464ce3,Salis Abdul Samed,gh GHA,MF,Lens,22-350,2000,24.0,1715,47,280,1165,283,15,1715,35,21,60.0,9,25.7,1378,7131,2634,29,44,3,33,27,1327,35,Matches
31626657,Laurent Abergel,fr FRA,MF,Lorient,30-038,1993,15.2,912,45,309,526,90,4,912,20,12,60.0,7,35.0,646,2591,1143,9,14,0,17,12,610,11,Matches
0e46fa2f,Matthis Abline,fr FRA,FW,Auxerre,19-348,2003,5.7,141,2,11,67,65,24,139,19,9,47.4,10,52.6,89,562,183,9,3,6,30,10,101,27,Matches
0e46fa2f,Matthis Abline,fr FRA,"FW,MF",Rennes,19-348,2003,1.2,37,1,1,15,22,15,37,0,0,,0,,27,174,105,4,1,2,10,1,27,11,Matches
c2a6033c,Zakaria Aboukhlal,ma MAR,"FW,MF",Toulouse,23-021,2000,20.3,792,23,115,301,395,102,792,72,27,37.5,39,54.2,584,3787,1706,67,29,26,52,26,568,192,Matches
1e93fc5d,Mohamed Achi,fr FRA,FW,Nantes,21-054,2002,0.4,25,0,4,11,10,0,25,1,0,0.0,1,100.0,21,134,75,2,2,0,0,1,19,1,Matches
7587446d,Martin Adeline,fr FRA,"MF,FW",Reims,19-099,2003,1.2,59,4,22,22,16,1,59,3,1,33.3,2,66.7,31,173,83,1,0,0,4,2,27,1,Matches
75f1ed80,Emmanuel Agbadou,ci CIV,DF,Reims,25-267,1997,18.8,1169,156,611,520,49,15,1169,8,5,62.5,3,37.5,811,4893,2446,11,13,2,16,9,696,5,Matches
8bc8829a,Lucien Agoume,fr FRA,MF,Troyes,21-030,2002,6.2,456,17,135,239,84,7,456,9,4,44.4,3,33.3,279,1371,559,6,10,0,4,8,303,2,Matches
3dd738a1,Ruben Aguilar,fr FRA,DF,Monaco,29-319,1993,7.7,565,25,132,264,170,14,565,7,3,42.9,3,42.9,360,1794,805,13,9,1,9,3,332,35,Matches
22396615,Amar Ahmed,se SWE,FW,Troyes,19-020,2004,0.2,18,0,3,8,7,0,18,1,1,100.0,0,0.0,12,74,21,0,1,0,4,2,12,2,Matches
48b28bfd,Jean-Eudes Aholou,ci CIV,MF,Strasbourg,28-356,1994,10.0,523,13,97,292,143,22,523,26,11,42.3,11,42.3,352,1892,775,15,12,7,28,12,323,30,Matches
462475ed,Ludovic Ajorque,fr FRA,FW,Strasbourg,29-014,1994,8.6,336,8,31,172,136,50,335,4,2,50.0,2,50.0,225,901,202,2,7,1,19,10,262,55,Matches
b625b241,Maghnes Akliouche,fr FRA,"MF,DF",Monaco,21-014,2002,2.8,134,4,20,54,62,9,134,6,2,33.3,4,66.7,107,600,265,5,3,1,5,6,98,21,Matches
9e17ccff,Doğan Alemdar,tr TUR,GK,Rennes,20-133,2002,2.5,79,60,79,0,0,0,79,0,0,,0,,48,193,102,0,0,0,1,0,36,0,Matches
1956b948,Jim Allevinah,ga GAB,"DF,FW",Clermont Foot,28-012,1995,16.4,728,23,147,318,276,50,728,64,28,43.8,30,46.9,540,4086,1907,61,43,9,35,33,494,100,Matches
0a63446f,Mickaël Alphonse,gp GLP,DF,Ajaccio,33-242,1989,11.6,697,31,190,361,151,11,697,13,7,53.8,6,46.2,362,2176,1171,24,20,0,10,13,331,27,Matches
9260926b,Ibrahim Amadou,fr FRA,"DF,MF",Angers,29-339,1993,4.7,244,54,148,88,9,2,244,1,0,0.0,1,100.0,165,845,397,0,3,0,2,4,143,4,Matches
ae11ba3d,Ayoub Amraoui,fr FRA,DF,Nice,18-301,2004,2.0,144,4,48,61,35,1,144,3,2,66.7,0,0.0,99,342,152,3,4,0,3,1,107,12,Matches
ef9c1c95,Benjamin André,fr FRA,MF,Lille,32-220,1990,24.5,1972,84,465,1265,261,24,1972,28,16,57.1,10,35.7,1418,7085,3160,32,33,0,29,30,1366,29,Matches
af3ddb2e,Komnen Andrić,rs SRB,FW,Clermont Foot,27-253,1995,14.5,554,12,37,322,198,51,552,13,5,38.5,6,46.2,389,1951,440,9,13,4,43,25,443,84,Matches
a5db0bec,Houssem Aouar,fr FRA,MF,Lyon,24-254,1998,4.8,382,4,37,230,117,22,382,17,6,35.3,9,52.9,296,1504,652,12,14,4,6,9,294,29,Matches
b94b8be1,Adil Aouchiche,fr FRA,"MF,FW",Lorient,20-239,2002,1.1,86,1,6,49,31,4,86,4,0,0.0,3,75.0,65,465,276,7,4,0,3,3,64,9,Matches
feb5d3ab,Dennis Appiah,fr FRA,"DF,MF",Nantes,30-275,1992,8.8,554,37,158,292,113,4,554,18,6,33.3,10,55.6,372,2193,1173,15,13,0,12,10,339,51,Matches
c5e6c017,Taïryk Arconte,fr FRA,FW,Brest,19-119,2003,1.4,36,1,4,9,23,5,36,5,3,60.0,2,40.0,23,179,26,1,1,2,5,2,24,8,Matches
508a9011,Mohamed El Arouch,fr FRA,MF,Lyon,18-339,2004,0.0,4,0,2,1,1,0,4,1,0,0.0,1,100.0,2,36,33,1,0,0,0,0,0,0,Matches
b026bbf6,Lorenz Assignon,tg TOG,DF,Rennes,22-262,2000,2.2,140,7,40,82,20,4,140,3,1,33.3,2,66.7,87,459,223,4,1,2,3,2,76,8,Matches
6a827d8e,Youcef Atal,dz ALG,"DF,MF",Nice,26-298,1996,7.1,518,18,127,242,159,12,518,30,11,36.7,17,56.7,359,2304,1230,30,22,5,9,3,326,45,Matches
6b5edd5d,Valentin Atangana Edoa,fr FRA,MF,Reims,17-198,2005,0.0,1,0,0,0,1,0,1,0,0,,0,,2,76,0,0,0,0,0,1,2,0,Matches
7dfbba27,Mathias Autret,fr FRA,"MF,FW",Auxerre,32-010,1991,14.0,703,22,120,358,231,21,702,24,9,37.5,14,58.3,493,2693,922,20,12,3,18,4,459,56,Matches
a94d93be,Cédric Avinel,gp GLP,DF,Ajaccio,36-181,1986,15.2,684,83,392,294,3,1,684,1,0,0.0,0,0.0,426,2279,1099,3,1,0,2,0,404,0,Matches
114bbdee,Loïc Bade,fr FRA,DF,Rennes,22-334,2000,1.0,67,7,35,31,2,2,67,0,0,,0,,51,277,100,0,0,0,0,0,51,0,Matches
06df8256,Benoît Badiashile,fr FRA,DF,Monaco,21-350,2001,9.3,568,82,240,324,13,7,568,1,0,0.0,1,100.0,402,2118,1114,3,3,1,3,0,349,0,Matches
a1232f4e,Eric Bailly,ci CIV,DF,Marseille,28-333,1994,4.7,255,26,122,115,20,10,255,3,2,66.7,1,33.3,139,811,389,3,2,0,7,2,126,3,Matches
5065d67d,Dénys Bain,fr FRA,DF,Auxerre,29-252,1993,1.4,70,15,42,28,0,0,70,1,1,100.0,0,0.0,48,294,137,0,0,0,0,0,44,0,Matches
7e3e825e,Brandon Baiye,be BEL,MF,Clermont Foot,22-074,2000,0.6,42,5,10,24,8,1,42,1,1,100.0,0,0.0,27,159,54,0,0,0,1,1,24,0,Matches
0af4dcf0,Cédric Bakambu,cd COD,MF,Marseille,31-334,1991,0.7,33,0,6,15,12,3,33,2,0,0.0,2,100.0,22,135,59,1,3,1,2,1,20,4,Matches
3975195f,Thierno Balde,fr FRA,DF,Troyes,20-274,2002,16.9,842,70,308,305,244,22,842,48,21,43.8,20,41.7,548,4165,2135,41,38,4,24,10,470,76,Matches
a1390d2f,Carlos Baleba,cm CMR,MF,Lille,19-067,2004,3.1,261,7,28,178,59,1,261,19,10,52.6,7,36.8,205,1359,760,12,13,1,6,12,191,6,Matches
7c3ed041,Leonardo Balerdi,ar ARG,DF,Marseille,24-044,1999,22.6,1474,173,680,716,87,8,1474,12,8,66.7,3,25.0,1015,5884,3058,11,15,0,15,2,927,13,Matches
31822f8c,Folarin Balogun,eng ENG,FW,Reims,21-251,2001,21.6,618,11,52,235,340,128,613,64,23,35.9,34,53.1,463,2763,1071,38,15,28,66,54,466,175,Matches
