id,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
c5a500ca,Max Gradel,ci CIV,"MF,FW",Toulouse,31,1987,18.2,841,26,140,302,421,68,838,66,36,54.5,30,45.5,554,3670,2218,82,53,26,47,42,564,145,Matches
d2448564,Samuel Grandsir,fr FRA,"FW,MF",Brest,22,1996,16.6,742,11,107,307,337,51,742,50,24,48.0,26,52.0,500,3711,1786,63,41,14,58,35,571,162,Matches
8b298f56,Clément Grenier,fr FRA,MF,Rennes,28,1991,9.3,532,19,106,341,96,8,532,7,6,85.7,1,14.3,306,1534,869,18,10,2,12,5,353,20,Matches
53283127,Jérémy Grimm,fr FRA,MF,Strasbourg,32,1987,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
82518f62,Bruno Guimarães,br BRA,MF,Lyon,21,1997,3.0,224,5,50,139,35,3,224,5,4,80.0,1,20.0,146,597,238,0,2,1,6,4,164,5,Matches
923f4dda,Sehrou Guirassy,gn GUI,FW,Amiens,23,1996,21.3,869,29,50,499,325,72,865,32,15,46.9,17,53.1,526,2473,883,30,32,11,77,41,728,178,Matches
7091324a,Rafik Guitane,fr FRA,MF,Rennes,20,1999,0.2,16,0,0,4,12,4,16,1,0,0.0,1,100.0,12,79,47,2,1,0,2,1,12,2,Matches
bc270726,Régis Gurtner,fr FRA,GK,Amiens,32,1986,28.0,884,774,883,1,0,0,884,0,0,,0,,369,2252,1688,0,1,0,0,0,269,0,Matches
82671804,Luiz Gustavo,br BRA,MF,Marseille,32,1987,2.1,129,4,38,78,15,2,129,0,0,,0,,83,346,138,1,0,0,3,3,87,1,Matches
0b4d8274,Romain Hamouma,fr FRA,"FW,MF",Saint-Étienne,32,1987,9.6,379,4,29,144,209,38,379,28,12,42.9,16,57.1,193,1185,450,15,16,5,21,12,274,76,Matches
0a89e877,Benjamin Henrichs,de GER,"DF,MF",Monaco,22,1997,9.9,645,26,176,335,141,12,645,14,8,57.1,6,42.9,363,1853,1034,22,20,1,9,8,389,49,Matches
