id,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1
0000acda,66,55,0,2,7,0,2,5,4,0,0,1,0,0
00528660,13,9,1,1,2,0,0,1,1,0,0,0,0,0
008a6e6d,7,7,0,0,0,0,0,0,0,0,0,0,0,0
00b0bb87,31,27,1,1,0,2,0,3,3,0,0,0,0,0
01b8a2b2,3,2,1,0,0,0,0,0,0,0,0,0,0,0
01efac19,5,4,1,0,0,0,0,1,0,1,0,0,0,0
023937a9,65,53,3,3,4,2,0,1,1,0,0,0,0,0
02b2937c,5,5,0,0,0,0,0,0,0,0,0,0,0,0
02caf6e0,110,89,3,8,2,7,1,15,11,1,1,1,1,0
02febfdc,52,39,8,1,1,2,1,2,2,0,0,0,0,0
0375723e,40,30,4,1,4,0,1,7,6,0,0,1,0,0
03760df0,4,2,2,0,0,0,0,0,0,0,0,0,0,0
03f946ed,84,65,1,7,4,6,1,8,7,0,0,0,1,0
0412b9cd,2,2,0,0,0,0,0,0,0,0,0,0,0,0
048877f5,4,2,2,0,0,0,0,0,0,0,0,0,0,0
0497a545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05e19d6a,112,99,2,4,5,0,2,6,6,0,0,0,0,0
06050480,8,4,2,1,1,0,0,0,0,0,0,0,0,0
060606ec,46,31,2,6,2,2,3,3,3,0,0,0,0,0
07767f42,40,38,1,1,0,0,0,2,2,0,0,0,0,0
07abb358,63,39,17,3,3,0,1,5,4,1,0,0,0,0
07ea0ef2,13,12,0,0,0,1,0,0,0,0,0,0,0,0
07f55871,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0821331c,14,12,0,0,1,0,1,0,0,0,0,0,0,0
0830a4f9,1,1,0,0,0,0,0,0,0,0,0,0,0,0
085e71a7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
089550f5,87,73,3,5,2,3,1,2,2,0,0,0,0,0
08aa9cd1,43,31,0,2,5,5,0,8,6,0,0,2,0,0
08f5afaa,8,6,2,0,0,0,0,1,1,0,0,0,0,0
091795f2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09538fdb,54,34,1,6,4,9,0,5,1,0,0,1,3,0
098139eb,14,9,2,0,2,1,0,1,1,0,0,0,0,0
0a3065c8,42,30,7,1,0,3,1,2,1,0,0,0,1,0
0a447501,16,11,0,0,2,3,0,0,0,0,0,0,0,0
0ab1f153,63,52,0,2,3,4,2,4,3,0,0,0,1,0
0acda699,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0b5a292a,60,55,2,1,0,2,0,4,4,0,0,0,0,0
0cd0e21b,6,6,0,0,0,0,0,0,0,0,0,0,0,0
0d077b88,57,45,3,2,7,0,0,2,2,0,0,0,0,0
0d82903c,77,69,2,2,1,2,1,6,5,0,0,0,0,1
0e21fc3c,53,50,0,1,0,1,1,5,5,0,0,0,0,0
0f933743,4,3,0,0,0,0,1,0,0,0,0,0,0,0
1079c685,18,12,0,1,4,1,0,0,0,0,0,0,0,0
10dc46f0,7,4,3,0,0,0,0,0,0,0,0,0,0,0
10e25802,23,15,1,2,2,3,0,0,0,0,0,0,0,0
10e7f486,34,28,4,0,1,1,0,3,1,0,0,1,1,0
117beb8f,3,2,0,0,1,0,0,1,1,0,0,0,0,0
1253a12e,27,23,1,0,1,0,2,3,2,0,0,0,0,1
12851227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130a7a3f,47,36,7,3,1,0,0,3,2,0,1,0,0,0
13c8e5f6,1,0,0,0,0,1,0,0,0,0,0,0,0,0
13d820de,2,2,0,0,0,0,0,0,0,0,0,0,0,0
144607cc,89,48,23,4,5,9,0,12,5,4,1,1,1,0
149c5f5d,5,5,0,0,0,0,0,1,1,0,0,0,0,0
14b8fcdf,4,3,0,0,1,0,0,0,0,0,0,0,0,0
157d29b6,59,45,1,4,5,3,1,8,6,0,1,0,1,0
15d0c248,9,9,0,0,0,0,0,2,2,0,0,0,0,0
162efffd,184,124,37,12,6,5,0,14,8,4,1,1,0,0
16657b95,71,61,1,2,5,1,1,9,7,0,0,2,0,0
16b9d5cf,18,17,0,0,0,0,1,1,1,0,0,0,0,0
173061c0,37,30,2,0,3,1,1,7,4,2,0,1,0,0
17f3620a,78,47,0,5,13,13,0,5,1,0,0,1,3,0
1880614f,73,49,9,8,3,4,0,12,8,1,2,0,1,0
18f9dbd0,22,19,0,2,1,0,0,2,2,0,0,0,0,0
197640fd,50,42,1,4,2,1,0,6,5,0,0,1,0,0
1ab0b878,5,3,1,1,0,0,0,0,0,0,0,0,0,0
1ad1f50d,17,12,1,0,1,3,0,3,1,0,0,0,2,0
1b82f8df,26,22,0,1,0,3,0,0,0,0,0,0,0,0
1c50f354,94,57,26,2,4,5,0,6,2,2,0,1,1,0
1c529186,23,23,0,0,0,0,0,1,1,0,0,0,0,0
1c8c5aed,25,21,2,0,0,1,1,0,0,0,0,0,0,0
1cac99dc,55,25,12,8,4,5,1,7,2,2,0,0,3,0
1cadaf34,2,0,0,0,1,0,1,1,0,0,0,0,0,1
1ea5f91c,24,19,1,0,4,0,0,2,1,0,0,1,0,0
1f9328da,85,68,1,4,7,2,3,6,4,0,1,0,1,0
1fca9171,28,25,0,0,0,3,0,6,5,0,0,0,1,0
2114abf9,126,64,32,5,5,20,0,6,1,3,0,0,2,0
2146785a,48,42,1,2,1,1,1,5,5,0,0,0,0,0
2258c078,8,4,2,0,0,1,1,0,0,0,0,0,0,0
228f73ae,39,28,0,6,1,4,0,9,5,0,2,1,1,0
230a2fac,82,66,5,6,3,2,0,12,9,0,2,1,0,0
2334478a,10,7,3,0,0,0,0,0,0,0,0,0,0,0
246d153b,57,37,6,7,1,4,2,5,3,1,0,0,1,0
259deea9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
