id,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
1ac232b8,80.0,49.0,22.0,3.0,4.0,1.0,1.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,Matches
19e4eab9,27.0,20.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
d3d758d8,5.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
4f8ce0e1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
e3756e72,66.0,54.0,1.0,4.0,2.0,5.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,Matches
d705ba44,38.0,18.0,2.0,2.0,7.0,9.0,0.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,Matches
0000acda,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
0000acda,7.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
305a3820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
db092d3b,61.0,44.0,7.0,4.0,1.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,Matches
3b8674e6,36.0,30.0,1.0,0.0,3.0,0.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,Matches
ec1f737d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
53a0e358,170.0,126.0,22.0,8.0,3.0,8.0,3.0,22.0,17.0,2.0,1.0,0.0,2.0,0.0,Matches
61b3978f,54.0,39.0,7.0,4.0,2.0,2.0,0.0,7.0,4.0,2.0,1.0,0.0,0.0,0.0,Matches
ee833569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
ee93c1a9,62.0,40.0,5.0,6.0,8.0,3.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,Matches
04b40c58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
88895312,26.0,25.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,Matches
ed5c0319,49.0,31.0,0.0,7.0,9.0,2.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,Matches
36e88fbc,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
9e1577aa,126.0,64.0,55.0,0.0,6.0,1.0,0.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0,Matches
64cd167d,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
f1d25de7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
fe012aca,51.0,32.0,6.0,6.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
fe012aca,24.0,16.0,0.0,5.0,1.0,2.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,Matches
cb678320,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
c83c203f,25.0,15.0,7.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches
d995ed27,83.0,69.0,1.0,3.0,5.0,5.0,0.0,13.0,9.0,0.0,0.0,2.0,2.0,0.0,Matches
bf57eaab,41.0,26.0,0.0,1.0,6.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
