id,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
1fe67e86,Mikel Balenziaga,es ESP,DF,Athletic Club,31,1988,6.3,183,262,69.8,2816,1179,109,127,85.8,56,81,69.1,15,32,46.9,0,0.0,0.3,0.0,0,10,2,1,15,Matches
fa937f7a,Éver Banega,ar ARG,MF,Sevilla,31,1988,27.5,1959,2401,81.6,38746,12477,763,843,90.5,785,899,87.3,340,500,68.0,7,6.1,5.6,+0.9,59,262,28,5,363,Matches
c010b898,Federico Barba,it ITA,DF,Valladolid,25,1993,5.0,140,218,64.2,2333,960,72,88,81.8,57,87,65.5,10,34,29.4,0,0.0,0.1,0.0,1,17,2,1,15,Matches
cac2537b,Enis Bardhi,mk MKD,MF,Levante,24,1995,23.5,627,865,72.5,9544,2988,370,437,84.7,163,230,70.9,54,106,50.9,2,3.5,1.7,-1.5,32,63,24,6,111,Matches
aad53e64,Kike Barja,es ESP,"MF,FW",Osasuna,22,1997,3.5,57,84,67.9,838,203,35,42,83.3,17,27,63.0,2,6,33.3,1,1.1,0.7,-0.1,4,2,7,2,12,Matches
487d9b09,Antonio Barragán,es ESP,DF,Betis,32,1987,7.1,377,468,80.6,6000,2033,186,202,92.1,152,186,81.7,25,55,45.5,1,0.6,1.1,+0.4,7,29,19,4,49,Matches
200e89e1,Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,17,2001,4.9,134,186,72.0,2043,491,74,88,84.1,43,61,70.5,9,15,60.0,0,0.5,1.0,-0.5,8,9,8,1,20,Matches
b742cc0d,Marc Bartra,es ESP,"DF,MF",Betis,28,1991,28.0,1426,1681,84.8,27857,9473,488,538,90.7,759,842,90.1,161,255,63.1,1,2.0,0.9,-1.0,5,79,6,1,90,Matches
e61bdd69,Gil Bastião Dias,pt POR,"MF,DF",Granada,22,1996,4.0,101,132,76.5,1571,509,53,66,80.3,39,45,86.7,5,10,50.0,1,0.3,0.4,+0.7,7,12,3,1,17,Matches
ed5c5fa3,Fran Beltrán,es ESP,MF,Celta Vigo,20,1999,20.3,761,874,87.1,12503,2797,354,382,92.7,313,338,92.6,63,87,72.4,0,0.6,0.6,-0.6,12,60,4,0,67,Matches
74dc806c,Hatem Ben Arfa,fr FRA,"MF,FW",Valladolid,32,1987,1.8,41,54,75.9,689,103,22,28,78.6,14,17,82.4,3,5,60.0,0,0.0,0.1,0.0,1,2,1,0,6,Matches
70d74ece,Karim Benzema,fr FRA,FW,Real Madrid,31,1987,34.9,1108,1315,84.3,15357,2781,699,791,88.4,263,311,84.6,73,89,82.0,8,7.6,6.2,+0.4,59,74,51,0,173,Matches
b6e50615,Yuri Berchiche,es ESP,DF,Athletic Club,29,1990,31.7,1324,1684,78.6,21617,8101,706,807,87.5,448,563,79.6,125,187,66.8,1,2.8,2.7,-1.8,29,113,34,15,153,Matches
04a65a8f,Markel Bergara,es ESP,MF,Getafe,33,1986,0.8,9,18,50.0,117,18,6,8,75.0,3,7,42.9,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
d166c007,Sergio Bermejo,es ESP,"MF,FW",Celta Vigo,21,1997,0.1,3,3,100.0,46,12,1,1,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,1,0,1,Matches
697295b1,Pedro Bigas,es ESP,DF,Eibar,28,1990,19.7,482,731,65.9,10813,4464,124,154,80.5,256,329,77.8,98,224,43.8,0,0.1,0.4,-0.1,2,47,5,2,58,Matches
967f34d3,Rubén Blanco,es ESP,GK,Celta Vigo,24,1995,32.9,625,987,63.3,19546,15019,135,135,100.0,242,246,98.4,247,601,41.1,0,0.0,0.0,0.0,0,11,0,0,0,Matches
9ab48bde,Pablo de Blasis,ar ARG,"DF,MF",Eibar,31,1988,17.8,659,963,68.4,12159,4687,289,337,85.8,243,341,71.3,101,220,45.9,3,2.8,2.6,+0.2,20,69,25,13,91,Matches
d2ed99b4,Alejandro Blesa,es ESP,MF,Levante,17,2002,0.0,3,5,60.0,41,14,1,1,100.0,2,3,66.7,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
f6798fc3,Yassine Bounou,ma MAR,GK,Sevilla,28,1991,5.5,123,168,73.2,3771,2688,22,23,95.7,53,55,96.4,48,90,53.3,1,0.2,0.0,+0.8,1,5,0,0,0,Matches
605873e1,Filip Bradarić,hr CRO,MF,Celta Vigo,27,1992,7.8,312,401,77.8,4737,1637,162,191,84.8,105,133,78.9,20,35,57.1,0,0.1,0.3,-0.1,3,29,5,1,31,Matches
fd771f95,Martin Braithwaite,dk DEN,"FW,MF",Barcelona,28,1991,4.5,98,130,75.4,1142,114,67,80,83.8,23,34,67.6,1,2,50.0,0,0.6,0.2,-0.6,2,5,1,0,3,Matches
fd771f95,Martin Braithwaite,dk DEN,"FW,MF",Leganés,28,1991,21.5,246,373,66.0,3373,721,163,215,75.8,63,98,64.3,10,22,45.5,1,2.2,0.9,-1.2,15,25,9,0,47,Matches
3e016e5a,Brandon,es ESP,FW,Osasuna,24,1995,4.5,81,118,68.6,1042,183,49,64,76.6,19,26,73.1,4,6,66.7,1,0.5,0.4,+0.5,4,0,4,3,5,Matches
4accb7e0,Darko Brašanac,rs SRB,MF,Osasuna,27,1992,24.9,556,772,72.0,8612,2497,288,375,76.8,207,262,79.0,33,49,67.3,1,1.7,0.9,-0.7,23,55,14,2,90,Matches
3d688b46,Yan Brice Eteki,cm CMR,MF,Granada,21,1997,16.7,316,410,77.1,5102,1454,154,186,82.8,123,152,80.9,24,37,64.9,0,0.1,0.2,-0.1,4,32,3,0,44,Matches
7b5ab7f2,Bryan,es ESP,"MF,FW",Leganés,18,2001,6.2,141,219,64.4,1849,614,96,111,86.5,30,50,60.0,7,26,26.9,0,0.7,1.0,-0.7,12,6,8,4,11,Matches
7b5ab7f2,Bryan,es ESP,FW,Sevilla,18,2001,0.7,22,26,84.6,211,43,17,18,94.4,2,3,66.7,0,2,0.0,0,0.0,0.0,0.0,0,2,0,0,1,Matches
8f3565b3,Ante Budimir,hr CRO,FW,Mallorca,28,1991,30.7,372,587,63.4,3941,773,233,336,69.3,66,119,55.5,8,15,53.3,2,1.0,0.9,+1.0,13,26,6,0,33,Matches
40449bbd,Esteban Burgos,ar ARG,DF,Eibar,27,1992,12.4,246,394,62.4,6223,2590,51,65,78.5,121,158,76.6,73,164,44.5,0,0.1,0.1,-0.1,1,32,0,0,30,Matches
45e304c8,Burgui,es ESP,MF,Alavés,25,1993,0.2,4,7,57.1,54,13,3,3,100.0,0,1,0.0,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
f631c17f,Oliver Burke,sct SCO,"MF,FW",Alavés,22,1997,15.9,218,340,64.1,2505,616,153,200,76.5,39,71,54.9,6,12,50.0,2,1.6,0.9,+0.4,6,12,6,0,16,Matches
5ab0ea87,Sergio Busquets,es ESP,MF,Barcelona,31,1988,27.6,2317,2587,89.6,37094,11317,1099,1182,93.0,929,1015,91.5,176,216,81.5,2,2.8,3.2,-0.8,22,224,28,0,220,Matches
f3112790,Unai Bustinza,es ESP,DF,Leganés,27,1992,29.8,904,1350,67.0,17307,7521,369,447,82.6,405,559,72.5,116,281,41.3,1,1.8,1.7,-0.8,16,93,11,7,109,Matches
e7ab4179,Erick Cabaco,uy URU,DF,Getafe,24,1995,3.0,88,144,61.1,2227,1020,21,30,70.0,37,55,67.3,28,51,54.9,0,0.0,0.0,0.0,0,11,1,0,13,Matches
e7ab4179,Erick Cabaco,uy URU,DF,Levante,24,1995,9.0,283,376,75.3,6414,3144,89,103,86.4,135,153,88.2,58,113,51.3,0,0.1,0.1,-0.1,2,20,1,0,24,Matches
206b11c5,Ariday Cabrera,es ESP,MF,Mallorca,30,1988,0.4,9,11,81.8,167,40,3,5,60.0,6,6,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
69cbc8b6,Leandro Cabrera,uy URU,DF,Getafe,28,1991,17.0,287,583,49.2,8321,3990,44,72,61.1,126,222,56.8,115,270,42.6,0,0.4,0.4,-0.4,2,61,5,1,64,Matches
69cbc8b6,Leandro Cabrera,uy URU,DF,Espanyol,28,1991,17.0,562,860,65.3,12870,6134,133,168,79.2,314,401,78.3,107,251,42.6,1,0.9,0.7,+0.1,7,41,4,1,53,Matches
41b3069f,Fernando Calero,es ESP,DF,Espanyol,23,1995,11.6,516,601,85.9,9688,3286,172,186,92.5,287,310,92.6,50,92,54.3,0,0.0,0.1,0.0,0,19,4,0,32,Matches
6922f806,Jonathan Calleri,ar ARG,FW,Espanyol,25,1993,20.1,186,367,50.7,2555,644,113,197,57.4,43,94,45.7,13,26,50.0,3,2.6,2.5,+0.4,18,17,10,3,28,Matches
b2d03887,Víctor Camarasa,es ESP,MF,Alavés,25,1994,14.4,428,542,79.0,7273,1604,215,250,86.0,152,179,84.9,44,77,57.1,1,2.2,1.3,-1.2,14,40,10,3,55,Matches
873619c6,Sergio Camello,es ESP,FW,Atlético Madrid,18,2001,0.3,2,6,33.3,30,7,1,1,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
61220da2,José Campaña,es ESP,MF,Levante,26,1993,35.1,1643,2150,76.4,27697,10035,842,956,88.1,565,718,78.7,177,322,55.0,7,5.2,4.8,+1.8,73,190,38,11,258,Matches
bd3b9a9f,Xisco Campos,es ESP,DF,Mallorca,37,1982,5.3,151,204,74.0,3149,1123,48,58,82.8,75,92,81.5,25,47,53.2,1,0.4,0.1,+0.6,3,4,1,1,5,Matches
06983922,Víctor Campuzano,es ESP,FW,Espanyol,22,1997,9.7,94,152,61.8,1207,258,65,85,76.5,22,36,61.1,4,8,50.0,0,0.1,0.1,-0.1,2,10,1,0,8,Matches
a6de370d,Sergio Canales,es ESP,"MF,FW",Betis,28,1991,35.1,1888,2249,83.9,32304,7183,898,975,92.1,703,798,88.1,213,331,64.4,6,7.0,6.5,-1.0,80,145,59,17,229,Matches
