id,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
bbe88396,Aly Abeid,mr MTN,DF,Levante,19,1997,0.9,29,38,76.3,474,167,17,19,89.5,10,12,83.3,2,5,40.0,0,0.1,0.1,-0.1,1,0,1,1,1,Matches
65d62814,Antonio Adán,es ESP,GK,Betis,30,1987,30.0,868,1256,69.1,24352,18206,125,125,100.0,444,462,96.1,298,664,44.9,2,0.7,0.0,+1.3,4,8,0,0,0,Matches
5890cef1,Aday,es ESP,DF,Girona,29,1987,20.4,738,1047,70.5,12574,3756,386,450,85.8,261,350,74.6,77,188,41.0,0,1.6,2.2,-1.6,20,36,30,22,61,Matches
293211e1,Aritz Aduriz,es ESP,FW,Athletic Club,36,1981,23.9,337,518,65.1,4422,934,218,296,73.6,86,143,60.1,12,30,40.0,1,1.5,1.6,-0.5,11,41,11,0,45,Matches
355c883a,Martin Agirregabiria,es ESP,DF,Alavés,21,1996,20.3,634,884,71.7,9706,4749,366,436,83.9,207,288,71.9,47,104,45.2,4,1.5,0.9,+2.5,13,46,12,9,48,Matches
c84c1afc,Imanol Agirretxe,es ESP,FW,Real Sociedad,30,1987,2.6,38,60,63.3,488,81,24,32,75.0,9,16,56.3,1,3,33.3,0,0.0,0.0,0.0,0,1,0,0,5,Matches
8617e3d9,Matías Aguirregaray,uy URU,DF,Las Palmas,28,1989,12.8,519,698,74.4,8233,3470,272,304,89.5,188,260,72.3,40,94,42.6,0,0.6,1.3,-0.6,5,42,18,5,57,Matches
c5eaff5c,Ager Aketxe,es ESP,MF,Athletic Club,23,1993,0.4,32,42,76.2,478,96,18,21,85.7,9,11,81.8,3,7,42.9,0,0.0,0.0,0.0,0,3,0,0,6,Matches
7a4cd784,David Alba,es ESP,DF,Getafe,18,1999,0.7,7,9,77.8,178,102,2,3,66.7,3,4,75.0,2,2,100.0,0,0.0,0.0,0.0,0,2,0,0,2,Matches
4601e194,Jordi Alba,es ESP,DF,Barcelona,28,1989,30.5,2074,2418,85.8,28727,8911,1320,1416,93.2,597,716,83.4,91,138,65.9,8,6.1,5.3,+1.9,38,99,39,4,135,Matches
348e4809,Raúl Albentosa,es ESP,DF,La Coruña,28,1988,19.4,607,775,78.3,14038,5509,136,162,84.0,334,386,86.5,135,214,63.1,0,0.2,0.2,-0.2,3,28,1,0,27,Matches
a7a9d95a,Paco Alcácer,es ESP,"MF,FW",Barcelona,23,1993,7.7,188,234,80.3,2272,421,116,134,86.6,46,56,82.1,5,11,45.5,3,2.1,1.6,+0.9,10,7,8,1,13,Matches
ba71d071,Pedro Alcalá,es ESP,DF,Girona,28,1989,7.7,208,295,70.5,4905,1524,50,59,84.7,111,134,82.8,46,93,49.5,0,0.2,0.1,-0.2,1,24,1,0,24,Matches
a8599c17,Steve Aldo One,cm CMR,DF,La Coruña,22,1995,1.0,18,22,81.8,354,169,5,6,83.3,10,12,83.3,3,4,75.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
46166b49,Álex Alegría,es ESP,FW,Levante,24,1992,7.0,111,164,67.7,1333,166,73,99,73.7,33,44,75.0,0,3,0.0,0,0.2,0.2,-0.2,3,10,2,0,8,Matches
3d7e48ce,Iván Alejo,es ESP,"MF,FW",Eibar,22,1995,12.2,182,340,53.5,2848,887,111,151,73.5,54,99,54.5,15,52,28.8,3,2.1,2.0,+0.9,17,11,26,19,20,Matches
3e1858af,Alexander,ar ARG,"MF,FW",Leganés,28,1988,11.8,219,320,68.4,2918,931,141,172,82.0,47,80,58.8,14,29,48.3,2,2.5,2.9,-0.5,19,13,14,6,26,Matches
db0cd1ae,Alexis,es ESP,DF,Alavés,31,1985,24.3,544,743,73.2,10573,5124,205,237,86.5,249,334,74.6,79,146,54.1,0,0.3,0.2,-0.3,5,27,3,0,34,Matches
7e28d6f7,José Alonso Lara,es ESP,MF,Sevilla,17,2000,0.1,3,4,75.0,41,12,2,2,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
8875b8c9,Sergio Álvarez,es ESP,GK,Celta Vigo,30,1986,16.4,424,626,67.7,13411,10001,30,30,100.0,234,239,97.9,160,353,45.3,0,0.1,0.0,-0.1,1,7,1,0,0,Matches
3ecc11d8,Yeray Álvarez,es ESP,DF,Athletic Club,22,1995,7.5,385,468,82.3,8463,3208,101,119,84.9,207,229,90.4,74,111,66.7,0,0.1,0.1,-0.1,2,36,1,0,41,Matches
12a875ce,Eloi Amagat,es ESP,MF,Girona,32,1985,0.2,8,9,88.9,176,49,3,3,100.0,4,5,80.0,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,3,Matches
d70a2141,Jordi Amat,id IDN,"DF,MF",Betis,25,1992,22.7,1444,1609,89.7,27991,7765,497,538,92.4,782,831,94.1,152,201,75.6,0,0.1,0.3,-0.1,5,77,3,0,101,Matches
f3b1d9a2,Amath,sn SEN,"MF,FW",Getafe,21,1996,31.8,390,596,65.4,5819,1699,211,288,73.3,121,171,70.8,29,57,50.9,3,2.7,1.5,+0.3,23,47,17,3,66,Matches
7c2a398c,Nordin Amrabat,ma MAR,"FW,MF",Leganés,30,1987,18.0,296,481,61.5,4395,981,173,215,80.5,95,151,62.9,16,49,32.7,4,3.2,2.1,+0.8,23,20,17,5,50,Matches
983ccabe,Jon Ander Serantes,es ESP,GK,Leganés,27,1989,1.0,12,33,36.4,636,597,0,0,,2,2,100.0,10,31,32.3,0,0.0,0.0,0.0,0,1,0,0,0,Matches
dc008610,Florin Andone,ro ROU,FW,La Coruña,24,1993,18.2,188,308,61.0,2226,245,130,176,73.9,43,75,57.3,1,10,10.0,3,0.9,1.1,+2.1,9,4,4,1,11,Matches
b35db3f6,Miguel Ángel Guerrero,es ESP,FW,Leganés,27,1990,16.0,283,374,75.7,3755,473,181,227,79.7,78,101,77.2,10,13,76.9,3,1.5,1.0,+1.5,14,13,4,0,18,Matches
3024e383,José Ángel,es ESP,DF,Eibar,27,1989,27.0,1003,1645,61.0,20949,9014,347,431,80.5,434,630,68.9,197,486,40.5,8,4.1,3.6,+3.9,45,119,35,29,128,Matches
011d8c56,Miguel Ángel Moyá,es ESP,GK,Real Sociedad,33,1984,8.5,274,361,75.9,8727,6236,14,14,100.0,135,140,96.4,124,205,60.5,0,0.0,0.0,0.0,0,6,0,0,0,Matches
56cafd0a,Miguel Ángel Rubio,es ESP,DF,Getafe,19,1998,0.3,3,10,30.0,35,35,2,4,50.0,1,3,33.3,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
3e4f735d,Vitorino Antunes,pt POR,DF,Getafe,30,1987,31.1,862,1366,63.1,15837,8357,400,455,87.9,328,491,66.8,114,345,33.0,2,3.4,3.2,-1.4,28,89,36,15,116,Matches
ad340e17,Alberto Aquilani,it ITA,MF,Las Palmas,33,1984,14.4,838,1008,83.1,15743,4147,374,419,89.3,310,360,86.1,130,179,72.6,0,0.5,0.7,-0.5,12,86,6,0,80,Matches
58afe001,Mauro Arambarri,uy URU,MF,Getafe,21,1995,23.6,435,629,69.2,9748,2632,147,191,77.0,162,217,74.7,115,178,64.6,1,1.9,1.3,-0.9,9,53,7,1,76,Matches
2b15a82a,Guilherme Arana,br BRA,DF,Sevilla,20,1997,2.1,105,123,85.4,1310,461,81,86,94.2,19,25,76.0,2,7,28.6,0,0.0,0.0,0.0,0,2,0,0,4,Matches
080ac8d8,Sergio Araujo,ar ARG,"MF,FW",Las Palmas,25,1992,0.4,20,21,95.2,253,39,15,15,100.0,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,3,0,0,0,Matches
850c0a0d,Anaitz Arbilla,es ESP,DF,Eibar,30,1987,26.8,1235,1559,79.2,29963,11577,334,383,87.2,561,638,87.9,331,499,66.3,1,0.4,0.8,+0.6,8,143,10,1,158,Matches
46e07328,José Arnaiz,es ESP,MF,Barcelona,22,1995,0.1,3,4,75.0,46,0,2,2,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
