id,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
9f9e1b9c,Sabit Abdulai,gh GHA,MF,Getafe,21,1999,0.7,7,14,50.0,140,10,2,5,40.0,4,4,100.0,1,3,33.3,0,0.0,0.0,0.0,0,0,1,0,1,Matches
81442ecb,Marcos Acuña,ar ARG,DF,Sevilla,28,1991,25.9,1415,1767,80.1,24839,9704,675,730,92.5,542,639,84.8,159,310,51.3,2,2.6,2.9,-0.6,32,104,35,19,114,Matches
3ed84b2c,Bobby Adekanye,nl NED,"FW,MF",Cádiz,21,1999,0.4,7,10,70.0,99,0,5,5,100.0,1,3,33.3,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
355c883a,Martin Agirregabiria,es ESP,"DF,MF",Alavés,24,1996,17.3,534,751,71.1,8856,4049,268,318,84.3,204,283,72.1,48,106,45.3,1,0.7,0.7,+0.3,12,39,15,10,39,Matches
18abe173,Joseph Aidoo,gh GHA,DF,Celta Vigo,24,1995,14.3,511,629,81.2,10079,3604,164,183,89.6,285,324,88.0,56,95,58.9,0,0.3,0.1,-0.3,2,27,2,0,43,Matches
f2a68b97,Carlos Akapo,gq EQG,DF,Cádiz,27,1993,9.6,229,356,64.3,3877,1740,100,126,79.4,104,156,66.7,17,54,31.5,0,0.2,0.3,-0.2,2,14,4,3,15,Matches
31f5b89b,Paul Akouokou,ci CIV,MF,Betis,22,1997,4.2,170,187,90.9,3040,728,72,79,91.1,77,80,96.3,17,23,73.9,0,0.6,0.2,-0.6,2,21,1,1,13,Matches
788be7f9,Jony Álamo,es ESP,MF,Elche,18,2001,0.8,14,16,87.5,255,64,5,6,83.3,7,8,87.5,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
4601e194,Jordi Alba,es ESP,"DF,FW",Barcelona,31,1989,33.6,2479,2929,84.6,34728,9855,1520,1643,92.5,728,867,84.0,117,192,60.9,5,7.6,9.9,-2.6,52,149,76,16,197,Matches
4bd414c1,Raúl Albiol,es ESP,DF,Villarreal,34,1985,34.6,1829,2065,88.6,37606,12938,519,557,93.2,1047,1126,93.0,242,333,72.7,0,1.0,1.0,-1.0,4,92,3,1,136,Matches
