id,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Tkld,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
00891164,1359,154,693,641,29,17,1359,2,1,1,944,4742.0,2416.0,8,7,2,7,1,856,1
00a8d210,1516,53,273,564,697,46,1515,17,4,11,912,4537.0,1775.0,35,33,8,25,7,877,192
01870104,146,2,6,47,95,34,146,12,8,2,110,577.0,192.0,7,6,4,17,10,121,38
01becd60,97,1,6,19,73,21,97,6,0,6,66,513.0,227.0,8,6,5,7,6,69,27
01fd01e8,510,76,278,213,25,7,510,11,5,4,327,1942.0,1028.0,7,4,0,4,2,321,4
02bcaf8e,301,1,27,121,156,19,301,17,5,11,235,1845.0,841.0,29,15,7,17,11,242,60
032f894e,452,6,65,300,94,12,452,5,4,1,386,2119.0,1166.0,15,12,2,9,4,372,19
03e91055,20,0,1,13,6,0,20,0,0,0,16,69.0,20.0,0,0,0,0,0,17,2
0400dd2f,146,0,15,65,70,13,146,18,10,7,106,794.0,342.0,9,7,6,6,6,108,27
04ac78d2,451,65,238,204,11,4,451,6,4,1,333,1951.0,1147.0,8,1,0,6,1,342,0
04bb2b06,307,7,34,142,136,30,306,13,8,3,204,999.0,335.0,6,10,2,40,15,236,61
0512a60a,793,51,293,449,63,2,793,22,13,8,529,3051.0,1548.0,17,16,1,17,14,478,12
061266cd,113,2,29,47,38,3,113,10,2,6,71,397.0,146.0,4,4,1,4,2,62,9
065dc209,466,10,35,239,206,82,464,49,28,16,334,2122.0,918.0,32,25,14,50,20,341,83
06c48679,1484,81,437,953,107,7,1484,22,12,9,1127,6772.0,3949.0,24,32,2,14,7,1097,8
06df8256,568,82,240,324,13,7,568,1,0,1,402,2118.0,1114.0,3,3,1,3,0,349,0
07ace8c3,22,0,2,6,14,8,22,0,0,0,17,85.0,16.0,1,0,1,3,2,21,6
0810b6df,221,191,221,0,0,0,221,0,0,0,144,845.0,503.0,0,1,1,0,0,91,0
08511d65,1797,186,701,978,126,17,1797,13,6,5,1463,7200.0,3411.0,11,16,3,4,6,1402,7
