id,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Tkld,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
00242715,1771,194,956,754,80,21,1771,21,17,4,997,5226.0,2827.0,30,24,1,11,4,976,15
0049d544,372,5,30,156,197,22,372,52,38,14,277,2452.0,1312.0,36,24,14,17,27,301,62
0515a4cb,2089,255,1076,974,59,18,2089,4,4,0,1067,6003.0,3651.0,12,9,1,9,6,1169,1
06f33dc8,562,6,28,295,240,61,562,18,10,8,300,1254.0,269.0,8,8,4,57,34,452,102
06f46837,253,5,36,122,96,5,253,14,9,5,162,904.0,416.0,13,7,3,12,22,169,31
070a3904,167,3,20,115,33,0,167,4,1,3,98,518.0,159.0,0,1,0,1,1,126,3
07296190,400,3,59,159,193,33,400,34,16,18,268,2146.0,1053.0,46,20,16,18,15,320,69
083525e5,1943,225,996,920,56,27,1943,18,14,4,1125,6092.0,3979.0,16,8,2,7,11,1167,3
086d7db3,1035,37,75,477,487,133,1029,18,13,5,481,1954.0,520.0,10,8,3,99,59,858,203
0984c5d5,803,26,175,498,147,9,803,31,23,8,444,2226.0,1025.0,20,18,2,26,24,483,18
0b4d8274,857,10,103,338,426,77,857,40,19,21,504,3095.0,1339.0,59,34,18,54,43,625,176
0d2158d5,1161,34,239,756,175,16,1161,15,8,7,569,2019.0,997.0,10,8,2,31,19,722,34
0d57f1c1,27,3,9,15,3,0,27,0,0,0,13,67.0,28.0,2,1,0,0,1,17,4
0e12089d,25,22,25,0,0,0,25,0,0,0,8,75.0,50.0,0,0,0,0,0,6,0
0e96a5e1,47,0,8,35,4,0,47,0,0,0,28,100.0,32.0,0,1,0,2,2,33,1
0eb03d5b,880,69,440,419,26,8,880,3,2,1,540,3275.0,2066.0,15,7,0,8,3,549,1
0eeafda5,1617,166,968,618,40,24,1617,4,4,0,995,4102.0,2294.0,5,6,0,5,2,1043,2
0f52f925,1953,84,502,801,671,20,1953,51,24,27,846,4046.0,2265.0,56,45,5,52,37,954,121
0fe7f7bc,894,22,47,396,460,111,893,43,21,22,510,2509.0,948.0,36,25,19,62,47,736,222
1040e783,1018,90,431,464,132,8,1018,3,3,0,353,2295.0,1271.0,17,14,1,13,10,503,29
1061c207,45,40,45,0,0,0,45,0,0,0,15,97.0,63.0,0,0,0,0,0,15,0
10650926,343,37,156,174,20,3,343,2,2,0,179,1329.0,842.0,9,5,0,6,2,205,0
10efd0e1,2972,68,607,1924,458,23,2972,52,37,15,1552,7091.0,3917.0,51,38,5,50,23,2456,53
11ced928,502,17,30,192,283,90,502,27,14,13,314,1041.0,329.0,10,8,4,54,31,415,96
1232e1dc,1591,144,661,853,82,42,1591,7,7,0,918,4504.0,2468.0,10,7,1,13,5,1059,7
1251f42e,387,4,27,161,201,27,387,6,2,4,241,1326.0,611.0,25,20,4,18,8,271,69
13203c45,1275,43,302,568,418,48,1275,72,37,35,548,3386.0,1922.0,72,38,16,42,22,719,125
13c44fc5,1314,58,366,681,293,14,1314,52,21,31,635,3758.0,2122.0,60,48,6,32,21,653,115
1467af0d,2229,39,373,1530,341,15,2229,51,42,9,1574,7166.0,3815.0,41,41,2,18,36,1930,48
148e136f,1914,7,179,1077,686,87,1911,100,66,34,1206,8621.0,5126.0,155,95,27,47,63,1509,195
15285503,23,18,22,1,0,0,23,0,0,0,10,64.0,36.0,0,0,0,0,0,9,0
1598599e,805,16,158,597,54,0,805,4,3,1,495,2233.0,1100.0,10,5,0,5,6,667,6
15a21c79,50,8,21,22,7,2,50,0,0,0,17,98.0,41.0,0,1,0,2,0,24,0
15e1afd5,754,59,249,335,176,4,754,17,9,8,301,1320.0,689.0,17,11,2,12,7,389,41
166a981d,501,19,138,267,100,5,501,17,14,3,245,1645.0,951.0,27,9,1,9,6,313,34
16714a62,1562,274,941,621,16,10,1562,7,4,3,697,3218.0,1795.0,6,3,0,12,7,739,1
167d5018,923,89,416,436,80,11,923,12,11,1,400,1969.0,1056.0,14,5,1,6,7,461,10
176674ab,711,5,63,235,427,80,710,83,41,42,463,3227.0,1435.0,67,26,28,89,56,526,146
17f29fb0,320,2,18,157,148,39,320,21,7,13,182,892.0,325.0,12,8,5,35,15,225,65
19cda00b,1531,10,91,552,901,136,1531,86,48,38,956,5585.0,2835.0,95,71,41,41,32,1204,287
1a4b9094,1607,47,390,821,427,25,1607,71,44,27,1007,6427.0,3666.0,95,65,10,30,25,977,107
1a6f2a66,106,1,7,56,43,9,106,3,3,0,59,274.0,83.0,1,0,0,6,5,78,9
1a992676,1529,13,156,968,418,54,1529,62,45,17,977,5602.0,2738.0,65,45,20,28,32,1273,117
1ac3b888,868,16,77,425,376,103,866,30,13,17,454,2153.0,815.0,23,19,10,86,51,613,133
1ad8cb67,1261,115,582,602,84,23,1261,10,5,5,663,3227.0,1908.0,18,11,0,11,7,711,24
1b82f8df,1991,58,382,1215,412,72,1991,14,8,6,1083,4273.0,1994.0,35,27,5,45,29,1254,97
1bc6135b,61,1,13,25,25,5,61,3,2,1,45,177.0,75.0,2,2,1,6,2,45,10
1c344204,1635,147,776,818,62,20,1635,23,18,5,917,5712.0,3837.0,35,20,0,13,3,988,5
1d0900d4,1150,886,1094,57,0,0,1150,1,1,0,383,2978.0,2191.0,0,0,0,0,0,390,0
1d2d5cc8,960,863,957,3,0,0,960,0,0,0,537,2877.0,1772.0,0,0,0,0,0,423,0
1e23a224,179,23,81,79,20,1,179,3,2,1,84,449.0,275.0,5,4,0,2,2,97,7
1ec4e202,876,22,114,457,313,32,876,19,12,7,482,2128.0,781.0,18,17,5,33,29,631,70
1ec7e1c5,1720,201,908,783,42,27,1720,9,9,0,713,4435.0,2270.0,12,5,0,12,2,889,2
1f713024,1266,160,744,503,29,15,1266,7,6,1,771,3213.0,1796.0,4,5,1,7,2,788,1
1f8c7aa9,1737,45,155,924,685,103,1736,74,57,17,818,6190.0,2837.0,87,73,11,80,60,1304,251
1f9a3a04,188,12,47,97,46,2,188,2,1,1,74,386.0,222.0,4,9,0,4,2,88,16
20094685,1541,11,207,1046,301,20,1541,23,16,7,1192,5787.0,3063.0,50,44,3,14,11,1264,51
20573d10,109,8,48,60,1,0,109,0,0,0,80,418.0,249.0,0,1,0,0,0,83,0
20c2c0e8,314,12,92,172,57,8,314,6,5,1,114,516.0,211.0,5,10,3,8,12,152,13
20e73fac,2145,38,294,1066,813,51,2142,48,23,25,991,4809.0,2428.0,63,61,6,54,38,1318,195
2174bc8d,1190,56,349,749,101,12,1190,17,11,6,605,2844.0,994.0,10,6,0,17,14,707,13
2235f850,72,1,23,29,21,2,72,5,4,1,58,346.0,197.0,6,5,0,1,3,57,10
22721b88,1681,87,475,882,355,9,1681,71,44,27,1023,5151.0,3032.0,70,58,4,31,26,955,83
22a62523,59,1,5,39,15,1,59,3,2,1,43,190.0,71.0,1,1,0,1,4,51,7
22bfb57e,145,2,17,86,47,4,145,20,10,10,101,802.0,406.0,10,9,2,6,9,119,26
22c77851,13,0,0,5,9,3,13,3,2,1,8,99.0,35.0,1,0,1,1,2,8,2
23b6ab66,58,0,8,23,27,0,58,1,0,1,27,143.0,112.0,3,3,0,1,0,32,8
23c63b7f,31,1,3,13,15,6,31,3,1,2,16,102.0,32.0,2,0,2,3,0,22,9
2434f24a,1242,1032,1233,9,0,0,1242,3,3,0,618,3438.0,2381.0,0,0,0,1,0,477,0
243f4a0b,1081,44,317,703,72,3,1081,17,16,1,613,2435.0,1108.0,12,7,1,7,8,671,2
247accfd,1676,154,698,755,246,28,1676,41,37,4,751,3590.0,1856.0,48,31,5,29,31,801,48
24eb7ed6,1021,9,103,525,402,18,1021,49,29,20,502,2957.0,1494.0,44,40,5,52,40,711,131
2515040a,366,31,175,175,16,10,366,2,2,0,206,1278.0,824.0,7,2,0,3,2,214,1
25444898,722,25,185,380,168,5,722,22,12,10,351,1511.0,783.0,15,14,0,8,3,374,41
26383ea5,90,73,90,0,0,0,90,0,0,0,32,179.0,143.0,0,0,0,0,0,29,0
26777636,7,0,1,5,1,0,7,0,0,0,6,55.0,16.0,0,0,0,0,0,7,0
2677a1de,995,3,72,470,474,78,991,71,45,26,582,3916.0,1703.0,54,42,22,69,55,713,146
268c3cfc,45,2,12,31,3,0,45,0,0,0,31,192.0,69.0,1,0,0,0,1,38,2
26975a92,571,442,566,5,0,0,571,0,0,0,283,2269.0,1625.0,0,0,0,0,0,133,0
275e2c51,1480,187,785,663,43,27,1480,2,2,0,793,3459.0,2032.0,5,3,0,13,6,881,5
276cce2e,1227,59,366,590,282,7,1227,23,16,7,548,2774.0,1465.0,39,27,5,33,12,673,76
28a65a2c,157,142,157,0,0,0,157,0,0,0,61,304.0,224.0,0,0,0,0,0,36,0
29d8ad3f,781,104,458,313,14,13,781,5,4,1,455,2133.0,864.0,4,1,0,2,0,466,0
2b16cb1a,1202,8,135,505,599,121,1202,167,108,59,917,8420.0,5182.0,184,83,77,61,75,1014,273
2b622f01,56,0,2,18,37,7,56,4,4,0,35,254.0,146.0,3,5,2,2,0,44,10
2b9fdeea,2285,26,173,1106,1042,192,2281,171,119,52,1731,10684.0,5495.0,192,129,76,81,86,1842,325
2bae5658,840,3,26,392,428,109,838,22,13,9,488,1731.0,623.0,19,24,11,71,27,682,180
2e0367a6,1209,11,107,500,636,58,1207,130,104,26,822,6108.0,3276.0,111,90,32,73,72,860,168
2e52206e,499,27,63,249,191,49,499,13,8,5,275,1165.0,366.0,11,14,5,36,34,359,81
2f798b41,375,27,175,200,4,2,375,1,1,0,296,1522.0,829.0,2,1,0,0,1,278,0
2f8f43f3,656,9,97,346,219,21,655,11,7,4,256,1571.0,821.0,20,14,3,19,13,381,43
2f965a72,941,813,939,3,0,0,941,0,0,0,505,2472.0,1581.0,0,0,0,0,0,356,0
2fa2a875,1234,1047,1221,13,0,0,1234,1,1,0,604,4186.0,2696.0,0,0,0,0,0,412,0
3010aefb,825,7,92,359,397,47,825,47,24,23,486,3710.0,1819.0,77,39,22,53,47,610,156
30395d3b,1192,10,108,528,577,60,1192,72,45,27,741,4996.0,2529.0,92,57,19,44,41,894,174
3067cbef,617,51,281,287,52,2,617,3,3,0,334,1510.0,829.0,5,5,0,4,4,399,8
3071a619,1097,29,118,519,482,113,1096,38,21,17,678,3290.0,1325.0,42,36,7,53,34,820,216
31377e38,79,1,17,31,32,3,79,10,5,5,58,376.0,158.0,6,2,0,6,7,50,14
31bbb7e2,1027,26,222,718,104,3,1027,21,16,5,669,2921.0,1242.0,18,16,3,22,11,701,20
321a71a7,2255,162,888,1177,203,13,2255,24,17,7,1066,5174.0,3510.0,45,31,2,16,16,1534,69
3250c6cd,96,1,3,50,44,8,96,7,3,4,51,292.0,128.0,3,3,0,7,5,78,26
346c15cc,83,0,9,46,28,5,83,0,0,0,64,295.0,100.0,1,2,0,5,7,68,16
34cfec6b,398,22,75,294,32,4,398,6,4,2,199,648.0,312.0,1,2,0,6,11,267,11
35c5f9b1,572,2,30,334,215,15,572,26,18,8,309,1785.0,807.0,21,17,3,18,18,424,43
3681cfff,1685,257,921,727,46,21,1685,5,1,4,862,4832.0,2624.0,15,6,2,10,1,909,4
375622c5,617,14,110,402,116,13,617,13,12,1,402,2120.0,1168.0,21,16,3,11,9,477,30
3767b3b7,2313,168,1027,1093,211,36,2313,30,24,6,1151,6714.0,4393.0,55,33,2,32,22,1350,53
