id,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Tkld,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
1bfb6fef,446,28,153,215,80,2,446,6,0,6,180,893,415,8,5,0,9,6,201,24
26383ea5,156,139,156,0,0,0,156,0,0,0,80,463,309,0,0,0,0,1,61,0
6c6ecdd4,239,13,65,152,22,6,239,0,0,0,73,252,41,0,0,0,10,1,91,2
79584585,159,2,21,130,10,0,159,5,4,1,112,464,193,0,3,0,2,6,136,0
247accfd,1737,137,655,847,247,18,1737,27,16,11,893,4448,2104,37,29,3,19,16,945,68
d2aa8ac0,1448,51,274,937,246,13,1448,7,4,3,626,2995,1254,15,11,2,21,27,850,35
92b56413,735,8,113,427,197,15,735,23,9,14,391,1378,558,7,11,1,25,17,539,78
10650926,729,42,238,463,36,1,729,13,8,5,414,2060,944,6,4,0,13,13,457,4
4be0b467,491,7,44,169,288,90,491,31,15,16,287,1947,824,34,16,20,36,35,359,157
19053e31,343,2,47,178,124,11,343,34,14,20,242,1613,772,24,19,5,23,22,243,64
7f622eef,168,9,47,108,14,1,168,4,4,0,88,472,250,4,3,0,3,7,113,6
ad82197c,97,14,66,25,7,1,97,2,1,1,43,270,140,0,2,0,2,0,48,3
933d3b51,60,6,29,30,1,0,60,0,0,0,29,156,97,0,0,0,0,1,44,0
43e7a164,1840,212,1065,750,38,17,1840,13,8,5,799,4048,2076,7,5,1,14,13,961,3
083525e5,110,12,42,64,6,2,110,1,1,0,50,279,143,0,0,0,1,0,58,1
ccb1c3af,50,0,6,29,16,2,50,0,0,0,32,188,86,2,2,0,4,4,38,5
67ac5bb8,776,70,354,411,14,11,776,1,0,1,475,2632,1548,5,2,0,4,2,508,0
6421dd73,1273,12,156,484,658,79,1273,91,40,51,813,5684,2753,119,70,19,90,50,872,256
6481421d,877,12,156,380,366,40,877,62,32,30,613,4598,2369,75,52,15,62,39,660,128
9daeac61,415,24,138,209,73,1,415,14,7,7,235,1368,762,13,15,1,7,5,249,22
1a992676,1785,9,163,1029,611,67,1785,58,43,15,1142,7091,3733,93,87,18,35,42,1450,169
ff0ab48c,1738,75,364,931,456,41,1738,29,13,16,1011,5414,3306,86,51,14,20,12,1084,157
0e12089d,317,261,316,1,0,0,317,0,0,0,121,780,553,0,0,0,1,0,107,0
f09a8b75,1455,9,144,833,508,35,1453,87,49,38,829,5149,2654,60,63,14,45,40,1032,110
167d5018,1323,166,617,640,76,25,1323,11,9,2,540,3219,1675,9,8,1,12,3,629,3
4fdf1fd9,1625,228,910,677,47,29,1625,10,6,4,855,5075,3441,20,9,0,9,3,956,4
5f4ce4b6,420,8,49,199,178,18,420,21,10,11,258,1215,526,14,15,4,26,18,306,61
ae82fa48,132,1,9,63,61,9,130,5,3,2,72,303,154,6,4,1,9,2,78,13
bc7b4580,787,34,203,373,222,9,787,14,8,6,348,2344,1459,44,39,2,10,6,373,55
33508c78,840,18,129,521,195,13,840,4,3,1,440,1719,912,12,13,1,11,7,605,31
745ca0a3,51,0,2,35,14,3,51,3,1,2,36,256,127,5,1,1,1,1,41,9
79135368,2428,28,367,1538,543,14,2427,47,29,18,1283,5983,2672,39,39,2,47,35,1574,59
66116290,1031,30,70,527,435,132,1027,34,14,20,613,2098,663,22,20,5,111,46,780,166
bece776f,1426,7,91,668,677,120,1420,82,47,35,1000,5558,2505,62,53,26,53,44,1091,175
6644712a,22,0,3,11,8,0,22,1,0,1,18,94,48,1,1,0,1,0,18,2
05816e19,1081,18,140,469,501,60,1081,78,37,40,666,4573,2412,82,54,14,77,49,735,193
375622c5,1289,15,188,852,270,17,1289,50,27,23,735,4914,2710,55,26,4,40,28,831,57
375622c5,116,4,21,68,28,4,116,2,1,1,84,542,246,4,3,2,4,4,84,7
9dafff2a,75,1,19,49,7,0,75,1,1,0,36,162,100,1,0,0,2,2,43,5
9dafff2a,183,11,37,112,34,4,183,3,1,2,63,331,155,3,4,0,2,7,93,4
132a82f1,112,11,58,51,4,0,112,1,0,1,51,165,68,0,2,0,2,0,58,1
822d51d7,469,11,95,281,104,9,469,25,16,9,288,1683,957,21,27,3,29,9,304,21
90eb507d,1755,97,615,764,390,19,1755,21,11,10,728,4054,2234,43,32,2,30,15,830,110
9f90c06b,252,41,155,94,6,2,252,1,1,0,129,596,304,2,1,1,3,1,158,0
90f87966,2552,196,1048,1404,108,50,2552,6,4,2,1556,8114,5326,39,17,3,13,5,1754,12
6ff8ef56,263,8,16,133,116,19,263,3,1,2,115,526,164,6,8,3,7,17,180,40
574aa9ec,66,15,44,23,0,0,66,0,0,0,37,215,146,1,0,0,1,0,38,0
4b96c347,1048,19,172,494,396,66,1048,46,19,27,602,3300,1656,43,31,10,47,47,728,127
9f6325f9,59,6,20,28,11,1,59,2,0,2,29,130,49,0,1,0,1,2,30,2
23c63b7f,323,7,29,153,146,61,323,25,17,8,187,945,432,21,7,17,26,15,248,74
23593121,374,5,35,247,96,4,374,10,6,4,230,1090,453,7,11,0,9,7,275,26
6ed1a2a2,1144,13,139,697,321,16,1144,58,32,26,799,3940,1995,36,38,4,45,29,904,65
4c700f46,910,44,300,574,43,5,910,7,6,1,536,2355,1373,5,1,0,5,2,629,1
1040e783,203,22,100,88,16,0,203,1,0,1,85,346,178,2,0,0,3,0,109,3
ea0ff634,847,31,86,441,324,101,847,8,3,5,410,1214,350,9,3,5,44,18,573,111
9836e892,5,0,0,1,4,0,5,0,0,0,4,37,20,0,0,0,0,1,3,1
ce84946a,37,4,9,11,18,3,37,4,1,3,23,222,152,6,2,1,1,3,24,11
f7b1d4e0,836,10,100,354,392,22,836,30,10,20,417,2522,1182,40,30,5,52,23,489,124
3befc2b6,1023,56,260,657,114,9,1023,4,2,2,532,2149,1080,17,8,0,14,7,595,10
c6056d58,1993,188,950,1006,45,29,1993,3,2,1,1131,6017,4254,30,8,0,4,2,1258,2
a0434482,1407,32,219,918,289,53,1407,37,23,14,860,5241,2173,45,33,8,42,42,975,63
132bb875,275,243,272,3,0,0,275,0,0,0,120,624,475,0,0,0,0,0,86,0
3708e9fa,1351,13,129,664,575,62,1351,51,29,22,900,6275,2815,80,66,18,51,32,997,151
c27dfb82,638,15,107,289,246,21,638,9,7,2,370,2287,1366,50,33,5,23,7,412,77
4d3e9033,118,102,117,1,0,0,118,0,0,0,57,275,180,0,0,0,0,0,45,0
7c6d6c96,1354,188,709,625,26,13,1354,1,1,0,732,3865,1998,5,1,0,10,6,784,1
3acddfdd,100,3,9,43,49,6,100,2,1,1,66,402,210,9,3,2,3,3,76,11
c5a500ca,1944,34,255,755,968,177,1936,162,88,74,1185,8544,4470,174,112,74,137,102,1340,349
06c48679,1186,104,477,604,122,6,1186,30,21,9,550,3644,2333,42,27,2,17,11,651,24
d2448564,117,0,17,51,54,3,117,11,7,4,77,492,212,9,3,1,8,5,81,21
d2448564,267,5,44,86,143,14,267,25,13,12,173,1190,487,16,8,3,17,7,174,74
8b298f56,2079,45,336,1291,472,21,2078,37,23,14,1148,5501,2737,41,28,2,40,28,1435,62
53283127,106,6,28,67,11,1,106,0,0,0,58,197,73,1,2,1,3,1,70,3
0ee664db,7,0,0,2,5,3,7,0,0,0,2,2,0,0,0,0,0,0,5,3
92b1763b,32,0,3,10,20,5,32,2,0,2,14,59,30,1,0,0,4,0,22,8
5d8d7454,1877,115,653,879,363,16,1877,50,29,21,757,4180,2163,57,51,2,44,25,848,86
9453d2f4,387,6,27,203,163,30,387,14,10,4,186,836,279,9,13,3,37,19,287,61
923f4dda,498,14,34,255,216,40,498,24,9,15,291,1432,533,16,15,4,46,31,430,93
bc270726,1234,1014,1223,11,0,0,1234,1,1,0,528,3701,2901,0,1,1,1,0,338,0
82671804,1726,99,594,978,172,27,1726,19,15,4,1187,5839,3062,32,29,6,17,11,1187,14
ec400194,1948,100,554,870,543,46,1948,23,11,12,942,6353,3425,95,75,10,34,24,1046,183
9f29c204,370,27,120,168,87,5,370,8,5,3,140,678,389,10,4,0,7,4,174,18
0b4d8274,791,5,75,316,415,67,791,51,21,30,437,2843,1454,59,45,15,41,29,555,152
d880dc16,76,5,36,39,1,1,76,1,1,0,29,182,88,0,0,0,0,0,35,0
0a89e877,1290,48,316,617,365,28,1290,22,13,9,693,3556,2093,52,40,10,32,11,771,135
3681cfff,2575,238,1246,1297,47,22,2575,14,8,6,1313,6020,3736,16,8,2,17,7,1804,4
c4bbea9f,1918,241,1088,799,52,28,1918,4,3,1,895,4674,2373,12,2,0,18,5,1005,5
97b87472,37,5,15,17,5,0,37,1,1,0,14,59,12,0,0,0,2,0,11,0
d14229f3,440,11,37,197,207,46,440,15,3,12,235,1040,461,18,9,7,27,5,305,78
7ffaf233,272,5,15,120,137,38,272,11,6,5,122,648,234,11,3,5,32,10,214,46
885b7aa7,425,10,76,293,61,4,425,11,6,5,223,1400,632,13,8,0,12,10,252,12
3767b3b7,159,10,75,79,7,1,159,2,2,0,76,448,222,4,1,1,4,0,72,3
3767b3b7,433,28,167,209,61,4,433,9,6,3,231,1129,676,7,6,0,9,6,226,9
8ff4872e,990,38,285,454,262,16,990,23,16,7,374,2783,1589,49,31,6,27,20,475,73
42eaa028,1255,8,89,610,578,83,1255,123,75,48,908,6017,3214,112,74,33,80,65,1009,199
3e87d087,724,39,256,357,117,2,724,11,5,6,266,1422,692,21,15,0,10,10,342,30
a671316d,17,3,3,4,10,1,17,0,0,0,11,44,32,1,1,0,2,0,12,4
