id,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
8f5cdf66,Oliver Abildgaard,dk DEN,"MF,DF",Hellas Verona,26-274,1996,0.9,0,0,0,2,1,0,0,1,2,0,0,0,6,5,2,71.4,Matches
f586779e,Tammy Abraham,eng ENG,FW,Roma,25-160,1997,18.3,1,0,0,26,37,10,5,3,7,1,0,0,34,50,43,53.8,Matches
771a2cfe,Christian Acella,it ITA,MF,Cremonese,20-247,2002,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
b96b595c,Francesco Acerbi,it ITA,DF,Inter,35-029,1988,16.8,3,0,0,9,9,1,11,22,12,0,0,0,88,50,24,67.6,Matches
26777636,Yacine Adli,fr FRA,"MF,FW",Milan,22-225,2000,1.4,1,0,0,4,1,1,4,1,3,0,0,0,6,0,3,0.0,Matches
f9c927de,Michel Aebischer,ch SUI,"FW,MF",Bologna,26-064,1997,9.6,3,0,0,12,14,5,13,3,1,1,1,0,49,5,11,31.3,Matches
0154d290,Felix Afena-Gyan,gh GHA,"FW,MF",Cremonese,20-051,2003,6.7,2,0,0,14,7,4,4,1,3,0,0,0,26,13,26,33.3,Matches
46fa7204,Kevin Agudelo,co COL,"MF,FW",Spezia,24-117,1998,19.0,3,0,0,29,31,2,24,9,26,0,0,0,105,11,22,33.3,Matches
246d153b,Ola Aina,ng NGA,DF,Torino,26-154,1996,8.4,5,0,0,14,13,1,29,9,11,0,1,0,50,11,8,57.9,Matches
d810c13b,Emanuel Aiwum,at AUT,DF,Cremonese,22-076,2000,13.4,3,0,0,15,9,0,4,20,28,0,0,0,92,22,9,71.0,Matches
fdf4b948,Jean-Daniel Akpa-Akpro,ci CIV,MF,Empoli,30-151,1992,8.5,8,2,1,19,10,0,5,10,19,0,0,0,41,7,7,50.0,Matches
5294a83f,Luis Alberto,es ESP,MF,Lazio,30-164,1992,14.7,1,0,0,8,6,2,88,5,13,0,0,0,91,4,8,33.3,Matches
ab472696,Agustín Álvarez Martínez,uy URU,"FW,MF",Sassuolo,21-296,2001,3.5,1,0,0,7,4,2,2,3,2,0,0,0,18,8,10,44.4,Matches
bcc81786,Kelvin Amian,fr FRA,DF,Spezia,25-031,1998,15.7,3,0,0,23,2,1,14,15,20,0,0,0,60,20,22,47.6,Matches
2df7cc43,Bruno Amione,ar ARG,DF,Hellas Verona,21-067,2002,0.6,1,0,0,3,0,0,0,0,1,0,0,0,5,1,0,100.0,Matches
2df7cc43,Bruno Amione,ar ARG,DF,Sampdoria,21-067,2002,12.8,7,0,0,14,7,0,3,16,20,0,1,0,75,41,24,63.1,Matches
10b9fa99,Ethan Ampadu,wls WAL,"DF,MF",Spezia,22-178,2000,19.1,5,0,0,28,14,1,10,27,28,0,1,0,126,41,29,58.6,Matches
5a2cb25d,Sofyan Amrabat,ma MAR,MF,Fiorentina,26-202,1996,16.4,9,0,0,34,24,0,21,18,16,0,0,0,118,8,8,50.0,Matches
9f1893b9,Felipe Anderson,br BRA,FW,Lazio,29-330,1993,21.4,1,0,0,25,22,4,30,14,33,0,0,0,93,9,16,36.0,Matches
38d9ce53,Janis Antiste,fr FRA,FW,Sassuolo,20-205,2002,0.6,0,0,0,4,0,0,0,0,0,0,0,0,4,2,1,66.7,Matches
108fe016,Marcos Antônio,br BRA,MF,Lazio,22-271,2000,3.5,1,0,0,6,11,0,0,3,4,0,0,0,22,0,1,0.0,Matches
8f68aa41,Valentin Antov,bg BUL,DF,Monza,22-122,2000,1.9,0,0,0,1,1,0,1,0,4,0,0,0,14,3,7,30.0,Matches
00459419,Marko Arnautović,at AUT,FW,Bologna,33-326,1989,13.5,5,0,0,20,13,10,8,2,5,0,0,0,28,8,10,44.4,Matches
963a328b,Tolgay Arslan,de GER,MF,Udinese,32-207,1990,10.1,1,0,0,12,25,0,22,7,10,0,0,0,50,5,3,62.5,Matches
a820e429,Arthur,br BRA,FW,Fiorentina,24-320,1998,9.3,2,0,0,14,12,1,1,0,2,0,0,0,22,25,32,43.9,Matches
e26fcca3,Santiago Ascacíbar,ar ARG,MF,Cremonese,26-014,1997,8.1,1,0,0,11,9,0,5,13,14,0,0,0,62,10,20,33.3,Matches
a69cc629,Kristoffer Askildsen,no NOR,MF,Lecce,22-061,2001,6.9,3,0,0,16,6,1,19,10,3,0,1,0,39,17,16,51.5,Matches
0fdcef0e,Kristjan Asllani,al ALB,MF,Inter,21-002,2002,3.3,2,0,0,5,4,0,8,1,4,0,0,0,24,0,2,0.0,Matches
649b01d8,Emil Audero,it ITA,GK,Sampdoria,26-052,1997,25.0,1,0,0,0,2,0,0,0,0,0,0,1,41,6,0,100.0,Matches
3cd3b384,Tommaso Augello,it ITA,DF,Sampdoria,28-193,1994,21.2,1,0,0,8,12,1,93,8,8,0,0,0,102,22,18,55.0,Matches
2200181e,Kaan Ayhan,tr TUR,DF,Sassuolo,28-121,1994,6.1,1,0,0,4,8,0,0,5,4,0,0,0,28,2,7,22.2,Matches
dfd24c07,Jaime Báez,uy URU,DF,Cremonese,27-320,1995,1.1,0,0,0,1,1,1,9,0,2,0,0,0,5,1,0,100.0,Matches
f42d6c13,Nedim Bajrami,al ALB,"MF,FW",Empoli,24-011,1999,10.5,1,0,0,6,6,3,35,7,4,0,0,0,49,2,7,22.2,Matches
f42d6c13,Nedim Bajrami,al ALB,FW,Sassuolo,24-011,1999,3.2,0,0,0,3,2,0,13,3,0,0,0,0,16,1,2,33.3,Matches
59bf127b,Tiemoué Bakayoko,fr FRA,MF,Milan,28-206,1994,0.4,0,0,0,3,1,0,0,0,3,0,0,0,5,1,1,50.0,Matches
102e2599,Tommaso Baldanzi,it ITA,MF,Empoli,19-353,2003,11.1,1,0,0,11,15,0,10,2,8,0,0,0,38,3,6,33.3,Matches
f449640d,Fodé Ballo-Touré,sn SEN,DF,Milan,26-067,1997,2.2,0,0,0,2,3,0,8,1,1,0,0,0,16,3,1,75.0,Matches
8a6de8c7,Lameck Banda,zm ZAM,"FW,MF",Lecce,22-041,2001,13.0,4,0,0,20,27,9,32,4,14,0,0,0,57,5,21,19.2,Matches
d44360be,Filippo Bandinelli,it ITA,MF,Empoli,27-347,1995,18.4,5,0,0,36,33,0,69,10,26,0,0,0,96,7,15,31.8,Matches
01efac19,Antonín Barák,cz CZE,MF,Hellas Verona,28-098,1994,0.3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,,Matches
01efac19,Antonín Barák,cz CZE,MF,Fiorentina,28-098,1994,12.7,3,0,0,8,10,1,9,3,8,0,1,0,50,12,19,38.7,Matches
32ebfe1e,Andrea Barberis,it ITA,MF,Monza,29-090,1993,3.5,0,0,0,0,2,0,4,8,2,0,0,0,14,2,1,66.7,Matches
6928979a,Nicolò Barella,it ITA,MF,Inter,26-032,1997,21.6,4,0,0,24,38,7,64,8,18,0,0,0,128,18,9,66.7,Matches
6caffe81,Enzo Barrenechea,ar ARG,MF,Juventus,21-293,2001,0.8,0,0,0,0,1,0,0,0,2,0,0,0,4,1,1,50.0,Matches
e5bf73f3,Musa Barrow,gm GAM,"FW,MF",Bologna,24-117,1998,11.6,2,0,0,11,12,2,61,1,2,0,0,0,49,6,20,23.1,Matches
5a08ee41,Federico Baschirotto,it ITA,DF,Lecce,26-172,1996,24.0,5,0,0,21,8,0,8,29,19,0,0,0,131,59,48,55.1,Matches
80556f08,Toma Bašić,hr CRO,MF,Lazio,26-106,1996,4.4,1,0,0,8,11,0,17,6,3,0,0,0,20,9,6,60.0,Matches
75b86fb3,Alessandro Bastoni,it ITA,DF,Inter,23-332,1999,18.1,2,0,0,16,14,1,36,20,17,0,0,0,81,30,14,68.2,Matches
1ac232b8,Simone Bastoni,it ITA,"MF,DF",Spezia,26-126,1996,10.5,4,0,0,23,11,2,86,7,18,0,0,0,71,11,8,57.9,Matches
78e6bf2c,Brian Bayeye,fr FRA,DF,Torino,22-254,2000,0.6,0,0,0,0,1,0,1,1,0,0,0,0,9,0,1,0.0,Matches
19e4eab9,Rodrigo Becão,br BRA,DF,Udinese,27-051,1996,18.7,8,0,0,24,20,4,12,16,27,0,0,1,109,41,21,66.1,Matches
e892c325,Julius Beck,dk DEN,MF,Spezia,17-318,2005,0.1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0,Matches
e3756e72,Raoul Bellanova,it ITA,"DF,MF",Inter,22-298,2000,1.8,0,0,0,0,3,0,14,3,2,0,0,0,7,2,0,100.0,Matches
d705ba44,Andrea Belotti,it ITA,FW,Roma,29-081,1993,6.1,0,0,0,15,17,4,3,2,5,0,0,0,19,14,30,31.8,Matches
0000acda,Marco Benassi,it ITA,DF,Fiorentina,28-184,1994,1.0,0,0,0,1,1,0,7,1,3,0,0,0,10,3,2,60.0,Matches
0000acda,Marco Benassi,it ITA,MF,Cremonese,28-184,1994,6.1,1,0,0,3,5,0,23,7,5,0,0,0,39,3,6,33.3,Matches
