id,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
01040647,Gennaro Acampora,it ITA,"MF,FW",Spezia,26,1994,4.9,2,0,0,10,12,1,7,4,4,0,0,0,31,3,5,37.5,Matches
b96b595c,Francesco Acerbi,it ITA,DF,Lazio,32,1988,31.3,9,1,1,31,24,2,32,76,32,0,0,0,227,62,25,71.3,Matches
7005ac66,Andrea Adorante,it ITA,FW,Parma,20,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,Matches
8bc8829a,Lucien Agoume,fr FRA,MF,Spezia,18,2002,8.9,2,0,0,17,8,0,1,15,10,0,0,0,75,12,2,85.7,Matches
46fa7204,Kevin Agudelo,co COL,FW,Spezia,21,1998,15.1,4,0,0,20,32,2,11,10,28,0,0,0,60,16,34,32.0,Matches
fdf4b948,Jean-Daniel Akpa-Akpro,ci CIV,MF,Lazio,27,1992,11.7,9,0,0,31,12,0,4,18,25,0,0,0,70,9,9,50.0,Matches
5294a83f,Luis Alberto,es ESP,MF,Lazio,27,1992,29.1,5,0,0,19,36,2,150,13,24,0,0,0,209,10,12,45.5,Matches
585a73a8,Bruno Alves,pt POR,DF,Parma,38,1981,18.1,3,0,0,20,9,1,8,26,10,0,0,0,74,43,5,89.6,Matches
35b4bc62,Wisdom Amey,it ITA,DF,Bologna,14,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
5a2cb25d,Sofyan Amrabat,ma MAR,MF,Fiorentina,23,1996,27.1,7,0,0,59,44,0,16,23,22,0,0,0,188,18,26,40.9,Matches
ca241ad3,Djavan Anderson,nl NED,DF,Lazio,25,1995,0.8,0,0,0,1,1,0,2,1,0,0,0,0,4,0,0,,Matches
