id,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1c529186,Ignazio Abate,it ITA,DF,Milan,31,1986,14.5,4,0,0,13,6,0,26,18,19,0,1,0,71,13,8,61.9,Matches
b96b595c,Francesco Acerbi,it ITA,DF,Lazio,30,1988,36.8,4,1,1,24,42,3,6,61,30,0,0,0,226,96,43,69.1,Matches
d7403bd5,Afriyie Acquah,gh GHA,MF,Empoli,26,1992,16.8,4,0,0,27,32,1,34,12,9,0,0,0,88,22,28,44.0,Matches
ce5b170a,Claud Adjapong,it ITA,"MF,FW",Sassuolo,20,1998,3.0,1,0,0,3,6,2,5,1,2,0,0,0,12,2,4,33.3,Matches
06050480,Ali Adnan Kadhim,iq IRQ,DF,Atalanta,24,1993,1.8,0,0,0,2,2,0,14,3,1,0,0,0,8,6,3,66.7,Matches
fe0b8f0e,Emmanuel Agyemang-Badu,gh GHA,MF,Udinese,27,1990,1.8,0,0,0,2,4,0,2,1,0,0,0,0,6,4,4,50.0,Matches
246d153b,Ola Aina,ng NGA,DF,Torino,21,1996,24.0,5,1,0,31,38,4,63,39,36,0,0,0,167,41,29,58.6,Matches
5294a83f,Luis Alberto,es ESP,"MF,FW",Lazio,25,1992,22.1,5,1,0,23,24,3,171,10,22,0,0,0,117,14,21,40.0,Matches
4bd414c1,Raúl Albiol,es ESP,DF,Napoli,32,1985,19.0,4,0,0,10,7,0,3,20,8,0,1,0,102,46,33,58.2,Matches
cc700722,Allan,br BRA,MF,Napoli,27,1991,29.1,10,0,0,50,62,0,14,36,70,0,0,0,275,13,16,44.8,Matches
585a73a8,Bruno Alves,pt POR,DF,Parma,36,1981,32.5,9,1,1,31,12,0,17,29,8,0,1,1,129,102,38,72.9,Matches
e34fc66d,Joachim Andersen,dk DEN,DF,Sampdoria,22,1996,32.0,7,0,0,31,13,0,1,35,27,0,2,0,159,74,60,55.2,Matches
13d820de,Marco Andreolli,it ITA,DF,Cagliari,32,1986,1.2,1,0,0,4,0,0,0,1,1,0,1,0,1,6,1,85.7,Matches
13d820de,Marco Andreolli,it ITA,DF,Chievo,32,1986,7.2,2,0,0,7,3,1,0,6,6,0,1,0,27,22,12,64.7,Matches
bbafc0c4,Cristian Ansaldi,ar ARG,"DF,MF",Torino,31,1986,20.1,3,0,0,22,32,2,147,15,26,0,0,0,114,3,16,15.8,Matches
43a2e16c,Mirco Antenucci,it ITA,FW,SPAL,33,1984,23.7,0,0,0,29,37,17,29,5,9,0,0,0,54,34,41,45.3,Matches
40f0ed6c,Luca Antonelli,it ITA,DF,Empoli,31,1987,8.4,1,0,0,10,22,3,8,16,11,0,0,0,46,10,9,52.6,Matches
0830a4f9,Mauro Antonio Burruchaga,ar ARG,MF,Chievo,20,1998,0.6,0,0,0,1,0,0,0,0,2,0,0,0,6,1,1,50.0,Matches
eb823875,Joaquín Ardaiz,uy URU,FW,Frosinone,19,1999,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,50.0,Matches
68b78c2a,Lorenzo Ariaudo,it ITA,DF,Frosinone,29,1989,18.7,2,0,0,15,22,1,1,14,14,0,0,1,62,47,29,61.8,Matches
2f7407fa,Nicolò Armini,it ITA,DF,Lazio,17,2001,0.4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0.0,Matches
089550f5,Kwadwo Asamoah,gh GHA,DF,Inter,29,1988,29.7,6,0,0,27,69,0,74,40,26,0,0,0,206,19,22,46.3,Matches
649b01d8,Emil Audero,it ITA,GK,Sampdoria,21,1997,36.0,4,0,0,2,5,0,0,1,3,0,2,0,63,9,0,100.0,Matches
422ec08a,Khouma Babacar,sn SEN,FW,Sassuolo,25,1993,16.5,0,0,0,30,20,10,3,3,3,1,1,0,37,31,38,44.9,Matches
e8c930bb,Milan Badelj,hr CRO,MF,Lazio,29,1989,12.7,6,0,0,25,15,0,17,33,20,0,0,1,90,16,13,55.2,Matches
59bf127b,Tiemoué Bakayoko,fr FRA,MF,Milan,23,1994,25.6,6,1,1,44,71,0,2,50,43,0,0,0,177,70,45,60.9,Matches
509a4ccb,Keita Baldé,sn SEN,FW,Inter,23,1995,9.9,2,1,1,18,24,8,52,3,6,0,0,0,39,4,10,28.6,Matches
9be4ee80,Andrija Balić,hr CRO,"FW,MF",Udinese,20,1997,0.3,0,0,0,1,0,0,1,0,0,0,0,0,6,0,0,,Matches
0821331c,Mattia Bani,it ITA,DF,Chievo,24,1993,29.0,8,1,1,31,34,2,5,57,40,0,1,1,132,90,46,66.2,Matches
01efac19,Antonín Barák,cz CZE,"MF,FW",Udinese,23,1994,3.7,0,0,0,4,3,0,5,2,6,0,0,0,21,4,4,50.0,Matches
c010b898,Federico Barba,it ITA,DF,Chievo,24,1993,27.6,6,2,1,36,11,1,26,65,14,0,1,0,150,53,32,62.4,Matches
0acda699,Francesco Bardi,it ITA,GK,Frosinone,26,1992,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
6928979a,Nicolò Barella,it ITA,MF,Cagliari,21,1997,34.5,10,2,2,60,82,3,92,38,65,0,2,0,253,19,47,28.8,Matches
a64cbd35,Antonino Barillà,it ITA,MF,Parma,30,1988,29.1,10,0,0,67,32,3,39,36,36,1,0,0,151,22,42,34.4,Matches
43a1bea5,Édgar Barreto,py PAR,MF,Sampdoria,34,1984,8.7,2,0,0,19,9,1,20,17,19,0,0,0,46,3,6,33.3,Matches
e5bf73f3,Musa Barrow,gm GAM,FW,Atalanta,19,1998,6.7,0,0,0,7,5,2,9,0,5,0,0,0,20,10,17,37.0,Matches
7c0000fd,Andrea Barzagli,it ITA,DF,Juventus,37,1981,2.9,0,0,0,3,1,0,0,4,1,0,0,0,14,8,4,66.7,Matches
ea06dd97,Daniele Baselli,it ITA,MF,Torino,26,1992,26.4,5,0,0,48,34,1,81,34,45,0,1,0,175,25,34,42.4,Matches
