id,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
8f5cdf66,Oliver Abildgaard,dk DEN,"MF,DF",Hellas Verona,26-274,1996,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
f586779e,Tammy Abraham,eng ENG,FW,Roma,25-160,1997,18.3,6,48,23,47.9,2.63,1.26,0.13,0.26,11.5,0,0,0,9.4,9.4,0.20,-3.4,-3.4,Matches
771a2cfe,Christian Acella,it ITA,MF,Cremonese,20-247,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
b96b595c,Francesco Acerbi,it ITA,DF,Inter,35-029,1988,16.8,0,10,2,20.0,0.59,0.12,0.00,0.00,17.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
26777636,Yacine Adli,fr FRA,"MF,FW",Milan,22-225,2000,1.4,0,2,2,100.0,1.45,1.45,0.00,0.00,18.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
f9c927de,Michel Aebischer,ch SUI,"FW,MF",Bologna,26-064,1997,9.6,1,11,2,18.2,1.14,0.21,0.09,0.50,16.6,1,0,0,1.1,1.1,0.10,-0.1,-0.1,Matches
0154d290,Felix Afena-Gyan,gh GHA,"FW,MF",Cremonese,20-051,2003,6.7,0,15,1,6.7,2.24,0.15,0.00,0.00,18.6,0,0,0,1.3,1.3,0.09,-1.3,-1.3,Matches
46fa7204,Kevin Agudelo,co COL,"MF,FW",Spezia,24-117,1998,19.0,0,20,5,25.0,1.05,0.26,0.00,0.00,20.7,0,0,0,1.1,1.1,0.06,-1.1,-1.1,Matches
246d153b,Ola Aina,ng NGA,DF,Torino,26-154,1996,8.4,1,7,3,42.9,0.83,0.36,0.14,0.33,16.1,0,0,0,0.7,0.7,0.11,+0.3,+0.3,Matches
d810c13b,Emanuel Aiwum,at AUT,DF,Cremonese,22-076,2000,13.4,0,3,1,33.3,0.22,0.07,0.00,0.00,17.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
fdf4b948,Jean-Daniel Akpa-Akpro,ci CIV,MF,Empoli,30-151,1992,8.5,0,8,3,37.5,0.94,0.35,0.00,0.00,23.8,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
5294a83f,Luis Alberto,es ESP,MF,Lazio,30-164,1992,14.7,5,22,8,36.4,1.50,0.55,0.18,0.50,22.3,3,1,2,3.1,1.4,0.06,+1.9,+2.6,Matches
ab472696,Agustín Álvarez Martínez,uy URU,"FW,MF",Sassuolo,21-296,2001,3.5,1,11,3,27.3,3.17,0.87,0.09,0.33,15.2,0,0,0,1.3,1.3,0.12,-0.3,-0.3,Matches
bcc81786,Kelvin Amian,fr FRA,DF,Spezia,25-031,1998,15.7,0,14,2,14.3,0.89,0.13,0.00,0.00,18.7,1,0,0,1.2,1.2,0.08,-1.2,-1.2,Matches
2df7cc43,Bruno Amione,ar ARG,DF,Hellas Verona,21-067,2002,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2df7cc43,Bruno Amione,ar ARG,DF,Sampdoria,21-067,2002,12.8,0,5,1,20.0,0.39,0.08,0.00,0.00,13.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
10b9fa99,Ethan Ampadu,wls WAL,"DF,MF",Spezia,22-178,2000,19.1,0,12,4,33.3,0.63,0.21,0.00,0.00,17.4,0,0,0,0.9,0.9,0.08,-0.9,-0.9,Matches
5a2cb25d,Sofyan Amrabat,ma MAR,MF,Fiorentina,26-202,1996,16.4,0,9,3,33.3,0.55,0.18,0.00,0.00,26.5,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
9f1893b9,Felipe Anderson,br BRA,FW,Lazio,29-330,1993,21.4,6,27,14,51.9,1.26,0.65,0.22,0.43,14.5,0,0,0,4.7,4.7,0.17,+1.3,+1.3,Matches
38d9ce53,Janis Antiste,fr FRA,FW,Sassuolo,20-205,2002,0.6,1,1,1,100.0,1.73,1.73,1.00,1.00,17.3,0,0,0,0.2,0.2,0.18,+0.8,+0.8,Matches
108fe016,Marcos Antônio,br BRA,MF,Lazio,22-271,2000,3.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
8f68aa41,Valentin Antov,bg BUL,DF,Monza,22-122,2000,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
00459419,Marko Arnautović,at AUT,FW,Bologna,33-326,1989,13.5,8,21,10,47.6,1.56,0.74,0.24,0.50,15.7,0,3,3,5.7,3.3,0.16,+2.3,+1.7,Matches
963a328b,Tolgay Arslan,de GER,MF,Udinese,32-207,1990,10.1,1,20,5,25.0,1.98,0.50,0.05,0.20,20.7,1,0,0,1.5,1.5,0.07,-0.5,-0.5,Matches
a820e429,Arthur,br BRA,FW,Fiorentina,24-320,1998,9.3,5,30,12,40.0,3.21,1.29,0.13,0.33,11.8,0,1,1,4.2,3.4,0.11,+0.8,+0.6,Matches
e26fcca3,Santiago Ascacíbar,ar ARG,MF,Cremonese,26-014,1997,8.1,0,14,3,21.4,1.73,0.37,0.00,0.00,27.2,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
a69cc629,Kristoffer Askildsen,no NOR,MF,Lecce,22-061,2001,6.9,0,9,3,33.3,1.30,0.43,0.00,0.00,24.4,1,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
0fdcef0e,Kristjan Asllani,al ALB,MF,Inter,21-002,2002,3.3,0,6,0,0.0,1.83,0.00,0.00,,29.0,1,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
649b01d8,Emil Audero,it ITA,GK,Sampdoria,26-052,1997,25.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
3cd3b384,Tommaso Augello,it ITA,DF,Sampdoria,28-193,1994,21.2,1,7,2,28.6,0.33,0.09,0.14,0.50,16.6,0,0,0,0.4,0.4,0.05,+0.6,+0.6,Matches
2200181e,Kaan Ayhan,tr TUR,DF,Sassuolo,28-121,1994,6.1,0,1,1,100.0,0.17,0.17,0.00,0.00,37.5,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
dfd24c07,Jaime Báez,uy URU,DF,Cremonese,27-320,1995,1.1,0,2,0,0.0,1.87,0.00,0.00,,23.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
f42d6c13,Nedim Bajrami,al ALB,"MF,FW",Empoli,24-011,1999,10.5,1,21,7,33.3,2.01,0.67,0.05,0.14,24.1,6,0,0,1.2,1.2,0.06,-0.2,-0.2,Matches
f42d6c13,Nedim Bajrami,al ALB,FW,Sassuolo,24-011,1999,3.2,1,8,4,50.0,2.52,1.26,0.13,0.25,18.1,2,0,0,1.2,1.2,0.16,-0.2,-0.2,Matches
59bf127b,Tiemoué Bakayoko,fr FRA,MF,Milan,28-206,1994,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
102e2599,Tommaso Baldanzi,it ITA,MF,Empoli,19-353,2003,11.1,4,13,7,53.8,1.17,0.63,0.31,0.57,19.1,0,0,0,1.2,1.2,0.09,+2.8,+2.8,Matches
f449640d,Fodé Ballo-Touré,sn SEN,DF,Milan,26-067,1997,2.2,1,1,1,100.0,0.46,0.46,1.00,1.00,8.6,0,0,0,0.1,0.1,0.14,+0.9,+0.9,Matches
8a6de8c7,Lameck Banda,zm ZAM,"FW,MF",Lecce,22-041,2001,13.0,1,25,7,28.0,1.93,0.54,0.04,0.14,20.0,0,0,0,1.8,1.8,0.07,-0.8,-0.8,Matches
d44360be,Filippo Bandinelli,it ITA,MF,Empoli,27-347,1995,18.4,2,19,5,26.3,1.03,0.27,0.11,0.40,23.0,0,0,0,1.4,1.4,0.07,+0.6,+0.6,Matches
01efac19,Antonín Barák,cz CZE,MF,Hellas Verona,28-098,1994,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
01efac19,Antonín Barák,cz CZE,MF,Fiorentina,28-098,1994,12.7,2,22,4,18.2,1.73,0.31,0.09,0.50,18.3,0,0,0,1.5,1.5,0.07,+0.5,+0.5,Matches
32ebfe1e,Andrea Barberis,it ITA,MF,Monza,29-090,1993,3.5,0,2,0,0.0,0.57,0.00,0.00,,26.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
6928979a,Nicolò Barella,it ITA,MF,Inter,26-032,1997,21.6,5,20,8,40.0,0.92,0.37,0.25,0.63,19.8,1,0,0,2.2,2.2,0.12,+2.8,+2.8,Matches
6caffe81,Enzo Barrenechea,ar ARG,MF,Juventus,21-293,2001,0.8,0,1,0,0.0,1.32,0.00,0.00,,12.6,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
e5bf73f3,Musa Barrow,gm GAM,"FW,MF",Bologna,24-117,1998,11.6,2,35,9,25.7,3.02,0.78,0.06,0.22,21.7,0,0,0,1.7,1.7,0.05,+0.3,+0.3,Matches
5a08ee41,Federico Baschirotto,it ITA,DF,Lecce,26-172,1996,24.0,3,13,3,23.1,0.54,0.12,0.23,1.00,10.2,0,0,0,1.5,1.5,0.11,+1.5,+1.5,Matches
