id,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Matches
17376543,Rafał Gikiewicz,pl POL,GK,Augsburg,33,1987,34,34,3060,34.0,56,1.65,156,102,67.3,10,8,16,9,26.5,5,5,0,0,0.0,Matches
f26dee6b,Jens Grahl,de GER,GK,Eint Frankfurt,32,1988,1,1,90,1.0,2,2.00,4,2,50.0,0,0,1,0,0.0,0,0,0,0,,Matches
37998008,Lennart Grill,de GER,GK,Leverkusen,22,1999,1,1,90,1.0,2,2.00,6,5,66.7,1,0,0,0,0.0,0,0,0,0,,Matches
bcb2ccd8,Péter Gulácsi,hu HUN,GK,RB Leipzig,31,1990,33,33,2967,33.0,34,1.03,111,78,72.1,17,7,9,9,27.3,3,3,0,0,0.0,Matches
2e7ff968,Marwin Hitz,ch SUI,GK,Dortmund,33,1987,5,4,405,4.5,12,2.67,25,13,60.0,1,0,3,0,0.0,2,2,0,0,0.0,Matches
3cd9e95a,Timo Horn,de GER,GK,Köln,28,1993,13,13,1170,13.0,21,1.62,56,36,62.5,4,6,3,1,7.7,0,0,0,0,,Matches
ad3389d5,Lukáš Hrádecký,fi FIN,GK,Leverkusen,31,1989,32,32,2880,32.0,44,1.37,154,109,72.7,17,7,8,8,25.0,4,2,1,1,33.3,Matches
62ba5881,Stefanos Kapino,gr GRE,GK,Arminia,27,1994,1,1,90,1.0,0,0.00,4,4,100.0,1,0,0,1,100.0,0,0,0,0,,Matches
cd59b9df,Gregor Kobel,ch SUI,GK,Dortmund,23,1997,29,29,2565,28.5,39,1.37,110,73,67.3,20,3,6,7,24.1,3,3,0,0,0.0,Matches
4d6a842d,Andreas Linde,se SWE,GK,Greuther Fürth,28,1993,12,12,1080,12.0,24,2.00,62,39,62.9,1,5,6,3,25.0,1,1,0,0,0.0,Matches
5584552e,Marcel Lotka,pl POL,GK,Hertha BSC,20,2001,10,9,885,9.8,20,2.03,49,29,65.3,2,1,6,2,22.2,3,3,0,0,0.0,Matches
8a6ab963,Andrey Lunyov,ru RUS,GK,Leverkusen,29,1991,1,1,90,1.0,1,1.00,2,1,50.0,1,0,0,0,0.0,0,0,0,0,,Matches
7fe12375,Andreas Luthe,de GER,GK,Union Berlin,34,1987,27,27,2430,27.0,39,1.44,104,68,64.4,11,7,9,6,22.2,2,2,0,0,0.0,Matches
11d8aff0,Josep Martinez,es ESP,GK,RB Leipzig,23,1998,1,1,90,1.0,3,3.00,4,1,25.0,0,0,1,0,0.0,0,0,0,0,,Matches
cbac6ec9,Florian Müller,de GER,GK,Stuttgart,23,1997,30,30,2700,30.0,52,1.73,139,88,65.5,7,10,13,4,13.3,4,4,0,0,0.0,Matches
8778c910,Manuel Neuer,de GER,GK,Bayern Munich,35,1986,28,28,2510,27.9,26,0.93,89,63,71.9,22,4,2,10,35.7,1,1,0,0,0.0,Matches
c1242d4e,Stefan Ortega,de GER,GK,Arminia,28,1992,33,33,2970,33.0,53,1.61,176,125,73.9,4,13,16,6,18.2,7,7,0,0,0.0,Matches
c41f7379,Philipp Pentke,de GER,GK,Hoffenheim,36,1985,1,1,90,1.0,3,3.00,7,4,57.1,1,0,0,0,0.0,0,0,0,0,,Matches
c89e8aae,Pavao Pervan,at AUT,GK,Wolfsburg,33,1987,6,6,540,6.0,14,2.33,38,25,65.8,1,0,5,1,16.7,1,1,0,0,0.0,Matches
b90c4a43,Diant Ramaj,de GER,GK,Eint Frankfurt,19,2001,1,1,90,1.0,1,1.00,4,3,75.0,0,1,0,0,0.0,0,0,0,0,,Matches
9f941969,Manuel Riemann,de GER,GK,Bochum,32,1988,31,31,2790,31.0,45,1.45,155,112,72.9,10,6,15,7,22.6,6,3,2,1,40.0,Matches
a70b8345,Frederik Rønnow,dk DEN,GK,Union Berlin,28,1992,7,7,630,7.0,5,0.71,18,14,72.2,5,2,0,2,28.6,0,0,0,0,,Matches
87436846,Marvin Schwäbe,de GER,GK,Köln,26,1995,21,21,1890,21.0,28,1.33,98,70,71.4,10,4,7,3,14.3,1,0,1,0,100.0,Matches
0d55d942,Alexander Schwolow,de GER,GK,Hertha BSC,29,1992,25,25,2175,24.2,51,2.11,123,72,62.6,7,5,13,4,16.0,5,5,0,0,0.0,Matches
0d8a37c2,Tobias Sippel,de GER,GK,M'Gladbach,33,1988,1,1,90,1.0,1,1.00,3,2,66.7,0,1,0,0,0.0,0,0,0,0,,Matches
420c18a1,Yann Sommer,ch SUI,GK,M'Gladbach,32,1988,33,33,2970,33.0,60,1.82,182,120,68.7,12,8,13,5,15.2,5,3,2,0,40.0,Matches
ce17b5eb,Kevin Trapp,de GER,GK,Eint Frankfurt,31,1990,32,32,2880,32.0,46,1.44,157,112,73.2,10,11,11,5,15.6,4,4,0,0,0.0,Matches
73e2f6eb,Philipp Tschauner,de GER,GK,RB Leipzig,35,1985,1,0,3,0.0,0,0.00,0,0,,0,0,0,1,,0,0,0,0,,Matches
7d3e7da6,Sven Ulreich,de GER,GK,Bayern Munich,32,1988,6,6,540,6.0,11,1.83,23,13,56.5,2,1,3,1,16.7,1,1,0,0,0.0,Matches
a9a6fc08,Benjamin Uphoff,de GER,GK,Freiburg,27,1993,2,2,180,2.0,7,3.50,12,5,41.7,0,1,1,0,0.0,0,0,0,0,,Matches
5c4bf6ba,Robin Zentner,de GER,GK,Mainz 05,26,1994,32,32,2880,32.0,42,1.31,120,78,68.3,12,6,14,10,31.3,5,4,1,0,20.0,Matches
