id,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,recov
00638016,31,17,23,8,0,21,29,8,33,17,16,22,53,86,0,93
007faf7a,30,18,7,15,8,15,29,14,15,0,15,2,32,5,0,68
00891164,33,17,20,12,1,16,24,8,23,12,11,34,67,76,0,101
00a8d210,57,39,22,27,8,36,74,38,27,0,27,28,85,52,0,130
0118c54c,65,34,35,24,6,33,55,22,22,3,19,33,98,49,1,161
01870104,12,5,4,3,5,3,24,21,7,1,6,7,19,14,0,50
02bcaf8e,2,2,0,2,0,0,5,5,1,0,1,3,5,2,0,37
032f894e,19,7,8,10,1,9,26,17,14,3,11,14,33,7,0,124
037f2523,7,5,0,5,2,2,10,8,7,1,6,0,7,1,0,23
03e91055,29,14,5,17,7,12,34,22,14,2,12,8,37,4,1,98
04bb2b06,7,4,0,3,4,2,3,1,8,3,5,1,8,3,0,20
0512a60a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0557ff4f,0,0,0,0,0,0,0,0,1,1,0,2,2,10,0,2
0630eb63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
065dc209,17,10,3,12,2,9,32,23,11,2,9,4,21,22,0,72
06c48679,60,28,24,28,8,25,45,20,39,27,12,65,125,106,0,221
06df8256,36,19,21,15,0,14,23,9,18,12,6,28,64,68,1,150
06f33dc8,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
080de72a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
08511d65,12,5,6,6,0,8,15,7,4,2,2,8,20,27,0,46
08f5afaa,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,25
095e4199,1,0,0,0,1,1,5,4,0,0,0,1,2,1,0,19
0ad37003,29,13,14,12,3,9,27,18,8,3,5,23,52,13,0,79
0af4dcf0,2,0,1,0,1,0,3,3,2,0,2,0,2,1,0,5
0b0cbe5b,46,25,14,13,19,22,63,41,30,0,30,8,54,34,1,141
0b2c9aec,8,5,7,0,1,6,15,9,9,0,9,4,12,7,0,49
0b4d8274,10,7,1,5,4,2,13,11,8,0,8,4,14,1,0,28
0bb6e193,41,22,24,14,3,16,42,26,18,4,14,18,59,27,0,100
0be95d34,29,17,3,18,8,14,33,19,12,0,12,8,37,3,0,82
0bfca6a1,45,28,19,20,6,26,49,23,25,4,21,27,72,29,2,145
0c2ac3cb,14,8,3,9,2,7,11,4,3,0,3,4,18,0,0,14
0cbc8baa,71,44,43,21,7,42,90,48,40,5,35,53,124,92,0,205
0d7b6576,18,10,9,6,3,6,16,10,7,0,7,4,22,4,0,46
0e46fa2f,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0
0e7ccfc4,33,20,17,11,5,24,42,18,24,3,21,13,46,36,0,49
0ed063d6,6,5,2,4,0,3,3,0,1,0,1,7,13,5,0,19
0f26fd24,8,7,4,2,2,2,6,4,3,0,3,0,8,1,0,11
0f697e02,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0f8418aa,47,23,18,20,9,19,46,27,32,11,21,35,82,31,0,169
0f86995c,18,12,8,7,3,9,21,12,5,2,3,5,23,6,0,48
0ff630d0,72,44,34,29,9,37,71,34,32,8,24,58,130,48,0,232
1001ae82,27,15,11,12,4,12,29,17,17,2,15,10,37,5,0,132
104b4ad3,19,10,5,5,9,11,25,14,9,0,9,7,26,10,0,46
10f0fdd3,51,32,21,21,9,17,41,24,29,4,25,27,78,19,0,177
114bbdee,6,5,4,2,0,3,5,2,12,10,2,12,18,48,0,61
12bd0579,2,0,2,0,0,1,1,0,0,0,0,0,2,2,0,1
1467af0d,60,40,16,30,14,32,64,32,36,10,26,18,78,14,2,127
148e136f,15,7,4,8,3,5,15,10,7,0,7,5,20,1,0,20
14d2670e,19,10,10,9,0,11,22,11,7,2,5,10,29,19,0,43
14df1d7f,11,5,6,4,1,6,9,3,6,3,3,5,16,9,0,42
1545cf15,58,28,37,18,3,40,57,17,41,21,20,41,99,128,4,178
15944afd,8,7,4,4,0,2,11,9,11,3,8,13,21,9,0,45
165a2e40,7,2,0,2,5,2,17,15,8,1,7,2,9,11,0,31
16aa7d4c,44,25,32,11,1,29,40,11,42,29,13,55,99,141,0,144
1787195f,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,2
1880614f,18,13,5,6,7,5,18,13,13,2,11,14,32,9,0,72
19053e31,38,20,12,19,7,15,47,32,10,0,10,23,61,4,0,134
1956b948,18,13,8,8,2,5,18,13,11,0,11,6,24,4,0,65
199ff86e,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,2
19a12bed,13,10,4,6,3,5,8,3,10,2,8,9,22,4,0,41
19ba6c6d,17,6,3,12,2,4,27,23,13,1,12,6,23,12,0,65
19cda00b,29,18,6,13,10,14,37,23,17,0,17,6,35,3,0,71
1a066e69,27,18,22,4,1,15,27,12,31,24,7,22,49,69,1,92
1a248246,2,1,0,0,2,2,9,7,5,1,4,7,9,4,0,49
1a6b7ea4,59,37,18,32,9,26,66,40,33,7,26,38,97,43,0,175
1a992676,3,2,0,3,0,0,4,4,3,0,3,5,8,3,0,26
1bfe34dc,12,9,9,3,0,9,11,2,1,0,1,4,16,6,0,10
1d2d5cc8,0,0,0,0,0,0,1,1,1,0,1,1,1,4,1,20
1ddbc7ca,59,37,38,17,4,41,63,22,33,10,23,51,110,56,0,226
1df4a109,13,9,5,5,3,9,19,10,7,2,5,4,17,2,0,17
1e93fc5d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1ec7e1c5,13,9,7,5,1,5,9,4,15,10,5,22,35,53,1,54
1f6298f2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054d037,4,0,0,2,2,0,4,4,9,1,8,1,5,4,0,18
20b9f052,0,0,0,0,0,0,1,1,0,0,0,0,0,12,1,52
20e73fac,46,24,16,18,12,24,67,43,33,3,30,30,76,44,0,144
2180c761,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
22721b88,22,15,11,8,3,15,27,12,4,1,3,16,38,10,0,32
2306bfde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2321ea6e,61,38,38,19,4,37,62,25,18,3,15,37,98,50,0,209
23c63b7f,3,2,1,2,0,2,6,4,4,0,4,2,5,3,0,27
2434f24a,1,0,1,0,0,1,2,1,0,0,0,0,1,6,3,49
243f4a0b,36,23,13,21,2,16,39,23,9,3,6,18,54,11,0,70
249ac66d,66,45,38,23,5,36,63,27,28,7,21,29,95,30,0,241
24eb7ed6,22,13,12,7,3,13,22,9,22,3,19,21,43,31,0,86
25146df0,23,16,8,13,2,8,12,4,5,3,2,9,32,15,0,34
2515040a,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
25749008,40,21,15,21,4,17,55,38,34,3,31,11,51,20,0,117
2591b066,7,4,2,3,2,2,8,6,3,0,3,2,9,4,0,40
26777636,43,27,22,14,7,19,68,49,33,3,30,37,80,11,2,150
2677a1de,33,18,7,17,9,9,34,25,21,0,21,12,45,7,0,103
2693f6bc,1,0,0,0,1,0,1,1,0,0,0,1,2,0,0,0
275e2c51,49,37,28,21,0,30,57,27,35,19,16,44,93,126,0,153
279ddf6a,53,30,21,26,6,13,58,45,34,5,29,44,97,38,1,111
288e1e13,27,18,16,11,0,14,24,10,24,14,10,24,51,127,1,154
28a65a2c,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,8
28dabd43,3,2,3,0,0,3,4,1,0,0,0,0,3,22,3,38
295ba708,18,13,11,5,2,9,24,15,14,4,10,9,27,20,1,67
29939a1d,11,9,7,3,1,5,10,5,4,0,4,7,18,1,0,36
29aee77c,3,1,1,2,0,0,2,2,3,0,3,4,7,5,0,9
29c02c9f,4,2,2,2,0,3,6,3,4,2,2,2,6,1,0,7
2a00c6c0,6,2,2,4,0,2,3,1,3,0,3,3,9,0,0,12
2a657da0,4,2,3,1,0,0,7,7,2,0,2,3,7,1,0,9
2acf0cd7,34,17,21,11,2,17,39,22,39,13,26,43,77,72,2,106
2aeb43f1,4,4,2,1,1,2,4,2,5,3,2,1,5,3,0,7
2b1bed19,46,23,21,21,4,18,39,21,26,6,20,48,94,30,1,171
2b471f99,62,35,25,33,4,28,38,10,32,9,23,48,110,37,0,142
2b5a35e5,1,1,0,1,0,1,2,1,0,0,0,0,1,1,0,2
2c127b6f,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20
2d22cea7,33,18,9,16,8,11,30,19,27,2,25,15,48,3,0,118
2d70dbe5,1,0,1,0,0,1,2,1,0,0,0,0,1,10,2,14
2db2fd7b,20,15,11,9,0,9,17,8,20,10,10,20,40,73,0,107
2f9e4435,21,15,9,11,1,11,23,12,10,1,9,14,35,15,1,47
3010aefb,34,14,17,11,6,8,18,10,11,1,10,10,44,15,0,67
30144daa,24,13,11,7,6,14,39,25,23,2,21,8,32,11,0,93
30af8b93,53,30,31,18,4,28,59,31,30,6,24,27,80,37,3,205
31626657,110,60,44,53,13,71,166,95,58,1,57,55,165,13,0,264
316e70c7,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3189f61a,42,24,15,20,7,16,29,13,24,9,15,28,70,13,0,131
31a62dc7,64,37,43,17,4,36,63,27,32,9,23,43,107,62,2,160
321a71a7,17,8,16,1,0,8,10,2,9,5,4,14,31,32,0,52
32c2d95f,48,27,34,14,0,16,32,16,50,25,25,68,116,104,0,195
33508c78,1,0,0,1,0,1,1,0,0,0,0,1,2,0,0,4
34a0f5ff,13,4,2,8,3,7,24,17,14,1,13,11,24,5,0,68
34a88e3e,14,5,2,8,4,5,6,1,4,1,3,2,16,2,0,32
3544641e,8,4,1,1,6,1,8,7,7,0,7,2,10,6,0,34
3681cfff,48,28,30,16,2,17,26,9,20,15,5,44,92,84,1,99
3708e9fa,40,22,10,18,12,18,41,23,26,1,25,12,52,8,0,96
375622c5,55,35,28,23,4,29,87,58,21,5,16,30,85,35,0,300
37d04e90,31,15,13,10,8,12,44,32,16,0,16,13,44,3,0,122
380a15e2,0,0,0,0,0,0,1,1,0,0,0,0,0,5,1,10
3814b753,12,9,2,6,4,1,17,16,8,1,7,0,12,2,0,27
381d7d54,0,0,0,0,0,0,1,1,3,1,2,0,0,0,0,3
3935e52e,7,6,2,3,2,5,8,3,4,0,4,0,7,7,1,22
397ba086,3,2,1,1,1,0,6,6,6,0,6,0,3,1,0,6
3befc2b6,85,52,49,32,4,52,103,51,67,33,34,69,154,143,0,200
3c6bbbab,33,21,22,9,2,13,32,19,37,8,29,32,65,51,0,101
3cc4bb19,30,18,13,15,2,13,31,18,11,2,9,6,36,21,0,60
3cd7820a,45,26,22,18,5,21,36,15,22,3,19,13,58,9,2,157
3d214e5f,3,1,3,0,0,3,5,2,1,0,1,0,3,24,1,34
3d738df0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0
3dd738a1,78,53,39,32,7,43,68,25,19,4,15,44,122,57,0,157
3e092724,33,17,12,18,3,13,32,19,16,6,10,10,43,14,2,105
3eaf8817,8,4,4,3,1,2,5,3,3,0,3,2,10,0,0,15
3ef0fa48,42,27,10,26,6,21,59,38,26,1,25,17,59,4,0,112
3f034750,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,19
3f3a2cba,6,6,3,2,1,3,3,0,0,0,0,1,7,6,0,4
40221fa7,28,19,13,11,4,14,24,10,20,8,12,14,42,15,0,64
40774c6b,17,11,5,5,7,4,14,10,7,0,7,5,22,8,0,41
42276181,19,10,5,9,5,6,18,12,22,1,21,6,25,1,0,81
42dcf26d,1,1,1,0,0,1,1,0,0,0,0,1,2,9,0,19
42eaa028,11,3,6,4,1,4,11,7,13,1,12,5,16,4,0,55
42fd9c7f,11,8,1,4,6,7,13,6,6,0,6,5,16,13,0,63
433dc9a2,24,14,10,10,4,13,18,5,8,0,8,8,32,16,0,37
