id,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,recov
3b5cd50d,8,5,2,5,1,2,8,6,1,0,1,3,11,0,0,13
3befc2b6,76,53,45,29,2,39,71,32,32,17,15,34,110,111,1,131
3c6bbbab,76,49,53,22,1,34,57,23,30,11,19,59,135,98,0,150
3dd738a1,36,22,19,15,2,19,28,9,6,2,4,11,47,21,0,72
3deb2342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3e092724,17,11,5,12,0,7,27,20,8,2,6,19,36,16,3,122
3eaf8817,4,3,1,1,2,1,6,5,5,0,5,3,7,1,0,19
3ef0fa48,30,22,11,15,4,17,42,25,9,2,7,19,49,10,1,113
3ef68782,2,0,1,1,0,1,3,2,1,0,1,1,3,0,0,2
3f1a7191,13,7,10,2,1,4,8,4,8,3,5,15,28,15,0,27
3f5b4635,37,27,20,16,1,18,38,20,8,7,1,47,84,66,1,95
4085f08e,36,16,25,9,2,18,43,25,33,10,23,34,70,59,1,117
414e1f69,2,2,1,1,0,1,3,2,0,0,0,1,3,1,0,4
41e7ef1c,23,16,5,14,4,11,23,12,12,1,11,18,41,24,1,62
42dcf26d,19,13,14,4,1,9,13,4,7,4,3,18,37,65,0,73
42eaa028,15,7,3,7,5,6,24,18,26,2,24,5,20,3,0,91
42fd9c7f,7,2,1,5,1,3,10,7,4,0,4,3,10,0,0,33
4315f30d,19,11,13,6,0,9,22,13,10,4,6,38,57,31,4,90
433dc9a2,42,27,19,16,7,20,51,31,13,1,12,10,52,26,0,70
436a9dd0,19,11,9,9,1,5,14,9,10,2,8,6,25,4,0,31
43b78598,4,2,1,3,0,1,10,9,7,1,6,2,6,11,0,28
43e7a164,46,32,27,19,0,21,29,8,14,8,6,55,101,82,4,128
44f8c299,49,26,16,29,4,16,45,29,20,4,16,15,64,19,0,120
450e277f,8,2,6,2,0,5,7,2,4,2,2,5,13,38,1,36
45c1c326,36,23,13,18,5,12,42,30,8,0,8,13,49,13,0,110
462475ed,15,10,2,10,3,2,13,11,11,0,11,2,17,20,0,43
46750e9c,4,2,2,2,0,0,3,3,0,0,0,2,6,1,0,21
468fdbad,11,5,8,0,3,2,4,2,5,2,3,1,12,3,0,34
46907171,6,4,4,2,0,3,8,5,2,0,2,4,10,0,0,21
469d3d84,9,9,2,5,2,2,7,5,2,0,2,4,13,4,0,22
46a7b605,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1
46d50339,24,16,14,8,2,14,37,23,8,2,6,18,42,29,0,64
46faabfa,8,7,2,5,1,5,16,11,5,1,4,10,18,11,1,46
4749367a,5,4,2,3,0,5,10,5,4,1,3,4,9,5,1,21
475583ff,36,25,14,13,9,17,47,30,18,5,13,33,69,43,0,82
4788cb6b,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
47af88b8,17,13,12,5,0,10,14,4,32,29,3,20,37,83,0,123
47c609d5,3,3,1,0,2,0,0,0,6,0,6,1,4,1,0,2
48b28bfd,16,12,2,11,3,3,9,6,6,1,5,15,31,10,0,57
49070d66,5,2,3,2,0,2,7,5,3,2,1,10,15,17,0,18
4914ed4a,4,1,1,2,1,2,3,1,2,0,2,4,8,8,0,14
4a537185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b96c347,28,18,8,15,5,12,23,11,6,1,5,19,47,10,0,101
4be0b467,15,5,0,11,4,5,9,4,3,0,3,1,16,0,0,15
4bf69118,36,22,17,17,2,22,47,25,16,6,10,22,58,41,0,63
4c4ffacc,57,35,38,15,4,21,41,20,22,10,12,22,79,61,1,98
4c700f46,14,5,10,2,2,8,13,5,14,7,7,15,29,33,1,58
4c93a97f,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2
4e0afc5d,62,40,45,13,4,30,67,37,20,6,14,17,79,44,0,130
4e7bfc23,12,6,5,7,0,7,12,5,6,0,6,1,13,3,0,32
4e7d66f8,28,20,11,12,5,12,28,16,14,3,11,8,36,6,0,54
4e7db402,1,1,1,0,0,1,1,0,0,0,0,0,1,12,0,44
4f255115,30,14,15,13,2,11,29,18,11,3,8,13,43,21,2,91
5046b7d4,7,4,1,2,4,1,7,6,4,1,3,2,9,2,0,21
5065d67d,21,14,15,6,0,9,9,0,13,10,3,28,49,66,0,67
509a4ccb,6,5,1,1,4,3,9,6,4,1,3,2,8,7,1,21
5148dcc5,20,15,7,10,3,3,14,11,14,1,13,10,30,11,0,63
51c30111,1,0,0,0,1,1,2,1,1,1,0,1,2,0,0,8
51c83a90,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
51dbeea9,10,7,4,5,1,5,10,5,2,0,2,1,11,2,1,28
527f063d,5,1,0,2,3,0,3,3,7,0,7,1,6,2,0,15
5314e067,45,26,25,13,7,25,48,23,13,2,11,23,68,39,3,74
53283127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53e585f2,2,2,0,2,0,0,2,2,0,0,0,2,4,0,0,5
54131505,20,11,8,10,2,7,23,16,9,0,9,5,25,6,1,52
542cc80f,25,13,13,11,1,6,20,14,7,2,5,7,32,5,0,73
57a46f3f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5853ac44,2,1,0,1,1,1,3,2,4,2,2,3,5,6,0,27
586ef3a3,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1
58ad9383,1,1,1,0,0,1,1,0,0,0,0,1,2,9,0,22
58ae47b2,22,12,8,8,6,10,26,16,8,1,7,8,30,12,0,113
59bf127b,48,24,16,27,5,29,54,25,12,4,8,29,77,17,0,156
5b1bf5e3,46,27,13,27,6,17,48,31,15,1,14,16,62,8,2,96
5b5724d2,23,8,15,6,2,13,17,4,2,1,1,19,42,22,0,82
5c2da10f,4,1,0,3,1,0,4,4,1,1,0,0,4,7,0,16
5c9ac7f0,3,1,0,2,1,1,5,4,0,0,0,0,3,7,0,14
5ceba7fc,5,2,0,1,4,3,5,2,2,0,2,5,10,1,0,21
5d42d487,8,3,3,2,3,3,9,6,7,1,6,6,14,5,0,26
5d93ccee,0,0,0,0,0,0,0,0,1,1,0,1,1,6,0,3
5d9577aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5e080f73,13,8,5,6,2,9,32,23,8,0,8,1,14,7,0,52
5e22e2a4,91,53,39,43,9,35,79,44,27,5,22,43,134,36,0,196
5f0241b2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6
5f26e0c5,28,19,20,7,1,11,14,3,16,10,6,16,44,42,2,52
5f3eaaf5,15,7,5,4,6,6,21,15,6,0,6,8,23,6,0,86
6043997c,1,0,1,0,0,0,0,0,1,0,1,1,2,5,0,2
60f58477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61590953,40,29,24,16,0,23,42,19,14,6,8,32,72,37,0,103
6191093d,26,18,7,15,4,5,26,21,17,1,16,14,40,11,0,103
625c144a,3,1,3,0,0,3,4,1,1,0,1,2,5,9,1,28
6421dd73,32,20,7,17,8,15,30,15,17,0,17,14,46,7,0,79
6481421d,16,8,5,6,5,7,24,17,14,1,13,9,25,5,0,122
65391fa7,6,3,2,4,0,4,4,0,0,0,0,4,10,14,0,30
6578600f,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6605d143,2,1,0,2,0,0,6,6,6,5,1,4,6,43,0,56
6690ef25,28,17,15,13,0,15,24,9,19,12,7,28,56,42,1,100
67ac5bb8,41,29,27,11,3,15,22,7,27,18,9,22,63,86,2,136
67b7357e,14,7,11,3,0,2,4,2,11,10,1,10,24,44,1,32
68a87d66,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,2
69384e5d,12,7,1,9,2,3,21,18,10,0,10,4,16,1,0,57
698b37b8,0,0,0,0,0,0,7,7,2,0,2,0,0,3,0,9
698f11e3,3,3,2,1,0,1,1,0,0,0,0,3,6,2,0,6
6a26e528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6a827d8e,24,11,15,6,3,13,31,18,12,1,11,24,48,11,1,46
6b200d45,27,20,16,11,0,11,14,3,23,17,6,39,66,59,0,126
6b2c894b,43,26,28,14,1,19,28,9,13,3,10,24,67,34,0,120
6b4436ba,2,1,0,2,0,2,4,2,0,0,0,4,6,0,0,7
6bca20fe,6,4,1,4,1,1,3,2,2,0,2,2,8,1,0,7
6bde367b,52,39,16,30,6,25,77,52,10,0,10,35,87,21,1,162
6be41a31,2,2,1,0,1,0,2,2,1,0,1,1,3,0,0,10
6c8ddd52,6,4,3,1,2,4,8,4,0,0,0,2,8,5,0,6
6dfd8f05,29,14,18,9,2,14,28,14,24,9,15,27,56,50,0,98
6e5b5a45,54,29,24,28,2,28,63,35,31,16,15,42,96,48,2,127
6e7f1353,60,28,20,29,11,13,52,39,39,5,34,23,83,9,0,161
6fbde63a,3,2,2,1,0,1,6,5,4,2,2,3,6,1,0,12
706a60e1,14,10,5,6,3,5,12,7,8,0,8,3,17,3,0,45
7091324a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71ec39ef,58,32,19,34,5,17,56,39,19,7,12,31,89,27,1,115
72a0fb65,22,15,17,5,0,9,20,11,34,23,11,37,59,112,2,172
72c812f3,65,34,30,25,10,18,43,25,29,4,25,33,98,15,0,129
741418c3,26,16,8,11,7,13,35,22,20,4,16,11,37,4,0,73
74733221,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,5
75a63397,44,28,23,15,6,11,39,28,17,3,14,12,56,12,0,96
767212e6,36,22,23,13,0,21,53,32,22,7,15,33,69,46,1,118
76806215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
770d7eb8,29,16,17,11,1,11,27,16,14,5,9,20,49,40,1,152
775185ae,8,6,3,3,2,3,6,3,1,0,1,4,12,2,0,24
779847d6,47,36,28,17,2,31,55,24,18,13,5,40,87,77,1,175
77d7c96f,33,21,12,16,5,15,23,8,12,3,9,19,52,34,0,71
7800bdb8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7909ffa4,30,18,13,17,0,15,35,20,12,5,7,20,50,12,1,93
796b1c41,3,1,0,3,0,2,5,3,2,0,2,1,4,4,0,6
79b2399c,42,32,18,16,8,16,48,32,17,3,14,21,63,28,0,124
7b075c75,1,1,0,1,0,0,0,0,6,5,1,4,5,17,0,26
7b9a9e25,7,3,3,3,1,4,13,9,11,1,10,4,11,6,0,39
7b9c2d84,105,64,45,56,4,48,96,48,26,8,18,34,139,35,0,147
7c2965bb,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
7c6d6c96,3,1,0,3,0,0,0,0,6,3,3,2,5,15,0,11
7cab69b5,28,17,13,14,1,10,21,11,8,3,5,16,44,24,0,43
7cdda3bf,21,12,4,10,7,9,38,29,21,0,21,7,28,32,1,108
7cf431a5,28,16,19,9,0,16,29,13,15,4,11,12,40,12,0,68
7d937aa1,13,7,5,8,0,5,22,17,8,0,8,8,21,4,0,40
7d9397f8,22,7,14,8,0,6,17,11,12,2,10,7,29,13,0,31
7d9b37bf,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
7dfbba27,23,17,5,11,7,8,25,17,14,1,13,10,33,3,0,62
7e82a78f,13,11,3,8,2,7,28,21,9,1,8,9,22,2,0,91
7ebfac0f,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,4
7f622eef,1,1,0,1,0,0,3,3,0,0,0,0,1,2,0,10
7fecbcdb,10,7,7,1,2,8,15,7,4,1,3,4,14,18,0,32
7ffaf233,3,3,1,1,1,1,2,1,1,0,1,1,4,2,0,5
80556f08,26,22,9,16,1,12,27,15,14,2,12,9,35,12,1,53
808df563,6,4,3,3,0,2,3,1,2,1,1,2,8,2,0,17
80d1adb3,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,3
80e4c841,27,19,18,9,0,10,22,12,15,11,4,40,67,120,3,155
814ac171,0,0,0,0,0,0,1,1,1,0,1,0,0,2,0,1
81d3318f,12,6,5,4,3,8,15,7,5,0,5,3,15,2,0,47
822d51d7,41,26,16,22,3,21,45,24,23,2,21,22,63,16,0,105
82518f62,12,7,5,6,1,5,10,5,1,0,1,4,16,1,0,29
82671804,6,3,3,3,0,3,5,2,5,2,3,5,11,6,0,9
8332db56,25,16,18,6,1,12,21,9,17,1,16,15,40,28,0,58
834b5c4c,0,0,0,0,0,0,1,1,0,0,0,1,1,6,0,21
8413ceb1,1,0,1,0,0,0,3,3,1,1,0,1,2,5,0,6
84549a07,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,3
84d94b91,26,12,6,18,2,9,26,17,11,4,7,10,36,25,3,78
8577e60a,33,20,12,16,5,18,32,14,20,2,18,18,51,5,0,39
85e2d218,12,1,6,5,1,6,9,3,1,0,1,2,14,1,0,22
8608f269,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
861227d2,30,19,25,5,0,19,32,13,31,18,13,31,61,116,0,123
86574238,35,20,17,14,4,13,30,17,15,1,14,19,54,10,1,54
86e7deaf,28,16,15,13,0,13,16,3,18,15,3,26,54,54,0,115
8746d5d0,35,25,15,17,3,14,25,11,11,2,9,30,65,37,0,86
87e9c7cd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8802c1d5,9,7,4,4,1,4,11,7,6,1,5,2,11,3,1,20
8846a40f,30,18,16,13,1,12,37,25,19,0,19,17,47,9,0,65
885b7aa7,62,35,30,31,1,30,59,29,27,6,21,49,111,31,0,192
8a2248b4,1,1,1,0,0,1,3,2,0,0,0,0,1,8,0,30
8b28686a,2,2,2,0,0,1,1,0,0,0,0,0,2,2,0,3
8b298f56,21,12,6,15,0,11,40,29,7,2,5,7,28,16,0,59
8bbe2df5,28,11,9,17,2,12,27,15,16,3,13,22,50,28,0,78
8c90fd7a,8,4,1,0,7,1,11,10,8,0,8,11,19,32,0,54
8c955557,4,3,2,1,1,1,6,5,1,0,1,3,7,0,0,8
8d043f1d,7,3,4,3,0,4,7,3,1,0,1,1,8,3,0,11
8da74c05,6,2,2,3,1,4,16,12,7,2,5,7,13,1,1,25
8eec784d,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2
8f325097,5,5,3,2,0,2,3,1,8,6,2,9,14,18,0,32
8f4d116f,52,27,20,28,4,24,69,45,38,18,20,38,90,59,0,121
8f534f8e,2,2,2,0,0,2,2,0,0,0,0,1,3,0,0,1
8f696594,4,3,2,0,2,0,5,5,0,0,0,2,6,2,0,42
8fa8f8d2,0,0,0,0,0,0,2,2,0,0,0,0,0,3,3,9
9001138b,3,2,0,2,1,0,5,5,2,0,2,4,7,2,0,13
909222de,15,10,3,8,4,4,10,6,7,0,7,4,19,3,0,18
90eb507d,61,36,31,23,7,30,48,18,15,4,11,39,100,59,1,126
90f87966,19,11,11,7,1,11,22,11,19,11,8,28,47,90,1,131
90fcf472,20,9,8,10,2,2,13,11,6,0,6,9,29,8,0,63
91e58f66,4,4,1,3,0,0,1,1,0,0,0,1,5,1,0,5
91f2da4c,5,5,4,0,1,1,5,4,5,0,5,3,8,2,0,39
92232aad,44,26,22,15,7,24,47,23,21,11,10,43,87,59,0,96
923f4dda,7,3,1,4,2,2,7,5,13,6,7,4,11,21,0,61
92b56413,10,4,3,6,1,2,12,10,6,0,6,6,16,1,0,42
92cd4bef,68,36,30,32,6,22,60,38,21,5,16,29,97,23,0,136
934a0957,2,0,2,0,0,1,4,3,0,0,0,2,4,2,0,1
93c942fb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942b4f90,22,16,2,12,8,8,19,11,12,0,12,4,26,1,0,78
94f8d10c,29,15,17,11,1,18,26,8,17,6,11,26,55,98,0,89
95981861,1,1,0,1,0,0,2,2,2,0,2,3,4,1,0,7
972aeb2a,19,9,15,3,1,5,10,5,13,4,9,21,40,36,1,84
9744ff80,12,7,3,6,3,4,25,21,19,1,18,10,22,5,0,51
97bfa797,3,0,1,2,0,1,6,5,2,0,2,3,6,0,0,11
97fb4608,11,8,6,3,2,6,13,7,4,0,4,5,16,8,0,33
9980269a,11,7,0,5,6,3,5,2,3,1,2,6,17,32,0,29
9a1f2e1c,24,16,12,8,4,10,18,8,6,3,3,10,34,14,0,48
9a506145,4,3,1,3,0,2,2,0,1,0,1,6,10,17,0,22
9ae9eaea,28,18,18,7,3,13,26,13,7,3,4,26,54,32,0,65
9b398aea,29,22,14,8,7,10,21,11,14,1,13,18,47,33,0,99
9b6556d2,11,6,3,7,1,4,12,8,5,0,5,2,13,1,0,24
9bb0b9f1,6,5,3,2,1,5,9,4,1,0,1,1,7,5,0,12
9c2b1f11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9cebd6ce,1,1,1,0,0,0,0,0,0,0,0,0,1,6,0,3
9daeac61,11,5,8,2,1,6,7,1,7,2,5,6,17,21,0,42
9e64fc85,3,2,3,0,0,2,4,2,5,3,2,8,11,41,0,37
a0434482,24,12,7,15,2,8,28,20,25,4,21,9,33,25,0,81
a046fc35,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0
a0791826,14,10,7,4,3,7,19,12,5,0,5,6,20,3,0,66
a0b65401,35,18,15,16,4,11,34,23,13,3,10,15,50,18,0,74
a0f9b535,20,13,12,6,2,9,28,19,7,0,7,9,29,5,1,52
a2d873dd,9,7,2,5,2,4,20,16,7,0,7,5,14,5,0,52
a440d8ca,15,12,11,4,0,7,7,0,10,8,2,15,30,42,0,41
a46472d0,31,21,20,10,1,12,17,5,8,5,3,25,56,47,1,91
a4b1028a,55,26,34,18,3,32,64,32,22,5,17,48,103,59,1,169
a4c3f7af,55,29,18,32,5,20,53,33,16,3,13,23,78,8,1,153
a5db0bec,28,12,6,18,4,10,35,25,15,1,14,13,41,11,0,120
a634b9d2,18,10,6,11,1,11,16,5,8,0,8,7,25,10,0,37
a8567629,2,2,1,1,0,1,1,0,0,0,0,0,2,2,0,4
a8797cf1,27,11,10,13,4,18,31,13,8,2,6,16,43,21,0,93
a99138af,16,7,8,5,3,2,9,7,2,2,0,2,18,0,0,21
aa1a8c7e,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4
aad56ca3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ab096c6f,17,10,13,4,0,9,21,12,8,3,5,30,47,44,2,68
ac89503b,5,3,5,0,0,4,5,1,3,3,0,2,7,11,0,11
ad7b19ef,29,18,11,14,4,14,25,11,10,0,10,22,51,7,1,60
ad82197c,32,21,18,13,1,17,27,10,29,24,5,26,58,97,0,130
ae59b359,19,12,6,13,0,9,19,10,6,0,6,16,35,9,0,85
ae7d0ecd,0,0,0,0,0,0,1,1,1,0,1,0,0,15,1,34
aef6e670,33,25,25,8,0,14,20,6,7,3,4,21,54,33,1,117
