id,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0b0cbe5b,52,32,21,22,9,13,61,48,24,3,21,20,72,16,0
249cdcff,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
f3085377,3,1,2,1,0,0,4,4,1,0,1,3,6,1,0
20e73fac,55,35,23,21,11,20,67,47,44,5,39,32,87,34,1
e8a65bc8,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
6e2c94ad,9,6,0,3,6,2,4,2,3,0,3,5,14,1,0
0589c701,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
16324e1d,46,27,36,10,0,27,50,23,51,38,13,70,116,184,1
f83c8d6c,14,8,2,10,2,4,24,20,14,6,8,4,18,29,0
e40d028b,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0
8746d5d0,36,23,22,10,4,16,34,18,15,5,10,31,67,40,0
26975a92,1,0,1,0,0,1,1,0,0,0,0,1,2,31,1
148e136f,88,51,31,38,19,30,87,57,39,1,38,19,107,5,3
0118c54c,56,30,38,14,4,24,46,22,20,10,10,47,103,63,0
2a657da0,59,28,29,24,6,18,63,45,28,0,28,20,79,14,0
677ee102,33,19,15,15,3,17,32,15,16,4,12,24,57,55,0
5ee6e943,0,0,0,0,0,0,2,2,0,0,0,2,2,8,3
94f8d10c,22,16,14,8,0,14,18,4,15,9,6,20,42,86,2
8577e60a,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
c58270f8,0,0,0,0,0,0,2,2,0,0,0,0,0,3,0
7b9c2d84,23,15,8,12,3,8,18,10,13,2,11,4,27,4,0
79b2399c,51,31,23,22,6,19,54,35,23,2,21,38,89,49,0
950ff24d,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0
b4a014b1,58,34,43,14,1,26,33,7,44,31,13,50,108,186,1
2384dbed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5b5724d2,25,12,16,7,2,11,16,5,19,5,14,32,57,51,0
f54d2149,3,3,1,2,0,1,7,6,1,0,1,1,4,2,0
527f063d,11,8,1,4,6,3,13,10,11,2,9,6,17,16,0
31a62dc7,90,59,40,39,11,36,89,53,34,5,29,34,124,89,1
5b54bf3b,11,5,4,4,3,3,8,5,7,1,6,3,14,7,0
edd1466a,44,31,29,12,3,23,36,13,17,3,14,25,69,71,0
7961f7aa,7,4,3,2,2,0,12,12,16,0,16,8,15,8,0
279ddf6a,106,61,56,39,11,28,72,44,44,12,32,72,178,39,1
4207e578,20,12,8,6,6,3,15,12,11,0,11,4,24,19,0
873ce3a2,1,0,0,1,0,0,5,5,6,2,4,2,3,2,1
5113d9a7,11,6,9,2,0,7,16,9,13,9,4,7,18,37,0
e8b5ad37,1,0,1,0,0,0,0,0,0,0,0,2,3,3,0
3010aefb,39,23,20,10,9,16,33,17,24,0,24,23,62,14,0
166a981d,7,2,1,5,1,4,11,7,6,1,5,9,16,11,1
3f5b4635,75,45,46,26,3,38,65,27,35,15,20,67,142,106,1
cfd8dde3,21,12,7,9,5,4,11,7,1,0,1,6,27,9,0
c693347d,4,1,1,3,0,1,4,3,4,1,3,1,5,21,0
beb391dd,14,11,4,7,3,1,11,10,10,0,10,5,19,8,0
5d42d487,5,1,2,2,1,3,6,3,3,0,3,1,6,5,0
909222de,39,27,10,19,10,10,38,28,24,1,23,14,53,9,0
2434f24a,2,0,2,0,0,2,2,0,0,0,0,0,2,14,3
9980269a,15,7,1,10,4,4,11,7,8,1,7,4,19,22,0
67b7357e,13,7,10,3,0,3,8,5,8,2,6,11,24,20,0
8f325097,19,15,14,5,0,4,10,6,13,10,3,23,42,37,1
06f33dc8,20,14,10,8,2,8,13,5,5,0,5,4,24,28,1
3e092724,40,20,16,21,3,15,43,28,20,5,15,11,51,15,0
1ec7e1c5,41,25,31,9,1,18,24,6,42,36,6,39,80,152,0
3067cbef,11,6,10,1,0,5,6,1,13,9,4,6,17,44,0
797f6070,3,1,1,0,2,0,0,0,0,0,0,0,3,0,0
29c02c9f,24,12,10,12,2,13,19,6,10,0,10,9,33,10,1
fd2bc67d,54,40,36,16,2,24,41,17,56,30,26,38,92,156,2
44f8c299,41,28,21,18,2,20,41,21,10,0,10,11,52,7,0
92232aad,43,26,25,13,5,22,37,15,17,7,10,47,90,64,0
0be95d34,36,20,15,13,8,13,37,24,19,0,19,20,56,7,1
d33c706e,34,20,7,20,7,8,34,26,28,7,21,4,38,7,0
e7986081,12,4,0,8,4,4,14,10,15,2,13,2,14,13,0
a6138e4a,37,25,18,17,2,15,40,25,19,3,16,18,55,28,1
47af88b8,33,21,22,11,0,16,24,8,36,32,4,26,59,122,1
e53ab10b,2,2,1,1,0,1,4,3,3,0,3,0,2,6,0
19cda00b,29,17,12,10,7,10,42,32,24,1,23,16,45,4,0
244bc2c8,12,6,3,8,1,5,11,6,4,2,2,4,16,9,0
aeed5c06,14,8,7,2,5,2,11,9,7,1,6,12,26,6,0
1bfb6fef,15,7,5,9,1,10,14,4,15,3,12,11,26,29,0
26383ea5,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0
6c6ecdd4,16,11,6,9,1,5,13,8,7,1,6,10,26,14,1
79584585,2,1,0,2,0,0,1,1,0,0,0,2,4,3,0
247accfd,38,26,18,16,4,18,27,9,40,21,19,44,82,102,0
d2aa8ac0,41,29,12,27,2,17,44,27,37,10,27,37,78,35,0
92b56413,27,15,11,10,6,7,24,17,16,3,13,11,38,5,0
10650926,28,15,15,12,1,11,20,9,17,7,10,10,38,37,0
4be0b467,17,12,3,9,5,4,10,6,14,0,14,1,18,9,0
19053e31,12,7,3,6,3,1,15,14,6,0,6,8,20,6,0
7f622eef,6,4,3,3,0,2,4,2,2,0,2,1,7,7,1
ad82197c,2,1,1,1,0,1,2,1,2,1,1,2,4,16,0
933d3b51,1,1,1,0,0,0,0,0,1,1,0,1,2,3,0
43e7a164,48,37,33,13,2,23,43,20,56,31,25,83,131,183,3
083525e5,1,1,1,0,0,0,0,0,4,2,2,0,1,11,0
ccb1c3af,1,1,0,1,0,0,3,3,0,0,0,0,1,0,0
67ac5bb8,18,11,13,4,1,4,7,3,14,6,8,19,37,60,2
6421dd73,42,28,20,11,11,13,40,27,29,1,28,33,75,13,0
6481421d,28,13,13,13,2,11,39,28,7,2,5,7,35,13,0
9daeac61,11,7,9,2,0,6,10,4,6,1,5,4,15,20,0
1a992676,41,22,11,19,11,16,43,27,20,1,19,15,56,2,1
ff0ab48c,51,22,25,21,5,20,35,15,30,10,20,22,73,61,1
0e12089d,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
f09a8b75,34,22,8,13,13,15,38,23,14,2,12,11,45,16,1
167d5018,47,33,26,20,1,16,22,6,37,24,13,39,86,136,2
4fdf1fd9,11,8,6,5,0,6,16,10,30,24,6,44,55,181,3
5f4ce4b6,30,17,11,12,7,14,25,11,10,0,10,9,39,6,0
ae82fa48,1,1,0,1,0,0,2,2,2,0,2,0,1,0,0
bc7b4580,53,34,25,27,1,26,53,27,18,4,14,18,71,27,0
33508c78,14,10,5,5,4,8,28,20,12,3,9,9,23,5,1
745ca0a3,1,0,0,1,0,0,1,1,0,0,0,1,2,1,1
79135368,65,32,22,33,10,25,66,41,27,6,21,29,94,19,2
66116290,34,15,6,16,12,8,27,19,11,6,5,3,37,23,2
bece776f,51,31,16,19,16,13,38,25,42,0,42,7,58,3,0
6644712a,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
05816e19,29,13,11,12,6,13,46,33,23,3,20,22,51,18,0
375622c5,52,31,22,23,7,26,62,36,27,2,25,15,67,9,1
375622c5,5,3,3,1,1,1,4,3,4,2,2,1,6,3,0
9dafff2a,6,4,3,3,0,1,3,2,2,1,1,3,9,0,0
9dafff2a,14,9,2,10,2,4,10,6,3,0,3,6,20,8,0
132a82f1,7,6,5,2,0,6,13,7,1,0,1,4,11,9,0
822d51d7,28,20,5,20,3,9,27,18,7,0,7,11,39,8,0
90eb507d,91,52,55,23,13,42,69,27,30,4,26,49,140,80,1
9f90c06b,6,3,5,0,1,2,5,3,6,2,4,7,13,28,1
90f87966,27,15,15,9,3,17,24,7,33,26,7,37,64,153,1
6ff8ef56,25,12,4,16,5,6,11,5,4,0,4,2,27,8,0
574aa9ec,3,1,1,2,0,0,0,0,1,1,0,2,5,9,2
4b96c347,38,22,18,13,7,12,31,19,21,3,18,28,66,15,0
9f6325f9,2,1,1,0,1,1,1,0,0,0,0,1,3,7,0
23c63b7f,3,1,0,2,1,0,7,7,2,0,2,1,4,7,0
23593121,12,8,2,8,2,2,15,13,5,1,4,6,18,0,0
6ed1a2a2,37,26,14,17,6,15,49,34,16,1,15,15,52,5,0
4c700f46,30,16,18,10,2,18,34,16,14,6,8,19,49,29,0
1040e783,10,6,9,1,0,6,11,5,3,0,3,8,18,13,0
ea0ff634,38,25,8,22,8,8,33,25,20,5,15,6,44,30,0
9836e892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ce84946a,1,1,0,1,0,1,2,1,0,0,0,0,1,2,0
f7b1d4e0,33,17,14,15,4,13,32,19,15,2,13,7,40,13,0
3befc2b6,57,40,18,36,3,20,44,24,22,6,16,29,86,43,1
c6056d58,32,23,26,5,1,16,32,16,25,17,8,61,93,200,1
a0434482,39,27,17,17,5,9,39,30,29,4,25,23,62,23,1
132bb875,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
3708e9fa,36,17,3,20,13,10,44,34,34,3,31,22,58,12,0
c27dfb82,22,15,12,8,2,7,22,15,21,2,19,10,32,17,0
4d3e9033,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
7c6d6c96,31,18,25,5,1,12,22,10,36,27,9,46,77,127,6
3acddfdd,0,0,0,0,0,0,2,2,1,1,0,0,0,1,0
c5a500ca,58,35,34,19,5,24,70,46,53,9,44,18,76,41,0
06c48679,52,28,30,21,1,28,52,24,40,15,25,45,97,82,3
d2448564,9,6,5,3,1,3,7,4,2,0,2,1,10,0,0
d2448564,12,7,4,5,3,2,10,8,11,0,11,1,13,5,1
8b298f56,44,27,7,33,4,21,61,40,28,4,24,29,73,34,1
53283127,4,2,2,2,0,3,5,2,1,0,1,4,8,5,0
0ee664db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92b1763b,2,1,2,0,0,2,2,0,2,0,2,0,2,0,0
5d8d7454,98,67,59,29,10,41,83,42,49,21,28,78,176,121,2
9453d2f4,12,6,1,8,3,2,9,7,6,0,6,2,14,6,0
923f4dda,7,5,1,5,1,0,4,4,7,0,7,4,11,14,0
bc270726,1,1,1,0,0,0,1,1,0,0,0,1,2,7,3
82671804,72,43,49,18,5,30,66,36,26,12,14,34,106,61,0
ec400194,51,25,38,11,2,24,43,19,33,8,25,45,96,93,2
9f29c204,14,9,10,3,1,5,15,10,8,2,6,12,26,26,0
0b4d8274,30,19,6,18,6,12,32,20,12,1,11,9,39,7,0
d880dc16,4,4,2,2,0,3,4,1,1,0,1,1,5,6,0
0a89e877,58,39,32,22,4,16,38,22,18,0,18,35,93,45,0
3681cfff,72,52,51,19,2,40,50,10,39,16,23,61,133,158,2
c4bbea9f,33,13,28,5,0,12,30,18,31,15,16,66,99,198,2
97b87472,3,2,3,0,0,3,4,1,0,0,0,2,5,5,0
d14229f3,11,7,3,5,3,2,9,7,14,0,14,5,16,8,0
7ffaf233,11,8,1,6,4,0,8,8,2,1,1,2,13,4,1
885b7aa7,16,11,3,13,0,5,13,8,15,3,12,15,31,6,1
3767b3b7,5,4,3,2,0,3,5,2,2,1,1,7,12,17,0
3767b3b7,20,13,12,6,2,9,16,7,10,3,7,8,28,23,0
8ff4872e,37,24,22,14,1,16,28,12,18,5,13,24,61,30,0
42eaa028,25,14,7,12,6,8,30,22,24,2,22,6,31,4,0
3e87d087,18,13,10,7,1,11,17,6,14,4,10,28,46,49,1
a671316d,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
46d50339,29,21,12,13,4,16,27,11,21,5,16,14,43,32,0
22a62523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dd73120f,2,2,0,2,0,1,2,1,1,0,1,1,3,0,0
7d9b37bf,9,6,3,6,0,2,8,6,8,0,8,2,11,5,0
2e52206e,17,12,5,7,5,6,19,13,15,3,12,12,29,14,0
7cab69b5,54,38,34,19,1,29,46,17,29,17,12,25,79,121,1
e4a26a91,17,9,5,12,0,10,20,10,7,3,4,3,20,17,1
a56bd2ee,0,0,0,0,0,0,1,1,0,0,0,0,0,4,1
acde3581,5,2,1,2,2,1,3,2,3,0,3,2,7,1,0
0eb03d5b,26,21,21,5,0,13,19,6,23,12,11,36,62,105,0
f36c432f,2,1,1,1,0,1,3,2,1,0,1,1,3,3,0
39901146,1,0,0,0,1,0,3,3,6,1,5,0,1,2,0
f323d995,35,24,23,10,2,12,32,20,39,27,12,41,76,203,4
d29202c2,1,1,1,0,0,1,3,2,2,0,2,0,1,1,0
b8d22478,27,18,15,7,5,4,11,7,11,3,8,8,35,4,1
81d3318f,29,18,6,17,6,11,30,19,27,0,27,17,46,6,1
cc77354e,67,39,38,24,5,32,49,17,24,13,11,45,112,95,2
19a12bed,29,21,22,5,2,16,19,3,6,1,5,14,43,41,0
b4c816a9,0,0,0,0,0,0,1,1,3,0,3,0,0,4,0
8b66d9cc,7,3,1,4,2,1,13,12,9,0,9,6,13,3,0
a4527d33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51dbeea9,64,43,27,31,6,31,55,24,32,17,15,31,95,69,1
8c955557,10,4,0,3,7,5,12,7,2,0,2,2,12,1,0
0515a4cb,40,24,28,12,0,24,38,14,19,10,9,50,90,140,5
796b1c41,20,14,5,11,4,8,27,19,9,1,8,20,40,4,0
2677a1de,41,26,8,14,19,17,49,32,27,2,25,11,52,5,0
aef6e670,55,34,26,25,4,24,40,16,17,10,7,30,85,48,5
b1adaefa,8,6,8,0,0,3,4,1,5,3,2,0,8,9,0
c0b3669f,2,0,1,1,0,0,1,1,2,0,2,0,2,2,0
ab096c6f,34,22,21,10,3,20,45,25,25,11,14,53,87,118,2
6b2c894b,45,28,31,10,4,24,40,16,18,4,14,40,85,55,1
fcbcbd94,10,8,3,3,4,2,12,10,14,3,11,5,15,15,0
86574238,4,2,0,4,0,2,4,2,0,0,0,0,4,0,0
a46472d0,21,16,9,9,3,6,9,3,18,13,5,33,54,66,3
e6eadfb8,67,38,45,19,3,41,65,24,31,3,28,39,106,52,1
dc366c36,0,0,0,0,0,0,1,1,0,0,0,0,0,26,4
4d1666ff,48,31,37,11,0,27,41,14,44,23,21,50,98,193,7
77cf6852,55,35,34,14,7,32,65,33,27,12,15,23,78,94,4
9a506145,22,14,7,12,3,11,19,8,7,4,3,21,43,32,0
41e7ef1c,19,11,6,5,8,6,16,10,10,2,8,10,29,16,0
3d3b0206,8,3,6,2,0,2,6,4,1,0,1,3,11,3,0
4bf69118,65,41,34,27,4,33,70,37,28,4,24,78,143,56,0
397ba086,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7cdda3bf,4,3,0,1,3,2,4,2,0,0,0,0,4,0,0
7cdda3bf,36,15,6,15,15,11,27,16,18,2,16,6,42,27,0
770d7eb8,78,45,48,23,7,30,53,23,26,9,17,28,106,62,2
15e99107,1,1,0,1,0,1,1,0,2,0,2,2,3,0,0
08082af0,31,21,23,8,0,14,22,8,16,11,5,38,69,83,1
fe006f82,1,1,0,1,0,1,2,1,0,0,0,1,2,1,1
542cc80f,53,33,32,16,5,24,43,19,22,2,20,22,75,23,1
ae6941ec,11,6,9,2,0,6,8,2,2,0,2,4,15,10,0
2d22cea7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6e5b5a45,81,55,46,31,4,34,75,41,37,14,23,87,168,110,1
d512db65,1,1,0,1,0,1,2,1,1,0,1,1,2,1,0
8f4d116f,95,58,42,43,10,33,89,56,35,8,27,59,154,50,0
7cf431a5,26,17,13,10,3,12,35,23,14,1,13,10,36,7,1
20730eae,5,2,0,4,1,2,15,13,13,4,9,4,9,12,0
2fa2a875,1,0,1,0,0,1,3,2,0,0,0,5,6,24,3
f5044e54,74,46,31,36,7,25,62,37,44,8,36,36,110,37,0
c3e4ecbb,33,18,23,6,4,16,25,9,11,8,3,46,79,107,0
1b82f8df,38,21,14,23,1,18,43,25,22,10,12,32,70,26,1
6b9f2f3e,12,7,8,2,2,1,4,3,2,2,0,4,16,27,0
29ef0f49,6,4,1,4,1,1,4,3,5,3,2,1,7,10,0
f7691f63,33,18,20,9,4,21,45,24,11,2,9,18,51,22,0
0f52f925,49,28,26,15,8,20,53,33,39,3,36,29,78,62,1
ccee698e,12,10,4,6,2,7,16,9,5,0,5,8,20,10,0
d7553721,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0
6bca20fe,25,14,8,15,2,10,21,11,7,0,7,11,36,7,0
f00de885,1,0,1,0,0,1,3,2,3,0,3,2,3,16,3
7c2965bb,33,22,10,17,6,9,22,13,17,1,16,8,41,10,0
c76577a0,6,3,1,2,3,1,8,7,4,0,4,1,7,2,0
20094685,46,24,17,23,6,19,53,34,10,2,8,20,66,8,0
934a0957,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0
e1df6989,2,0,1,1,0,1,1,0,1,0,1,0,2,1,0
dc709ab5,22,13,13,9,0,11,16,5,17,11,6,14,36,70,0
d4133fa1,72,40,22,48,2,29,72,43,42,12,30,74,146,86,5
91e58f66,32,19,17,13,2,13,33,20,14,5,9,23,55,23,0
fcb38f57,0,0,0,0,0,0,0,0,1,0,1,0,0,12,1
bc0bfc64,2,1,1,1,0,0,1,1,1,0,1,0,2,0,0
46907171,22,13,6,13,3,7,28,21,9,0,9,7,29,7,0
22bfb57e,10,8,3,6,1,1,5,4,5,1,4,9,19,5,0
171bf11d,1,1,0,0,1,1,2,1,0,0,0,0,1,0,0
c26a3918,98,65,64,23,11,33,62,29,41,10,31,44,142,87,0
1d2d5cc8,0,0,0,0,0,0,3,3,0,0,0,1,1,7,4
c20bdcd7,3,2,1,2,0,2,3,1,1,0,1,1,4,0,0
c801616a,42,27,13,26,3,19,62,43,13,2,11,23,65,24,0
392d98fc,2,2,1,0,1,0,0,0,0,0,0,0,2,1,0
706a60e1,12,8,5,5,2,2,4,2,5,0,5,1,13,5,0
e54a9890,55,30,35,15,5,23,39,16,24,5,19,23,78,81,1
9ae9eaea,25,16,17,7,1,12,15,3,9,3,6,30,55,42,0
e3d0b0c4,48,33,29,17,2,19,24,5,30,22,8,62,110,152,2
5c4dc0ff,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0d2158d5,52,28,15,31,6,21,58,37,28,5,23,40,92,32,0
d5f2f82b,65,41,34,28,3,31,52,21,30,13,17,44,109,84,1
468fdbad,46,28,23,18,5,17,33,16,30,12,18,30,76,42,0
f4319ee8,2,1,0,2,0,0,6,6,2,1,1,2,4,1,0
1ad8cb67,51,34,34,17,0,30,49,19,37,23,14,52,103,132,1
3ef0fa48,20,12,8,7,5,13,32,19,9,1,8,8,28,7,0
eba1e557,2,2,2,0,0,2,5,3,0,0,0,2,4,1,0
0e6bc38c,9,4,3,2,4,2,9,7,7,0,7,3,12,4,0
42fd9c7f,8,4,2,1,5,1,6,5,2,0,2,5,13,2,0
8f534f8e,0,0,0,0,0,0,3,3,2,2,0,3,3,5,0
6c9642ae,14,8,10,4,0,6,9,3,4,1,3,10,24,4,2
b931d9d1,48,32,34,12,2,19,26,7,15,4,11,7,55,22,0
c39d9657,1,0,1,0,0,1,2,1,9,4,5,7,8,25,1
8325870c,12,10,10,1,1,6,8,2,4,1,3,6,18,25,0
4887118d,3,0,0,1,2,3,6,3,1,0,1,1,4,5,0
d21e361a,8,4,3,4,1,3,12,9,2,0,2,5,13,1,0
8f696594,12,9,0,7,5,5,21,16,16,2,14,9,21,1,0
6690ef25,71,42,56,13,2,31,47,16,42,22,20,48,119,73,1
c6e5d20f,85,47,42,41,2,39,71,32,44,11,33,68,153,49,0
e68f2cb4,29,18,10,12,7,14,38,24,18,0,18,17,46,12,0
e067808c,5,3,0,4,1,3,8,5,3,0,3,1,6,6,0
33887998,0,0,0,0,0,0,1,1,1,0,1,2,2,16,3
3cefcaef,44,28,25,14,5,14,17,3,22,5,17,34,78,53,2
49000148,25,18,15,7,3,11,21,10,14,1,13,9,34,6,0
0fb21da9,12,9,10,1,1,5,7,2,4,3,1,6,18,13,0
e162b013,44,33,25,15,4,21,35,14,13,2,11,19,63,29,0
ce492295,23,12,18,5,0,12,18,6,26,18,8,30,53,125,0
9fc0f253,12,11,11,1,0,7,9,2,11,7,4,12,24,41,1
cb9ec45d,3,2,2,1,0,2,3,1,0,0,0,3,6,7,0
b66d1d8a,19,16,13,6,0,7,11,4,15,7,8,21,40,47,0
c6ac6579,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0
e6777e6b,23,16,20,3,0,12,24,12,41,31,10,46,69,146,2
e493cff8,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0
7e82a78f,36,20,8,20,8,13,51,38,32,1,31,23,59,7,0
84d94b91,76,47,38,33,5,26,63,37,46,17,29,36,112,77,1
4a57580c,46,25,23,16,7,20,36,16,22,4,18,14,60,28,0
f10983ae,19,8,13,5,1,10,17,7,14,0,14,10,29,19,1
e97150c0,16,10,11,5,0,9,13,4,18,14,4,18,34,45,1
3eaf8817,10,9,2,7,1,0,8,8,5,1,4,0,10,6,0
3eaf8817,1,1,0,1,0,0,0,0,0,0,0,0,1,8,0
6ca88b2a,38,22,22,10,6,17,22,5,18,4,14,27,65,74,0
28a65a2c,1,0,1,0,0,1,1,0,0,0,0,0,1,2,0
63a10528,3,3,2,1,0,1,4,3,2,1,1,0,3,3,0
af0c835b,35,20,16,11,8,12,34,22,17,2,15,9,44,17,0
176674ab,9,4,5,2,2,4,9,5,4,0,4,2,11,2,0
e50623a0,5,4,1,4,0,3,5,2,1,1,0,5,10,8,1
4749367a,6,4,3,3,0,4,9,5,4,2,2,5,11,8,0
f1b2365a,25,15,14,11,0,10,32,22,33,8,25,25,50,61,0
e110ea4b,1,1,0,1,0,0,1,1,1,0,1,0,1,3,0
77f278a0,7,4,2,3,2,3,3,0,2,0,2,2,9,0,0
76c131da,2,1,0,0,2,1,1,0,2,0,2,0,2,0,0
61590953,20,14,8,10,2,6,13,7,10,1,9,18,38,20,1
03bd0bf4,5,3,4,1,0,2,4,2,5,2,3,5,10,23,0
