id,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
32f3d97e,18,3,7,8,3,11,18,7,10,0,10,7,25,4,1
33508c78,20,12,6,9,5,9,22,13,11,1,10,13,33,3,0
33887998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3423f250,5,2,1,3,1,1,4,3,5,0,5,3,8,4,0
34e4343c,2,1,0,2,0,1,4,3,3,1,2,0,2,3,0
3544641e,5,3,1,3,1,2,10,8,0,0,0,1,6,1,0
3681cfff,19,13,12,6,1,10,12,2,13,9,4,31,50,41,2
3708e9fa,28,16,6,18,4,8,39,31,21,0,21,11,39,3,0
375622c5,58,40,34,22,2,31,103,72,30,5,25,8,66,18,1
380a15e2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
3814120d,1,1,1,0,0,1,3,2,0,0,0,1,2,2,1
39c0c75b,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
3befc2b6,65,41,50,15,0,39,70,31,34,15,19,59,124,103,0
3c6bbbab,104,68,64,30,10,43,73,30,62,17,45,112,216,119,1
3cd7820a,32,22,18,11,3,15,28,13,10,0,10,24,56,18,0
3d50bcdb,11,8,2,6,3,3,12,9,7,1,6,8,19,10,0
3dd738a1,63,37,32,21,10,32,52,20,30,3,27,47,110,43,1
3ef0fa48,41,26,12,16,13,15,37,22,20,0,20,13,54,8,0
3ef68782,13,6,1,8,4,2,9,7,7,1,6,2,15,7,0
3f5b4635,59,35,45,12,2,36,70,34,50,33,17,69,128,144,3
4047c976,3,1,0,2,1,1,7,6,1,0,1,0,3,2,0
40774c6b,5,3,3,2,0,2,4,2,2,0,2,0,5,0,0
414e1f69,3,3,1,0,2,0,1,1,2,0,2,0,3,1,0
41e7ef1c,26,19,10,10,6,9,28,19,20,5,15,28,54,26,1
42dcf26d,26,17,20,6,0,19,31,12,30,18,12,33,59,119,1
42eaa028,18,12,3,8,7,9,22,13,16,1,15,7,25,9,0
42fd9c7f,4,2,0,1,3,2,9,7,7,1,6,3,7,4,1
433dc9a2,5,3,0,4,1,3,5,2,4,0,4,1,6,6,0
436a9dd0,53,35,17,26,10,30,77,47,31,5,26,31,84,22,1
43b78598,6,2,1,2,3,4,13,9,3,1,2,3,9,7,0
43e7a164,60,41,45,13,2,32,52,20,28,10,18,91,151,104,0
44f8c299,47,32,20,22,5,16,49,33,20,3,17,20,67,30,4
450e277f,11,6,8,3,0,8,23,15,13,11,2,21,32,40,0
45bb4303,1,0,1,0,0,0,2,2,0,0,0,0,1,0,0
45c1c326,22,12,10,9,3,6,18,12,10,0,10,11,33,8,0
462475ed,30,18,6,18,6,7,31,24,14,5,9,11,41,54,0
46359159,26,13,8,14,4,11,36,25,8,0,8,12,38,6,0
46750e9c,33,19,9,13,11,8,28,20,17,0,17,14,47,10,0
468fdbad,11,9,5,4,2,5,14,9,11,2,9,13,24,2,1
46907171,1,1,1,0,0,1,6,5,0,0,0,2,3,2,0
469d3d84,8,2,5,0,3,3,12,9,6,2,4,4,12,5,0
46a7b605,12,10,6,4,2,4,10,6,5,0,5,1,13,0,0
46faabfa,1,1,0,0,1,1,2,1,3,0,3,0,1,8,0
475583ff,21,12,12,7,2,12,29,17,10,3,7,16,37,28,0
47af88b8,25,16,16,9,0,6,13,7,36,25,11,27,52,91,1
47c609d5,22,12,3,16,3,8,18,10,8,3,5,6,28,10,1
48b28bfd,47,25,18,26,3,20,51,31,17,5,12,54,101,33,0
49070d66,7,4,4,3,0,5,12,7,5,4,1,8,15,16,0
