id,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Tkld,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
007b39a5,560,16,94,185,299,71,560,76,42,34,390,3160.0,1735.0,72,25,37,39,36,356,124
01226327,1972,58,364,960,665,44,1972,24,11,13,890,4825.0,2759.0,78,38,2,46,21,1044,134
016ff750,242,16,91,88,64,6,242,13,8,5,142,639.0,349.0,7,4,2,4,6,141,14
02b29014,2090,68,387,1100,646,100,2090,67,40,27,1241,5965.0,3130.0,69,68,16,58,31,1353,96
0313a347,1094,116,489,517,100,21,1094,10,7,3,523,2275.0,1240.0,8,9,0,8,5,585,13
03622183,49,1,2,18,29,16,49,6,3,3,29,128.0,31.0,2,1,1,4,4,35,13
0420d84f,1322,80,414,606,316,28,1322,58,38,20,691,3894.0,2055.0,49,38,7,35,14,692,93
04e195ee,15,0,0,4,11,3,15,1,1,0,12,69.0,12.0,0,0,0,1,2,12,4
0745b37d,792,16,59,298,442,156,790,43,24,19,447,2669.0,1213.0,46,24,35,58,34,527,194
07666c20,132,115,131,1,0,0,132,0,0,0,49,376.0,281.0,0,0,0,0,0,31,0
07802f7f,1096,33,110,440,566,165,1094,97,48,49,579,3011.0,1315.0,50,33,26,70,50,695,194
08452314,193,3,21,60,115,10,193,15,8,7,118,560.0,252.0,8,5,1,8,6,137,51
0bad4516,572,60,253,273,47,7,572,0,0,0,224,940.0,542.0,6,7,0,4,1,315,1
0d267745,1715,165,625,1040,54,34,1715,3,3,0,1282,7406.0,4328.0,14,12,0,11,2,1355,4
0d4ceb32,231,9,18,83,131,38,231,18,6,12,126,664.0,304.0,13,8,8,19,7,166,52
0df2b165,1525,59,244,715,579,51,1525,37,18,18,759,3955.0,1496.0,36,27,4,41,14,1067,111
10072610,139,113,137,2,0,0,139,1,1,0,87,434.0,277.0,0,0,0,0,0,78,0
101da2b5,2492,198,895,1493,113,22,2492,13,13,0,1855,11030.0,7448.0,51,27,0,14,6,1880,7
111c3236,909,31,221,558,140,0,909,26,21,5,574,2786.0,1221.0,19,24,0,17,6,620,9
119b9a8e,1228,80,432,765,35,8,1228,3,2,1,946,5450.0,3802.0,23,18,0,1,1,978,3
1265a93a,1480,41,336,696,463,18,1480,42,30,12,926,4331.0,2040.0,43,34,3,17,22,990,115
12aa7661,731,40,176,345,215,5,731,16,7,9,304,1386.0,770.0,23,17,3,5,5,341,27
1598599e,249,6,49,168,32,1,249,2,1,1,176,715.0,306.0,1,6,0,5,2,187,6
15ea812b,1836,306,864,876,104,72,1836,13,13,0,700,3154.0,1370.0,2,4,0,17,4,798,2
15ea94de,241,8,23,127,93,22,241,14,6,8,129,444.0,140.0,5,4,5,22,15,160,42
15f3ec41,611,3,47,190,381,49,611,48,27,21,442,3068.0,1656.0,63,27,26,29,18,495,116
16380240,1009,7,103,465,450,38,1009,22,16,6,591,3833.0,1797.0,48,39,4,25,22,797,136
16ceb862,416,15,26,223,168,65,416,4,3,1,179,480.0,224.0,6,7,2,15,8,307,59
16fa6881,551,11,126,321,107,9,551,8,5,3,335,1779.0,1052.0,17,7,2,9,10,379,14
17370b95,495,30,152,223,123,13,495,12,8,4,238,1277.0,766.0,22,6,1,16,11,278,41
17695062,46,2,10,21,17,0,46,3,2,1,32,241.0,145.0,4,4,0,4,1,39,5
178ae8f8,1256,9,106,589,592,146,1256,133,66,67,785,6181.0,3569.0,131,93,51,80,57,963,200
17d4507a,2290,83,502,960,852,73,2290,84,61,22,1136,5912.0,3177.0,92,63,20,55,43,1336,197
189cee7b,26,0,1,14,11,4,26,0,0,0,14,38.0,7.0,0,0,0,1,1,17,4
18b896d6,1667,152,738,872,68,16,1667,4,3,1,1145,6329.0,3816.0,11,23,0,5,3,1216,0
1900032e,1056,109,456,558,46,18,1056,5,3,2,484,2690.0,1499.0,12,6,1,11,1,576,1
1961b2aa,984,31,217,631,148,11,984,35,25,10,620,2741.0,1159.0,10,17,1,20,23,700,16
