id,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Tkld,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
00242715,81,22,58,19,4,3,81,3,0,3,23,94.0,44.0,0,0,0,1,1,28,0
007414dd,258,4,47,78,137,29,258,35,10,16,170,1421.0,674.0,22,20,10,22,9,172,34
01962d0d,115,4,10,52,54,14,115,9,1,7,68,189.0,66.0,2,2,2,9,7,84,21
01c3aff5,298,10,70,162,71,4,298,6,5,1,170,762.0,320.0,6,8,0,7,12,198,11
01ce9e70,449,29,48,257,145,41,449,11,1,6,224,860.0,268.0,10,8,2,38,30,346,44
01e5f06e,140,6,27,79,34,7,140,1,0,1,77,347.0,180.0,3,4,1,3,2,106,14
02b29014,399,11,87,188,131,27,399,18,13,5,218,989.0,501.0,11,10,5,10,8,253,26
0313a347,1406,225,832,534,47,14,1406,10,4,2,849,3603.0,1966.0,5,4,0,11,2,980,9
0420d84f,766,60,274,320,178,15,766,25,11,11,360,1626.0,731.0,11,9,3,24,7,384,25
0442183b,903,42,290,445,172,3,903,11,5,5,396,1658.0,856.0,14,10,1,11,2,490,25
049a888d,102,1,17,34,52,9,102,11,2,8,62,403.0,175.0,5,3,2,7,4,68,12
0562b7f1,455,20,52,222,186,56,455,30,9,20,236,1159.0,486.0,20,18,14,36,37,327,61
05e8ca6d,15,0,1,8,7,3,15,1,1,0,15,114.0,72.0,3,1,1,2,3,13,3
06df8256,550,65,280,262,13,6,550,2,0,2,376,1791.0,1141.0,8,1,0,1,1,402,1
07802f7f,338,15,36,132,174,65,336,23,11,11,201,849.0,315.0,17,9,9,24,21,232,61
089667a5,297,19,72,161,71,3,297,17,7,3,157,947.0,518.0,13,9,2,12,7,166,3
08eb3b58,9,3,5,2,2,0,9,1,1,0,2,5.0,1.0,0,0,0,0,0,3,1
0a3d6d2b,208,41,109,80,19,5,208,0,0,0,82,327.0,162.0,2,1,0,2,1,105,1
0a6cb1b1,310,43,159,144,10,8,310,1,0,0,189,930.0,445.0,3,1,0,2,0,201,2
0b33f6ad,1446,206,723,612,121,22,1446,9,7,2,700,3248.0,1461.0,5,11,0,5,9,730,4
0bdda685,13,0,3,7,3,0,13,0,0,0,7,29.0,21.0,2,0,0,0,0,8,3
0cd31129,574,5,52,205,337,85,572,59,24,25,334,2981.0,1624.0,67,38,30,57,18,372,119
0db5d2c8,422,64,210,193,20,7,422,1,0,1,215,858.0,509.0,1,1,0,2,1,221,1
0ef89a37,499,2,33,259,213,24,499,33,14,15,309,1760.0,757.0,18,28,5,23,17,369,68
0f134faf,1261,25,250,576,446,25,1261,38,15,18,585,2264.0,859.0,16,18,1,39,21,652,49
0f7533cd,987,49,204,401,395,57,987,38,13,18,530,2527.0,1194.0,43,29,12,47,23,612,142
10a10454,136,10,42,70,26,1,136,8,2,6,62,429.0,206.0,2,2,0,2,1,71,3
10ec4169,4,0,1,0,3,0,4,3,0,2,4,27.0,10.0,0,0,0,0,0,4,1
1137759d,57,1,13,25,20,2,57,6,4,2,29,206.0,111.0,4,2,0,0,0,36,7
119b9a8e,525,43,168,261,99,11,525,2,1,1,364,2020.0,1383.0,17,30,0,2,0,412,8
11f54bd5,71,1,10,30,33,3,71,10,6,3,47,311.0,160.0,5,2,1,9,5,50,11
11ff3d56,431,15,116,260,66,4,431,11,6,5,233,1176.0,566.0,5,4,0,16,8,241,6
1265a93a,814,23,162,368,287,15,814,19,9,7,455,2516.0,1379.0,39,21,5,8,8,566,80
132a82f1,558,25,181,332,48,7,558,6,3,0,408,2431.0,1501.0,16,12,2,6,3,423,8
1544f145,783,35,149,407,240,37,783,27,8,10,445,2931.0,1465.0,49,37,11,41,20,503,65
1598599e,349,8,96,227,29,1,349,3,3,0,195,925.0,306.0,2,2,0,4,1,241,4
15ab5a2b,322,4,20,131,174,46,322,13,8,4,185,1074.0,520.0,22,8,11,13,10,237,51
15ea812b,1603,270,835,715,62,46,1603,7,6,1,769,3537.0,1873.0,10,2,0,16,4,964,4
15f24fe7,7,0,2,1,4,2,7,0,0,0,2,6.0,3.0,0,0,0,1,0,5,1
16264a81,1546,59,346,887,332,17,1546,24,13,11,919,3844.0,1706.0,18,16,4,25,17,1134,32
169fd162,254,5,40,114,106,17,254,16,6,7,143,858.0,408.0,16,4,6,21,12,166,35
16e9d0ea,330,18,108,130,95,16,330,18,7,8,161,783.0,386.0,11,6,4,13,8,194,37
172e52d8,286,47,174,108,4,4,286,2,2,0,149,603.0,241.0,1,0,0,1,1,167,0
17695062,72,1,8,17,47,8,72,4,2,2,46,213.0,99.0,2,1,0,0,3,50,11
1780bb4a,503,26,135,257,115,11,503,28,7,14,313,1659.0,970.0,24,9,1,7,5,314,29
178ae8f8,208,9,26,96,89,27,208,14,5,8,117,718.0,398.0,15,8,6,13,8,149,35
17acc2ed,65,58,65,0,0,0,65,0,0,0,36,206.0,94.0,0,0,0,1,0,21,0
18b999f4,285,10,46,80,166,27,285,28,9,14,182,1403.0,794.0,37,14,10,15,10,194,63
1971591f,199,4,12,89,101,25,199,18,6,8,119,624.0,370.0,9,9,2,12,11,150,44
197640fd,1516,95,528,635,358,37,1516,18,7,9,674,2826.0,1386.0,31,17,4,23,12,883,105
1a4ef233,1091,159,564,489,40,5,1091,5,2,2,664,3210.0,1945.0,18,10,0,7,4,792,5
1b4f1169,338,17,86,196,59,0,338,3,2,0,194,824.0,332.0,0,8,0,3,5,229,3
1b804500,4,0,0,3,1,0,4,0,0,0,1,4.0,2.0,0,0,0,0,0,3,1
1b84dbe1,936,55,321,338,282,21,936,15,1,10,478,1991.0,1062.0,23,9,1,16,11,546,74
1bf33a9a,328,3,43,132,161,32,328,34,10,15,224,1674.0,842.0,28,20,11,23,6,251,56
1c7012b8,1739,77,450,1022,302,14,1738,36,19,14,1004,6248.0,3402.0,65,56,2,17,19,1168,26
1d5cab82,116,1,12,54,53,7,116,5,1,4,58,318.0,141.0,5,2,1,10,5,80,17
1daec722,1232,53,381,544,315,10,1232,13,5,6,639,2623.0,1446.0,23,16,1,14,5,760,56
1ecb65be,100,3,18,47,39,7,100,4,1,3,54,301.0,210.0,4,2,3,5,3,58,14
1f44ac21,551,13,32,219,300,160,547,21,6,14,286,1301.0,482.0,23,6,18,33,22,405,113
1fb1c435,549,15,49,260,242,78,548,16,6,10,310,1551.0,635.0,31,13,17,34,11,387,107
20b104bc,1079,78,438,466,190,11,1079,20,4,13,449,1975.0,1015.0,17,14,1,17,4,544,19
21166ff4,57,11,37,20,0,0,57,0,0,0,34,162.0,104.0,1,0,0,0,0,41,0
21512407,1882,73,451,794,649,17,1882,27,13,10,777,2507.0,1224.0,21,22,1,16,4,961,103
215f3907,220,6,36,103,83,14,220,8,4,3,112,419.0,198.0,5,6,1,9,1,124,22
21a66f6a,899,20,62,429,422,120,896,73,27,38,572,3078.0,1220.0,40,34,14,52,50,711,143
230f0471,661,49,233,240,195,16,661,20,9,10,270,1600.0,655.0,13,11,2,19,9,344,42
2389cdc2,1001,58,319,450,239,11,1001,24,12,4,505,2602.0,1506.0,38,29,4,18,7,560,55
24f59bb2,364,17,118,188,64,6,364,8,5,3,170,736.0,411.0,12,8,0,5,4,177,17
2500cef9,351,11,49,137,173,38,351,28,11,12,211,1032.0,435.0,15,7,4,29,21,226,71
254147d4,304,13,81,140,87,11,304,30,13,13,169,1250.0,665.0,23,10,2,12,4,155,32
2628fd2b,974,769,968,6,0,0,974,0,0,0,522,2592.0,1474.0,0,0,0,1,0,457,0
26ce2263,518,23,110,241,174,30,518,44,17,23,309,1913.0,834.0,21,17,5,25,24,325,38
26d3b5be,38,0,0,21,18,4,38,1,1,0,18,70.0,12.0,0,2,0,2,2,30,6
26f6dca8,108,0,21,60,28,0,108,1,1,0,71,371.0,134.0,2,3,0,1,2,85,4
27d0a506,99,4,27,41,31,2,99,11,3,7,50,294.0,164.0,5,1,0,4,2,52,12
