id,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Tkld,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
00f0482f,6,1,2,0,4,0,6,0,0,0,3,17.0,3.0,0,0,0,0,0,3,1
01226327,229,16,65,113,53,4,229,0,0,0,101,412.0,192.0,2,2,1,6,4,124,8
01962d0d,274,5,17,123,137,44,274,29,17,12,158,869.0,463.0,17,12,11,30,19,199,55
02b29014,1390,63,329,745,339,44,1390,41,21,20,694,3500.0,1770.0,33,28,6,43,22,764,54
0313a347,1237,201,713,463,70,37,1237,9,6,3,714,2992.0,1722.0,8,5,1,10,6,789,7
0420d84f,1549,123,501,733,335,32,1549,49,34,15,697,3773.0,1872.0,40,30,4,30,20,713,77
0442183b,827,39,310,384,140,1,827,6,4,2,377,1769.0,840.0,14,9,0,10,4,443,25
0562b7f1,679,20,71,303,316,82,678,67,30,37,381,2143.0,1122.0,42,24,16,62,27,479,109
05e8ca6d,11,0,1,3,7,1,11,1,0,1,7,44.0,10.0,0,1,0,1,2,7,1
0745b37d,816,8,42,370,416,149,813,60,27,33,429,2777.0,1282.0,62,27,35,71,42,511,186
076bb352,3,0,1,2,0,0,3,0,0,0,2,15.0,6.0,0,0,0,0,0,1,0
07802f7f,617,21,63,246,314,112,616,31,10,21,321,1568.0,625.0,24,15,8,50,21,394,117
099e666f,583,33,162,280,148,8,583,9,4,5,278,1113.0,556.0,9,13,2,8,3,287,25
0b33f6ad,2285,277,1038,1069,194,35,2285,16,13,3,1135,6254.0,3429.0,31,20,0,16,10,1216,7
0d4ceb32,208,9,22,64,124,36,208,13,6,7,119,452.0,132.0,2,4,2,30,9,140,43
0db5d2c8,388,25,153,173,64,5,388,1,0,1,166,766.0,544.0,5,3,0,1,3,200,1
0ef89a37,815,7,57,441,330,47,815,43,21,22,568,3066.0,1595.0,48,36,9,35,20,632,62
0f134faf,968,30,191,488,304,27,968,24,15,9,482,2100.0,1008.0,14,21,0,26,15,559,54
0f933743,248,60,187,59,2,2,248,2,2,0,118,587.0,299.0,1,0,0,1,0,137,0
1000a059,5,0,1,4,0,0,5,0,0,0,3,14.0,12.0,0,0,0,0,0,3,1
101da2b5,927,35,172,622,137,17,927,11,9,2,637,2931.0,1483.0,16,18,0,6,7,742,11
111c3236,382,20,103,231,50,0,382,7,5,2,215,868.0,337.0,2,2,0,8,0,226,3
112c495e,894,68,339,395,173,10,894,46,29,17,479,2788.0,1726.0,33,16,4,24,11,484,58
1137759d,1070,64,303,444,339,50,1070,50,23,27,581,3331.0,1833.0,52,44,12,47,25,601,100
119b9a8e,3135,210,1048,1937,158,42,3135,8,6,2,2325,12799.0,9256.0,51,49,0,4,7,2550,8
11ff3d56,546,23,93,318,143,10,546,21,16,5,321,1717.0,855.0,17,24,1,18,13,360,20
1265a93a,1881,35,326,800,773,69,1881,47,36,11,1122,5150.0,2381.0,52,51,19,26,22,1343,203
132a82f1,594,55,305,275,19,5,594,3,3,0,434,2958.0,1710.0,10,9,1,5,2,439,1
1544f145,1361,49,243,725,406,59,1361,48,30,18,905,6506.0,3090.0,91,63,22,58,36,993,92
1598599e,725,21,186,486,58,0,725,4,4,0,470,2378.0,989.0,9,12,0,12,9,542,8
15ea812b,1623,276,819,702,115,67,1623,7,5,2,596,2550.0,1226.0,3,6,0,13,5,702,11
15f3ec41,497,8,37,166,303,56,497,26,16,10,344,2593.0,1577.0,67,31,30,22,20,400,102
16264a81,358,21,81,193,91,13,358,10,7,3,179,736.0,405.0,9,9,1,10,10,206,8
169fd162,844,13,116,404,337,72,844,69,33,36,548,3734.0,1722.0,66,36,27,47,24,651,114
172e52d8,1893,389,1176,650,71,57,1893,2,2,0,919,3896.0,2019.0,4,5,1,10,5,1025,5
17695062,1025,19,142,418,479,62,1025,53,32,21,636,3990.0,2131.0,65,44,20,41,25,749,139
1770bd68,325,19,88,133,111,15,325,27,12,15,182,1221.0,444.0,19,8,4,18,25,187,36
