id,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
04e17fd5,Youssef En-Nesyri,ma MAR,FW,Sevilla,25-291,1997,11.3,282,9,29,123,131,71,282,14,3,21.4,10,71.4,124,589,215,10,3,11,29,4,176,48,Matches
3f79a1c8,Gonzalo Escalante,ar ARG,MF,Cádiz,29-357,1993,6.7,345,32,97,191,61,10,345,4,2,50.0,1,25.0,138,561,234,1,6,0,9,5,173,3,Matches
b0616e3d,Sergio Escudero,es ESP,DF,Valladolid,33-198,1989,10.6,612,34,227,243,146,5,612,10,2,20.0,7,70.0,248,1109,500,10,11,0,8,5,300,25,Matches
db001fa9,Alfonso Espino,uy URU,DF,Cádiz,31-073,1992,23.7,1344,93,462,600,296,19,1344,37,15,40.5,19,51.4,528,2215,1254,33,20,6,37,15,579,86,Matches
4242011c,Bernardo Espinosa,co COL,DF,Girona,33-251,1989,9.4,649,107,344,293,18,9,649,3,2,66.7,1,33.3,372,2070,1162,4,2,0,3,4,431,2,Matches
283c7121,Edu Expósito,es ESP,MF,Espanyol,26-230,1996,10.8,538,21,97,260,185,16,538,16,7,43.8,4,25.0,260,1242,615,16,9,2,22,10,320,47,Matches
3409de86,Nicolás Ezequiel Fernández,ar ARG,"MF,DF",Elche,23-067,2000,3.6,193,6,51,78,67,6,193,8,2,25.0,4,50.0,121,703,408,7,8,1,6,5,113,26,Matches
bed68338,Abdessamad Ezzalzouli,ma MAR,"FW,MF",Osasuna,21-092,2001,9.4,464,4,47,163,264,28,464,55,29,52.7,14,25.5,303,2360,1244,48,31,20,37,28,343,80,Matches
66116290,Radamel Falcao,co COL,"FW,MF",Rayo Vallecano,37-037,1986,5.6,217,11,17,89,112,30,216,11,2,18.2,9,81.8,121,450,107,1,4,2,23,8,162,44,Matches
72a84002,Fali,es ESP,"DF,MF",Cádiz,29-219,1993,14.1,561,86,286,247,32,13,561,4,2,50.0,1,25.0,274,1334,744,3,2,0,5,0,290,7,Matches
805a2a11,Mamadou Fall,sn SEN,DF,Villarreal,20-118,2002,0.3,22,2,8,10,4,0,22,1,0,0.0,1,100.0,10,39,16,0,0,0,1,0,8,0,Matches
0ba976e4,Ansu Fati,es ESP,FW,Barcelona,20-139,2002,10.3,532,8,45,183,306,84,532,31,16,51.6,12,38.7,374,1925,872,27,17,17,29,23,425,118,Matches
89151b16,Zouhair Feddal,ma MAR,DF,Valladolid,34-077,1989,4.2,249,48,162,85,3,2,249,0,0,,0,,124,595,278,0,0,0,0,1,147,0,Matches
bece776f,Nabil Fekir,fr FRA,MF,Betis,29-244,1993,10.7,607,2,37,254,321,43,606,44,17,38.6,19,43.2,406,2332,1072,42,27,13,34,22,489,76,Matches
