id,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
d6e53a3a,Matthijs de Ligt,nl NED,DF,Bayern Munich,23-211,1999,15.8,1419,137,635,720,71,18,1419,1,0,0.0,1,100.0,1005,4742,2514,12,8,0,10,2,1039,7,Matches
37dc1a48,Jesper Lindstrøm,dk DEN,"MF,FW",Eint Frankfurt,23-010,2000,17.0,711,10,91,284,348,89,711,80,30,37.5,46,57.5,389,2671,1318,59,36,38,57,31,454,127,Matches
c455a2b2,Dejan Ljubicic,at AUT,MF,Köln,25-154,1997,11.8,458,8,63,206,196,38,458,22,9,40.9,12,54.5,256,1285,521,16,11,8,19,8,303,47,Matches
07c7eb0c,Anthony Losilla,fr FRA,MF,Bochum,37-001,1986,21.4,904,50,242,520,155,21,904,12,5,41.7,6,50.0,288,1259,481,11,10,1,16,8,408,32,Matches
0c61c77c,Dodi Lukebakio,be BEL,"FW,MF",Hertha BSC,25-168,1997,18.4,683,14,77,285,337,74,679,88,37,42.0,45,51.1,440,3631,1756,67,39,33,52,32,474,131,Matches
8a6ab963,Andrey Lunyov,ru RUS,GK,Leverkusen,31-118,1991,1.0,45,34,44,1,0,0,45,0,0,,0,,35,177,134,0,0,0,0,0,29,0,Matches
ab700320,Arne Maier,de GER,MF,Augsburg,24-062,1999,13.2,556,9,109,249,202,24,556,21,8,38.1,11,52.4,282,1608,685,20,14,7,23,19,329,50,Matches
e5d85da8,Linton Maina,de GER,"FW,MF",Köln,23-261,1999,16.6,586,8,51,213,331,60,586,28,9,32.1,18,64.3,358,2696,1316,49,20,20,38,16,386,120,Matches
864163f3,Donyell Malen,nl NED,FW,Dortmund,24-051,1999,10.1,426,6,37,165,232,47,426,34,12,35.3,17,50.0,303,1894,1021,43,18,19,24,31,345,90,Matches
c691bfe2,Sadio Mané,sn SEN,FW,Bayern Munich,30-335,1992,10.7,442,7,28,157,266,90,440,39,20,51.3,17,43.6,304,2003,1038,48,19,28,39,13,354,129,Matches
706a60e1,Myziane Maolida,fr FRA,"FW,MF",Hertha BSC,24-025,1999,1.1,26,0,3,13,10,3,26,4,2,50.0,2,50.0,21,109,26,1,1,0,3,5,20,9,Matches
0e0102eb,Omar Marmoush,eg EGY,FW,Wolfsburg,24-032,1999,11.2,502,8,59,199,256,57,502,71,25,35.2,40,56.3,328,1879,741,22,18,14,48,34,380,102,Matches
92a16062,Eric Martel,de GER,MF,Köln,20-316,2002,14.7,742,45,219,415,116,15,742,8,4,50.0,4,50.0,338,1469,478,8,12,0,21,15,400,22,Matches
2f3e911a,Aarón Martín,es ESP,DF,Mainz 05,25-323,1997,16.0,934,34,218,419,309,11,933,16,9,56.3,6,37.5,456,2257,989,21,16,1,8,13,489,53,Matches
a396fb61,Erhan Mašović,rs SRB,DF,Bochum,24-109,1998,14.5,659,68,339,295,28,10,659,2,1,50.0,1,50.0,311,1418,608,3,2,0,8,2,347,2,Matches
ab3f1bdf,Henning Matriciani,de GER,DF,Schalke 04,22-362,2000,11.7,618,60,317,255,50,4,618,5,2,40.0,3,60.0,272,1300,663,8,6,0,8,2,293,1,Matches
00963611,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,25-090,1997,18.8,1349,157,641,612,120,34,1349,27,11,40.7,11,40.7,686,3554,1808,20,20,2,26,4,770,10,Matches
826e8b63,Philipp Max,de GER,DF,Eint Frankfurt,29-162,1993,4.0,292,9,69,132,93,9,292,4,2,50.0,2,50.0,147,649,311,6,5,0,5,1,185,29,Matches
0e6bc38c,Eric Maxim Choupo-Moting,cm CMR,FW,Bayern Munich,33-353,1989,11.4,377,6,18,157,203,64,376,26,17,65.4,6,23.1,244,903,238,8,4,4,31,15,295,73,Matches
b74277a0,Noussair Mazraoui,ma MAR,DF,Bayern Munich,25-117,1997,6.2,503,15,157,232,117,11,503,11,5,45.5,4,36.4,298,1313,731,13,11,1,5,1,347,24,Matches
e162b013,Thomas Meunier,be BEL,DF,Dortmund,31-180,1991,6.3,495,23,128,210,160,11,495,10,4,40.0,4,40.0,268,1136,552,9,7,1,8,5,300,43,Matches
b56dd813,Alexander Meyer,de GER,GK,Dortmund,31-332,1991,5.0,248,162,241,6,1,1,248,0,0,,0,,156,902,505,0,0,0,0,0,131,0,Matches
1e274a0a,Sven Michel,de GER,FW,Union Berlin,32-239,1990,3.6,168,3,18,48,106,11,167,4,1,25.0,3,75.0,84,400,121,5,4,1,14,7,126,36,Matches
f76022e7,Enzo Millot,fr FRA,MF,Stuttgart,20-237,2002,4.1,228,8,49,109,75,15,228,17,5,29.4,9,52.9,108,728,279,10,8,3,9,6,144,21,Matches
88d4144a,Maximilian Mittelstädt,de GER,DF,Hertha BSC,25-358,1997,6.1,444,21,138,215,101,6,444,24,12,50.0,10,41.7,168,1169,633,19,14,3,8,6,179,21,Matches
34e4343c,Anthony Modeste,fr FRA,FW,Dortmund,34-331,1988,8.5,201,21,31,94,77,30,201,4,0,0.0,4,100.0,86,289,92,3,1,2,18,8,132,33,Matches
9ec9c8b6,Tobias Mohr,de GER,"DF,MF",Schalke 04,27-199,1995,8.2,523,30,195,196,138,10,523,5,2,40.0,2,40.0,218,1231,659,15,5,1,8,7,237,23,Matches
29ddfb9c,Clinton Mola,eng ENG,DF,Stuttgart,21-361,2001,0.2,14,4,9,4,2,0,14,0,0,,0,,1,11,0,0,0,0,0,0,0,0,Matches
7e82a78f,Florent Mollet,fr FRA,MF,Schalke 04,31-112,1991,4.6,206,2,23,109,76,10,206,5,2,40.0,3,60.0,110,632,310,6,8,0,11,8,131,24,Matches
6ce43701,Youssoufa Moukoko,de GER,FW,Dortmund,18-111,2004,10.5,284,1,21,119,149,50,284,33,11,33.3,20,60.6,163,907,323,6,5,4,26,17,173,49,Matches
cbac6ec9,Florian Müller,de GER,GK,Stuttgart,25-118,1997,19.0,775,628,761,16,0,0,775,0,0,,0,,447,2237,1279,0,0,0,0,0,419,0,Matches
