id,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1339039e,Liel Abada,il ISR,"FW,MF",sct Celtic,21-218,2001,2.4,0,0,0,0,3,1,10,2,1,1,0,0,7,0,3,0.0,Matches
8f5cdf66,Oliver Abildgaard,dk DEN,MF,sct Celtic,26-333,1996,0.7,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,100.0,Matches
f417a1fa,Mohammad Abu Fani,il ISR,MF,il Maccabi Haifa,25-012,1998,4.4,1,0,0,13,12,0,2,3,6,0,0,0,35,0,3,0.0,Matches
b96b595c,Francesco Acerbi,it ITA,DF,it Inter,35-088,1988,7.2,1,0,0,4,6,1,1,9,4,0,0,0,37,17,13,56.7,Matches
81442ecb,Marcos Acuña,ar ARG,"DF,MF",es Sevilla,31-193,1991,2.4,0,0,0,8,0,0,9,2,5,0,0,0,17,3,1,75.0,Matches
82e12fe7,Chikwubuike Adamu,at AUT,FW,at RB Salzburg,21-337,2001,2.3,1,0,0,6,1,4,5,1,8,0,0,0,13,4,10,28.6,Matches
65d62814,Antonio Adán,es ESP,GK,pt Sporting CP,35-361,1987,4.2,0,1,0,1,0,0,0,0,0,0,0,0,8,0,1,0.0,Matches
ee926a02,Arijan Ademi,mk MKD,MF,hr Dinamo Zagreb,31-345,1991,5.2,2,0,0,3,3,0,0,3,11,0,0,0,21,8,4,66.7,Matches
501055d8,Karim Adeyemi,de GER,"FW,MF",de Dortmund,21-111,2002,4.2,1,0,0,7,6,0,6,2,1,0,0,0,21,1,6,14.3,Matches
dcfb17f4,Amine Adli,fr FRA,"FW,MF",de Leverkusen,22-364,2000,1.3,0,0,0,4,1,3,4,0,1,0,1,0,10,3,1,75.0,Matches
89ac64a6,Manuel Akanji,ch SUI,DF,eng Manchester City,27-294,1995,7.5,2,0,0,7,5,0,1,7,12,0,1,0,47,8,11,42.1,Matches
eaeca114,Nathan Aké,nl NED,DF,eng Manchester City,28-080,1995,5.8,1,0,0,4,1,0,5,6,6,0,0,0,19,13,1,92.9,Matches
05439de2,David Alaba,at AUT,DF,es Real Madrid,30-319,1992,5.9,0,0,0,2,0,0,18,7,3,0,0,0,32,2,6,25.0,Matches
834d0be5,Lucas Alario,ar ARG,"FW,MF",de Eint Frankfurt,30-213,1992,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,66.7,Matches
4601e194,Jordi Alba,es ESP,DF,es Barcelona,34-049,1989,1.6,0,0,0,0,0,0,9,0,0,0,0,0,16,0,0,,Matches
77e84962,Thiago Alcántara,es ESP,MF,eng Liverpool,32-028,1991,3.4,0,0,0,4,6,0,2,7,8,0,0,0,35,3,2,60.0,Matches
cd1acf9d,Trent Alexander-Arnold,eng ENG,DF,eng Liverpool,24-214,1998,6.9,2,0,0,2,2,0,57,4,13,0,0,0,57,2,0,100.0,Matches
4288f249,Sotiris Alexandropoulos,gr GRE,MF,pt Sporting CP,21-164,2001,1.3,0,0,0,0,3,0,0,0,1,0,0,0,4,1,2,33.3,Matches
00f518d8,Faride Alidou,de GER,"DF,FW",de Eint Frankfurt,21-295,2001,0.8,0,0,0,1,1,0,2,1,4,0,0,0,4,1,0,100.0,Matches
7a2e46a8,Alisson,br BRA,GK,eng Liverpool,30-219,1992,8.0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,,Matches
f4290206,Marcos Alonso,es ESP,DF,es Barcelona,32-132,1990,4.5,0,0,0,3,2,0,12,6,2,0,0,0,42,8,5,61.5,Matches
8ce30c57,Éder Álvarez Balanta,co COL,"MF,FW",be Club Brugge,30-070,1993,0.6,0,0,0,2,2,0,0,2,0,0,0,0,6,0,0,,Matches
8b3ab7ad,Edson Álvarez,mx MEX,MF,nl Ajax,25-197,1997,5.9,2,0,0,12,4,0,0,11,8,0,1,0,37,17,19,47.2,Matches
15ab5a2b,Julián Álvarez,ar ARG,FW,eng Manchester City,23-098,2000,5.2,1,0,0,9,2,2,8,2,2,0,0,0,10,4,2,66.7,Matches
555d5edd,Nadiem Amiri,de GER,"MF,FW",de Leverkusen,26-194,1996,1.4,0,0,0,2,0,0,1,2,2,0,0,0,13,0,1,0.0,Matches
e0b113a7,Robert Andrich,de GER,MF,de Leverkusen,28-229,1994,4.5,4,0,0,15,2,0,0,5,7,0,0,0,25,5,3,62.5,Matches
df525574,Peter Ankersen,dk DEN,DF,dk FC Copenhagen,32-229,1990,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
a2ea941d,Ofri Arad,il ISR,"DF,MF",il Maccabi Haifa,24-240,1998,0.2,0,0,0,2,0,0,0,1,2,0,0,0,2,0,1,0.0,Matches
56413b1f,Charles Aránguiz,cl CHI,MF,de Leverkusen,34-022,1989,2.4,0,0,0,3,0,0,0,2,2,0,0,0,13,4,4,50.0,Matches
353eb529,Henrique Araújo,pt POR,FW,pt Benfica,21-110,2002,0.1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,100.0,Matches
