id,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
8f5cdf66,Oliver Abildgaard,dk DEN,"MF,DF",Hellas Verona,26-274,1996,4,0,78,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches
f586779e,Tammy Abraham,eng ENG,FW,Roma,25-160,1997,25,19,1643,18.3,6,3,9,6,0,0,1,0,9.4,9.4,2.9,12.3,25,40,95,0.33,0.16,0.49,0.33,0.49,0.51,0.16,0.67,0.51,0.67,Matches
771a2cfe,Christian Acella,it ITA,MF,Cremonese,20-247,2002,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
b96b595c,Francesco Acerbi,it ITA,DF,Inter,35-029,1988,19,16,1515,16.8,0,1,1,0,0,0,3,0,0.4,0.4,0.6,1.1,17,64,9,0.00,0.06,0.06,0.00,0.06,0.03,0.04,0.07,0.03,0.07,Matches
26777636,Yacine Adli,fr FRA,"MF,FW",Milan,22-225,2000,5,1,124,1.4,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,5,9,7,0.00,0.00,0.00,0.00,0.00,0.06,0.07,0.13,0.06,0.13,Matches
f9c927de,Michel Aebischer,ch SUI,"FW,MF",Bologna,26-064,1997,21,9,868,9.6,1,0,1,1,0,0,3,0,1.1,1.1,0.4,1.5,8,26,47,0.10,0.00,0.10,0.10,0.10,0.12,0.04,0.16,0.12,0.16,Matches
0154d290,Felix Afena-Gyan,gh GHA,"FW,MF",Cremonese,20-051,2003,16,5,604,6.7,0,0,0,0,0,0,2,0,1.3,1.3,0.2,1.5,18,6,46,0.00,0.00,0.00,0.00,0.00,0.20,0.02,0.22,0.20,0.22,Matches
46fa7204,Kevin Agudelo,co COL,"MF,FW",Spezia,24-117,1998,25,20,1714,19.0,0,1,1,0,0,0,3,0,1.1,1.1,1.9,3.0,58,84,77,0.00,0.05,0.05,0.00,0.05,0.06,0.11,0.17,0.06,0.17,Matches
246d153b,Ola Aina,ng NGA,DF,Torino,26-154,1996,14,9,760,8.4,1,1,2,1,0,0,5,0,0.7,0.7,1.7,2.4,32,39,39,0.12,0.12,0.24,0.12,0.24,0.09,0.20,0.29,0.09,0.29,Matches
d810c13b,Emanuel Aiwum,at AUT,DF,Cremonese,22-076,2000,17,13,1209,13.4,0,0,0,0,0,0,3,0,0.2,0.2,0.4,0.6,17,40,7,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.05,0.01,0.05,Matches
fdf4b948,Jean-Daniel Akpa-Akpro,ci CIV,MF,Empoli,30-151,1992,14,9,764,8.5,0,0,0,0,0,0,8,2,0.3,0.3,0.5,0.9,13,23,26,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.10,0.04,0.10,Matches
5294a83f,Luis Alberto,es ESP,MF,Lazio,30-164,1992,22,14,1320,14.7,5,3,8,4,1,2,1,0,3.1,1.4,3.0,4.4,44,130,58,0.34,0.20,0.55,0.27,0.48,0.21,0.20,0.41,0.09,0.30,Matches
ab472696,Agustín Álvarez Martínez,uy URU,"FW,MF",Sassuolo,21-296,2001,18,1,312,3.5,1,1,2,1,0,0,1,0,1.3,1.3,0.3,1.6,2,6,16,0.29,0.29,0.58,0.29,0.58,0.37,0.09,0.46,0.37,0.46,Matches
bcc81786,Kelvin Amian,fr FRA,DF,Spezia,25-031,1998,19,15,1409,15.7,0,1,1,0,0,0,3,0,1.2,1.2,1.4,2.6,22,54,42,0.00,0.06,0.06,0.00,0.06,0.08,0.09,0.18,0.08,0.18,Matches
2df7cc43,Bruno Amione,ar ARG,DF,Hellas Verona,21-067,2002,1,1,58,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2df7cc43,Bruno Amione,ar ARG,DF,Sampdoria,21-067,2002,14,14,1150,12.8,0,1,1,0,0,0,7,0,0.2,0.2,0.6,0.8,5,34,7,0.00,0.08,0.08,0.00,0.08,0.02,0.05,0.06,0.02,0.06,Matches
10b9fa99,Ethan Ampadu,wls WAL,"DF,MF",Spezia,22-178,2000,20,20,1720,19.1,0,1,1,0,0,0,5,0,0.9,0.9,0.9,1.9,15,91,9,0.00,0.05,0.05,0.00,0.05,0.05,0.05,0.10,0.05,0.10,Matches
5a2cb25d,Sofyan Amrabat,ma MAR,MF,Fiorentina,26-202,1996,22,18,1477,16.4,0,0,0,0,0,0,9,0,0.3,0.3,0.6,0.9,29,139,19,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Matches
9f1893b9,Felipe Anderson,br BRA,FW,Lazio,29-330,1993,25,23,1925,21.4,6,2,8,6,0,0,1,0,4.7,4.7,3.8,8.4,57,77,150,0.28,0.09,0.37,0.28,0.37,0.22,0.18,0.39,0.22,0.39,Matches
38d9ce53,Janis Antiste,fr FRA,FW,Sassuolo,20-205,2002,2,0,52,0.6,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,0,1,2,1.73,0.00,1.73,1.73,1.73,0.31,0.00,0.31,0.31,0.31,Matches
108fe016,Marcos Antônio,br BRA,MF,Lazio,22-271,2000,11,3,311,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,14,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
8f68aa41,Valentin Antov,bg BUL,DF,Monza,22-122,2000,4,1,172,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,9,3,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
00459419,Marko Arnautović,at AUT,FW,Bologna,33-326,1989,15,14,1215,13.5,8,0,8,5,3,3,5,0,5.7,3.3,1.7,5.0,11,28,85,0.59,0.00,0.59,0.37,0.37,0.42,0.13,0.55,0.24,0.37,Matches
963a328b,Tolgay Arslan,de GER,MF,Udinese,32-207,1990,24,11,908,10.1,1,0,1,1,0,0,1,0,1.5,1.5,1.1,2.6,34,58,31,0.10,0.00,0.10,0.10,0.10,0.15,0.11,0.25,0.15,0.25,Matches
a820e429,Arthur,br BRA,FW,Fiorentina,24-320,1998,20,8,840,9.3,5,1,6,4,1,1,2,0,4.2,3.4,0.6,4.0,7,14,55,0.54,0.11,0.64,0.43,0.54,0.45,0.06,0.51,0.37,0.43,Matches
e26fcca3,Santiago Ascacíbar,ar ARG,MF,Cremonese,26-014,1997,13,7,727,8.1,0,0,0,0,0,0,1,0,0.4,0.4,0.4,0.8,1,41,6,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.05,0.10,Matches
a69cc629,Kristoffer Askildsen,no NOR,MF,Lecce,22-061,2001,18,6,622,6.9,0,0,0,0,0,0,3,0,0.4,0.4,0.3,0.7,9,21,16,0.00,0.00,0.00,0.00,0.00,0.06,0.04,0.11,0.06,0.11,Matches
0fdcef0e,Kristjan Asllani,al ALB,MF,Inter,21-002,2002,12,2,295,3.3,0,0,0,0,0,0,2,0,0.2,0.2,0.3,0.6,2,10,2,0.00,0.00,0.00,0.00,0.00,0.08,0.10,0.17,0.08,0.17,Matches
649b01d8,Emil Audero,it ITA,GK,Sampdoria,26-052,1997,25,25,2250,25.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
3cd3b384,Tommaso Augello,it ITA,DF,Sampdoria,28-193,1994,24,22,1912,21.2,1,2,3,1,0,0,1,0,0.4,0.4,1.6,2.0,54,75,88,0.05,0.09,0.14,0.05,0.14,0.02,0.08,0.09,0.02,0.09,Matches
2200181e,Kaan Ayhan,tr TUR,DF,Sassuolo,28-121,1994,10,5,545,6.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,8,15,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
dfd24c07,Jaime Báez,uy URU,DF,Cremonese,27-320,1995,2,1,96,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.3,5,4,8,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.24,0.12,0.24,Matches
f42d6c13,Nedim Bajrami,al ALB,"MF,FW",Empoli,24-011,1999,19,8,941,10.5,1,1,2,1,0,0,1,0,1.2,1.2,1.2,2.4,21,29,47,0.10,0.10,0.19,0.10,0.19,0.12,0.11,0.23,0.12,0.23,Matches
f42d6c13,Nedim Bajrami,al ALB,FW,Sassuolo,24-011,1999,5,2,286,3.2,1,0,1,1,0,0,0,0,1.2,1.2,0.5,1.7,5,13,23,0.31,0.00,0.31,0.31,0.31,0.39,0.15,0.54,0.39,0.54,Matches
59bf127b,Tiemoué Bakayoko,fr FRA,MF,Milan,28-206,1994,2,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
102e2599,Tommaso Baldanzi,it ITA,MF,Empoli,19-353,2003,16,14,1001,11.1,4,0,4,4,0,0,1,0,1.2,1.2,0.9,2.1,32,45,52,0.36,0.00,0.36,0.36,0.36,0.11,0.08,0.19,0.11,0.19,Matches
f449640d,Fodé Ballo-Touré,sn SEN,DF,Milan,26-067,1997,3,2,196,2.2,1,0,1,1,0,0,0,0,0.1,0.1,0.1,0.2,5,11,16,0.46,0.00,0.46,0.46,0.46,0.07,0.03,0.09,0.07,0.09,Matches
