id,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
4ca4f601,Brecht Dejaegere,be BEL,MF,Toulouse,31-292,1991,17.2,34,20,8,16,10,13,42,31.0,29,20,5,15,13,47,10,0,Matches
0be95d34,Romain Del Castillo,fr FRA,"FW,MF",Brest,26-353,1996,9.7,23,14,8,8,7,9,19,47.4,10,10,1,9,8,31,4,0,Matches
8332db56,Thomas Delaine,fr FRA,DF,Strasbourg,30-358,1992,8.6,18,11,12,2,4,10,17,58.8,7,7,2,5,6,24,6,0,Matches
e4448c8c,Sacha Delaye,fr FRA,"FW,MF",Montpellier,20-328,2002,0.2,1,0,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,Matches
d33c706e,Andy Delort,dz ALG,FW,Nice,31-159,1991,8.7,2,0,1,1,0,1,2,50.0,1,0,0,0,1,3,7,0,Matches
d33c706e,Andy Delort,dz ALG,FW,Nantes,31-159,1991,2.1,2,1,1,1,0,0,1,0.0,1,1,0,1,0,2,0,0,Matches
7304f3b1,Karamoko Dembele,sct SCO,"FW,MF",Brest,20-023,2003,1.8,2,0,1,1,0,2,2,100.0,0,0,0,0,1,3,0,0,Matches
e7986081,Moussa Dembélé,fr FRA,"FW,MF",Lyon,26-248,1996,9.1,7,4,2,3,2,4,6,66.7,2,5,0,5,2,9,6,0,Matches
11f54bd5,Siriki Dembélé,ci CIV,MF,Auxerre,26-191,1996,2.0,2,1,1,0,1,2,6,33.3,4,0,0,0,1,3,1,0,Matches
99d660b2,Branco van den Boomen,nl NED,MF,Toulouse,27-239,1995,25.1,49,23,17,23,9,24,62,38.7,38,23,4,19,10,59,21,1,Matches
477e50ce,Rémy Descamps,fr FRA,GK,Nantes,26-265,1996,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1d5c96f8,Mikkel Desler,dk DEN,DF,Toulouse,28-026,1995,18.4,54,29,27,19,8,30,47,63.8,17,27,5,22,31,85,31,1,Matches
1bfb6fef,Bafodé Diakité,fr FRA,DF,Lille,22-070,2001,21.8,43,29,19,18,6,24,43,55.8,19,27,5,22,12,55,45,0,Matches
d8c19a60,Ibrahim Diakité,gn GUI,DF,Reims,19-137,2003,1.5,3,3,3,0,0,2,3,66.7,1,0,0,0,5,8,6,0,Matches
fb55f63a,Baila Diallo,fr FRA,"DF,MF",Clermont Foot,21-266,2001,0.9,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,Matches
